"Dataset","Analysis_Name","Scope_Group_Column","Scope_Group_Value","Target_Gene","Feature_ID","GeneID","Symbol","Ensembl","Entrez","Biotype","Expression_Mean_Log2_TPM_Plus_1","Expression_SD_Log2_TPM_Plus_1","Correlation","Abs_Correlation","P.Value","adj.P.Val","Samples_Used","Correlation_Method"
"GSE282081","3D_organoid_none","liver_niche_model","3D_organoid_none","ATF3","ENSG00000121410","ENSG00000121410","A1BG","ENSG00000121410","1","protein_coding","0.1267189860000347557","0.0798179654440309971","-1","1","0.0000000284591215417198","0.0000000689704650736907","3","spearman"
"GSE282081","3D_organoid_none","liver_niche_model","3D_organoid_none","ATF3","ENSG00000148584","ENSG00000148584","A1CF","ENSG00000148584","29974","protein_coding","0.1173112382651768232","0.0164593713020976772","1","1","0.0000000284591215417198","0.0000000689704650736907","3","spearman"
"GSE282081","3D_organoid_none","liver_niche_model","3D_organoid_none","ATF3","ENSG00000128274","ENSG00000128274","A4GALT","ENSG00000128274","53947","protein_coding","1.1672853412214998503","0.1181688163847786355","1","1","0.0000000284591215417198","0.0000000689704650736907","3","spearman"
"GSE282081","3D_organoid_none","liver_niche_model","3D_organoid_none","ATF3","ENSG00000109576","ENSG00000109576","AADAT","ENSG00000109576","51166","protein_coding","3.0486390939821581547","0.1358340734318093379","1","1","0.0000000284591215417198","0.0000000689704650736907","3","spearman"
"GSE282081","3D_organoid_none","liver_niche_model","3D_organoid_none","ATF3","ENSG00000103591","ENSG00000103591","AAGAB","ENSG00000103591","79719","protein_coding","4.7173922975429576354","0.0328003973741970295","1","1","0.0000000284591215417198","0.0000000689704650736907","3","spearman"
"GSE282081","3D_organoid_none","liver_niche_model","3D_organoid_none","ATF3","ENSG00000129673","ENSG00000129673","AANAT","ENSG00000129673","15","protein_coding","1.2849235542485315520","0.2805386220000787301","1","1","0.0000000284591215417198","0.0000000689704650736907","3","spearman"
"GSE282081","3D_organoid_none","liver_niche_model","3D_organoid_none","ATF3","ENSG00000266967","ENSG00000266967","AARSD1","ENSG00000266967","80755","protein_coding","1.6213047785063390283","0.1338861571064267342","1","1","0.0000000284591215417198","0.0000000689704650736907","3","spearman"
"GSE282081","3D_organoid_none","liver_niche_model","3D_organoid_none","ATF3","ENSG00000008311","ENSG00000008311","AASS","ENSG00000008311","10157","protein_coding","2.4241176316703469951","0.0434619624155029097","1","1","0.0000000284591215417198","0.0000000689704650736907","3","spearman"
"GSE282081","3D_organoid_none","liver_niche_model","3D_organoid_none","ATF3","ENSG00000165029","ENSG00000165029","ABCA1","ENSG00000165029","19","protein_coding","0.1828236528152406282","0.0445783987359307660","-1","1","0.0000000284591215417198","0.0000000689704650736907","3","spearman"
"GSE282081","3D_organoid_none","liver_niche_model","3D_organoid_none","ATF3","ENSG00000167972","ENSG00000167972","ABCA3","ENSG00000167972","21","protein_coding","3.6312633951739101690","0.1280291316989998762","1","1","0.0000000284591215417198","0.0000000689704650736907","3","spearman"
"GSE282081","3D_organoid_none","liver_niche_model","3D_organoid_none","ATF3","ENSG00000154265","ENSG00000154265","ABCA5","ENSG00000154265","23461","protein_coding","1.5930088898115244422","0.0873153504089690669","1","1","0.0000000284591215417198","0.0000000689704650736907","3","spearman"
"GSE282081","3D_organoid_none","liver_niche_model","3D_organoid_none","ATF3","ENSG00000154262","ENSG00000154262","ABCA6","ENSG00000154262","23460","protein_coding","0.0180610323296531150","0.0113374047679330927","1","1","0.0000000284591215417198","0.0000000689704650736907","3","spearman"
"GSE282081","3D_organoid_none","liver_niche_model","3D_organoid_none","ATF3","ENSG00000085563","ENSG00000085563","ABCB1","ENSG00000085563","5243","protein_coding","2.9450014093077521160","0.1524882619840960685","1","1","0.0000000284591215417198","0.0000000689704650736907","3","spearman"
"GSE282081","3D_organoid_none","liver_niche_model","3D_organoid_none","ATF3","ENSG00000135776","ENSG00000135776","ABCB10","ENSG00000135776","23456","protein_coding","3.5325382268494998073","0.1712862094680165370","1","1","0.0000000284591215417198","0.0000000689704650736907","3","spearman"
"GSE282081","3D_organoid_none","liver_niche_model","3D_organoid_none","ATF3","ENSG00000005471","ENSG00000005471","ABCB4","ENSG00000005471","5244","protein_coding","1.9143048966069242667","0.1373682799467578763","-1","1","0.0000000284591215417198","0.0000000689704650736907","3","spearman"
"GSE282081","3D_organoid_none","liver_niche_model","3D_organoid_none","ATF3","ENSG00000150967","ENSG00000150967","ABCB9","ENSG00000150967","23457","protein_coding","1.3726973991673669939","0.1012058438121735404","1","1","0.0000000284591215417198","0.0000000689704650736907","3","spearman"
"GSE282081","3D_organoid_none","liver_niche_model","3D_organoid_none","ATF3","ENSG00000023839","ENSG00000023839","ABCC2","ENSG00000023839","1244","protein_coding","0.3205280105737000063","0.0195800248579457437","1","1","0.0000000284591215417198","0.0000000689704650736907","3","spearman"
"GSE282081","3D_organoid_none","liver_niche_model","3D_organoid_none","ATF3","ENSG00000108846","ENSG00000108846","ABCC3","ENSG00000108846","8714","protein_coding","3.8480553989032633133","0.2318086101252604947","1","1","0.0000000284591215417198","0.0000000689704650736907","3","spearman"
"GSE282081","3D_organoid_none","liver_niche_model","3D_organoid_none","ATF3","ENSG00000114770","ENSG00000114770","ABCC5","ENSG00000114770","10057","protein_coding","4.2306843522305790373","0.0840426684615831754","1","1","0.0000000284591215417198","0.0000000689704650736907","3","spearman"
"GSE282081","3D_organoid_none","liver_niche_model","3D_organoid_none","ATF3","ENSG00000091262","ENSG00000091262","ABCC6","ENSG00000091262","368","protein_coding","0.4493177915169360159","0.1051283167676948793","-1","1","0.0000000284591215417198","0.0000000689704650736907","3","spearman"
"GSE282081","3D_organoid_none","liver_niche_model","3D_organoid_none","ATF3","ENSG00000006071","ENSG00000006071","ABCC8","ENSG00000006071","6833","protein_coding","1.0010805065251695556","0.0674456820407436791","-1","1","0.0000000284591215417198","0.0000000689704650736907","3","spearman"
"GSE282081","3D_organoid_none","liver_niche_model","3D_organoid_none","ATF3","ENSG00000101986","ENSG00000101986","ABCD1","ENSG00000101986","215","protein_coding","4.9904789322788234429","0.0610051814377513824","-1","1","0.0000000284591215417198","0.0000000689704650736907","3","spearman"
"GSE282081","3D_organoid_none","liver_niche_model","3D_organoid_none","ATF3","ENSG00000117528","ENSG00000117528","ABCD3","ENSG00000117528","5825","protein_coding","3.5927321337914577271","0.0655673837764111783","1","1","0.0000000284591215417198","0.0000000689704650736907","3","spearman"
