"Dataset","Plot_Category","Analysis_Name","GeneSet_Name","Significant_Terms","Kept_Terms","Excluded_Terms","Excluded_Percent","Reciprocal_Terms","Skipped_Terms","GSEA_Result_File","Denester_Result_File","Kept_Terms_File","Excluded_Terms_File","Skipped_Terms_File","Dotplot_PDF_File","Dotplot_PNG_File","Heatmap_PDF_File","Heatmap_PNG_File"
"GSE282081","ATF3_correlation","2D_J2_hepatocyte","hallmark","13","10","3","23.076923076923077","3","0","results/ngs/GSE282081/tables/ATF3_function/2D_J2_hepatocyte/GSEA/hallmark/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/hallmark/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/hallmark/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/hallmark/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/hallmark/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/hallmark/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/hallmark/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/hallmark/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","2D_J2_hepatocyte","HPO","1281","512","769","60.031225604996095","208","0","results/ngs/GSE282081/tables/ATF3_function/2D_J2_hepatocyte/GSEA/HPO/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/HPO/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/HPO/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/HPO/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/HPO/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/HPO/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/HPO/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/HPO/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","2D_J2_hepatocyte","IMMUNESIGDB","920","250","670","72.826086956521735","201","0","results/ngs/GSE282081/tables/ATF3_function/2D_J2_hepatocyte/GSEA/IMMUNESIGDB/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/IMMUNESIGDB/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/IMMUNESIGDB/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/IMMUNESIGDB/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/IMMUNESIGDB/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/IMMUNESIGDB/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/IMMUNESIGDB/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/IMMUNESIGDB/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","2D_J2_hepatocyte","TFT_GTRD","35","31","4","11.428571428571429","12","0","results/ngs/GSE282081/tables/ATF3_function/2D_J2_hepatocyte/GSEA/TFT_GTRD/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/TFT_GTRD/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/TFT_GTRD/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/TFT_GTRD/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/TFT_GTRD/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/TFT_GTRD/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/TFT_GTRD/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/TFT_GTRD/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","2D_J2_hepatocyte","TFT_TFT_LEGACY","149","75","74","49.664429530201346","45","0","results/ngs/GSE282081/tables/ATF3_function/2D_J2_hepatocyte/GSEA/TFT_TFT_LEGACY/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/TFT_TFT_LEGACY/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/TFT_TFT_LEGACY/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/TFT_TFT_LEGACY/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/TFT_TFT_LEGACY/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/TFT_TFT_LEGACY/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/TFT_TFT_LEGACY/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_J2_hepatocyte/TFT_TFT_LEGACY/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","2D_none","C6","12","12","0","0.000000000000000","7","0","results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/C6/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/C6/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/C6/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/C6/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/C6/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/C6/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/C6/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/C6/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","2D_none","CP_BIOCARTA","16","16","0","0.000000000000000","11","0","results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/CP_BIOCARTA/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/CP_BIOCARTA/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/CP_BIOCARTA/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/CP_BIOCARTA/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/CP_BIOCARTA/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/CP_BIOCARTA/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/CP_BIOCARTA/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/CP_BIOCARTA/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","2D_none","CP_KEGG_LEGACY","16","15","1","6.250000000000000","8","0","results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/CP_KEGG_LEGACY/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/CP_KEGG_LEGACY/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/CP_KEGG_LEGACY/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/CP_KEGG_LEGACY/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/CP_KEGG_LEGACY/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/CP_KEGG_LEGACY/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/CP_KEGG_LEGACY/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/CP_KEGG_LEGACY/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","2D_none","CP_KEGG_MEDICUS","23","21","2","8.695652173913043","13","0","results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/CP_KEGG_MEDICUS/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/CP_KEGG_MEDICUS/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/CP_KEGG_MEDICUS/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/CP_KEGG_MEDICUS/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/CP_KEGG_MEDICUS/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/CP_KEGG_MEDICUS/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/CP_KEGG_MEDICUS/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/CP_KEGG_MEDICUS/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","2D_none","CP_REACTOME","164","135","29","17.682926829268293","53","0","results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/CP_REACTOME/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/CP_REACTOME/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/CP_REACTOME/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/CP_REACTOME/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/CP_REACTOME/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/CP_REACTOME/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/CP_REACTOME/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/CP_REACTOME/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","2D_none","CP_WIKIPATHWAYS","39","38","1","2.564102564102564","22","0","results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/CP_WIKIPATHWAYS/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/CP_WIKIPATHWAYS/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/CP_WIKIPATHWAYS/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/CP_WIKIPATHWAYS/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/CP_WIKIPATHWAYS/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/CP_WIKIPATHWAYS/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/CP_WIKIPATHWAYS/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/CP_WIKIPATHWAYS/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","2D_none","GO_BP","354","306","48","13.559322033898304","75","1","results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/GO_BP/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/GO_BP/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/GO_BP/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/GO_BP/denester_excluded_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/GO_BP/denester_skipped_terms.csv","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/GO_BP/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/GO_BP/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/GO_BP/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/GO_BP/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","2D_none","GO_CC","65","63","2","3.076923076923077","35","1","results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/GO_CC/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/GO_CC/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/GO_CC/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/GO_CC/denester_excluded_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/GO_CC/denester_skipped_terms.csv","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/GO_CC/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/GO_CC/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/GO_CC/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/GO_CC/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","2D_none","GO_MF","116","103","13","11.206896551724139","61","1","results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/GO_MF/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/GO_MF/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/GO_MF/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/GO_MF/denester_excluded_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/GO_MF/denester_skipped_terms.csv","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/GO_MF/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/GO_MF/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/GO_MF/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/GO_MF/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","2D_none","hallmark","6","5","1","16.666666666666664","4","0","results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/hallmark/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/hallmark/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/hallmark/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/hallmark/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/hallmark/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/hallmark/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/hallmark/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/hallmark/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","2D_none","HPO","234","190","44","18.803418803418804","53","0","results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/HPO/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/HPO/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/HPO/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/HPO/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/HPO/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/HPO/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/HPO/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/HPO/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","2D_none","IMMUNESIGDB","359","157","202","56.267409470752092","114","0","results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/IMMUNESIGDB/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/IMMUNESIGDB/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/IMMUNESIGDB/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/IMMUNESIGDB/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/IMMUNESIGDB/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/IMMUNESIGDB/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/IMMUNESIGDB/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/IMMUNESIGDB/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","2D_none","TFT_GTRD","18","17","1","5.555555555555555","7","0","results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/TFT_GTRD/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/TFT_GTRD/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/TFT_GTRD/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/TFT_GTRD/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/TFT_GTRD/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/TFT_GTRD/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/TFT_GTRD/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/TFT_GTRD/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","2D_none","TFT_TFT_LEGACY","25","22","3","12.000000000000000","9","0","results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/TFT_TFT_LEGACY/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/TFT_TFT_LEGACY/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/TFT_TFT_LEGACY/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/2D_none/TFT_TFT_LEGACY/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/TFT_TFT_LEGACY/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/TFT_TFT_LEGACY/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/TFT_TFT_LEGACY/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/2D_none/TFT_TFT_LEGACY/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","3D_organoid_J2_hepatocyte","C6","56","48","8","14.285714285714285","20","0","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/C6/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/C6/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/C6/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/C6/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/C6/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/C6/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/C6/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/C6/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","3D_organoid_J2_hepatocyte","CP_BIOCARTA","26","26","0","0.000000000000000","11","0","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/CP_BIOCARTA/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_BIOCARTA/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_BIOCARTA/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_BIOCARTA/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_BIOCARTA/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_BIOCARTA/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_BIOCARTA/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_BIOCARTA/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","3D_organoid_J2_hepatocyte","CP_KEGG_LEGACY","33","28","5","15.151515151515152","17","0","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/CP_KEGG_LEGACY/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_KEGG_LEGACY/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_KEGG_LEGACY/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_KEGG_LEGACY/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_KEGG_LEGACY/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_KEGG_LEGACY/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_KEGG_LEGACY/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_KEGG_LEGACY/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","3D_organoid_J2_hepatocyte","CP_KEGG_MEDICUS","55","55","0","0.000000000000000","24","0","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/CP_KEGG_MEDICUS/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_KEGG_MEDICUS/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_KEGG_MEDICUS/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_KEGG_MEDICUS/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_KEGG_MEDICUS/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_KEGG_MEDICUS/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_KEGG_MEDICUS/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_KEGG_MEDICUS/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","3D_organoid_J2_hepatocyte","CP_REACTOME","179","144","35","19.553072625698324","50","0","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/CP_REACTOME/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_REACTOME/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_REACTOME/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_REACTOME/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_REACTOME/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_REACTOME/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_REACTOME/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_REACTOME/png/denester_overlap_heatmap.png"
