Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
WP_DEVELOPMENT_AND_HETEROGENEITY_OF_THE_ILC_FAMILY	WP_DEVELOPMENT_AND_HETEROGENEITY_OF_THE_ILC_FAMILY	2.56e-05	11	0.3333	0	0	1	0	keep	itself		True	IL5,IL4,EOMES,RORC,IL23A,IL7,ID2,TBX21,GFI1,GATA3,AHR
WP_GLYCOGEN_SYNTHESIS_AND_DEGRADATION	WP_GLYCOGEN_SYNTHESIS_AND_DEGRADATION	0.0013	26	0.65	0	0	1	0	keep	itself		True	CALM3,CALM1,UGP2,PYGM,PYGL,PPP2R5C,PPP2R2A,PPP2R1B,PPP2CB,PHKA1,HK1,GSK3B,AGL,GYG2,CALM2,HKDC1,PPP2R5D,PPP2R5B,PTPA,PPP2R2C
WP_MICROGLIA_PATHOGEN_PHAGOCYTOSIS_PATHWAY	WP_MICROGLIA_PATHOGEN_PHAGOCYTOSIS_PATHWAY	0.0062	10	0.25	0	0	1	0	keep	itself		True	VAV2,RAC3,PLCG2,PIK3R2,PIK3R1,PIK3CB,NCF4,ITGB2,HCK,PIK3R6
WP_GLYOXYLATE_METABOLISM	WP_GLYOXYLATE_METABOLISM	0.0075	7	0.6364	0	0	1	0	keep	itself		True	GOT2,AGXT,SLC26A1,DAO,PRODH2,LDHA,HOGA1
WP_PROXIMAL_TUBULE_TRANSPORT	WP_PROXIMAL_TUBULE_TRANSPORT	0.0097	32	0.5614	0	0	1	0	keep	itself		True	ABCG2,SLC7A7,ATP6V0E1,SLC5A1,SLC6A20,ATP6V0B,ATP6V1H,FXYD2,SLC3A1,ATP6V1G1,ATP6V1F,SLC4A4,CA2,SLC20A2,SLC34A1,SLC5A5,SLC5A2,SLC3A2,SLC2A2,SLC26A6
WP_CATALYTIC_CYCLE_OF_MAMMALIAN_FLAVINCONTAINING_MONOOXYGENASES_FMOS	WP_CATALYTIC_CYCLE_OF_MAMMALIAN_FLAVINCONTAINING_MONOOXYGENASES_FMOS	0.0104	3	0.6	0	0	1	0	keep	itself		True	FMO5,FMO3,FMO2
WP_SREBF_AND_MIR33_IN_CHOLESTEROL_AND_LIPID_HOMEOSTASIS	WP_SREBF_AND_MIR33_IN_CHOLESTEROL_AND_LIPID_HOMEOSTASIS	0.0128	14	0.7778	0	0	1	0	keep	itself		True	PRKAA1,PPARA,HMGCS1,ABCA1,PPARGC1A,SREBF1,SCD,MED15,SIRT6,LDLR,HMGCR,MTOR,SIRT1,FASN
WP_2Q13_COPY_NUMBER_VARIATION_SYNDROME	WP_2Q13_COPY_NUMBER_VARIATION_SYNDROME	0.013	14	0.2222	0	0	1	0	keep	itself		True	SOCS3,SOCS1,TULP1,POLR1E,MAPK1,POLR2F,PLCG2,IL23A,ZC3H6,IL1RAP,IL1A,GATA3,GAS6,PSD4
WP_TYPE_I_COLLAGEN_SYNTHESIS_IN_THE_CONTEXT_OF_OSTEOGENESIS_IMPERFECTA	WP_TYPE_I_COLLAGEN_SYNTHESIS_IN_THE_CONTEXT_OF_OSTEOGENESIS_IMPERFECTA	0.0135	21	0.6364	0	0	1	0	keep	itself		True	ADAMTS2,TNFRSF11A,BMP1,SERPINF1,MBTPS2,P4HA1,LOX,IFITM5,COL1A2,CRTAP,CREB3L1,MBTPS1,P3H2,TMEM38B,PPIB,PLOD2,TNFRSF11B,LRP5,LRP6,MIA3
WP_ENERGY_METABOLISM	WP_ENERGY_METABOLISM	0.0159	12	0.25	0	0	1	0	keep	itself		True	CAMK2G,PRKAA1,PPP3CB,PPP3CA,MED1,PPARA,PRKAG2,TFB1M,NRF1,MEF2C,MEF2A,GSK3B
WP_IL1_SIGNALING	WP_IL1_SIGNALING	0.0167	13	0.2364	0	0	1	0	keep	itself		True	MAP2K3,MAP2K1,MAPK1,TOLLIP,PIK3R2,PIK3R1,MAP3K3,IL1RAP,IL1A,AKT1,ATF2,MAP3K2,TAB1
WP_PHOSPHOINOSITIDE_3KINASE_PI3K_FAMILY	WP_PHOSPHOINOSITIDE_3KINASE_PI3K_FAMILY	0.017	5	0.3846	9	4	0.4895	0.138	keep	WP_MICROGLIA_PATHOGEN_PHAGOCYTOSIS_PATHWAY	WP_MICROGLIA_PATHOGEN_PHAGOCYTOSIS_PATHWAY	False	PIK3R2,PIK3R1,PIK3CB,PIK3R4,PIK3R6
WP_INFLAMMATORY_BOWEL_DISEASE_SIGNALING	WP_INFLAMMATORY_BOWEL_DISEASE_SIGNALING	0.0177	12	0.2791	14	6	0.1247	0.2661	keep	WP_DEVELOPMENT_AND_HETEROGENEITY_OF_THE_ILC_FAMILY	WP_DEVELOPMENT_AND_HETEROGENEITY_OF_THE_ILC_FAMILY	False	IL18RAP,IL5,IL4,TGFB1,RORC,IL23A,IL21R,NFATC1,IL1A,TBX21,GATA3,IL23R
WP_BONE_MORPHOGENIC_PROTEIN_SIGNALING_AND_REGULATION	WP_BONE_MORPHOGENIC_PROTEIN_SIGNALING_AND_REGULATION	0.0179	10	0.8333	0	0	1	0	keep	itself		True	NOG,SMAD1,TOB1,RUNX2,BMPR2,BMPR1B,BMPR1A,BMP2,SMURF1,SMAD6
WP_GPCRS_CLASS_A_RHODOPSINLIKE	WP_GPCRS_CLASS_A_RHODOPSINLIKE	0.0195	41	0.1577	0	0	1	0	keep	itself		True	GPR37L1,GALR2,GPR63,GPR68,TRHR,PTGER3,PTAFR,P2RY11,P2RY1,OPRK1,MC5R,GPR34,GPR22,GPR12,CCR10,CMKLR2,P2RY10,RGL4,FPR2,FPR1
