"statistic","source","condition","score","p_value","TF","Rank","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"ora","ARNTL","HT55_SW948","5.7855566534672622","0.00000163848830747847","ARNTL","1","dorothea","1","5.7855566534672622","0.00000163848830747847",NA,"","4","ARCHS4--Coexpression(rank=12); Enrichr--Queries(rank=101); ReMap--ChIP-seq(rank=119); GTEx--Coexpression(rank=1202)","30","0.00737100000000000","ARCHS4 Coexpression,0.007371"
"ora","ATF3","HT55_SW948","3.6024178936742706","0.00024979405971757194","ATF3","2","dorothea","2","3.6024178936742706","0.00024979405971757194",NA,"","6","GTEx--Coexpression(rank=2); ReMap--ChIP-seq(rank=5); ARCHS4--Coexpression(rank=6); Enrichr--Queries(rank=7); Literature--ChIP-seq(rank=12); ENCODE--ChIP-seq(rank=50)","5","0.00124500000000000","GTEx Coexpression,0.001245"
"ora","MYC","HT55_SW948","3.4623281751225821","0.00034488302958920119","MYC","3","dorothea","3","3.4623281751225821","0.00034488302958920119",NA,"","6","ENCODE--ChIP-seq(rank=30); Literature--ChIP-seq(rank=41); GTEx--Coexpression(rank=148); ReMap--ChIP-seq(rank=232); Enrichr--Queries(rank=346); ARCHS4--Coexpression(rank=959)","341","0.09210000000000000","GTEx Coexpression,0.0921"
"ora","NR1H3","HT55_SW948","3.4178621125343889","0.00038206555649102482","NR1H3","4","dorothea","4","3.4178621125343889","0.00038206555649102482",NA,"","5","Literature--ChIP-seq(rank=11); ReMap--ChIP-seq(rank=221); Enrichr--Queries(rank=303); GTEx--Coexpression(rank=394); ARCHS4--Coexpression(rank=401)","248","0.06707000000000000","Literature ChIP-seq,0.06707"
"ora","NR1H2","HT55_SW948","3.3459913574062794","0.00045082567602175910","NR1H2","5","dorothea","5","3.3459913574062794","0.00045082567602175910",NA,"","4","ReMap--ChIP-seq(rank=6); GTEx--Coexpression(rank=493); Enrichr--Queries(rank=719); ARCHS4--Coexpression(rank=1046)","77","0.02020000000000000","ReMap ChIP-seq,0.0202"
"ora","ATF4","HT55_SW948","3.1609437971369880","0.00069032913484727099","ATF4","6","dorothea","6","3.1609437971369880","0.00069032913484727099",NA,"","4","ReMap--ChIP-seq(rank=18); Enrichr--Queries(rank=368); GTEx--Coexpression(rank=438); ARCHS4--Coexpression(rank=553)","222","0.06061000000000000","ReMap ChIP-seq,0.06061"
"ora","SMAD4","HT55_SW948","2.7022861603411510","0.00198478669351079230","SMAD4","7","dorothea","7","2.7022861603411510","0.00198478669351079230",NA,"","5","Literature--ChIP-seq(rank=46); ReMap--ChIP-seq(rank=237); ARCHS4--Coexpression(rank=511); GTEx--Coexpression(rank=1006); Enrichr--Queries(rank=1302)","901","0.28050000000000003","Literature ChIP-seq,0.2805"
"ora","FOXJ2","HT55_SW948","2.4308968369572046","0.00370768784364488820","FOXJ2","8","dorothea","8","2.4308968369572046","0.00370768784364488820",NA,"","4","ReMap--ChIP-seq(rank=15); ARCHS4--Coexpression(rank=321); Enrichr--Queries(rank=554); GTEx--Coexpression(rank=665)","182","0.05051000000000000","ReMap ChIP-seq,0.05051"
"ora","USF2","HT55_SW948","2.4080929143625336","0.00390757286974355560","USF2","9","dorothea","9","2.4080929143625336","0.00390757286974355560",NA,"","5","ReMap--ChIP-seq(rank=23); ENCODE--ChIP-seq(rank=26); Enrichr--Queries(rank=1144); ARCHS4--Coexpression(rank=1164); GTEx--Coexpression(rank=1594)","287","0.07743999999999999","ReMap ChIP-seq,0.07744"
"ora","HIF1A","HT55_SW948","2.2438334009628460","0.00570383034075629732","HIF1A","10","dorothea","10","2.2438334009628460","0.00570383034075629732",NA,"","5","Literature--ChIP-seq(rank=1); ReMap--ChIP-seq(rank=45); ARCHS4--Coexpression(rank=281); GTEx--Coexpression(rank=367); Enrichr--Queries(rank=686)","23","0.00609800000000000","Literature ChIP-seq,0.006098"
