Heatmap_Rank,term_id,term_name,p_value,term_size,intersection_size,intersection,Input_Order,Pathway_Gene_Source,Pathway_Gene_Count,Filtered,Versus,Versus Name,Result,Reciprocal pvalue,DEGs in Intersection,Is Reciprocal,GSEA_Rank,Neg_Log10_P,Pathway_Label_Clean,Pathway_Label,Heatmap_Cluster_Rank
1,GOCC_IMMUNOGLOBULIN_COMPLEX,GOCC_IMMUNOGLOBULIN_COMPLEX,1e-10,143,114,"IGKV2-28,TRAV2,IGKV2D-28,IGKV5-2,IGKV1-8,IGHV1-3,SYK,IGKV2D-29,IGHV4-28,IGKV1D-43,IGHV7-4-1,IGLV2-8,IGHV3-7,IGKV2-30,IGHD,IGHV3-74,IGKV1-9,IGHV3-33,IGHG2,IGKV3-7,IGHV3-16,IGKV2-40,IGHV3-35,IGLV8-61,IGHV3-30,IGKV2D-30,IGLV2-18,IGHG3,IGKC,IGHV3-23,IGKJ1,IGHV3-72,IGLV9-49,IGKV3-15,IGKV3-20,IGKV1D-33,IGKV1-5,IGHV4-4,IGHV3-73,IGLV5-45,IGKV3D-11,IGLV5-48,IGLV4-60,IGKV2D-24,VPREB3,IGHV1-18,CD79B,IGKV1D-17,IGKV1-37,IGKV1D-12,IGHV4-34,CD79A,IGLV2-23,IGKV1-16,IGKV1-12,IGHJ1,IGKV3D-7,IGHV2-70,IGKV1D-8,IGHA2,IGLJ1,TRAV19,IGKV3D-15,IGKV3D-20,IGHV4-61,IGHV4-59,IGLV3-10,IGHV3-49,IGKV1-17,IGHA1,IGLV7-46,IGKV4-1,IGLV3-1,IGLV3-9,JCHAIN,IGKV2D-26,LIME1,IGHM,IGHV3-53,IGKV2-24,IGHG1,IGHV3-64D,IGLC3,IGLV4-69,IGKV1-27,IGHV3-11,IGKV1D-42,IGLV7-43,IGHG4,IGHV2-70D,IGLV2-14,IGLL5,IGHV3-15,IGLV3-27,IGKV1D-39,PIGR,IGLC1,IGHV1-69,IGHV4-39,IGHV1-69D,IGKV1-6,IGLV2-11,IGHV5-51,IGHV3-48,IGLV1-50,IGHV2-26,IGLV1-40,IGHV5-10-1,IGLC2,IGHV7-81,IGHV3-21,IGLV2-33,IGHV3-13,IGLV3-25",0,GMT,174,keep,itself,,1.0,0.0,0,True,1,10.0,IMMUNOGLOBULIN COMPLEX,IMMUNOGLOBULIN COMPLEX,1
2,GOCC_T_CELL_RECEPTOR_COMPLEX,GOCC_T_CELL_RECEPTOR_COMPLEX,1e-10,56,43,"TRBV11-2,TRAV2,TRAV4,CD8A,TRBV10-3,TRBV19,CD3E,TRBV2,TRAC,SYK,TRBJ2-1,TRBV12-3,TRGV2,CD8B,SKAP1,TRBC2,TRGV10,CD3D,CD3G,TRAV12-1,TRBC1,CD6,TRBJ2-7,TRBV9,CD247,TRBJ1-5,TRGC2,TRBV18,TRBV27,TRBV3-1,APBB1IP,TRBV20-1,TRBJ2-3,TRBV5-1,TRBV29-1,CD4,ZAP70,TRAT1,PTPN6,TRBV7-2,TRBV28,TRAV19,TRAV13-1",1,GMT,147,keep,itself,,1.0,0.0,0,True,2,10.0,T CELL RECEPTOR COMPLEX,T CELL RECEPTOR COMPLEX,2
3,GOCC_PLASMA_MEMBRANE_SIGNALING_RECEPTOR_COMPLEX,GOCC_PLASMA_MEMBRANE_SIGNALING_RECEPTOR_COMPLEX,5.818663e-10,221,99,"BMP2,TRBV11-2,TRAV2,TRAV4,CD8A,TRBV10-3,TRBV19,CD3E,IL2RA,TRBV2,TRAC,SYK,TRBJ2-1,TRBV12-3,TRGV2,CD8B,SKAP1,CNTFR,TRBC2,ITGAD,DLG3,TRGV10,B2M,ERBB2,CD3D,ITGAE,ERBB3,ACVR1C,CD3G,PTK2B,TRAV12-1,TRBC1,CD6,ITGB7,TRAF3,SHISA8,TRBJ2-7,IL2RB,ABHD12,IL20RA,TRBV9,CD247,TRBJ1-5,TRGC2,TRBV18,ITGAL,CXCL8,TRBV27,TRBV3-1,APBB1IP,TRBV20-1,IL12RB1,LYN,ITGB6,TAS1R3,TFR2,TRBJ2-3,TRBV5-1,CD79B,BIRC2,TRBV29-1,CD4,ZAP70,CD79A,TRAT1,PTPN6,IFNLR1,IL10RB,TLR1,ITGA6,TRBV7-2,INSR,TRBV28,TRAV19,IL5RA,ACVR2A,TRAV13-1,ITGA2,IL18R1,TRAV12-2,IL1B,CXCR2,ITGA4,VWC2,HFE,LIME1,IL3RA,IGHM,IL13RA1,CSF2RA,DRD2,IL6R,IL18RAP,TRBV6-5,TRBV7-9,ITGB2,EPS8,CEACAM1,CHRNA1",24,GMT,361,keep,GOCC_T_CELL_RECEPTOR_COMPLEX,GOCC_T_CELL_RECEPTOR_COMPLEX,0.0691,0.0,47,True,8,9.235176795148677,PLASMA MEMBRANE SIGNALING RECEPTOR COMPLEX,PLASMA MEMBRANE SIGNALING RECEPTOR COMPLEX,3
4,GOCC_ALPHA_BETA_T_CELL_RECEPTOR_COMPLEX,GOCC_ALPHA_BETA_T_CELL_RECEPTOR_COMPLEX,7.7695531195e-06,9,9,"TRBV19,CD3E,TRAC,TRBC2,CD3D,CD3G,TRBC1,CD247,PTPN6",18,GMT,10,keep,itself,,1.0,0.0,0,True,36,5.109603959746896,ALPHA BETA T CELL RECEPTOR COMPLEX,ALPHA BETA T CELL RECEPTOR COMPLEX,4
5,GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE,GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE,6.220609e-09,310,111,"THBS1,HLA-DRB1,FCGR3A,CD8A,CXCR4,CD3E,CD24,IL2RA,LDLR,CXCR3,CD69,KLRK1,KLRD1,CNTFR,SLAMF6,PLAUR,CD2,CD19,B2M,FCER2,CD3D,FCRLA,ITGAE,CD3G,FCRL4,ACKR2,CLEC2D,CEACAM21,SLAMF9,CD163L1,ADGRE1,PDCD1,IL9R,CXCR6,ASGR2,B4GALT1,IL2RB,CD22,CTLA4,TNFRSF13C,MS4A1,SPN,CCR6,CCR3,FCRL5,SLAMF1,IL21R,IL7R,FCRL2,LY9,CLEC17A,CD226,PTPRC,BTN3A3,TLR4,CD74,HHLA2,CCR4,IL12RB1,ABCB1,ITGB6,TFR2,SELL,BTN3A2,CD79B,CD5,ADA,CD4,CCRL2,CD83,FCRL3,CD79A,ABCG1,SEMA7A,ENPEP,ABCG2,LAG3,FCGRT,HLA-C,CD86,CD9,INSR,FCGR2A,HLA-G,IL5RA,HLA-A,MILR1,CD28,ENPP3,CD244,HLA-B,CD209,ITGA2,ST14,SLC38A1,CXCR2,HFE,ULBP3,CA4,FCRL1,XCR1,SLAMF7,IL3RA,IL13RA1,CSF2RA,LILRB1,CD84,BTN2A2,SDC1,TLR8,ICOSLG",48,GMT,381,keep,itself,,1.0,0.0,0,True,12,8.206167095631939,EXTERNAL SIDE OF PLASMA MEMBRANE,EXTERNAL SIDE OF PLASMA MEMBRANE,5
6,GOCC_IMMUNOLOGICAL_SYNAPSE,GOCC_IMMUNOLOGICAL_SYNAPSE,1.0461796892e-06,47,23,"HLA-DRB1,EZR,SOCS6,CD3E,SKAP1,PTPRJ,RHOH,CARD11,CORO1A,CD37,PRKCQ,NEDD9,BCL10,CD6,LCK,CD53,PDCD6IP,ATP2B1,ZAP70,HLA-DRA,LGALS3,CD28,VAV3",12,GMT,47,keep,itself,,1.0,0.0,0,True,26,5.9803937157308615,IMMUNOLOGICAL SYNAPSE,IMMUNOLOGICAL SYNAPSE,6
7,GOCC_CATION_CHANNEL_COMPLEX,GOCC_CATION_CHANNEL_COMPLEX,1e-10,172,73,"CACNA1C,ATP5ME,SCNN1G,ASPH,CALM2,PRKACA,CACNB2,CACNA1G,CACNA1E,SCN1B,CACNA2D3,SCNN1B,HTR3A,STX1A,KCNIP2,SCN3A,TRPC1,DLG2,CACNA2D2,KCNJ8,HSPA2,NALCN,ORAI1,TRPC6,KCNH2,MICU3,KCNJ5,KCNMB1,KCNQ4,SCNN1D,PKD1,GRIK3,KCNMA1,ABCC9,CACNA2D1,UNC80,KCNA5,AKAP6,KCNMB4,RYR3,PKD2,SCN7A,CASQ2,CNGA3,CHRNA3,CACNA1A,KCNA6,CACNA1D,GRIK5,DPP6,CHRNA5,CACNA1H,RYR2,KCNE4,CACNA1B,SCN2B,SCN5A,CCDC51,KCNIP3,KCNB1,KCNC4,TRPC4,CACNB1,SCN3B,AMIGO1,KCNQ3,LRRC55,SNAP25,SCN11A,GRIK2,CNGB1,KCNF1,ABCC8",3,GMT,237,keep,itself,,1.0,0.0,0,True,3,10.0,CATION CHANNEL COMPLEX,CATION CHANNEL COMPLEX,7
8,GOCC_MONOATOMIC_ION_CHANNEL_COMPLEX,GOCC_MONOATOMIC_ION_CHANNEL_COMPLEX,1e-10,265,93,"GABRB2,ASPH,CALM2,PRKACA,CACNB2,CACNA1G,CACNA1E,SCN1B,CACNA2D3,SCNN1B,HTR3A,STX1A,ANO1,KCNIP2,SCN3A,TRPC1,DLG2,CACNA2D2,KCNH8,KCNJ8,GRIN2A,CLIC4,HSPA2,NALCN,ORAI1,TRPC6,KCNH2,MICU3,KCNJ5,KCNJ12,KCNMB1,KCNQ4,SCNN1D,PKD1,GRIK3,OLFM3,TTYH1,KCNMA1,OLFM2,ABCC9,CACNA2D1,CPT1C,UNC80,KCNA5,AKAP6,SHISA6,KCNMB4,RYR3,TMEM109,GRIA1,PKD2,SCN7A,CLCNKB,CASQ2,CNGA3,CHRNA3,CACNA1A,KCNA6,CACNA1D,GRIK5,DPP6,CHRNA5,NRN1,CACNA1H,RYR2,CHRNA7,ANO6,KCNH3,KCNE4,CACNA1B,SCN2B,SCN5A,CCDC51,KCNIP3,SHISA9,CHRFAM7A,KCNB1,KCNC4,TRPC4,CACNB1,SCN3B,AMIGO1,KCNQ3,GABRB3,LRRC55,SNAP25,SCN11A,GRIK2,CNGB1,KCNK15,KCNF1,ABCC8,GABRB1",23,GMT,370,exclude,GOCC_CATION_CHANNEL_COMPLEX,GOCC_CATION_CHANNEL_COMPLEX,0.0059,1.0,70,False,7,10.0,MONOATOMIC ION CHANNEL COMPLEX,MONOATOMIC ION CHANNEL COMPLEX,8
9,GOCC_POTASSIUM_CHANNEL_COMPLEX,GOCC_POTASSIUM_CHANNEL_COMPLEX,1.867186106e-07,70,28,"STX1A,KCNIP2,DLG2,KCNJ8,KCNH2,KCNJ5,KCNMB1,KCNQ4,GRIK3,KCNMA1,ABCC9,KCNA5,KCNMB4,KCNA6,GRIK5,DPP6,KCNE4,CCDC51,KCNIP3,KCNB1,KCNC4,AMIGO1,KCNQ3,LRRC55,SNAP25,GRIK2,KCNF1,ABCC8",7,GMT,100,keep,itself,,1.0,0.0,0,True,18,6.7288123929343,POTASSIUM CHANNEL COMPLEX,POTASSIUM CHANNEL COMPLEX,9
10,GOCC_SODIUM_CHANNEL_COMPLEX,GOCC_SODIUM_CHANNEL_COMPLEX,2.715483245e-06,24,18,"SCN9A,NALF1,SCN8A,SCNN1G,SCN1B,SCNN1B,SCN3A,NALCN,SCNN1D,GRIK3,UNC80,SCN7A,GRIK5,SCN2B,SCN5A,SCN3B,SCN11A,GRIK2",2,GMT,28,keep,itself,,1.0,0.0,0,True,31,5.566152872534949,SODIUM CHANNEL COMPLEX,SODIUM CHANNEL COMPLEX,10
