Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
GOCC_IMMUNOGLOBULIN_COMPLEX	GOCC_IMMUNOGLOBULIN_COMPLEX	1.00e-10	114	0.6552	0	0	1	0	keep	itself		True	IGKV2-28,TRAV2,IGKV2D-28,IGKV5-2,IGKV1-8,IGHV1-3,SYK,IGKV2D-29,IGHV4-28,IGKV1D-43,IGHV7-4-1,IGLV2-8,IGHV3-7,IGKV2-30,IGHD,IGHV3-74,IGKV1-9,IGHV3-33,IGHG2,IGKV3-7
GOCC_T_CELL_RECEPTOR_COMPLEX	GOCC_T_CELL_RECEPTOR_COMPLEX	1.00e-10	43	0.2925	0	0	1	0	keep	itself		True	TRBV11-2,TRAV2,TRAV4,CD8A,TRBV10-3,TRBV19,CD3E,TRBV2,TRAC,SYK,TRBJ2-1,TRBV12-3,TRGV2,CD8B,SKAP1,TRBC2,TRGV10,CD3D,CD3G,TRAV12-1
GOCC_CATION_CHANNEL_COMPLEX	GOCC_CATION_CHANNEL_COMPLEX	1.00e-10	73	0.308	0	0	1	0	keep	itself		True	CACNA1C,ATP5ME,SCNN1G,ASPH,CALM2,PRKACA,CACNB2,CACNA1G,CACNA1E,SCN1B,CACNA2D3,SCNN1B,HTR3A,STX1A,KCNIP2,SCN3A,TRPC1,DLG2,CACNA2D2,KCNJ8
GOCC_PRESYNAPTIC_MEMBRANE	GOCC_PRESYNAPTIC_MEMBRANE	1.00e-10	56	0.3077	0	0	1	0	keep	itself		True	GABBR1,ADORA1,GPM6A,CACNA2D2,KCNJ8,GRIN2A,ERC1,NLGN2,PRRT2,FXYD6,GNB5,P2RX1,NRXN3,NTM,GPER1,CNTN1,ATP2B4,GNAO1,GRIK3,CASR
GOCC_POSTSYNAPTIC_MEMBRANE	GOCC_POSTSYNAPTIC_MEMBRANE	1.00e-10	89	0.2825	91	32	0.0562	0.1304	keep	GOCC_PRESYNAPTIC_MEMBRANE	GOCC_PRESYNAPTIC_MEMBRANE	False	STX1A,NOTCH1,ITGB3,DAG1,SEMA4C,GABBR1,ADORA1,PLPPR4,DLG2,GRIN2A,LRRC4C,SORCS2,NLGN2,MUSK,PRRT2,FXYD6,ELFN1,GNB5,P2RX1,NRP2
GOCC_SYNAPTIC_MEMBRANE	GOCC_SYNAPTIC_MEMBRANE	1.00e-10	122	0.2748	182	57	0.0806	0	keep	GOCC_PRESYNAPTIC_MEMBRANE	GOCC_PRESYNAPTIC_MEMBRANE	True	STX1A,NOTCH1,ITGB3,DAG1,SEMA4C,NCAM2,GABBR1,ADORA1,GPM6A,PLPPR4,DLG2,CACNA2D2,KCNJ8,GRIN2A,LRRC4C,ERC1,SORCS2,NLGN2,MUSK,SYDE1
GOCC_MONOATOMIC_ION_CHANNEL_COMPLEX	GOCC_MONOATOMIC_ION_CHANNEL_COMPLEX	1.00e-10	93	0.2514	237	70	0.0059	1	exclude	GOCC_CATION_CHANNEL_COMPLEX	GOCC_CATION_CHANNEL_COMPLEX	False	GABRB2,ASPH,CALM2,PRKACA,CACNB2,CACNA1G,CACNA1E,SCN1B,CACNA2D3,SCNN1B,HTR3A,STX1A,ANO1,KCNIP2,SCN3A,TRPC1,DLG2,CACNA2D2,KCNH8,KCNJ8
GOCC_PLASMA_MEMBRANE_SIGNALING_RECEPTOR_COMPLEX	GOCC_PLASMA_MEMBRANE_SIGNALING_RECEPTOR_COMPLEX	5.82e-10	99	0.2742	147	47	0.0691	0	keep	GOCC_T_CELL_RECEPTOR_COMPLEX	GOCC_T_CELL_RECEPTOR_COMPLEX	True	BMP2,TRBV11-2,TRAV2,TRAV4,CD8A,TRBV10-3,TRBV19,CD3E,IL2RA,TRBV2,TRAC,SYK,TRBJ2-1,TRBV12-3,TRGV2,CD8B,SKAP1,CNTFR,TRBC2,ITGAD
GOCC_DISTAL_AXON	GOCC_DISTAL_AXON	2.26e-09	69	0.2509	0	0	1	0	keep	itself		True	GNRH1,PRRT2,ELFN1,NMU,PALLD,PTBP2,DVL1,KLC1,GPER1,BOC,FEZ1,ANG,APBB1,NGFR,GRIK3,DBN1,ENO2,CAD,CASR,PCDHGB1
GOCC_POSTSYNAPTIC_SPECIALIZATION	GOCC_POSTSYNAPTIC_SPECIALIZATION	3.21e-09	132	0.3429	199	68	0.5623	0.0031	keep	GOCC_SYNAPTIC_MEMBRANE	GOCC_SYNAPTIC_MEMBRANE	True	RPL8,PPP1R9B,BNIP3,KLHL17,PRR12,RPL7,MAP2K1,PAK3,DLG4,CAMK1,GRID1,PKP4,CAMK2G,STAT3,IQSEC1,CHRNB1,MAGI2,SEMA4F,NEGR1,CACNA1C
GOCC_SARCOLEMMA	GOCC_SARCOLEMMA	4.63e-09	63	0.4468	0	0	1	0	keep	itself		True	FLOT1,BIN1,SNTB1,REM1,CAV2,PPP3CB,CIB2,CACNA1C,FKRP,POPDC2,SLC2A4,BGN,SSPN,SYNC,CACNB2,SCN1B,CACNA2D3,SLMAP,PGM5,DAG1
GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	6.22e-09	111	0.2913	0	0	1	0	keep	itself		True	THBS1,HLA-DRB1,FCGR3A,CD8A,CXCR4,CD3E,CD24,IL2RA,LDLR,CXCR3,CD69,KLRK1,KLRD1,CNTFR,SLAMF6,PLAUR,CD2,CD19,B2M,FCER2
