"TF","Score","Activity_Score_Mean","Method_P_Value","Condition_Scores","Method_Direction","Rank","Method","Method_Rank","Method_Score","Method_Adjusted_P_Value","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"ARNT","2.429108472602161672","2.429108472602161672","0.0151360030967084124","MVL_CRC29=2.429","Activated","20","collectri","20","2.429108472602161672",NA,"5","Literature--ChIP-seq(rank=37); ReMap--ChIP-seq(rank=161); Enrichr--Queries(rank=1024); GTEx--Coexpression(rank=1355); ARCHS4--Coexpression(rank=1386)","798","0.225599999999999995","Literature ChIP-seq,0.2256"
"EPAS1","2.427752572052179758","2.427752572052179758","0.0151927041477076773","MVL_CRC29=2.428","Activated","21","collectri","21","2.427752572052179758",NA,"4","GTEx--Coexpression(rank=86); Enrichr--Queries(rank=133); ReMap--ChIP-seq(rank=159); ARCHS4--Coexpression(rank=177)","228","0.053519999999999998","GTEx Coexpression,0.05352"
"FHL2","2.425946364111172482","2.425946364111172482","0.0152685266420670013","MVL_CRC29=2.426","Activated","22","collectri","22","2.425946364111172482",NA,"0","",NA,NA,NA
"MBD1","2.386086897131223239","2.386086897131223239","0.0170287268377030052","MVL_CRC29=2.386","Activated","23","collectri","23","2.386086897131223239",NA,"3","GTEx--Coexpression(rank=363); Enrichr--Queries(rank=900); ARCHS4--Coexpression(rank=1186)","799","0.225899999999999990","GTEx Coexpression,0.2259"
"HOXB2","2.329764867149571650","2.329764867149571650","0.0198185819928132015","MVL_CRC29=2.33","Activated","24","collectri","24","2.329764867149571650",NA,"3","Enrichr--Queries(rank=12); ARCHS4--Coexpression(rank=37); GTEx--Coexpression(rank=218)","36","0.008547000000000001","Enrichr Queries,0.008547"
"EGR4","2.278298705989098671","2.278298705989098671","0.0227087867143348290","MVL_CRC29=2.278","Activated","25","collectri","25","2.278298705989098671",NA,"3","Enrichr--Queries(rank=238); ARCHS4--Coexpression(rank=800); GTEx--Coexpression(rank=1022)","643","0.169500000000000012","Enrichr Queries,0.1695"
"NUPR1","2.261394522962314468","2.261394522962314468","0.0237348376234610033","MVL_CRC29=2.261","Activated","26","collectri","26","2.261394522962314468",NA,"0","",NA,NA,NA
"MXI1","2.249781827164865078","-2.249781827164865078","0.0244627981694630244","MVL_CRC29=-2.25","Repressed","27","collectri","27","2.249781827164865078",NA,"5","ReMap--ChIP-seq(rank=39); ENCODE--ChIP-seq(rank=52); GTEx--Coexpression(rank=261); Enrichr--Queries(rank=685); ARCHS4--Coexpression(rank=710)","521","0.131300000000000000","ReMap ChIP-seq,0.1313"
"TBX21","2.247455110035611270","2.247455110035611270","0.0246109563735377700","MVL_CRC29=2.247","Activated","28","collectri","28","2.247455110035611270",NA,"4","ReMap--ChIP-seq(rank=199); GTEx--Coexpression(rank=224); Enrichr--Queries(rank=284); ARCHS4--Coexpression(rank=952)","541","0.139399999999999996","GTEx Coexpression,0.1394"
"NFKBIB","2.230636086924243422","-2.230636086924243422","0.0257052443780980758","MVL_CRC29=-2.231","Repressed","29","collectri","29","2.230636086924243422",NA,"0","",NA,NA,NA
"RXRB","2.208677187240848827","2.208677187240848827","0.0271971022795957224","MVL_CRC29=2.209","Activated","30","collectri","30","2.208677187240848827",NA,"3","GTEx--Coexpression(rank=835); Enrichr--Queries(rank=1228); ARCHS4--Coexpression(rank=1230)","1337","0.519599999999999951","GTEx Coexpression,0.5196"
"RCOR2","2.206907466934695528","-2.206907466934695528","0.0273205246609132431","MVL_CRC29=-2.207","Repressed","31","collectri","31","2.206907466934695528",NA,"0","",NA,NA,NA
"ASCL1","2.180718342355905115","2.180718342355905115","0.0292042555108678326","MVL_CRC29=2.181","Activated","32","collectri","32","2.180718342355905115",NA,"4","ReMap--ChIP-seq(rank=5); Enrichr--Queries(rank=100); GTEx--Coexpression(rank=595); ARCHS4--Coexpression(rank=794)","70","0.016840000000000001","ReMap ChIP-seq,0.01684"
"GATA1","2.166244276912350664","2.166244276912350664","0.0302925253268955530","MVL_CRC29=2.166","Activated","33","collectri","33","2.166244276912350664",NA,"6","ENCODE--ChIP-seq(rank=37); Literature--ChIP-seq(rank=93); ReMap--ChIP-seq(rank=234); ARCHS4--Coexpression(rank=555); Enrichr--Queries(rank=798); GTEx--Coexpression(rank=1067)","988","0.313599999999999990","ENCODE ChIP-seq,0.3136"
"NFIB","2.164277667536744776","2.164277667536744776","0.0304430456199334259","MVL_CRC29=2.164","Activated","34","collectri","34","2.164277667536744776",NA,"4","Literature--ChIP-seq(rank=30); GTEx--Coexpression(rank=332); Enrichr--Queries(rank=376); ARCHS4--Coexpression(rank=692)","687","0.182900000000000007","Literature ChIP-seq,0.1829"
"TFDP2","2.128585512285983583","-2.128585512285983583","0.0332885682012287881","MVL_CRC29=-2.129","Repressed","35","collectri","35","2.128585512285983583",NA,"3","Enrichr--Queries(rank=548); GTEx--Coexpression(rank=824); ARCHS4--Coexpression(rank=938)","1134","0.390299999999999980","Enrichr Queries,0.3903"
"NKX2-2","2.121403514130975498","2.121403514130975498","0.0338878597948730487","MVL_CRC29=2.121","Activated","36","collectri","36","2.121403514130975498",NA,"0","",NA,NA,NA
"MYBL1","2.100038817645942135","-2.100038817645942135","0.0357254265854954275","MVL_CRC29=-2.1","Repressed","37","collectri","37","2.100038817645942135",NA,"4","Literature--ChIP-seq(rank=159); GTEx--Coexpression(rank=203); ARCHS4--Coexpression(rank=637); Enrichr--Queries(rank=1163)","502","0.126299999999999996","GTEx Coexpression,0.1263"
"HDAC4","2.094001890015349865","2.094001890015349865","0.0362598118860489455","MVL_CRC29=2.094","Activated","38","collectri","38","2.094001890015349865",NA,"0","",NA,NA,NA
"NR1H2","2.087096452246773204","2.087096452246773204","0.0368794167062495779","MVL_CRC29=2.087","Activated","39","collectri","39","2.087096452246773204",NA,"4","ReMap--ChIP-seq(rank=44); ARCHS4--Coexpression(rank=663); Enrichr--Queries(rank=1253); GTEx--Coexpression(rank=1560)","574","0.148100000000000009","ReMap ChIP-seq,0.1481"
"IRF9","2.082341003665596268","2.082341003665596268","0.0373113330938241172","MVL_CRC29=2.082","Activated","40","collectri","40","2.082341003665596268",NA,"4","Enrichr--Queries(rank=95); ReMap--ChIP-seq(rank=284); GTEx--Coexpression(rank=333); ARCHS4--Coexpression(rank=346)","287","0.067659999999999998","Enrichr Queries,0.06766"
"CREB3","2.071914631837151965","-2.071914631837151965","0.0382734031801903116","MVL_CRC29=-2.072","Repressed","41","collectri","41","2.071914631837151965",NA,"4","ReMap--ChIP-seq(rank=204); GTEx--Coexpression(rank=228); Enrichr--Queries(rank=1153); ARCHS4--Coexpression(rank=1419)","547","0.141899999999999998","GTEx Coexpression,0.1419"
"ELF3","2.069891645745103315","2.069891645745103315","0.0384624924565522205","MVL_CRC29=2.07","Activated","42","collectri","42","2.069891645745103315",NA,"4","ReMap--ChIP-seq(rank=114); ARCHS4--Coexpression(rank=372); Enrichr--Queries(rank=899); GTEx--Coexpression(rank=1044)","804","0.228500000000000009","ARCHS4 Coexpression,0.2285"
"ESR2","2.067582972595348068","2.067582972595348068","0.0386792545899754814","MVL_CRC29=2.068","Activated","43","collectri","43","2.067582972595348068",NA,"5","Literature--ChIP-seq(rank=16); ARCHS4--Coexpression(rank=132); ReMap--ChIP-seq(rank=166); Enrichr--Queries(rank=707); GTEx--Coexpression(rank=839)","335","0.081079999999999999","ARCHS4 Coexpression,0.08108"
"KDM2A","2.052732001494089076","2.052732001494089076","0.0400985765742134653","MVL_CRC29=2.053","Activated","44","collectri","44","2.052732001494089076",NA,"2","GTEx--Coexpression(rank=653); ARCHS4--Coexpression(rank=916)","1173","0.406299999999999994","GTEx Coexpression,0.4063"
"DMAP1","2.049812894615305137","2.049812894615305137","0.0403826928122326123","MVL_CRC29=2.05","Activated","45","collectri","45","2.049812894615305137",NA,"0","",NA,NA,NA
"SMAD3","2.043837002372433709","2.043837002372433709","0.0409696523596389528","MVL_CRC29=2.044","Activated","46","collectri","46","2.043837002372433709",NA,"5","Literature--ChIP-seq(rank=42); ReMap--ChIP-seq(rank=126); ARCHS4--Coexpression(rank=659); Enrichr--Queries(rank=696); GTEx--Coexpression(rank=1431)","867","0.256099999999999994","Literature ChIP-seq,0.2561"
"NR3C2","2.027098611026886044","2.027098611026886044","0.0426523289043618525","MVL_CRC29=2.027","Activated","47","collectri","47","2.027098611026886044",NA,"3","Enrichr--Queries(rank=44); ARCHS4--Coexpression(rank=327); GTEx--Coexpression(rank=368)","134","0.031340000000000000","Enrichr Queries,0.03134"
"KLF12","2.018102725594988378","2.018102725594988378","0.0435805638875769313","MVL_CRC29=2.018","Activated","48","collectri","48","2.018102725594988378",NA,"3","Enrichr--Queries(rank=267); ARCHS4--Coexpression(rank=516); GTEx--Coexpression(rank=878)","707","0.190200000000000008","Enrichr Queries,0.1902"
"TBXT","2.007729855072410530","2.007729855072410530","0.0446720062911008936","MVL_CRC29=2.008","Activated","49","collectri","49","2.007729855072410530",NA,"4","ReMap--ChIP-seq(rank=154); Enrichr--Queries(rank=174); GTEx--Coexpression(rank=1233); ARCHS4--Coexpression(rank=1328)","495","0.123899999999999996","Enrichr Queries,0.1239"
"PAX7","1.990557113941133771","1.990557113941133771","0.0465295990616604385","MVL_CRC29=1.991","Activated","50","collectri","50","1.990557113941133771",NA,"3","ARCHS4--Coexpression(rank=236); GTEx--Coexpression(rank=351); Enrichr--Queries(rank=490)","559","0.144999999999999990","ARCHS4 Coexpression,0.145"
"FOXQ1","1.990431226992202207","1.990431226992202207","0.0465434528594194860","MVL_CRC29=1.99","Activated","51","collectri","51","1.990431226992202207",NA,"3","GTEx--Coexpression(rank=331); ARCHS4--Coexpression(rank=350); Enrichr--Queries(rank=750)","751","0.205999999999999989","GTEx Coexpression,0.206"
"CEBPE","1.978794973230942444","1.978794973230942444","0.0478390946929074246","MVL_CRC29=1.979","Activated","52","collectri","52","1.978794973230942444",NA,"3","GTEx--Coexpression(rank=658); Enrichr--Queries(rank=964); ARCHS4--Coexpression(rank=1069)","1178","0.409499999999999975","GTEx Coexpression,0.4095"
"YBX1","1.974272919226196299","1.974272919226196299","0.0483507184467394310","MVL_CRC29=1.974","Activated","53","collectri","53","1.974272919226196299",NA,"3","GTEx--Coexpression(rank=840); Enrichr--Queries(rank=1398); ARCHS4--Coexpression(rank=1474)","1342","0.522700000000000053","GTEx Coexpression,0.5227"
"TP63","1.963819048176451254","1.963819048176451254","0.0495510802936922901","MVL_CRC29=1.964","Activated","54","collectri","54","1.963819048176451254",NA,"5","Literature--ChIP-seq(rank=56); Enrichr--Queries(rank=70); ReMap--ChIP-seq(rank=140); ARCHS4--Coexpression(rank=397); GTEx--Coexpression(rank=713)","210","0.049860000000000002","Enrichr Queries,0.04986"
"PPARG","1.955569308936695005","1.955569308936695005","0.0505159112747099182","MVL_CRC29=1.956","Activated","55","collectri","55","1.955569308936695005",NA,"5","Literature--ChIP-seq(rank=8); ReMap--ChIP-seq(rank=48); GTEx--Coexpression(rank=112); Enrichr--Queries(rank=152); ARCHS4--Coexpression(rank=257)","206","0.048779999999999997","Literature ChIP-seq,0.04878"
"TCF3","1.954164948018309866","1.954164948018309866","0.0506817131826546793","MVL_CRC29=1.954","Activated","56","collectri","56","1.954164948018309866",NA,"6","ENCODE--ChIP-seq(rank=43); Literature--ChIP-seq(rank=45); ReMap--ChIP-seq(rank=63); GTEx--Coexpression(rank=1101); Enrichr--Queries(rank=1176); ARCHS4--Coexpression(rank=1442)","770","0.212100000000000011","ReMap ChIP-seq,0.2121"
"NFIA","1.952361696591211171","1.952361696591211171","0.0508952772541744827","MVL_CRC29=1.952","Activated","57","collectri","57","1.952361696591211171",NA,"3","GTEx--Coexpression(rank=630); Enrichr--Queries(rank=690); ARCHS4--Coexpression(rank=697)","1137","0.392000000000000015","GTEx Coexpression,0.392"
"PARK7","1.930468018250700579","-1.930468018250700579","0.0535488742078829502","MVL_CRC29=-1.93","Repressed","58","collectri","58","1.930468018250700579",NA,"0","",NA,NA,NA
"HIC1","1.929030180717777654","1.929030180717777654","0.0537271155771988085","MVL_CRC29=1.929","Activated","59","collectri","59","1.929030180717777654",NA,"3","Enrichr--Queries(rank=3); GTEx--Coexpression(rank=13); ARCHS4--Coexpression(rank=21)","8","0.002137000000000000","Enrichr Queries,0.002137"
"NFIX","1.918211225105788342","1.918211225105788342","0.0550842334738684547","MVL_CRC29=1.918","Activated","60","collectri","60","1.918211225105788342",NA,"3","ARCHS4--Coexpression(rank=131); Enrichr--Queries(rank=359); GTEx--Coexpression(rank=427)","332","0.080470000000000000","ARCHS4 Coexpression,0.08047"
"CUX1","1.918034548423868113","1.918034548423868113","0.0551066305932792835","MVL_CRC29=1.918","Activated","61","collectri","61","1.918034548423868113",NA,"6","ENCODE--ChIP-seq(rank=100); Literature--ChIP-seq(rank=105); ReMap--ChIP-seq(rank=138); GTEx--Coexpression(rank=227); Enrichr--Queries(rank=916); ARCHS4--Coexpression(rank=1026)","546","0.141300000000000009","GTEx Coexpression,0.1413"
"HDAC7","1.917606751369751006","1.917606751369751006","0.0551608934283549790","MVL_CRC29=1.918","Activated","62","collectri","62","1.917606751369751006",NA,"0","",NA,NA,NA
"UBTF","1.915973857419828175","-1.915973857419828175","0.0553684233557993205","MVL_CRC29=-1.916","Repressed","63","collectri","63","1.915973857419828175",NA,"0","",NA,NA,NA
"NR4A2","1.915888641604528431","1.915888641604528431","0.0553792715584714434","MVL_CRC29=1.916","Activated","64","collectri","64","1.915888641604528431",NA,"4","Literature--ChIP-seq(rank=78); ARCHS4--Coexpression(rank=787); Enrichr--Queries(rank=907); GTEx--Coexpression(rank=940)","1286","0.475600000000000023","Literature ChIP-seq,0.4756"
"NR6A1","1.915731908510533099","1.915731908510533099","0.0553992287282361953","MVL_CRC29=1.916","Activated","65","collectri","65","1.915731908510533099",NA,"3","GTEx--Coexpression(rank=62); Enrichr--Queries(rank=1009); ARCHS4--Coexpression(rank=1486)","166","0.038580000000000003","GTEx Coexpression,0.03858"
"TP73","1.907802149687413351","1.907802149687413351","0.0564167928327583071","MVL_CRC29=1.908","Activated","66","collectri","66","1.907802149687413351",NA,"3","GTEx--Coexpression(rank=311); Enrichr--Queries(rank=372); ARCHS4--Coexpression(rank=548)","717","0.193500000000000005","GTEx Coexpression,0.1935"
"NFIL3","1.901203687980306700","1.901203687980306700","0.0572753382273743852","MVL_CRC29=1.901","Activated","67","collectri","67","1.901203687980306700",NA,"3","ARCHS4--Coexpression(rank=359); GTEx--Coexpression(rank=689); Enrichr--Queries(rank=741)","783","0.220500000000000002","ARCHS4 Coexpression,0.2205"
"MEF2A","1.897453973745526712","1.897453973745526712","0.0577680478910415907","MVL_CRC29=1.897","Activated","68","collectri","68","1.897453973745526712",NA,"6","ENCODE--ChIP-seq(rank=64); Literature--ChIP-seq(rank=130); ReMap--ChIP-seq(rank=255); Enrichr--Queries(rank=905); GTEx--Coexpression(rank=977); ARCHS4--Coexpression(rank=1200)","1364","0.542399999999999993","ENCODE ChIP-seq,0.5424"
"MYF6","1.897121772984736943","1.897121772984736943","0.0578118682054628574","MVL_CRC29=1.897","Activated","69","collectri","69","1.897121772984736943",NA,"3","ARCHS4--Coexpression(rank=61); Enrichr--Queries(rank=126); GTEx--Coexpression(rank=326)","161","0.037470000000000003","ARCHS4 Coexpression,0.03747"
"BMAL1","1.893614265043011669","1.893614265043011669","0.0582762286583151379","MVL_CRC29=1.894","Activated","70","collectri","70","1.893614265043011669",NA,"0","",NA,NA,NA
"HIF1A","1.893060549767367595","1.893060549767367595","0.0583498176925299691","MVL_CRC29=1.893","Activated","71","collectri","71","1.893060549767367595",NA,"5","Literature--ChIP-seq(rank=11); ReMap--ChIP-seq(rank=160); GTEx--Coexpression(rank=279); ARCHS4--Coexpression(rank=284); Enrichr--Queries(rank=897)","284","0.067070000000000005","Literature ChIP-seq,0.06707"
"MYOG","1.889196672456716186","1.889196672456716186","0.0588654804500240783","MVL_CRC29=1.889","Activated","72","collectri","72","1.889196672456716186",NA,"4","ENCODE--ChIP-seq(rank=98); Enrichr--Queries(rank=143); GTEx--Coexpression(rank=215); ARCHS4--Coexpression(rank=226)","414","0.101900000000000004","Enrichr Queries,0.1019"
"STAT3","1.886213288259284804","1.886213288259284804","0.0592662185607381875","MVL_CRC29=1.886","Activated","73","collectri","73","1.886213288259284804",NA,"6","Literature--ChIP-seq(rank=34); ENCODE--ChIP-seq(rank=59); ReMap--ChIP-seq(rank=90); ARCHS4--Coexpression(rank=840); Enrichr--Queries(rank=1010); GTEx--Coexpression(rank=1386)","755","0.207300000000000012","Literature ChIP-seq,0.2073"
"RFXAP","1.883968588619879370","1.883968588619879370","0.0595692244557136999","MVL_CRC29=1.884","Activated","74","collectri","74","1.883968588619879370",NA,"0","",NA,NA,NA
"SRF","1.875559711664684714","1.875559711664684714","0.0607157629631990270","MVL_CRC29=1.876","Activated","75","collectri","75","1.875559711664684714",NA,"6","ENCODE--ChIP-seq(rank=32); ReMap--ChIP-seq(rank=67); GTEx--Coexpression(rank=126); Literature--ChIP-seq(rank=147); Enrichr--Queries(rank=1330); ARCHS4--Coexpression(rank=1450)","323","0.078409999999999994","GTEx Coexpression,0.07841"
"FOS","1.873656365121881384","1.873656365121881384","0.0609778037934285838","MVL_CRC29=1.874","Activated","76","collectri","76","1.873656365121881384",NA,"5","ENCODE--ChIP-seq(rank=51); ReMap--ChIP-seq(rank=197); Enrichr--Queries(rank=422); ARCHS4--Coexpression(rank=866); GTEx--Coexpression(rank=1546)","964","0.300599999999999978","Enrichr Queries,0.3006"
"SIX3","1.872894785904929638","1.872894785904929638","0.0610829153480893852","MVL_CRC29=1.873","Activated","77","collectri","77","1.872894785904929638",NA,"3","GTEx--Coexpression(rank=144); Enrichr--Queries(rank=186); ARCHS4--Coexpression(rank=1116)","367","0.089609999999999995","GTEx Coexpression,0.08961"
"ZNF384","1.866631307900856074","1.866631307900856074","0.0619530924036998248","MVL_CRC29=1.867","Activated","78","collectri","78","1.866631307900856074",NA,"5","ENCODE--ChIP-seq(rank=81); ReMap--ChIP-seq(rank=196); GTEx--Coexpression(rank=956); Enrichr--Queries(rank=1252); ARCHS4--Coexpression(rank=1558)","1431","0.594899999999999984","GTEx Coexpression,0.5949"
"ID1","1.861441525809499620","1.861441525809499620","0.0626818509987515649","MVL_CRC29=1.861","Activated","79","collectri","79","1.861441525809499620",NA,"0","",NA,NA,NA
"TET1","1.852864921999486381","1.852864921999486381","0.0639017219965348077","MVL_CRC29=1.853","Activated","80","collectri","80","1.852864921999486381",NA,"3","Literature--ChIP-seq(rank=14); GTEx--Coexpression(rank=360); ARCHS4--Coexpression(rank=957)","353","0.085370000000000001","Literature ChIP-seq,0.08537"
"MSX1","1.851930114356095780","1.851930114356095780","0.0640358589384012883","MVL_CRC29=1.852","Activated","81","collectri","81","1.851930114356095780",NA,"3","GTEx--Coexpression(rank=257); Enrichr--Queries(rank=394); ARCHS4--Coexpression(rank=1092)","614","0.159899999999999987","GTEx Coexpression,0.1599"
"ZBTB7A","1.846240365600240185","1.846240365600240185","0.0648573123043088701","MVL_CRC29=1.846","Activated","82","collectri","82","1.846240365600240185",NA,"5","ReMap--ChIP-seq(rank=1); ENCODE--ChIP-seq(rank=22); Enrichr--Queries(rank=1065); GTEx--Coexpression(rank=1404); ARCHS4--Coexpression(rank=1581)","13","0.003367000000000000","ReMap ChIP-seq,0.003367"
"NR4A1","1.827818521857111911","1.827818521857111911","0.0675767924977457163","MVL_CRC29=1.828","Activated","83","collectri","83","1.827818521857111911",NA,"4","ReMap--ChIP-seq(rank=82); ARCHS4--Coexpression(rank=492); GTEx--Coexpression(rank=500); Enrichr--Queries(rank=552)","916","0.276100000000000012","ReMap ChIP-seq,0.2761"
"YAP1","1.819719243085158755","1.819719243085158755","0.0688017713178479817","MVL_CRC29=1.82","Activated","84","collectri","84","1.819719243085158755",NA,"0","",NA,NA,NA
"ATF6","1.809476433906875181","-1.809476433906875181","0.0703770180700651338","MVL_CRC29=-1.809","Repressed","85","collectri","85","1.809476433906875181",NA,"3","Enrichr--Queries(rank=1286); GTEx--Coexpression(rank=1321); ARCHS4--Coexpression(rank=1400)","1598","0.821999999999999953","GTEx Coexpression,0.822"
"POU1F1","1.808715565360361488","-1.808715565360361488","0.0704952035364219687","MVL_CRC29=-1.809","Repressed","86","collectri","86","1.808715565360361488",NA,"3","GTEx--Coexpression(rank=156); Enrichr--Queries(rank=526); ARCHS4--Coexpression(rank=1129)","399","0.097080000000000000","GTEx Coexpression,0.09708"
"HDAC3","1.808707623079790938","1.808707623079790938","0.0704964380663732904","MVL_CRC29=1.809","Activated","87","collectri","87","1.808707623079790938",NA,"0","",NA,NA,NA
"NFE2L2","1.808249174306952867","-1.808249174306952867","0.0705677283587034659","MVL_CRC29=-1.808","Repressed","88","collectri","88","1.808249174306952867",NA,"5","ReMap--ChIP-seq(rank=59); Literature--ChIP-seq(rank=67); GTEx--Coexpression(rank=182); Enrichr--Queries(rank=527); ARCHS4--Coexpression(rank=764)","454","0.113299999999999998","GTEx Coexpression,0.1133"
"DNMT3A","1.807574751596534579","1.807574751596534579","0.0706727107819585948","MVL_CRC29=1.808","Activated","89","collectri","89","1.807574751596534579",NA,"0","",NA,NA,NA
"BARX1","1.799456412409604633","1.799456412409604633","0.0719465128797531217","MVL_CRC29=1.799","Activated","90","collectri","90","1.799456412409604633",NA,"3","GTEx--Coexpression(rank=118); Enrichr--Queries(rank=799); ARCHS4--Coexpression(rank=905)","307","0.073429999999999995","GTEx Coexpression,0.07343"
