"Feature","AUC","Direction"
"ImmuneScore_estimate","0.5430867918695409",">"
"ESTIMATEScore_estimate","0.5342375763196531",">"
"TumorPurity_estimate","0.5342375763196531","<"
"StromalScore_estimate","0.4770654610093520","<"
