"TF","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"ESRRA","ESRRA","5/51","0.002242622020732479","0.2838555066782947","0","0","5.9651686761661189","36.3881824249414691508","NXF1;GTF2B;TFCP2L1;PROX1;SIRT1"
"FOS","FOS","10/199","0.003482889652494413","0.2838555066782947","0","0","2.9234307359307361","16.5463050701133269627","CYLD;DDIT3;SCHIP1;APLP1;NFATC2;IDS;MITF;SIRT1;CLU;ETS1"
"JUND","JUND","4/44","0.008103080467037173","0.4402673720423531","0","0","5.4743016759776539","26.3615598560314587928","DDIT3;ETS1;SIRT1;ATF3"
"CEBPB","CEBPB","7/142","0.014933208490297466","0.5146822250908184","0","0","2.8486384976525820","11.9761542123108846170","GTF2B;DDIT3;BHLHE40;BHLHE41;MED26;HDAC9;ATF3"
"STAT5B","STAT5B","5/81","0.015787798315669274","0.5146822250908184","0","0","3.6049683031107178","14.9552755192334743128","GHR;SERTAD1;IL15;CXCR4;ETS1"
"BATF","BATF","2/12","0.019126516793517071","0.5196037062238804","0","0","10.9044444444444437","43.1453928057840272459","HLF;DDIT3"
"KLF5","KLF5","3/35","0.025098609919304737","0.5844390595495246","0","0","5.1199512534818945","18.8667275901929230031","WWTR1;GTF2B;TFCP2L1"
"CTNNB1","CTNNB1","13/398","0.030036789583681930","0.6119995877675193","0","0","1.8627544375395375","6.5295733512298221868","WWTR1;PTPRU;CAV1;LRRK2;IFRD1;PTPRM;MITF;SIRT1;NDRG1;AKAP12;CA9;SGK1;PRKACB"
"CREB1","CREB1","6/134","0.035249215645793759","0.6158702330834889","0","0","2.5689080056179776","8.5937987810558880142","CD74;GTF2B;PRKG2;MITF;SGK1;SIRT1"
"PAX3","PAX3","3/41","0.037783449882422632","0.6158702330834889","0","0","4.3102184430435422","14.1197760910929464018","WWTR1;MITF;SIRT1"
"MYBL2","MYBL2","3/48","0.055957587187253847","0.6203595857317332","0","0","3.6384401114206129","10.4902095282469751680","MAP1LC3B;CXCR4;TFCP2L1"
"PPARG","PPARG","5/116","0.059817306328611972","0.6203595857317332","0","0","2.4638504050268755","6.9393367434884343226","SYT1;CAV1;MAFF;CLU;SIRT1"
"TAF7","TAF7","3/50","0.061787291483221131","0.6203595857317332","0","0","3.4832572749362889","9.6975888022920404552","MAP1LC3B;MED26;TAF3"
"NCOR1","NCOR1","6/155","0.063091144470589333","0.6203595857317332","0","0","2.2044717592941709","6.0913409459171568017","GTF2B;NR1D1;ETS1;SQSTM1;SIRT1;HDAC9"
"TFEB","TFEB","1/4","0.070462821161913630","0.6203595857317332","0","0","18.1301939058171762","48.0934226950554730706","MITF"
"SMAD3","SMAD3","11/375","0.080280320428138124","0.6203595857317332","0","0","1.6594189286496981","4.1854374716732998252","SERTAD1;PLK2;PLAGL1;DNAJB4;FHL1;PROX1;PRKACB;TLR4;ETS1;SQSTM1;ATF3"
"JUN","JUN","8/248","0.082507150576029198","0.6203595857317332","0","0","1.8265536723163840","4.5570145371837540438","CYLD;DDIT3;GTF2B;NFATC2;SIRT1;ETS1;HDAC9;ATF3"
"ZNF143","ZNF143","1/5","0.087290778582331766","0.6203595857317332","0","0","13.5969529085872551","33.1563117664091322467","TFCP2L1"
"TBX5","TBX5","1/5","0.087290778582331766","0.6203595857317332","0","0","13.5969529085872551","33.1563117664091322467","WWTR1"
"CLOCK","CLOCK","2/28","0.090766447512417636","0.6203595857317332","0","0","4.1905982905982908","10.0551963681764355840","PER1;SIRT1"
"SMAD2","SMAD2","11/384","0.091049555498876222","0.6203595857317332","0","0","1.6186231601781200","3.8787898027481109153","TSPYL2;SYT1;CAV1;FHL1;IL1RAP;RHEBL1;PRKACB;SQSTM1;ATP6V1D;TAF3;ATF3"
"ZBTB7A","ZBTB7A","2/29","0.096366388007794360","0.6203595857317332","0","0","4.0351851851851848","9.4407104233505396707","SP4;SIRT1"
"IRF4","IRF4","2/29","0.096366388007794360","0.6203595857317332","0","0","4.0351851851851848","9.4407104233505396707","NFATC2;PROX1"
"STAT5A","STAT5A","4/96","0.096638353104657224","0.6203595857317332","0","0","2.3738158853534128","5.5470845029803292903","GHR;FN1;SQSTM1;ZNF596"
"NFE2L2","NFE2L2","3/61","0.098461755734298925","0.6203595857317332","0","0","2.8210546537316299","6.5394503246354718229","DDIT3;MAFF;SQSTM1"
"RARA","RARA","6/175","0.098953062754755003","0.6203595857317332","0","0","1.9415929791902131","4.4911174659796122555","LATS2;RBP2;FN1;NFATC2;SQSTM1;SIRT1"
