"statistic","source","condition","score","p_value","TF","Rank","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"ora","HIF1A","DLD1_HCT15_SW48","3.01283443857519950","0.0009708800148756508","HIF1A","1","dorothea","1","3.01283443857519950","0.0009708800148756508",NA,"","5","Literature--ChIP-seq(rank=36); ReMap--ChIP-seq(rank=43); Enrichr--Queries(rank=517); ARCHS4--Coexpression(rank=569); GTEx--Coexpression(rank=1525)","505","0.144800000000000012","ReMap ChIP-seq,0.1448"
"ora","ARNTL","DLD1_HCT15_SW48","2.94749039868729534","0.0011285208864106144","ARNTL","2","dorothea","2","2.94749039868729534","0.0011285208864106144",NA,"","4","ARCHS4--Coexpression(rank=32); Enrichr--Queries(rank=38); ReMap--ChIP-seq(rank=202); GTEx--Coexpression(rank=634)","75","0.019660000000000000","ARCHS4 Coexpression,0.01966"
"ora","FOSL1","DLD1_HCT15_SW48","2.86178599672689415","0.0013747192158069881","FOSL1","3","dorothea","3","2.86178599672689415","0.0013747192158069881",NA,"","5","ENCODE--ChIP-seq(rank=5); ReMap--ChIP-seq(rank=10); Enrichr--Queries(rank=84); ARCHS4--Coexpression(rank=137); GTEx--Coexpression(rank=168)","130","0.033669999999999999","ReMap ChIP-seq,0.03367"
"ora","NFKB1","DLD1_HCT15_SW48","2.81480370882625808","0.0015317796346109574","NFKB1","4","dorothea","4","2.81480370882625808","0.0015317796346109574",NA,"","4","ARCHS4--Coexpression(rank=98); Enrichr--Queries(rank=246); ReMap--ChIP-seq(rank=265); GTEx--Coexpression(rank=838)","226","0.060199999999999997","ARCHS4 Coexpression,0.0602"
"ora","NR1H3","DLD1_HCT15_SW48","2.78404996741831789","0.0016441825421715337","NR1H3","5","dorothea","5","2.78404996741831789","0.0016441825421715337",NA,"","5","Literature--ChIP-seq(rank=12); GTEx--Coexpression(rank=32); Enrichr--Queries(rank=58); ARCHS4--Coexpression(rank=187); ReMap--ChIP-seq(rank=261)","76","0.019910000000000001","GTEx Coexpression,0.01991"
"ora","NR1H2","DLD1_HCT15_SW48","2.71294395948361133","0.0019366718521978080","NR1H2","6","dorothea","6","2.71294395948361133","0.0019366718521978080",NA,"","4","ReMap--ChIP-seq(rank=25); ARCHS4--Coexpression(rank=521); GTEx--Coexpression(rank=698); Enrichr--Queries(rank=817)","306","0.084180000000000005","ReMap ChIP-seq,0.08418"
"ora","GATA6","DLD1_HCT15_SW48","2.60076180223958220","0.0025074841573215043","GATA6","7","dorothea","7","2.60076180223958220","0.0025074841573215043",NA,"","5","ReMap--ChIP-seq(rank=39); Literature--ChIP-seq(rank=43); Enrichr--Queries(rank=112); ARCHS4--Coexpression(rank=205); GTEx--Coexpression(rank=483)","292","0.079769999999999994","Enrichr Queries,0.07977"
"ora","TFAP2C","DLD1_HCT15_SW48","2.58673690693591407","0.0025897813144567798","TFAP2C","8","dorothea","8","2.58673690693591407","0.0025897813144567798",NA,"","6","ReMap--ChIP-seq(rank=44); Literature--ChIP-seq(rank=58); ENCODE--ChIP-seq(rank=66); GTEx--Coexpression(rank=108); ARCHS4--Coexpression(rank=161); Enrichr--Queries(rank=600)","245","0.067210000000000006","GTEx Coexpression,0.06721"
"ora","ATF4","DLD1_HCT15_SW48","2.53018794356685328","0.0029499323493110403","ATF4","9","dorothea","9","2.53018794356685328","0.0029499323493110403",NA,"","4","GTEx--Coexpression(rank=80); ReMap--ChIP-seq(rank=123); ARCHS4--Coexpression(rank=860); Enrichr--Queries(rank=916)","195","0.049779999999999998","GTEx Coexpression,0.04978"
"ora","SMAD1","DLD1_HCT15_SW48","2.47727270530929067","0.0033321711097616439","SMAD1","10","dorothea","10","2.47727270530929067","0.0033321711097616439",NA,"","5","Literature--ChIP-seq(rank=29); ReMap--ChIP-seq(rank=213); ARCHS4--Coexpression(rank=269); Enrichr--Queries(rank=488); GTEx--Coexpression(rank=1166)","574","0.165200000000000014","ARCHS4 Coexpression,0.1652"
"ora","JUN","DLD1_HCT15_SW48","2.46436818589695950","0.0034326680999123308","JUN","11","dorothea","11","2.46436818589695950","0.0034326680999123308",NA,"","6","Literature--ChIP-seq(rank=1); ENCODE--ChIP-seq(rank=2); ReMap--ChIP-seq(rank=11); GTEx--Coexpression(rank=29); ARCHS4--Coexpression(rank=58); Enrichr--Queries(rank=79)","20","0.006098000000000000","Literature ChIP-seq,0.006098"
"ora","FOXL2","DLD1_HCT15_SW48","2.21633385831228491","0.0060766768494174188","FOXL2","12","dorothea","12","2.21633385831228491","0.0060766768494174188",NA,"","3","GTEx--Coexpression(rank=287); Enrichr--Queries(rank=436); ARCHS4--Coexpression(rank=866)","619","0.178600000000000009","GTEx Coexpression,0.1786"
"ora","RELA","DLD1_HCT15_SW48","2.19712663938431740","0.0063514569765730309","RELA","13","dorothea","13","2.19712663938431740","0.0063514569765730309",NA,"","6","Literature--ChIP-seq(rank=5); ENCODE--ChIP-seq(rank=22); ReMap--ChIP-seq(rank=90); GTEx--Coexpression(rank=458); Enrichr--Queries(rank=672); ARCHS4--Coexpression(rank=1196)","117","0.030490000000000000","Literature ChIP-seq,0.03049"
"ora","TP53","DLD1_HCT15_SW48","2.05289182192047504","0.0088533611006044836","TP53","14","dorothea","14","2.05289182192047504","0.0088533611006044836",NA,"","5","Literature--ChIP-seq(rank=48); ReMap--ChIP-seq(rank=57); ARCHS4--Coexpression(rank=1011); Enrichr--Queries(rank=1014); GTEx--Coexpression(rank=1320)","662","0.191899999999999987","ReMap ChIP-seq,0.1919"
"ora","WT1","DLD1_HCT15_SW48","1.96349356446851808","0.0108769325534056292","WT1","15","dorothea","15","1.96349356446851808","0.0108769325534056292",NA,"","4","Literature--ChIP-seq(rank=44); Enrichr--Queries(rank=222); GTEx--Coexpression(rank=346); ARCHS4--Coexpression(rank=612)","548","0.158099999999999991","Enrichr Queries,0.1581"
"ora","FOS","DLD1_HCT15_SW48","1.95938723680894777","0.0109802635234002560","FOS","16","dorothea","16","1.95938723680894777","0.0109802635234002560",NA,"","5","GTEx--Coexpression(rank=1); ReMap--ChIP-seq(rank=1); ENCODE--ChIP-seq(rank=6); Enrichr--Queries(rank=18); ARCHS4--Coexpression(rank=106)","2","0.000622300000000000","GTEx Coexpression,6.223E-4"
"ora","STAT1","DLD1_HCT15_SW48","1.78273487311359302","0.0164916886429753960","STAT1","17","dorothea","17","1.78273487311359302","0.0164916886429753960",NA,"","6","ENCODE--ChIP-seq(rank=31); Literature--ChIP-seq(rank=74); ReMap--ChIP-seq(rank=91); ARCHS4--Coexpression(rank=219); Enrichr--Queries(rank=476); GTEx--Coexpression(rank=1079)","470","0.134500000000000008","ARCHS4 Coexpression,0.1345"
"ora","PPARG","DLD1_HCT15_SW48","1.73144677342896247","0.0185589425149933381","PPARG","18","dorothea","18","1.73144677342896247","0.0185589425149933381",NA,"","5","ReMap--ChIP-seq(rank=18); Literature--ChIP-seq(rank=24); Enrichr--Queries(rank=52); GTEx--Coexpression(rank=68); ARCHS4--Coexpression(rank=118)","144","0.037039999999999997","Enrichr Queries,0.03704"
"ora","MAFF","DLD1_HCT15_SW48","1.71168574738367107","0.0194229079801841453","MAFF","19","dorothea","19","1.71168574738367107","0.0194229079801841453",NA,"","5","Enrichr--Queries(rank=5); ENCODE--ChIP-seq(rank=53); GTEx--Coexpression(rank=72); ReMap--ChIP-seq(rank=119); ARCHS4--Coexpression(rank=437)","13","0.003561000000000000","Enrichr Queries,0.003561"
"ora","NR4A1","DLD1_HCT15_SW48","1.71168574738367107","0.0194229079801841453","NR4A1","20","dorothea","20","1.71168574738367107","0.0194229079801841453",NA,"","4","GTEx--Coexpression(rank=2); ARCHS4--Coexpression(rank=7); Enrichr--Queries(rank=28); ReMap--ChIP-seq(rank=89)","5","0.001245000000000000","GTEx Coexpression,0.001245"
"ora","EGR1","DLD1_HCT15_SW48","1.59148241447454941","0.0256163698822514385","EGR1","21","dorothea","21","1.59148241447454941","0.0256163698822514385",NA,"","6","GTEx--Coexpression(rank=5); Enrichr--Queries(rank=13); ARCHS4--Coexpression(rank=33); ENCODE--ChIP-seq(rank=60); Literature--ChIP-seq(rank=73); ReMap--ChIP-seq(rank=126)","12","0.003111000000000000","GTEx Coexpression,0.003111"
"ora","ATF3","DLD1_HCT15_SW48","1.56995834373307064","0.0269179298051944495","ATF3","22","dorothea","22","1.56995834373307064","0.0269179298051944495",NA,"","6","ARCHS4--Coexpression(rank=1); Enrichr--Queries(rank=3); GTEx--Coexpression(rank=3); Literature--ChIP-seq(rank=3); ReMap--ChIP-seq(rank=51); ENCODE--ChIP-seq(rank=77)","1","0.000614300000000000","ARCHS4 Coexpression,6.143E-4"
"ora","KLF6","DLD1_HCT15_SW48","1.55400735069945206","0.0279249657612662960","KLF6","23","dorothea","23","1.55400735069945206","0.0279249657612662960",NA,"","4","ReMap--ChIP-seq(rank=3); Enrichr--Queries(rank=81); ARCHS4--Coexpression(rank=92); GTEx--Coexpression(rank=218)","41","0.010100000000000000","ReMap ChIP-seq,0.0101"
"ora","JUNB","DLD1_HCT15_SW48","1.53839653755192285","0.0289469934230995908","JUNB","24","dorothea","24","1.53839653755192285","0.0289469934230995908",NA,"","4","GTEx--Coexpression(rank=10); Enrichr--Queries(rank=16); ARCHS4--Coexpression(rank=63); ReMap--ChIP-seq(rank=82)","22","0.006223000000000000","GTEx Coexpression,0.006223"
"ora","BHLHE40","DLD1_HCT15_SW48","1.45119022318629143","0.0353842322404139820","BHLHE40","25","dorothea","25","1.45119022318629143","0.0353842322404139820",NA,"","4","GTEx--Coexpression(rank=14); ENCODE--ChIP-seq(rank=15); ARCHS4--Coexpression(rank=87); ReMap--ChIP-seq(rank=155)","35","0.008711999999999999","GTEx Coexpression,0.008712"
"ora","ESR1","DLD1_HCT15_SW48","1.34029326126242299","0.0456779640882800930","ESR1","26","dorothea","26","1.34029326126242299","0.0456779640882800930",NA,"","6","Literature--ChIP-seq(rank=2); ReMap--ChIP-seq(rank=6); ENCODE--ChIP-seq(rank=10); ARCHS4--Coexpression(rank=132); Enrichr--Queries(rank=491); GTEx--Coexpression(rank=507)","46","0.012200000000000001","Literature ChIP-seq,0.0122"
"ora","ESRRA","DLD1_HCT15_SW48","1.31470626598954965","0.0484499947146847590","ESRRA","27","dorothea","27","1.31470626598954965","0.0484499947146847590",NA,"","5","ReMap--ChIP-seq(rank=19); ENCODE--ChIP-seq(rank=99); Enrichr--Queries(rank=554); GTEx--Coexpression(rank=858); ARCHS4--Coexpression(rank=1292)","237","0.063969999999999999","ReMap ChIP-seq,0.06397"
"ora","FOSL2","DLD1_HCT15_SW48","1.30228004870836345","0.0498562892491187792","FOSL2","28","dorothea","28","1.30228004870836345","0.0498562892491187792",NA,"","5","ENCODE--ChIP-seq(rank=4); ReMap--ChIP-seq(rank=14); Enrichr--Queries(rank=19); ARCHS4--Coexpression(rank=352); GTEx--Coexpression(rank=374)","52","0.013530000000000000","Enrichr Queries,0.01353"
