Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
DLX2_TARGET_GENES	DLX2_TARGET_GENES	2.13e-07	79	0.2705	0	0	1	0	keep	itself		True	POMP,SH2D5,CASP8,TRIO,TMEM8B,VMP1,C1orf105,ILRUN,PAXBP1,PRKCI,CAPZA2,RNF144A,GDPGP1,PIPOX,PHF12,PIM1,ANK3,CTDSPL,PDHX,GPR160
PPARGC1A_TARGET_GENES	PPARGC1A_TARGET_GENES	1.18e-06	40	0.396	0	0	1	0	keep	itself		True	HSPH1,AHSA1,RAB5IF,CHORDC1,HSP90AA1,FKBP4,DNAJA1,STIP1,HSPA8,CACYBP,HSPD1,CKS2,MRPL18,HSPA1A,VIPAS39,CCT4,ZNF497,TCP1,MORC4,HSP90AB1
ALKBH3_TARGET_GENES	ALKBH3_TARGET_GENES	1.22e-04	111	0.2506	0	0	1	0	keep	itself		True	AHSA1,UBC,ZNF579,SLC3A2,P4HA1,SERPINI1,SLC39A3,TACO1,ZCCHC7,SCAND1,ENPP3,EXOSC3,RNF6,ZNF414,SLX9,TUBGCP3,ZNF205,RUVBL1,NUF2,DNAJC2
TASOR_TARGET_GENES	TASOR_TARGET_GENES	2.59e-04	90	0.3093	0	0	1	0	keep	itself		True	CRLS1,CDK8,ANTKMT,SLC3A2,USP48,CWF19L2,CDK2AP2,SLC1A5,CSNK1G2,H1-10,TSEN2,REXO2,PLEC,C1orf122,UTP14A,CTNNBL1,FAF1,NDUFAB1,LRRCC1,NUDT9
SETBP1_TARGET_GENES	SETBP1_TARGET_GENES	3.81e-04	66	0.3317	162	58	0.0695	0.029	keep	TASOR_TARGET_GENES	TASOR_TARGET_GENES	True	HM13,CRLS1,CDK8,USP48,CWF19L2,NSUN6,TSEN2,BRCA1,UTP14A,CTNNBL1,FAF1,NDUFAB1,LRRCC1,NUDT9,EPC2,ZC3H15,ETFDH,MZF1,LEO1,DPH5
HSF2_TARGET_GENES	HSF2_TARGET_GENES	3.99e-04	63	0.253	50	23	2.86e-04	0.1361	exclude	PPARGC1A_TARGET_GENES	PPARGC1A_TARGET_GENES	False	HSPH1,UBC,CHORDC1,HSP90AA1,FKBP4,OSR2,ABHD3,STIP1,HSPA8,PAQR4,HSPD1,ITGA2,CKS2,MRPL18,RAB39A,NUDC,HSPA1A,TAF7,CEACAM21,CCT4
ZNF677_TARGET_GENES	ZNF677_TARGET_GENES	7.23e-04	40	0.2198	0	0	1	0	keep	itself		True	RBM17,PPP1R15A,TRIM7,NUDT3,TBCK,NOTUM,CSNK1G2,RUFY1,SH2D4A,KCTD15,AGPAT2,MLLT6,PIM3,SAC3D1,SMARCD2,EFCAB7,SALL3,NAIF1,RHOF,RBM6
FOXR2_TARGET_GENES	FOXR2_TARGET_GENES	7.26e-04	49	0.2094	0	0	1	0	keep	itself		True	HM13,PCBP1,AHSA1,NSUN6,SERP1,CWC22,MRPS26,C1orf122,TCOF1,BUD31,TAF12,VIPAS39,RANBP1,DUS3L,CCDC9,WDR18,CNIH3,NBPF1,CHERP,DPM2
RUVBL2_TARGET_GENES	RUVBL2_TARGET_GENES	0.001	13	0.3333	0	0	1	0	keep	itself		True	PCBP1,MZT2A,ENPP3,MAZ,ARHGDIA,IDUA,MCRIP2,METTL26,DHRS2,RALY,KMT5B,SNAI1,NOP58
ZNF524_TARGET_GENES	ZNF524_TARGET_GENES	0.0011	86	0.2423	0	0	1	0	keep	itself		True	NICOL1,DUSP1,FBRSL1,MIB2,PFKFB3,SLC39A3,NR2F6,CCDC124,NCAM1,LRFN4,KAT6B,MAP3K5,FANCC,PLEC,WDR24,BRCA1,ZNF205,MAP3K10,EGR2,GABPB2
