Heatmap_Rank,term_id,term_name,p_value,term_size,intersection_size,intersection,Input_Order,Pathway_Gene_Source,Pathway_Gene_Count,Filtered,Versus,Versus Name,Result,Reciprocal pvalue,DEGs in Intersection,Is Reciprocal,GSEA_Rank,Neg_Log10_P,Pathway_Label_Clean,Pathway_Label,Heatmap_Cluster_Rank
1,KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,0.0029602473093885,38,16,"TNFRSF13C,TNFSF13B,IL5,IL4,HLA-DPB1,ICOS,CD80,MAP3K14,MADCAM1,CXCR4,TGFB1,LTBR,IL15RA,HLA-DPA1,HLA-DMB,TNFRSF13B",0,GMT,48,keep,itself,,1.0,0.0,0,True,1,2.528672004949127,INTESTINAL IMMUNE NETWORK FOR IGA PRODUCTION,INTESTINAL IMMUNE NETWORK FOR IGA PRODUCTION,1
2,KEGG_AUTOIMMUNE_THYROID_DISEASE,KEGG_AUTOIMMUNE_THYROID_DISEASE,0.0149637162919136,32,17,"IL10,FASLG,FAS,HLA-F,HLA-DRA,HLA-DQB1,HLA-C,GZMB,CTLA4,IL5,IL4,HLA-DPB1,CD80,TG,HLA-DPA1,HLA-DMB,HLA-A",4,GMT,52,keep,KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,0.2792,0.3048,9,False,4,1.8249605345037998,AUTOIMMUNE THYROID DISEASE,AUTOIMMUNE THYROID DISEASE,2
3,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_OXIDATIVE_PHOSPHORYLATION,0.0044317957763695,113,61,"ATP6V0E1,UQCRH,UQCRB,SDHA,ATP6V0A1,ATP6V1G2,ATP6V0B,ATP5MC2,ATP6V1H,ATP5F1E,NDUFS5,NDUFS3,NDUFS2,NDUFS1,NDUFC1,NDUFB3,NDUFA2,NDUFA1,UQCRQ,PPA2,ATP6V1C2,ATP6V0A2,UQCR11,ATP5MG,COX17,ATP6V1G1,COX5A,ATP6V1F,COX7A2L,ATP6V0D1,UQCRFS1,UQCRC2,SDHD,SDHC,COXFA4L2,PPA1,ATP6V1E1,ATP6V1C1,ATP6V0C,ATP6V1B2,ATP6V1A,ATP5PF,ATP5MC1,ATP6V1D,ATP5F1C,ATP6V0A4,ATP5F1B,ATP5F1A,ATP12A,NDUFV3,NDUFV2,NDUFB10,NDUFB9,NDUFB8,NDUFB5,NDUFAB1,NDUFA10,NDUFA9,NDUFA7,NDUFA5,COXFA4",2,GMT,133,keep,itself,,1.0,0.0,0,True,2,2.3534202607433734,OXIDATIVE PHOSPHORYLATION,OXIDATIVE PHOSPHORYLATION,3
4,KEGG_ALZHEIMERS_DISEASE,KEGG_ALZHEIMERS_DISEASE,0.0225016952075653,152,31,"CDK5R1,CALM3,CALM1,CACNA1S,CACNA1C,UQCRH,UQCRB,ADAM17,SDHA,BID,MAPK3,PPP3CB,PPP3CA,PLCB4,ATP5MC2,ATP5F1E,APH1A,ATP2A3,NDUFS5,NDUFS3,NDUFS2,NDUFS1,NDUFC1,NDUFB3,NDUFA2,NDUFA1,APOE,IDE,GSK3B,GRIN2C,UQCRQ",11,GMT,167,keep,itself,,1.0,0.0,0,True,7,1.6477847622638215,ALZHEIMERS DISEASE,ALZHEIMERS DISEASE,4
5,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG,0.0050211589098589,21,13,"PAX6,MAFA,PDX1,ONECUT1,FOXA3,MNX1,HHEX,BHLHA15,GCK,HNF1B,NEUROD1,INS,HNF4G",1,GMT,25,keep,itself,,1.0,0.0,0,True,3,2.2991960338372137,MATURITY ONSET DIABETES OF THE YOUNG,MATURITY ONSET DIABETES OF THE YOUNG,5
6,KEGG_RNA_DEGRADATION,KEGG_RNA_DEGRADATION,0.0152328676704291,56,17,"CNOT9,PNPT1,EXOSC4,EXOSC1,PARN,HSPA9,CNOT7,DCPS,LSM3,CNOT10,CNOT6L,MTREX,CNOT1,DIS3,XRN2,EXOSC6,TENT4A",3,GMT,59,keep,itself,,1.0,0.0,0,True,5,1.8172183306621201,RNA DEGRADATION,RNA DEGRADATION,6
7,KEGG_JAK_STAT_SIGNALING_PATHWAY,KEGG_JAK_STAT_SIGNALING_PATHWAY,0.015650793570092,122,28,"PRL,LIFR,IL5,IL4,SOCS3,CCND2,CBLB,SOCS1,STAT5B,IL22RA1,IL20RB,PIK3R2,PIK3R1,PIK3CB,PIAS4,IL23A,IL21R,IL20,JAK3,IL15RA,IL7,IL3RA,IFNGR2,IFNE,SOCS7,AKT1,IL23R,CNTF",9,GMT,155,keep,itself,,1.0,0.0,0,True,6,1.8054636367517638,JAK STAT SIGNALING PATHWAY,JAK STAT SIGNALING PATHWAY,7
8,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,0.0352374262514411,102,24,"CD247,ITGAL,NCR2,TNFRSF10C,TNFRSF10D,VAV2,RAC3,MAP2K1,MAPK1,PLCG2,PIK3R2,PIK3R1,PIK3CB,NFATC1,LCP2,KLRD1,ITGB2,IFNGR2,ICAM1,HLA-A,NCR3,KLRK1,HCST,NFAT5",14,GMT,137,keep,itself,,1.0,0.0,0,True,11,1.452995820056154,NATURAL KILLER CELL MEDIATED CYTOTOXICITY,NATURAL KILLER CELL MEDIATED CYTOTOXICITY,8
9,KEGG_TGF_BETA_SIGNALING_PATHWAY,KEGG_TGF_BETA_SIGNALING_PATHWAY,0.0442930153321976,81,48,"NOG,BMP8B,SMURF2,RBL2,MAPK3,PPP2R1B,PPP2CB,PITX2,SMAD1,RHOA,E2F5,CDKN2B,FST,ROCK2,ZFYVE9,ACVR2B,ACVR2A,CHRD,CUL1,INHBE,GDF5,TNF,TGFBR1,TGFB3,TGFB2,TFDP1,BMPR2,BMPR1B,BMPR1A,BMP4,SKP1,BMP2,RPS6KB2,RPS6KB1,ROCK1,RBL1,SMURF1,PPP2CA,NODAL,MYC,SMAD7,SMAD6,SMAD5,SMAD3,INHBB,INHBA,BMP8A,ID4",13,GMT,86,keep,itself,,1.0,0.0,0,True,15,1.3536647532767967,TGF BETA SIGNALING PATHWAY,TGF BETA SIGNALING PATHWAY,9
10,KEGG_PROTEASOME,KEGG_PROTEASOME,0.0363745132999395,42,24,"PSMD6,PSMD7,PSMD2,PSMD1,PSMB5,PSMB2,PSMA1,POMP,PSMD14,PSME3,PSMA8,PSMF1,SEM1,PSMD13,PSMD12,PSMD11,PSMC6,PSMC2,PSMB10,PSMB9,PSMB6,PSMB1,PSMA4,PSMA2",10,GMT,47,keep,itself,,1.0,0.0,0,True,12,1.4392028089356503,PROTEASOME,PROTEASOME,10
