Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	0.003	16	0.3333	0	0	1	0	keep	itself		True	TNFRSF13C,TNFSF13B,IL5,IL4,HLA-DPB1,ICOS,CD80,MAP3K14,MADCAM1,CXCR4,TGFB1,LTBR,IL15RA,HLA-DPA1,HLA-DMB,TNFRSF13B
KEGG_OXIDATIVE_PHOSPHORYLATION	KEGG_OXIDATIVE_PHOSPHORYLATION	0.0044	59	0.4436	0	0	1	0	keep	itself		True	ATP6V0E1,UQCRH,UQCRB,SDHA,ATP6V0A1,ATP6V1G2,ATP6V0B,ATP5MC2,ATP6V1H,ATP5F1E,NDUFS5,NDUFS3,NDUFS2,NDUFS1,NDUFC1,NDUFB3,NDUFA2,NDUFA1,UQCRQ,PPA2
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	0.005	13	0.52	0	0	1	0	keep	itself		True	PAX6,MAFA,PDX1,ONECUT1,FOXA3,MNX1,HHEX,BHLHA15,GCK,HNF1B,NEUROD1,INS,HNF4G
KEGG_AUTOIMMUNE_THYROID_DISEASE	KEGG_AUTOIMMUNE_THYROID_DISEASE	0.015	17	0.3269	23	9	0.2792	0.3048	keep	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	False	IL10,FASLG,FAS,HLA-F,HLA-DRA,HLA-DQB1,HLA-C,GZMB,CTLA4,IL5,IL4,HLA-DPB1,CD80,TG,HLA-DPA1,HLA-DMB,HLA-A
KEGG_RNA_DEGRADATION	KEGG_RNA_DEGRADATION	0.0152	17	0.2881	0	0	1	0	keep	itself		True	CNOT9,PNPT1,EXOSC4,EXOSC1,PARN,HSPA9,CNOT7,DCPS,LSM3,CNOT10,CNOT6L,MTREX,CNOT1,DIS3,XRN2,EXOSC6,TENT4A
KEGG_JAK_STAT_SIGNALING_PATHWAY	KEGG_JAK_STAT_SIGNALING_PATHWAY	0.0157	28	0.1806	0	0	1	0	keep	itself		True	PRL,LIFR,IL5,IL4,SOCS3,CCND2,CBLB,SOCS1,STAT5B,IL22RA1,IL20RB,PIK3R2,PIK3R1,PIK3CB,PIAS4,IL23A,IL21R,IL20,JAK3,IL15RA
KEGG_ALZHEIMERS_DISEASE	KEGG_ALZHEIMERS_DISEASE	0.0225	31	0.1856	0	0	1	0	keep	itself		True	CDK5R1,CALM3,CALM1,CACNA1S,CACNA1C,UQCRH,UQCRB,ADAM17,SDHA,BID,MAPK3,PPP3CB,PPP3CA,PLCB4,ATP5MC2,ATP5F1E,APH1A,ATP2A3,NDUFS5,NDUFS3
KEGG_RIBOSOME	KEGG_RIBOSOME	0.0236	44	0.5	0	0	1	0	keep	itself		True	RPL23,RPS27,RPS20,RPS16,RPS15A,RPL39,RPL36AL,RPL34,RPL27A,RPL27,RPL24,RPL22,RPL11,RPL7,RPS27L,RPL22L1,RPS27A,RPS26,RPS24,RPS23
KEGG_OLFACTORY_TRANSDUCTION	KEGG_OLFACTORY_TRANSDUCTION	0.0273	23	0.0591	0	0	1	0	keep	itself		True	CAMK2G,CALM3,CALM1,OR51B4,PRKX,OR2W3,GNAL,CLCA2,OR4F5,OR51B2,OR13A1,OR5AU1,OR52N2,OR1B1,OR8S1,OR2M4,OR4D11,OR56B4,OR7D2,OR2AG1
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	0.0302	9	0.8182	0	0	1	0	keep	itself		True	PDHB,PDHA1,LARS1,VARS1,BCAT1,VARS2,IARS2,IARS1,LARS2
