"TF","Best_Rank","Mean_Rank","Library_Count","Best_P_Value","Best_Adjusted_P_Value","Best_Combined_Score","Library","Top_Terms","Rank","Score","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"JUN","1","16.000000000000000","4","0.00000003398860759761602","0.00002372404810313599","119.18484440845688254740","ChEA_2022(rank=1, adjP=2.37e-05); ENCODE_TF_ChIP-seq_2015(rank=1, adjP=0.0221); TRRUST_Transcription_Factors_2019(rank=7, adjP=0.0182); Transcription_Factor_PPIs(rank=55, adjP=0.565)","JUN 26020271 ChIP-Seq HCASMC Human CoronaryArtery; JUN HeLa-S3 hg19; JUN human; JUN","1","119.18484440845688254740","enrichr","1","119.18484440845688254740","0.00000003398860759761602","0.00002372404810313599","","6","Literature--ChIP-seq(rank=1); ENCODE--ChIP-seq(rank=2); ReMap--ChIP-seq(rank=11); GTEx--Coexpression(rank=29); ARCHS4--Coexpression(rank=58); Enrichr--Queries(rank=79)","20","0.006098000000000000","Literature ChIP-seq,0.006098"
"PPARG","1","30.750000000000000","4","0.00294963998823318581527","0.03488395785903467688","51.20179573735370581744","Transcription_Factor_PPIs(rank=1, adjP=0.128); TRRUST_Transcription_Factors_2019(rank=17, adjP=0.0349); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=38, adjP=1); ChEA_2022(rank=67, adjP=0.224)","PPARG; PPARG human; PPARG CHEA; PPARG 20176806 ChIP-Seq 3T3-L1 Mouse","2","51.20179573735370581744","enrichr","2","51.20179573735370581744","0.00294963998823318581527","0.03488395785903467688","","5","ReMap--ChIP-seq(rank=18); Literature--ChIP-seq(rank=24); Enrichr--Queries(rank=52); GTEx--Coexpression(rank=68); ARCHS4--Coexpression(rank=118)","144","0.037039999999999997","Enrichr Queries,0.03704"
"SMAD4","1","44.750000000000000","4","0.00004238102233620542853","0.00356000587624125597","45.35893235104277465553","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=1, adjP=0.00356); ChEA_2022(rank=13, adjP=0.00785); Transcription_Factor_PPIs(rank=53, adjP=0.565); TRRUST_Transcription_Factors_2019(rank=112, adjP=0.21)","SMAD4 CHEA; SMAD4 21741376 ChIP-Seq HESCs Human; SMAD4; SMAD4 mouse","3","45.35893235104277465553","enrichr","3","45.35893235104277465553","0.00004238102233620542853","0.00356000587624125597","","5","Literature--ChIP-seq(rank=11); ReMap--ChIP-seq(rank=66); ARCHS4--Coexpression(rank=826); GTEx--Coexpression(rank=1170); Enrichr--Queries(rank=1303)","244","0.067070000000000005","Literature ChIP-seq,0.06707"
"NFKB1","1","58.333333333333336","3","0.00002492401365985858080","0.00316534973480203999","68.39898074180780440656","TRRUST_Transcription_Factors_2019(rank=1, adjP=0.00317); Transcription_Factor_PPIs(rank=4, adjP=0.212); ChEA_2022(rank=170, adjP=0.433)","NFKB1 human; NFKB1; NFKB1 27076634 ChIP-Seq BEAS2B Human Lung Inflammation","4","68.39898074180780440656","enrichr","4","68.39898074180780440656","0.00002492401365985858080","0.00316534973480203999","","4","ARCHS4--Coexpression(rank=98); Enrichr--Queries(rank=246); ReMap--ChIP-seq(rank=265); GTEx--Coexpression(rank=838)","226","0.060199999999999997","ARCHS4 Coexpression,0.0602"
"JUND","2","8.500000000000000","4","0.00000011692409788393021","0.00004080651016149164","93.42453727903219373729","ChEA_2022(rank=2, adjP=4.08e-05); ENCODE_TF_ChIP-seq_2015(rank=2, adjP=0.0221); Transcription_Factor_PPIs(rank=5, adjP=0.362); TRRUST_Transcription_Factors_2019(rank=25, adjP=0.0623)","JUND 26020271 ChIP-Seq HCASMC Human CoronaryArtery; JUND HeLa-S3 hg19; JUND; JUND human","5","93.42453727903219373729","enrichr","5","93.42453727903219373729","0.00000011692409788393021","0.00004080651016149164","","6","ENCODE--ChIP-seq(rank=1); Literature--ChIP-seq(rank=4); ReMap--ChIP-seq(rank=32); GTEx--Coexpression(rank=175); Enrichr--Queries(rank=483); ARCHS4--Coexpression(rank=574)","32","0.008475000000000000","ENCODE ChIP-seq,0.008475"
"RELA","2","19.000000000000000","4","0.00014274543376301438791","0.00785057510879525605","49.96855139054888894634","TRRUST_Transcription_Factors_2019(rank=2, adjP=0.00982); ChEA_2022(rank=12, adjP=0.00785); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=19, adjP=1); ENCODE_TF_ChIP-seq_2015(rank=43, adjP=1)","RELA human; RELA 24523406 ChIP-Seq FIBROSARCOMA Human; RELA ENCODE; RELA GM12878 hg19","6","49.96855139054888894634","enrichr","6","49.96855139054888894634","0.00014274543376301438791","0.00785057510879525605","","6","Literature--ChIP-seq(rank=5); ENCODE--ChIP-seq(rank=22); ReMap--ChIP-seq(rank=90); GTEx--Coexpression(rank=458); Enrichr--Queries(rank=672); ARCHS4--Coexpression(rank=1196)","117","0.030490000000000000","Literature ChIP-seq,0.03049"
"FOSL2","2","26.000000000000000","3","0.00028249032699931357323","0.02127304621357981734","49.19210193795506569359","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=2, adjP=0.0213); ENCODE_TF_ChIP-seq_2015(rank=3, adjP=0.0742); TRRUST_Transcription_Factors_2019(rank=73, adjP=0.123)","FOSL2 ENCODE; FOSL2 MCF-7 hg19; FOSL2 human","7","49.19210193795506569359","enrichr","7","49.19210193795506569359","0.00028249032699931357323","0.02127304621357981734","","5","ENCODE--ChIP-seq(rank=4); ReMap--ChIP-seq(rank=14); Enrichr--Queries(rank=19); ARCHS4--Coexpression(rank=352); GTEx--Coexpression(rank=374)","52","0.013530000000000000","Enrichr Queries,0.01353"
"PAX5","2","81.333333333333329","3","0.00294988226650645885343","0.12831987859303101152","165.49140791356998647643","Transcription_Factor_PPIs(rank=2, adjP=0.128); TRRUST_Transcription_Factors_2019(rank=91, adjP=0.142); ENCODE_TF_ChIP-seq_2015(rank=151, adjP=1)","PAX5; PAX5 human; PAX5 GM12891 hg19","8","165.49140791356998647643","enrichr","8","165.49140791356998647643","0.00294988226650645885343","0.12831987859303101152","","5","ENCODE--ChIP-seq(rank=64); ReMap--ChIP-seq(rank=186); ARCHS4--Coexpression(rank=394); Enrichr--Queries(rank=640); GTEx--Coexpression(rank=1106)","796","0.241999999999999993","ARCHS4 Coexpression,0.242"
"PAX7","3","3.000000000000000","1","0.00038120975170454401764","0.01220911332625521963","783.04383526489903033507","TRRUST_Transcription_Factors_2019(rank=3, adjP=0.0122)","PAX7 mouse","9","783.04383526489903033507","enrichr","9","783.04383526489903033507","0.00038120975170454401764","0.01220911332625521963","","3","GTEx--Coexpression(rank=90); ARCHS4--Coexpression(rank=803); Enrichr--Queries(rank=1003)","213","0.056000000000000001","GTEx Coexpression,0.056"
"ESR1","3","46.600000000000001","5","0.00000853387363361044236","0.00148916094906502211","101.94943805989424845393","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=3, adjP=0.224); ChEA_2022(rank=4, adjP=0.00149); ENCODE_TF_ChIP-seq_2015(rank=19, adjP=1); Transcription_Factor_PPIs(rank=87, adjP=0.94); TRRUST_Transcription_Factors_2019(rank=120, adjP=0.341)","ESR1 CHEA; ESR1 21235772 ChIP-Seq MCF-7 Human; ESR1 ECC-1 hg19; ESR1; ESR1 human","10","101.94943805989424845393","enrichr","10","101.94943805989424845393","0.00000853387363361044236","0.00148916094906502211","","6","Literature--ChIP-seq(rank=2); ReMap--ChIP-seq(rank=6); ENCODE--ChIP-seq(rank=10); ARCHS4--Coexpression(rank=132); Enrichr--Queries(rank=491); GTEx--Coexpression(rank=507)","46","0.012200000000000001","Literature ChIP-seq,0.0122"
"MYCN","3","75.666666666666671","3","0.00772876055202842762726","0.21211163352389819647","80.53618481890833891157","Transcription_Factor_PPIs(rank=3, adjP=0.212); ChEA_2022(rank=110, adjP=0.344); TRRUST_Transcription_Factors_2019(rank=114, adjP=0.229)","MYCN; MYCN 19997598 ChIP-ChIP NEUROBLASTOMA Human; MYCN human","11","80.53618481890833891157","enrichr","11","80.53618481890833891157","0.00772876055202842762726","0.21211163352389819647","","5","Literature--ChIP-seq(rank=51); ReMap--ChIP-seq(rank=284); Enrichr--Queries(rank=745); ARCHS4--Coexpression(rank=797); GTEx--Coexpression(rank=1412)","967","0.310999999999999999","Literature ChIP-seq,0.311"
"ATF3","3","86.000000000000000","4","0.00000058292072206723012","0.00013562622133430886","90.50077755766068321464","ChEA_2022(rank=3, adjP=0.000136); Transcription_Factor_PPIs(rank=32, adjP=0.565); TRRUST_Transcription_Factors_2019(rank=42, adjP=0.111); ENCODE_TF_ChIP-seq_2015(rank=267, adjP=1)","ATF3 23680149 ChIP-Seq GBM1-GSC Human; ATF3; ATF3 mouse; ATF3 K562 hg19","12","90.50077755766068321464","enrichr","12","90.50077755766068321464","0.00000058292072206723012","0.00013562622133430886","","6","ARCHS4--Coexpression(rank=1); Enrichr--Queries(rank=3); GTEx--Coexpression(rank=3); Literature--ChIP-seq(rank=3); ReMap--ChIP-seq(rank=51); ENCODE--ChIP-seq(rank=77)","1","0.000614300000000000","ARCHS4 Coexpression,6.143E-4"
"REL","4","4.000000000000000","1","0.00038453900240173922043","0.01220911332625521963","189.41896563865105918012","TRRUST_Transcription_Factors_2019(rank=4, adjP=0.0122)","REL mouse","13","189.41896563865105918012","enrichr","13","189.41896563865105918012","0.00038453900240173922043","0.01220911332625521963","","3","ARCHS4--Coexpression(rank=68); Enrichr--Queries(rank=182); GTEx--Coexpression(rank=185)","163","0.041770000000000002","ARCHS4 Coexpression,0.04177"
