Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
GOBP_SPLICEOSOMAL_SNRNP_ASSEMBLY	GOBP_SPLICEOSOMAL_SNRNP_ASSEMBLY	1.00e-10	56	0.6829	0	0	1	0	keep	itself		True	PRPF4,WDR77,SNRPG,STRAP,SNRPE,LSM2,TGS1,GEMIN5,SF3B3,SNRPF,SNRPC,SNRPD2,SMN1,EFTUD2,LSM5,SNRPD1,LSM7,CLNS1A,DDX20,AAR2
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION	GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION	1.00e-10	24	0.7273	0	0	1	0	keep	itself		True	MAPK15,SKA3,ANAPC7,SMC4,UBE2C,SMC2,NSMCE2,NCAPG2,DLGAP5,NCAPH,NCAPG,CDC16,BIRC5,ESPL1,RB1,PLK1,NCAPD3,NCAPD2,INCENP,MAD1L1
GOBP_DNA_REPLICATION_INITIATION	GOBP_DNA_REPLICATION_INITIATION	1.00e-10	30	0.6977	0	0	1	0	keep	itself		True	MCM6,MCM10,CDK2,CDC6,NOC3L,DTL,ORC6,PRIM2,MCIDAS,POLA1,TICRR,NBN,GINS3,MCM3,CCNE2,ORC5,PRIM1,CCNE1,CDC45,CUL4A
GOBP_MATURATION_OF_SSU_RRNA	GOBP_MATURATION_OF_SSU_RRNA	1.00e-10	52	0.7123	0	0	1	0	keep	itself		True	PNO1,BYSL,UTP20,DCAF13,SRFBP1,WDR75,RPP40,UTP15,NOP58,UTP4,UTP14A,WDR3,WDR43,WDR46,MPHOSPH10,RIOK1,NAT10,RRP9,RCL1,DDX52
GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	1.00e-10	30	0.6818	0	0	1	0	keep	itself		True	DSCC1,NOX4,RFC3,CCT6A,ATR,CCT4,DKC1,RFC4,CCT2,CCT3,POT1,CHTF18,CCT7,CCNA2,CCT8,VEGFA,CTNNB1,CCT5,HNRNPA1,PDGFRB
GOBP_RRNA_PROCESSING	GOBP_RRNA_PROCESSING	1.00e-10	155	0.6568	73	57	0.0049	0	keep	GOBP_MATURATION_OF_SSU_RRNA	GOBP_MATURATION_OF_SSU_RRNA	True	PNO1,BYSL,UTP20,DCAF13,PAK1IP1,SRFBP1,WDR77,RPF2,WDR75,WDR12,RPP40,UTP15,DDX10,METTL5,NOP58,TEX10,BRIX1,UTP4,UTP14A,WDR3
GOBP_DNA_TEMPLATED_DNA_REPLICATION	GOBP_DNA_TEMPLATED_DNA_REPLICATION	1.00e-10	114	0.6552	43	34	0.0223	0	keep	GOBP_DNA_REPLICATION_INITIATION	GOBP_DNA_REPLICATION_INITIATION	True	MCM6,BRCA2,MCM10,RFC3,CDK2,CDC6,NOC3L,E2F7,EXO1,ATR,DTL,ORC6,SSBP1,PRIM2,GINS1,BRCA1,DBF4,WDHD1,RFC4,ZPR1
GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	1.00e-10	52	0.65	48	34	0.1357	0.2527	keep	GOBP_RRNA_PROCESSING	GOBP_RRNA_PROCESSING	False	PAK1IP1,RPF2,TMA16,WDR12,TEX10,BRIX1,NOP2,GTPBP4,URB1,RPL7L1,DDX18,NIP7,RRP15,NPM1,BOP1,MALSU1,RRS1,GTF3A,EBNA1BP2,TRMT112
GOBP_PROTEIN_RNA_COMPLEX_ORGANIZATION	GOBP_PROTEIN_RNA_COMPLEX_ORGANIZATION	1.00e-10	156	0.5735	82	58	0.0023	0	keep	GOBP_SPLICEOSOMAL_SNRNP_ASSEMBLY	GOBP_SPLICEOSOMAL_SNRNP_ASSEMBLY	True	PRPF4,WDR77,NUFIP1,RPF2,ATR,EIF2S2,BRIX1,SNRPG,STRAP,SNRPE,NOP2,LSM2,TGS1,DKC1,RUVBL1,SYNCRIP,PRKDC,GEMIN5,ZFAND1,SF3B3
GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	1.00e-10	67	0.6321	0	0	1	0	keep	itself		True	TRIP13,SKA3,SPDL1,NUF2,CTPS1,MAD2L1,NAT10,NAA10,BUB1B,SPC25,HNRNPC,NBN,FBXO5,POT1,BUB1,GNL3L,ZWILCH,ZW10,SPC24,TTK
GOBP_MRNA_TRANSPORT	GOBP_MRNA_TRANSPORT	1.00e-10	82	0.6074	0	0	1	0	keep	itself		True	NUP43,RAE1,NUP107,MAGOHB,NUP35,NUP58,NXT1,NCBP2,NUP37,NUP188,NUP205,HNRNPA1L2,DHX9,NUTF2,NUP160,NUP93,NUP155,NUP98,XPO1,NUP54
GOBP_RRNA_METABOLIC_PROCESS	GOBP_RRNA_METABOLIC_PROCESS	1.00e-10	179	0.6194	236	155	0.005	1	exclude	GOBP_RRNA_PROCESSING	GOBP_RRNA_PROCESSING	False	PNO1,NIFK,BYSL,UTP20,DCAF13,PAK1IP1,SRFBP1,WDR77,RPF2,WDR75,WDR12,RPP40,UTP15,POLR2K,DDX10,METTL5,NOP58,POLR1F,TEX10,BRIX1
GOBP_CYTOPLASMIC_TRANSLATION	GOBP_CYTOPLASMIC_TRANSLATION	1.00e-10	107	0.6045	0	0	1	0	keep	itself		True	EIF2S2,SYNCRIP,NCBP2,FTSJ1,EIF3M,DHX9,ZC3H15,RPL22L1,SMYD5,EIF3J,RPS21,EIF2S3,EIF4A1,EIF3B,RPS7,RPL35,EIF3E,EIF2S3B,PAIP1,HNRNPU
GOBP_RIBOSOME_BIOGENESIS	GOBP_RIBOSOME_BIOGENESIS	1.00e-10	201	0.6018	73	54	0.0042	0	keep	GOBP_MATURATION_OF_SSU_RRNA	GOBP_MATURATION_OF_SSU_RRNA	True	PNO1,BYSL,UTP20,DCAF13,PAK1IP1,URB2,SRFBP1,WDR77,RPF2,WDR75,TMA16,WDR12,MTERF3,RPP40,UTP15,DDX10,NMD3,EIF5B,METTL5,NOP58
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	1.00e-10	69	0.6053	88	58	0.0273	0.535	exclude	GOBP_RRNA_PROCESSING	GOBP_RRNA_PROCESSING	False	PNO1,BYSL,UTP20,DCAF13,SRFBP1,WDR75,RPP40,UTP15,NOP58,UTP4,UTP14A,WDR3,WDR43,WDR46,MPHOSPH10,RIOK1,NAT10,DIMT1,RRP9,PRKDC
GOBP_RNA_EXPORT_FROM_NUCLEUS	GOBP_RNA_EXPORT_FROM_NUCLEUS	1.00e-10	55	0.5612	87	48	0.8024	0.9764	keep	GOBP_MRNA_TRANSPORT	GOBP_MRNA_TRANSPORT	False	XPOT,SSB,XPO5,RAE1,NUP107,MAGOHB,NXT1,NCBP2,RAN,NUP188,NOL6,DHX9,NUP160,NUP93,NUP155,NUP98,XPO1,NUP133,DDX19A,THOC7
GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION	GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION	1.00e-10	42	0.5753	23	16	0.1235	0.8517	keep	GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION	GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION	False	TRIP13,SKA3,ANAPC7,SPDL1,NUF2,UBE2C,MAD2L1,NSMCE2,BUB1B,SPC25,FBXO5,BUB1,ZWILCH,ZW10,DLGAP5,SPC24,TTK,CENPF,CDC16,BIRC5
GOBP_RNA_METHYLATION	GOBP_RNA_METHYLATION	1.00e-10	49	0.5444	0	0	1	0	keep	itself		True	METTL5,NOP58,METTL1,SNRPG,THADA,SNRPE,WDR4,NOP2,TGS1,FTSJ1,DIMT1,TRMT6,TFB1M,SNRPF,SNRPD2,TRMT61B,TRMT112,SNRPD1,TRMT11,HENMT1
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS	GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS	1.00e-10	84	0.5676	0	0	1	0	keep	itself		True	SSB,CPSF3,SNRPG,SNRPE,MAGOHB,LSM2,EXOSC8,SYNCRIP,NCBP2,CAPRIN1,EXOSC3,EXOSC5,ZCCHC7,EXOSC2,CNOT9,AGO2,DHX9,SNRPF,EXOSC7,GSPT1
GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION	GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION	1.00e-10	40	0.5405	59	35	0.065	0.8714	keep	GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	False	TRIP13,SKA3,CHEK1,MTBP,SPDL1,NUF2,MAD2L1,RAD1,BUB1B,SPC25,FBXO5,BUB1,ZWILCH,ZW10,SPC24,TTK,CENPF,BIRC5,CCNB1,KNL1
