term_id	term_name	p_value	term_size	intersection_size	intersection
USF2_Q6	USF2_Q6	1e-10	230	71	RRAGC,RASGRP2,CCDC6,CIART,CACUL1,CTBP2,SEC23IP,MARCHF8,ESRRA,RBBP4,CELF1,PPP1R3C,ADAM12,ZZZ3,FABP3,SERBP1,ATXN7L2,SFXN2,SLC25A33,IPO13,TAF6L,E2F8,PABPC4,FADS3,RPL22,UBR4,SLC43A1,ZMYND12,GUCY1A2,FEN1,ZNHIT6,BATF2,UBXN10,LRFN4,SMC3,YBX1,ZNF593,LRP8,OGDHL,RAD9A,VWA2,CCAR1,UBIAD1,EPB41,EBNA1BP2,AMPD2,MYCL,FAF1,DCHS1,HMGN2,RHEBL1,ADK,UBE4B,TIAL1,STMN1,RORC,EMC1,TSSK3,PPRC1,B3GALT6,AGMAT,MRTO4,WDR77,NR0B2,NUDC,CDKN2C,ATAD3B,ATAD3A,POLR3A,ZBTB40,ACAP3
SRF_01	SRF_01	7.898142862e-07	42	22	FOS,JUNB,TPM1,IER2,EGR1,MYL6,FOSB,KCNMB1,SCOC,EGR3,PFN1,TGFB1I1,FLNA,IRAG1,ANXA6,SLC25A4,PRUNE2,MYH11,CNN2,CA3,VCL,DIXDC1
MYC_Q2	MYC_Q2	1e-10	164	55	APOA5,CFAP57,FOXJ3,EIF3A,RRAGC,CCDC6,CIART,CACUL1,CTBP2,ESRRA,ZZZ3,FABP3,SERBP1,ATXN7L2,SFXN2,SLC25A33,IPO13,TAF6L,E2F8,PABPC4,FADS3,RPL22,UBR4,SLC43A1,BATF2,UBXN10,YBX1,ZNF593,LRP8,VWA2,UBIAD1,EPB41,EBNA1BP2,AMPD2,MYCL,DCHS1,HMGN2,RHEBL1,ADK,TIAL1,STMN1,RORC,EMC1,TSSK3,PPRC1,B3GALT6,AGMAT,MRTO4,WDR77,NR0B2,NUDC,ATAD3B,ATAD3A,POLR3A,ACAP3
SGCGSSAAA_E2F1DP2_01	SGCGSSAAA_E2F1DP2_01	6.36708838e-08	158	87	MEPCE,RAVER1,MCM3,EMSY,GEN1,CNOT9,FMO4,PTMA,SRSF7,SLC9A5,FANCC,CTDSPL2,MAZ,BRME1,UBR7,HNRNPR,PLAGL1,MSH5,GINS3,TFAP4,SRSF1,AK2,FANCG,MRPL40,NFATC2IP,FBXO5,ZNF503,PAQR4,ADAMTS2,TYRO3,ATAD2,H2AZ1,CDCA7,SMC1A,STK35,POLE2,NUP62,HMGA1,RPS20,MCMBP,YBX2,KBTBD7,KBTBD6,MCM6,NABP2,AP4M1,PCNA,FHOD1,CDC25A,MCM2,NOLC1,MSH2,ZNF367,NASP,HCN3,MTF2,E2F8,AP1S1,RRM2,DNAJC9,MCM7,ATAD5,MYC,SUV39H1,RANBP1,TOPBP1,H2AZ2,CDC6,DNMT1,ILF3,LUC7L3,SMC3,PKMYT1,NCL,PRKDC,PCLAF,HIRA,WBP2NL,POLD1,DCK,PAN2,MCM4,WDR62,CLSPN,ACBD6,E2F1,TRMT2A
SRF_Q4	SRF_Q4	1.62173553e-08	192	68	FOS,JUNB,TPM1,DUSP6,AKAP12,IER2,SERTAD4,HOXA5,MAPK14,EGR1,CSRP1,SGK1,MYL6,MCL1,EDN1,ERBIN,KIZ,FOSB,MYO1E,PPP2R3A,DCUN1D3,IFRD1,KDM3A,KCNMB1,MED13,SCOC,BLOC1S1,AAMDC,RSF1,MYLK,EGR3,MEIS2,PFN1,TGFB1I1,PPARG,TGIF1,NR4A1,FLNA,KLF6,ANXA6,PRDM11,SLC25A4,DUSP5,PRUNE2,MYH11,VASP,TMEM47,CCN2,KRT17,CHD2,SVIL,NUAK1,KLHL3,AKIRIN2,RUNDC1,BNC2,SH3BGR,SCUBE3,STAG2,SLC4A3,VCL,RASD2,TANK,LPP,MAPKAPK2,DIXDC1,GAB2,CITED2
E2F_01	E2F_01	6.00566221587e-05	59	23	PCNA,SFMBT1,NLGN3,MCM2,MARCKSL1,NOLC1,NASP,AP1S1,PTBP2,MYC,RANBP1,TOPBP1,PPP1R10,SMC4,DNMT1,CASP2,PIK3R3,DCHS1,PRKDC,E2F7,MCM4,E2F1,TRMT2A
E2F_Q4_01	E2F_Q4_01	2.03049138e-08	225	84	KPNB1,ATAD2,H2AZ1,SLC6A4,CDCA7,SLC38A1,SMC1A,RAD51,FAM219A,FAM120C,POLE2,NHLRC2,TNPO2,HMGA1,MAP4K1,OSBPL7,DMD,YBX2,GATA3,GPAT2,MCM6,AP4M1,SMC2,PCNA,PRPF38A,PCYT2,SFMBT1,NCOA6,CDC25A,RBPJ,MCM2,SRSF2,ETV4,RBBP4,TMEM131L,SERBP1,ZNF367,NASP,MTF2,PPP1R8,E2F8,MCM7,MYC,SUV39H1,RANBP1,MELK,TOPBP1,CDC6,DNMT1,CDC45,CASP2,SMC3,PPP1R9B,FAM216A,POLA2,TRMT13,PKMYT1,EPHB2,NCL,KNTC1,PIK3R3,EZH2,PRKDC,MAT2A,PCLAF,HMGN2,NSD3,SASS6,DCLRE1A,E2F7,ARHGAP11A,ORC1,DNAJC11,TMEM255A,SSU72,STMN1,DCK,PAN2,MCM4,PPRC1,WDR62,ACBD6,E2F1,TRMT2A
SRF_C	SRF_C	3.002361359e-07	188	58	FOS,BCAS3,JUNB,DUSP6,AKAP12,IER2,SPAG7,HOXA5,MAPK14,EGR1,ACVR1,MYL6,CCN1,HNF1B,ERBIN,TUFT1,CTNND1,FOSB,MYO1E,PPP2R3A,DCUN1D3,PDLIM4,KCNMB1,SCOC,LRP5,AAMDC,HAPSTR1,RSF1,DAPK3,MYLK,EGR3,PFN1,TGFB1I1,RGS3,NR4A1,FLNA,IRAG1,DNAJB4,KLF6,MATR3,ANXA6,DUSP10,SLC25A4,LTBP1,OSM,DUSP5,PRUNE2,MYH11,TMEM47,MEIS1,CNN2,CA3,RUNDC1,CRK,VCL,RASD2,TANK,LPP
E2F1_Q6	E2F1_Q6	3.90761846e-08	219	115	MEPCE,RAVER1,PBRM1,MCM3,EMSY,GEN1,CNOT9,SLC9A7,FMO4,SRSF7,SLC9A5,FANCC,SPTB,CTDSPL2,GAPDH,ATE1,MAZ,BRME1,UBR7,HNRNPR,MSH5,SALL1,GINS3,TFAP4,SRSF1,AK2,FANCG,MRPL40,NFATC2IP,FBXO5,PAQR4,FANCD2,ADAMTS2,TMPO,TYRO3,KPNB1,ATAD2,H2AZ1,CDCA7,SMC1A,STK35,POLE2,NUP62,HMGA1,RPS20,MCMBP,POLR1G,CDT1,DMD,YBX2,KBTBD7,KBTBD6,MCM6,NABP2,AP4M1,PCNA,APPL1,PRPF38A,FHOD1,CDC25A,MCM2,MCM8,RBL1,RBBP4,NOLC1,MSH2,SERBP1,ZNF367,CBX3,NASP,HCN3,HNRNPA2B1,SEMA6A,MTF2,SLCO3A1,E2F8,AP1S1,RRM2,DNAJC9,MCM7,ATAD5,MYC,SUV39H1,RANBP1,TOPBP1,H2AZ2,CDC6,PHF13,DNMT1,ILF3,CDK1,LUC7L3,SMC3,FAM216A,TRMT13,PKMYT1,NCL,EZH2,PRKDC,PCLAF,SASS6,E2F7,HIRA,ARHGAP11A,ORC1,STMN1,POLD1,DCK,PAN2,MCM4,WDR62,CLSPN,ACBD6,E2F1,TRMT2A
E2F_Q6	E2F_Q6	1.262222285e-07	221	86	PAQR4,FANCD2,ADAMTS2,TMPO,TYRO3,NUP153,KPNB1,ATAD2,H2AZ1,SLC6A4,CDCA7,SLC38A1,SMC1A,RAD51,STK35,POLE2,NUP62,MCMBP,POLR1G,CDT1,DMD,YBX2,KBTBD7,GPAT2,KBTBD6,MCM6,NABP2,AP4M1,PCNA,APPL1,FHOD1,PCYT2,CDC25A,PPP1CC,MCM2,MCM8,RBL1,SRSF2,NOLC1,MSH2,ZNF367,NASP,HCN3,SEMA6A,MTF2,SLCO3A1,PPP1R8,E2F8,RRM2,DNAJC9,MCM7,ATAD5,RANBP1,TOPBP1,CDC6,PHF13,DNMT1,ILF3,CDK1,CDC45,LUC7L3,SMC3,POLA2,TRMT13,PKMYT1,NCL,EZH2,PRKDC,PCLAF,HMGN2,NSD3,SASS6,E2F7,HIRA,ARHGAP11A,DNAJC11,STMN1,POLD1,DCK,PAN2,MCM4,WDR62,CLSPN,ACBD6,E2F1,TRMT2A
