"statistic","source","condition","score","p_value","TF","Rank","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"ora","SP1","SW48","5.4796877160109130","0.000003313693104043346","SP1","1","trrust","1","5.4796877160109130","0.000003313693104043346",NA,"","5","ENCODE--ChIP-seq(rank=61); ReMap--ChIP-seq(rank=101); GTEx--Coexpression(rank=869); ARCHS4--Coexpression(rank=958); Enrichr--Queries(rank=1299)","995","0.340100000000000013","ReMap ChIP-seq,0.3401"
"ora","TP53","SW48","5.3391587922483570","0.000004579744056961587","TP53","2","trrust","2","5.3391587922483570","0.000004579744056961587",NA,"","5","Literature--ChIP-seq(rank=3); ReMap--ChIP-seq(rank=20); GTEx--Coexpression(rank=492); ARCHS4--Coexpression(rank=614); Enrichr--Queries(rank=1020)","65","0.018290000000000001","Literature ChIP-seq,0.01829"
"ora","RELA","SW48","5.3056366364995489","0.000004947244376318027","RELA","3","trrust","3","5.3056366364995489","0.000004947244376318027",NA,"","6","Literature--ChIP-seq(rank=28); ENCODE--ChIP-seq(rank=33); ReMap--ChIP-seq(rank=63); GTEx--Coexpression(rank=709); Enrichr--Queries(rank=891); ARCHS4--Coexpression(rank=1565)","577","0.170699999999999991","Literature ChIP-seq,0.1707"
"ora","NFKB1","SW48","5.2610389064939485","0.000005482278494477431","NFKB1","4","trrust","4","5.2610389064939485","0.000005482278494477431",NA,"","4","ARCHS4--Coexpression(rank=93); GTEx--Coexpression(rank=150); ReMap--ChIP-seq(rank=202); Enrichr--Queries(rank=594)","217","0.057130000000000000","ARCHS4 Coexpression,0.05713"
"ora","ESR1","SW48","5.1263745100121323","0.000007475246012494493","ESR1","5","trrust","5","5.1263745100121323","0.000007475246012494493",NA,"","6","ENCODE--ChIP-seq(rank=14); Literature--ChIP-seq(rank=15); ReMap--ChIP-seq(rank=18); ARCHS4--Coexpression(rank=163); Enrichr--Queries(rank=430); GTEx--Coexpression(rank=735)","229","0.060609999999999997","ReMap ChIP-seq,0.06061"
"ora","KLF4","SW48","4.5695949703493524","0.000026940461411664095","KLF4","6","trrust","6","4.5695949703493524","0.000026940461411664095",NA,"","5","ARCHS4--Coexpression(rank=23); GTEx--Coexpression(rank=24); ReMap--ChIP-seq(rank=44); Literature--ChIP-seq(rank=48); Enrichr--Queries(rank=57)","50","0.014130000000000000","ARCHS4 Coexpression,0.01413"
"ora","AR","SW48","4.3460615408940244","0.000045075282692245878","AR","7","trrust","7","4.3460615408940244","0.000045075282692245878",NA,"","5","Literature--ChIP-seq(rank=16); ReMap--ChIP-seq(rank=16); Enrichr--Queries(rank=455); ARCHS4--Coexpression(rank=536); GTEx--Coexpression(rank=1172)","207","0.053870000000000001","ReMap ChIP-seq,0.05387"
"ora","E2F1","SW48","4.2979500460497100","0.000050355852638071138","E2F1","8","trrust","8","4.2979500460497100","0.000050355852638071138",NA,"","6","ENCODE--ChIP-seq(rank=97); Literature--ChIP-seq(rank=128); GTEx--Coexpression(rank=132); ReMap--ChIP-seq(rank=179); ARCHS4--Coexpression(rank=618); Enrichr--Queries(rank=757)","301","0.082140000000000005","GTEx Coexpression,0.08214"
"ora","RARA","SW48","3.6047824194358880","0.000248437746111138482","RARA","9","trrust","9","3.6047824194358880","0.000248437746111138482",NA,"","5","Literature--ChIP-seq(rank=136); ReMap--ChIP-seq(rank=230); ARCHS4--Coexpression(rank=382); Enrichr--Queries(rank=520); GTEx--Coexpression(rank=1312)","745","0.234600000000000003","ARCHS4 Coexpression,0.2346"
"ora","KLF10","SW48","3.4343807181509174","0.000367806399964570830","KLF10","10","trrust","10","3.4343807181509174","0.000367806399964570830",NA,"","3","ARCHS4--Coexpression(rank=51); Enrichr--Queries(rank=161); GTEx--Coexpression(rank=715)","119","0.031329999999999997","ARCHS4 Coexpression,0.03133"
"ora","CEBPB","SW48","3.4208326145110521","0.000379461208478542038","CEBPB","11","trrust","11","3.4208326145110521","0.000379461208478542038",NA,"","6","ENCODE--ChIP-seq(rank=12); ReMap--ChIP-seq(rank=53); Literature--ChIP-seq(rank=70); Enrichr--Queries(rank=258); ARCHS4--Coexpression(rank=406); GTEx--Coexpression(rank=910)","365","0.101700000000000013","ENCODE ChIP-seq,0.1017"
"ora","ETS1","SW48","3.4061777955051649","0.000392484223671356032","ETS1","12","trrust","12","3.4061777955051649","0.000392484223671356032",NA,"","6","ENCODE--ChIP-seq(rank=69); Enrichr--Queries(rank=153); Literature--ChIP-seq(rank=160); ARCHS4--Coexpression(rank=174); ReMap--ChIP-seq(rank=222); GTEx--Coexpression(rank=312)","376","0.106899999999999995","ARCHS4 Coexpression,0.1069"
"ora","ATF2","SW48","3.1669379044270598","0.000680866702287457053","ATF2","13","trrust","13","3.1669379044270598","0.000680866702287457053",NA,"","5","ENCODE--ChIP-seq(rank=98); ReMap--ChIP-seq(rank=223); ARCHS4--Coexpression(rank=1228); GTEx--Coexpression(rank=1304); Enrichr--Queries(rank=1347)","1571","0.750800000000000023","ReMap ChIP-seq,0.7508"
"ora","PPARG","SW48","3.1662728253146244","0.000681910181194914956","PPARG","14","trrust","14","3.1662728253146244","0.000681910181194914956",NA,"","5","ReMap--ChIP-seq(rank=26); Literature--ChIP-seq(rank=61); Enrichr--Queries(rank=157); GTEx--Coexpression(rank=262); ARCHS4--Coexpression(rank=324)","319","0.087540000000000007","ReMap ChIP-seq,0.08754"
"ora","ESR2","SW48","3.1288628130545044","0.000743253883285774201","ESR2","15","trrust","15","3.1288628130545044","0.000743253883285774201",NA,"","5","Literature--ChIP-seq(rank=34); ReMap--ChIP-seq(rank=263); ARCHS4--Coexpression(rank=318); Enrichr--Queries(rank=680); GTEx--Coexpression(rank=1373)","638","0.195300000000000001","ARCHS4 Coexpression,0.1953"
"ora","ESRRA","SW48","3.0687484044515818","0.000853594475294400029","ESRRA","16","trrust","16","3.0687484044515818","0.000853594475294400029",NA,"","5","ReMap--ChIP-seq(rank=79); ENCODE--ChIP-seq(rank=109); ARCHS4--Coexpression(rank=1051); Enrichr--Queries(rank=1116); GTEx--Coexpression(rank=1506)","823","0.266000000000000014","ReMap ChIP-seq,0.266"
"ora","SMAD7","SW48","3.0687484044515818","0.000853594475294400029","SMAD7","17","trrust","17","3.0687484044515818","0.000853594475294400029",NA,"","0","",NA,NA,NA
"ora","PAX5","SW48","2.9556060438881864","0.001107628077182312883","PAX5","18","trrust","18","2.9556060438881864","0.001107628077182312883",NA,"","5","ENCODE--ChIP-seq(rank=64); ReMap--ChIP-seq(rank=91); ARCHS4--Coexpression(rank=92); GTEx--Coexpression(rank=175); Enrichr--Queries(rank=685)","214","0.056509999999999998","ARCHS4 Coexpression,0.05651"
"ora","FOS","SW48","2.7677300042951214","0.001707143369862187043","FOS","19","trrust","19","2.7677300042951214","0.001707143369862187043",NA,"","5","ReMap--ChIP-seq(rank=1); ENCODE--ChIP-seq(rank=24); GTEx--Coexpression(rank=100); Enrichr--Queries(rank=135); ARCHS4--Coexpression(rank=314)","12","0.003367000000000000","ReMap ChIP-seq,0.003367"
"ora","EZH2","SW48","2.7165522519906502","0.001920647865765308989","EZH2","20","trrust","20","2.7165522519906502","0.001920647865765308989",NA,"","0","",NA,NA,NA
"ora","SRF","SW48","2.6613545654548023","0.002180948620988366459","SRF","21","trrust","21","2.6613545654548023","0.002180948620988366459",NA,"","6","ENCODE--ChIP-seq(rank=46); Literature--ChIP-seq(rank=132); ReMap--ChIP-seq(rank=176); GTEx--Coexpression(rank=757); Enrichr--Queries(rank=785); ARCHS4--Coexpression(rank=1512)","1089","0.389799999999999980","ENCODE ChIP-seq,0.3898"
