Data_Type,Dataset_ID,Plot_Category,Analysis_Name,GeneSet_Name,GSEA_Result_File,Pathway ID,Name,pvalue,DEG number,DEG Density,Intersecton size,DEGs in Intersection,Result,Reciprocal pvalue,Filtered,Versus,Versus Name,Is Reciprocal,Top Genes
ngs,GSE50760,ATF3_high_low_DE,Primary_tumor,CP_KEGG_LEGACY,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/ATF3_high_low_DE/GSEA/CP_KEGG_LEGACY/gsea_result.csv,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_OXIDATIVE_PHOSPHORYLATION,1e-10,75,0.5639,0,0,1.0,0.0,keep,itself,,True,"ATP5MF,UQCRFS1,ATP5F1B,ATP6AP1,ATP5MG,NDUFB10,ATP5F1C,UQCRH,ATP6V1D,COX6B1,ATP5F1E,COX6C,NDUFC2,NDUFA3,NDUFA9,UQCRC2,ATP6V0E2,NDUFS6,COX11,ATP6V0D2"
ngs,GSE50760,ATF3_high_low_DE,Primary_tumor,CP_KEGG_LEGACY,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/ATF3_high_low_DE/GSEA/CP_KEGG_LEGACY/gsea_result.csv,KEGG_PARKINSONS_DISEASE,KEGG_PARKINSONS_DISEASE,1e-10,65,0.4962,95,61,2.3e-08,0.0037,keep,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_OXIDATIVE_PHOSPHORYLATION,True,"NDUFA5,UBE2L3,UQCRFS1,ATP5F1B,NDUFB10,APAF1,SLC25A5,ATP5F1C,UQCRH,COX6B1,ATP5F1E,COX6C,NDUFC2,NDUFA3,NDUFA9,UQCRC2,NDUFS6,NDUFB8,COX7A2L,ATP5F1D"
ngs,GSE50760,ATF3_high_low_DE,Primary_tumor,CP_KEGG_LEGACY,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/ATF3_high_low_DE/GSEA/CP_KEGG_LEGACY/gsea_result.csv,KEGG_ALZHEIMERS_DISEASE,KEGG_ALZHEIMERS_DISEASE,1e-10,74,0.4431,88,57,1.32e-08,0.0055,keep,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_OXIDATIVE_PHOSPHORYLATION,True,"SDHA,APP,NDUFC1,UQCRB,LRP1,MAPK1,CHP2,ATP2A3,NDUFA5,EIF2AK3,UQCRFS1,ATP5F1B,CALM2,TNFRSF1A,GSK3B,NDUFB10,APAF1,CAPN2,ATP5F1C,UQCRH"
ngs,GSE50760,ATF3_high_low_DE,Primary_tumor,CP_KEGG_LEGACY,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/ATF3_high_low_DE/GSEA/CP_KEGG_LEGACY/gsea_result.csv,KEGG_HUNTINGTONS_DISEASE,KEGG_HUNTINGTONS_DISEASE,1e-10,64,0.3497,88,53,2.09e-12,0.144,exclude,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_OXIDATIVE_PHOSPHORYLATION,False,"UQCRFS1,SOD1,ATP5F1B,NDUFB10,DNAL4,APAF1,SLC25A5,ATP5F1C,UQCRH,PLCB4,POLR2H,COX6B1,ATP5F1E,CREB3L3,COX6C,NDUFC2,NDUFA3,NDUFA9,UQCRC2,NDUFS6"
ngs,GSE50760,ATF3_high_low_DE,Primary_tumor,CP_KEGG_LEGACY,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/ATF3_high_low_DE/GSEA/CP_KEGG_LEGACY/gsea_result.csv,KEGG_PEROXISOME,KEGG_PEROXISOME,1.37e-09,34,0.4359,0,0,1.0,0.0,keep,itself,,True,"MPV17L,GSTK1,EHHADH,ABCD3,PEX16,DHRS4,PEX12,SOD1,PEX11A,FAR1,PEX13,PAOX,PECR,ACSL5,MLYCD,MVK,XDH,NUDT12,EPHX2,SLC27A2"
ngs,GSE50760,ATF3_high_low_DE,Primary_tumor,CP_KEGG_LEGACY,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/ATF3_high_low_DE/GSEA/CP_KEGG_LEGACY/gsea_result.csv,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_CARDIAC_MUSCLE_CONTRACTION,1.19e-08,26,0.3291,33,22,6.36e-08,0.1205,exclude,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_OXIDATIVE_PHOSPHORYLATION,False,"UQCRB,ATP1A1,SLC9A1,UQCRFS1,ATP1B1,UQCRH,COX6B1,COX6C,UQCRC2,COX7A2L,UQCR10,COX8A,COX7B,COX7A2,COX7C,MT-CO1,COX5B,COX5A,COX4I1,UQCR11"
ngs,GSE50760,ATF3_high_low_DE,Primary_tumor,CP_KEGG_LEGACY,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/ATF3_high_low_DE/GSEA/CP_KEGG_LEGACY/gsea_result.csv,KEGG_LYSOSOME,KEGG_LYSOSOME,1.03e-07,55,0.4545,0,0,1.0,0.0,keep,itself,,True,"LGMN,SUMF1,IGF2R,CTSZ,MCOLN1,NEU1,GBA1,GAA,AP3D1,GGA3,MFSD8,AP3B1,LIPA,LAMP2,SORT1,CLTB,M6PR,AP1B1,ENTPD4,GNPTG"
ngs,GSE50760,ATF3_high_low_DE,Primary_tumor,CP_KEGG_LEGACY,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/ATF3_high_low_DE/GSEA/CP_KEGG_LEGACY/gsea_result.csv,KEGG_RIBOSOME,KEGG_RIBOSOME,2.53e-07,51,0.5795,0,0,1.0,0.0,keep,itself,,True,"RPS4Y1,RPL7,RPL10A,RPS5,RPS11,RPS20,RPL28,RPL12,RPL31,RPS25,RPL8,RPL18A,RPS28,RPS19,RPL11,RPL14,RPL15,RPS3A,RPL13A,RPL5"
ngs,GSE50760,ATF3_high_low_DE,Primary_tumor,CP_KEGG_LEGACY,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/ATF3_high_low_DE/GSEA/CP_KEGG_LEGACY/gsea_result.csv,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,2.57e-07,14,0.5,0,0,1.0,0.0,keep,itself,,True,"UGT1A1,UGT1A6,UGT1A10,UGT1A3,UGT1A9,UGT1A4,UGT1A5,UGT1A7,UGT1A8,UGT2B7,GUSB,DCXR,UGT2A3,UGP2"
ngs,GSE50760,ATF3_high_low_DE,Primary_tumor,CP_KEGG_LEGACY,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/ATF3_high_low_DE/GSEA/CP_KEGG_LEGACY/gsea_result.csv,KEGG_STARCH_AND_SUCROSE_METABOLISM,KEGG_STARCH_AND_SUCROSE_METABOLISM,1.05e-06,24,0.4615,21,14,0.0151,0.0029,keep,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,True,"UGDH,GAA,ENPP1,AMY2B,PYGB,TREH,UGT1A1,UGT1A6,UGT1A10,MGAM,UGT1A3,PYGL,UGT1A9,UGT1A4,UGT1A5,UGT1A7,UGT1A8,UGT2B7,GUSB,UGT2A3"
