"Query Name","Rank","TF","Score","Library","Overlapping_Genes"
"DEG_ALL","1","FOSB","5.333","ARCHS4 Coexpression,10;Enrichr Queries,3;GTEx Coexpression,3","TSPYL2,CXCL8,ARRDC3,IFRD1,TNFAIP3,ADM,NR1D1,CLU,GADD45G,NR4A3,GPNMB,DDIT3,GBP2,ATF3,WNT4,TGM2,BIRC3"
"DEG_ALL","2","JUN","6.167","Literature ChIP-seq,3;ARCHS4 Coexpression,8;ENCODE ChIP-seq,3;Enrichr Queries,15;ReMap ChIP-seq,2;GTEx Coexpression,6","TNXB,CXCL8,LSMEM1,GUCA1B,TNFAIP3,ADM,PTPRH,SIPA1L2,CLU,HEY1,ADAMTSL4,TP53INP2,GBP2,TGM2,TSPYL2,ARRDC3,IFRD1,PLA2G4C,NR1D1,FBXO32,IGFN1,GADD45G,ARC,NR4A3,DDIT3,KRT15,ATF3,BIRC3"
"DEG_ALL","3","DDIT3","8.000","ARCHS4 Coexpression,19;Enrichr Queries,1;GTEx Coexpression,4","CXCL8,ARRDC3,IFRD1,HSPA6,PLA2G4C,TNFAIP3,ADM,NR1D1,FBXO32,CLU,GADD45G,NR4A3,GPNMB,SESN2,DNAJB9,GBP2,ATF3,TGM2,BIRC3"
"DEG_ALL","4","ATF3","16.670","Literature ChIP-seq,5;ARCHS4 Coexpression,1;ENCODE ChIP-seq,35;Enrichr Queries,13;ReMap ChIP-seq,45;GTEx Coexpression,1","CXCL8,TNFAIP3,ADM,PTPRH,CLU,RND1,GPNMB,ADAMTSL4,SESN2,DNAJB9,ZNF425,GBP2,TGM2,AOC2,MMP1,ARRDC3,IFRD1,HSPA6,PLA2G4C,NR1D1,FBXO32,GADD45G,ARC,NR4A3,DDIT3,ATF3,BIRC3"
"DEG_ALL","5","FOS","17.600","ARCHS4 Coexpression,37;ENCODE ChIP-seq,7;Enrichr Queries,41;ReMap ChIP-seq,1;GTEx Coexpression,2","CXCL8,CD82,TNFAIP3,ADM,PTPRH,CLU,RND1,GPNMB,HEY1,SESN2,GBP2,WNT4,TGM2,MMP1,ARRDC3,IFRD1,PLA2G4C,HSPA6,TINCR,NR1D1,FBXO32,GADD45G,ARC,NR4A3,KRT15,DDIT3,ATF3,BIRC3"
"DEG_ALL","6","CSRNP1","31.000","ARCHS4 Coexpression,5;GTEx Coexpression,57","TSPYL2,CXCL8,ARHGAP30,NR4A3,TNFAIP3,GBP2,ATF3"
"DEG_ALL","7","EGR3","32.000","ARCHS4 Coexpression,58;Enrichr Queries,20;GTEx Coexpression,18","CXCL8,BHLHE41,TNFAIP3,TINCR,ADM,NR1D1,FBXO32,CLU,GADD45G,NR4A3,GPNMB,HEY1,DDIT3,GBP2,ATF3,WNT4,TGM2"
"DEG_ALL","8","NR1D1","33.330","ARCHS4 Coexpression,17;Enrichr Queries,34;GTEx Coexpression,49","TSPYL2,ARRDC3,BHLHE41,TNFAIP3,TINCR,ADM,FBXO32,PRSS22,CLU,GADD45G,NR4A3,GPNMB,DDIT3,TP53INP2,ATF3,WNT4,TGM2"
"DEG_ALL","9","REL","34.000","ARCHS4 Coexpression,20;Enrichr Queries,71;GTEx Coexpression,11","CXCL8,CD82,ARRDC3,IFRD1,TNFAIP3,ADM,PLCXD2,ARHGAP30,NR4A3,GBP2,ATF3,TGM2,BIRC3,CPEB4"
"DEG_ALL","10","ZNF331","38.330","ARCHS4 Coexpression,6;Enrichr Queries,26;GTEx Coexpression,83","TSPYL2,CXCL8,ARRDC3,IFRD1,PLA2G4C,TNFAIP3,ADM,CLU,NR4A3,GPNMB,TMEM236,DDIT3,ATF3,BIRC3,WNT4"
