"Query Name","Rank","TF","Score","Library","Overlapping_Genes"
"DEG_ALL","1","ATF3","0.000614300000000000","ARCHS4 Coexpression,6.143E-4","ARC,CXCL8,NR4A3,GPNMB,DDIT3,IFRD1,HSPA6,ADM,RND1,GADD45G"
"DEG_ALL","2","DDIT3","0.000712300000000000","Enrichr Queries,7.123E-4","CXCL8,ARRDC3,IFRD1,TNFAIP3,ADM,NR1D1,FBXO32,CLU,GADD45G,NR4A3,GPNMB,SESN2,DNAJB9,GBP2,ATF3,TGM2,BIRC3"
"DEG_ALL","3","KLF10","0.001229000000000000","ARCHS4 Coexpression,0.001229","ARC,NR4A3,DDIT3,IFRD1,DNAJB9,NR1D1,ATF3"
"DEG_ALL","4","FOS","0.001245000000000000","GTEx Coexpression,0.001245","GPNMB,TNFAIP3,TINCR,NR1D1,ATF3,WNT4"
"DEG_ALL","5","MAFF","0.001425000000000000","Enrichr Queries,0.001425","CXCL8,ARRDC3,IFRD1,TNFAIP3,ADM,CLU,GADD45G,NR4A3,GPNMB,DDIT3,DNAJB9,GBP2,ATF3,TGM2,BIRC3"
"DEG_ALL","6","NR4A1","0.001843000000000000","ARCHS4 Coexpression,0.001843","TSPYL2,IFITM10,NR4A3,BHLHE41,ATF3,GADD45G"
"DEG_ALL","7","FOSB","0.001867000000000000","GTEx Coexpression,0.001867","NR4A3,GPNMB,TNFAIP3,ATF3,WNT4"
"DEG_ALL","8","EGR1","0.002457000000000000","ARCHS4 Coexpression,0.002457","ARC,NR4A3,TMEM236,DDIT3,ATF3,CPEB4"
"DEG_ALL","9","NFIL3","0.002849000000000000","Enrichr Queries,0.002849","CXCL8,ARRDC3,IFRD1,TNFAIP3,ADM,CLU,GADD45G,NR4A3,GPNMB,DDIT3,SESN2,GBP2,ATF3,TGM2,BIRC3"
"DEG_ALL","10","CSRNP1","0.003071000000000000","ARCHS4 Coexpression,0.003071","TSPYL2,ARHGAP30,NR4A3,TNFAIP3,GBP2,ATF3"
"DEG_ALL","11","MXD1","0.003561000000000000","Enrichr Queries,0.003561","CXCL8,ARRDC3,IFRD1,TNFAIP3,ADM,FBXO32,GADD45G,NR4A3,DDIT3,SESN2,GBP2,ATF3,TGM2,BIRC3,CPEB4"
"DEG_ALL","12","ZNF331","0.003686000000000000","ARCHS4 Coexpression,0.003686","TSPYL2,NR4A3,TMEM236,PLA2G4C,TNFAIP3,WNT4"
"DEG_ALL","13","JUN","0.003734000000000000","GTEx Coexpression,0.003734","TNXB,DDIT3,ARRDC3,ATF3"
