Heatmap_Rank,term_id,term_name,p_value,term_size,intersection_size,intersection,Input_Order,Pathway_Gene_Source,Pathway_Gene_Count,Filtered,Versus,Versus Name,Result,Reciprocal pvalue,DEGs in Intersection,Is Reciprocal,GSEA_Rank,Neg_Log10_P,Pathway_Label_Clean,Pathway_Label,Heatmap_Cluster_Rank
1,GOMF_ACTIN_FILAMENT_BINDING,GOMF_ACTIN_FILAMENT_BINDING,1e-10,183,62,"SHROOM2,FERMT1,GAS2L3,CTNNA2,TLN2,MICALL1,PLS3,MYO1C,IQGAP1,ABL1,DSTN,FSCN1,TPM4,CFL1,ACTN4,MYO18A,MYO9B,TWF2,LIMA1,EZR,CTNNAL1,CYFIP1,CAPG,HIP1R,ABLIM2,MYO1E,CORO1B,CORO1C,NEBL,BIN1,LRPPRC,MYO10,SPTBN2,MYO5A,CORO2A,SPTBN1,FHOD3,ITPRID2,PLEC,MYO1D,VIL1,EHBP1L1,MYH10,MACF1,TLN1,EEF2,MARCKS,FLNC,ABL2,EGFR,TAGLN2,MYH14,MPRIP,AIF1L,MYH9,SYNE3,FLNA,ABLIM1,TNNC1,IQGAP2,FLNB,CTNNA1",2,GMT,211,keep,itself,,1.0,0.0,0.0,True,1,10.0,ACTIN FILAMENT BINDING,ACTIN FILAMENT BINDING,1
2,GOMF_ACTIN_BINDING,GOMF_ACTIN_BINDING,1.251964e-10,383,130,"MYL2,TRIOBP,AFAP1,LUZP1,GAS2L1,PFN1,TMOD3,SETD3,NOD2,NCALD,MICAL3,VCL,SVIL,AJUBA,MTSS2,DIAPH2,WASF3,SHROOM4,MAPT,EHBP1,PDLIM5,PHACTR2,MLPH,CORO6,CAPZB,SHROOM2,FERMT1,GAS2L3,CTNNA2,CGN,VASP,INPPL1,VPS18,MRTFA,TLN2,MICALL1,PLS3,NF2,MYO1C,DBN1,DIXDC1,IQGAP1,HDGF,ABL1,DSTN,CAP1,FSCN1,TPM4,CFL1,KIF18A,ACTN4,MYO18A,MYO9B,TWF2,EPB41L2,PARVB,TMSB10,LIMA1,EZR,COBL,CTNNAL1,CYFIP1,RAI14,CAPG,CAP2,HIP1R,MYLK,JMY,MAP1B,SSH1,ABLIM2,KCNMA1,MYO1E,SYNE2,CORO1B,LIMCH1,GIPC1,CORO1C,NEBL,BIN1,LRPPRC,PDLIM1,EPB41,MYO10,SPTBN2,MYO5A,CORO2A,SPTBN1,ANLN,SPIRE1,EPB41L1,FHOD3,ITPRID2,FMN1,PLEC,SSH2,MYO1D,SORBS1,VIL1,MICAL2,EHBP1L1,DST,MYH10,FXYD5,MACF1,CALD1,TLN1,UTRN,EEF2,MARCKS,LIMS1,FLNC,ABL2,EGFR,TAGLN2,MYH14,MPRIP,AIF1L,TMSB4X,MYH9,SYNE3,FLNA,S100A4,ENAH,ABLIM1,TNNC1,IQGAP2,FLNB,CTNNA1,MSN",16,GMT,447,keep,GOMF_ACTIN_FILAMENT_BINDING,GOMF_ACTIN_FILAMENT_BINDING,0.0449,0.0,70.0,True,3,9.902408159005885,ACTIN BINDING,ACTIN BINDING,2
3,GOMF_CADHERIN_BINDING,GOMF_CADHERIN_BINDING,1e-10,316,130,"PDXDC1,PKP1,RPL24,EPS8L2,ALDOA,PAK4,CLIC1,OLA1,BAG3,TES,PFN1,TMOD3,BSG,PI4KA,VCL,EPS15,H3C12,GAPVD1,LAD1,EIF2A,JUP,CDH13,SWAP70,H3C7,PDLIM5,SCRIB,RPL23A,H1-10,HSP90AB1,SLC3A2,RUVBL1,CAPZB,ANK3,SCYL1,LDHA,CTNNA2,CGN,VASP,BMPR2,ARHGEF16,BZW2,MICALL1,EHD4,EIF4H,DBN1,CCNB2,IQGAP1,NUDC,ACVR1,LRRC59,KTN1,SRC,FSCN1,ASAP1,PRDX1,TWF2,RSL1D1,EIF3E,CAST,TBC1D2,ARHGAP18,PTPN11,LIMA1,EZR,CTNNAL1,AHNAK,TRIM25,CAPG,S100P,NOTCH3,RANGAP1,PLIN3,NDRG1,CORO1B,ESYT2,GIPC1,LRRFIP1,STK24,RPL29,RTN4,RPL14,RPL7A,GCN1,PDLIM1,ANXA1,EIF2S3,SEPTIN9,SPTBN2,NIBAN2,ATIC,SPTBN1,PTPRJ,ANLN,PTPRH,RPS2,PKM,TNKS1BP1,TJP1,SND1,PRDX6,DAB2IP,PKP2,FASN,CKAP5,PACSIN2,LARP1,PLEC,GPRC5A,RACK1,FXYD5,HDLBP,S100A11,MACF1,CALD1,TLN1,EEF2,NHERF2,EGFR,TAGLN2,MPRIP,PPME1,ENO1,ANXA2,IDH1,MYH9,FLNA,CDC42EP1,FLNB,DOCK9,CTNNA1",6,GMT,335,keep,itself,,1.0,0.0,0.0,True,2,10.0,CADHERIN BINDING,CADHERIN BINDING,3
4,GOMF_INTEGRIN_BINDING,GOMF_INTEGRIN_BINDING,0.000181128575808,113,37,"PPIA,TSPAN8,LAMB1,PRKCA,MFGE8,LAMA5,SEMA7A,ADAM11,CD81,ICAM5,FERMT1,TLN2,NF2,ADAM15,SRC,APP,ACTN4,ICAM1,ESM1,CXADR,ITGA2,ITGB7,LYN,MMP14,HSPG2,FBLN1,CCN1,DST,FRMD5,ADAM9,TLN1,UTRN,ADAMTS8,ITGB5,TGFBI,MYH9,FN1",40,GMT,151,keep,itself,,1.0,0.0,0.0,True,22,3.742013027672026,INTEGRIN BINDING,INTEGRIN BINDING,4
5,GOMF_PHOSPHORIC_ESTER_HYDROLASE_ACTIVITY,GOMF_PHOSPHORIC_ESTER_HYDROLASE_ACTIVITY,9.55863894665e-05,309,99,"PTPN4,SACK1B,TNS3,NT5C3A,DUSP15,PLCL2,TDP1,PTPN6,APEX2,NANP,PTK2,PPP5C,PTPN1,MTM1,PTPN23,PDE6A,NT5C2,ACP4,TAB1,NT5DC2,PLCB3,PTP4A3,PTP4A2,SMPD2,PLCB2,SMPD4,PRUNE1,PLCD1,IMPA2,INPP4A,PLD3,MTMR6,PDE9A,SMPDL3B,PPP1CB,INPP5A,CDKN3,CDC14B,DUSP5,CTDSP2,PPTC7,PIKFYVE,PPM1K,TIMM50,INPP5F,CDC25B,PLCH1,INPPL1,DUSP8,DUSP1,PDE8A,ATP1A1,SMPD1,PPM1G,CHRM3,PTPN18,PTPRK,PLPPR3,CTDP1,PHOSPHO1,BDKRB2,INPP4B,CDC25C,MTMR3,PTPN11,PTPN12,PHLPP1,DUSP9,PLCD3,DUSP2,DUSP3,SSH1,PDE2A,PTPN13,ALPG,PLPP2,PTPN14,PTPRJ,ALPL,PTPRH,DNAJC6,PDE4A,INPP5D,HTT,SSH2,SBF1,CPPED1,CTDSPL,UBASH3B,PPM1H,PSPH,PTPRU,ALPP,PTPRS,DUSP16,NT5E,CCR1,PTPRF,LPIN2",144,GMT,369,keep,itself,,1.0,0.0,0.0,True,17,4.019603942456187,PHOSPHORIC ESTER HYDROLASE ACTIVITY,PHOSPHORIC ESTER HYDROLASE ACTIVITY,5
6,GOMF_PHOSPHATASE_ACTIVITY,GOMF_PHOSPHATASE_ACTIVITY,0.0003679046918539,238,72,"NANP,PTK2,PPP5C,PTPN1,MTM1,PTPN23,NT5C2,ACP4,TAB1,NT5DC2,PTP4A3,PTP4A2,PRUNE1,IMPA2,INPP4A,MTMR6,PPP1CB,INPP5A,CDKN3,CDC14B,DUSP5,CTDSP2,PPTC7,PIKFYVE,PPM1K,TIMM50,INPP5F,CDC25B,INPPL1,DUSP8,DUSP1,ATP1A1,PPM1G,PTPN18,PTPRK,PLPPR3,CTDP1,PHOSPHO1,INPP4B,CDC25C,MTMR3,PTPN11,PTPN12,PHLPP1,DUSP9,DUSP2,DUSP3,SSH1,PTPN13,ALPG,PLPP2,PTPN14,PTPRJ,ALPL,PTPRH,DNAJC6,INPP5D,HTT,SSH2,SBF1,CPPED1,CTDSPL,UBASH3B,PPM1H,PSPH,PTPRU,ALPP,PTPRS,DUSP16,NT5E,PTPRF,LPIN2",107,GMT,277,keep,itself,,1.0,0.0,0.0,True,29,3.434264673616914,PHOSPHATASE ACTIVITY,PHOSPHATASE ACTIVITY,6
7,GOMF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY,GOMF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY,0.0005202025197538,149,60,"PTPRZ1,PTPN22,PTPDC1,PDP1,DUSP7,PGAM5,PTPN4,TNS3,DUSP15,PTPN6,PTK2,PPP5C,PTPN1,MTM1,PTPN23,ACP4,TAB1,PTP4A3,PTP4A2,MTMR6,PPP1CB,CDKN3,CDC14B,DUSP5,CTDSP2,PPTC7,PPM1K,TIMM50,CDC25B,DUSP8,DUSP1,PPM1G,PTPN18,PTPRK,CTDP1,CDC25C,MTMR3,PTPN11,PTPN12,PHLPP1,DUSP9,DUSP2,DUSP3,SSH1,PTPN13,PTPN14,PTPRJ,PTPRH,DNAJC6,HTT,SSH2,SBF1,CPPED1,CTDSPL,UBASH3B,PPM1H,PTPRU,PTPRS,DUSP16,PTPRF",78,GMT,176,keep,itself,,1.0,0.0,0.0,True,35,3.2838275485020825,PHOSPHOPROTEIN PHOSPHATASE ACTIVITY,PHOSPHOPROTEIN PHOSPHATASE ACTIVITY,7
8,GOMF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY,GOMF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY,2.75373518515e-05,407,134,"MAP3K9,STK17B,MAPK14,PRKAA2,SLK,PKMYT1,STK32C,BMP2K,ACVR1B,BCR,MASTL,TAOK3,RIPK2,FYN,CDKL1,RPS6KB1,ALPK3,CCNK,BMPR1B,DMPK,ULK1,LMTK2,HIPK1,PAK4,MAST2,STK40,MAP3K21,MAP3K8,PRKCZ,PRKCA,PIK3R4,CSNK1G2,PRKCI,RICTOR,GRK3,ROCK2,BRD4,PHKA1,SMG1,CSNK2A2,CDK4,PIKFYVE,PLK2,CDK14,CDK7,MAPKAP1,PLK1,NEK3,PRKAG2,KSR2,TTBK2,ALPK1,PKN3,PRKCD,AURKB,SRPK2,CAMK1D,RPS6KL1,MARK4,MAST1,BMPR2,MAP2K1,ERN1,LRRK1,SRPK1,MELK,EEF2K,ABL1,PRKD3,CDK17,ACVR1,LIMK2,CAMKK2,TNK2,CDK18,RPS6KA4,BUB1B,PDK3,WNK1,RPS6KA3,TRIO,MAP3K1,NEK2,TTK,CAMKV,RPS6KA1,STK26,PRKX,TGFBR3,GRK5,STK35,PINK1,MTOR,STK39,SIK2,MYLK,PIM3,NUAK1,RPS6KA5,BUB1,ACVR2B,OBSCN,MKNK2,STK24,CDK8,GAK,MAPK9,AAK1,MAP2K2,PGK1,STK10,RPTOR,CDK6,EIF2AK4,PKM,CDC42BPB,RPS6KA2,GRK6,IRAK1,LIMK1,AURKA,CIT,ALPK2,STK4,PRKDC,DCLK1,CDC42BPA,CDK15,MAPKAPK3,PKN1,EGFR,NEK6,PCK2,PIM1",136,GMT,445,keep,itself,,1.0,0.0,0.0,True,10,4.5600778263005175,PROTEIN SERINE THREONINE KINASE ACTIVITY,PROTEIN SERINE THREONINE KINASE ACTIVITY,8
9,GOMF_PROTEIN_SERINE_KINASE_ACTIVITY,GOMF_PROTEIN_SERINE_KINASE_ACTIVITY,0.0002367458018824,330,115,"CDK9,EIF2AK3,PRKD2,CAMKK1,EIF2AK2,ULK4,MAP3K9,STK17B,MAPK14,PRKAA2,SLK,PKMYT1,STK32C,BMP2K,BCR,MASTL,TAOK3,RIPK2,CDKL1,RPS6KB1,ALPK3,DMPK,ULK1,LMTK2,HIPK1,PAK4,MAST2,STK40,MAP3K21,MAP3K8,PRKCZ,PRKCA,PIK3R4,CSNK1G2,PRKCI,ROCK2,SMG1,CSNK2A2,CDK4,PIKFYVE,PLK2,CDK14,CDK7,PLK1,NEK3,KSR2,TTBK2,ALPK1,PKN3,PRKCD,AURKB,SRPK2,CAMK1D,RPS6KL1,MARK4,MAST1,MAP2K1,ERN1,LRRK1,SRPK1,MELK,PRKD3,CDK17,LIMK2,CAMKK2,TNK2,CDK18,RPS6KA4,BUB1B,WNK1,RPS6KA3,TRIO,MAP3K1,NEK2,TTK,RPS6KA1,STK26,PRKX,STK35,PINK1,MTOR,STK39,SIK2,PIM3,NUAK1,RPS6KA5,BUB1,OBSCN,MKNK2,STK24,CDK8,GAK,MAPK9,AAK1,MAP2K2,PGK1,STK10,CDK6,EIF2AK4,CDC42BPB,RPS6KA2,IRAK1,LIMK1,AURKA,CIT,ALPK2,STK4,PRKDC,DCLK1,CDC42BPA,CDK15,MAPKAPK3,PKN1,NEK6,PIM1",158,GMT,362,keep,itself,,1.0,0.0,0.0,True,25,3.6257177134248924,PROTEIN SERINE KINASE ACTIVITY,PROTEIN SERINE KINASE ACTIVITY,9
10,GOMF_MAGNESIUM_ION_BINDING,GOMF_MAGNESIUM_ION_BINDING,0.0004591684010535,215,57,"EXTL3,MAST2,WRN,DCTPP1,POLR1A,MAP3K8,ARF1,PRPS2,PAPOLA,COMT,SUCLG2,ATP8B3,HACL1,RHEB,PLK1,TPPP,CDC123,THG1L,SRPK2,YDJC,MAST1,ERN1,SRPK1,ABL1,RPS6KA4,RPS6KA3,HACL2,NUDT5,ATP11A,RPS6KA1,STK26,ITPK1,PINK1,S100P,SIK2,TUFM,RPS6KA5,ATP11C,PDE2A,TOP2A,PPA1,OPA1,TESC,PKM,CDC42BPB,RPS6KA2,STK4,PSPH,CDC42BPA,ABL2,ALPP,MTHFD2,ENO1,IDH1,NEK6,TKT,ATP9A",105,GMT,235,keep,itself,,1.0,0.0,0.0,True,34,3.3380280067605397,MAGNESIUM ION BINDING,MAGNESIUM ION BINDING,10
