Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	1.94e-05	28	0.7368	0	0	1	0	keep	itself		True	STX5,STX8,VAMP1,STX12,VAMP3,VAMP2,SNAP47,VAMP7,VAMP5,STX11,BNIP1,STX2,STX17,VTI1B,VAMP4,BET1L,USE1,YKT6,STX1B,VTI1A
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	8.70e-05	28	1	0	0	1	0	keep	itself		True	UGT2B4,AKR1B1,RPEL1,DHDH,UGT2A1,RPE,GUSB,CRYL1,DCXR,XYLB,UGDH,UGP2,UGT1A6,UGT1A4,UGT1A10,UGT1A1,UGT1A3,UGT1A7,UGT1A9,UGT1A5
KEGG_STEROID_BIOSYNTHESIS	KEGG_STEROID_BIOSYNTHESIS	1.45e-04	17	1	0	0	1	0	keep	itself		True	CYP27B1,SC5D,DHCR24,LSS,TM7SF2,LIPA,NSDHL,SOAT2,FDFT1,DHCR7,SOAT1,EBP,SQLE,HSD17B7,MSMO1,CYP51A1,CEL
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	1.51e-04	87	0.6905	0	0	1	0	keep	itself		True	RPS6KA2,JUN,NFKBIA,RAPGEF1,MAPK8,RAP1A,BDNF,ZNF274,MAPK12,SH2B3,MAP3K3,ABL1,CALM3,MAPK7,PIK3CA,IKBKB,AKT2,CDC42,NFKB1,GRB2
KEGG_MAPK_SIGNALING_PATHWAY	KEGG_MAPK_SIGNALING_PATHWAY	3.08e-04	123	0.4607	0	0	1	0	keep	itself		True	DUSP1,FOS,NR4A1,RPS6KA2,PPP3CB,JUN,TAB1,MAPK8,MKNK1,TAOK2,NFKB2,RAP1A,BDNF,DUSP14,MAP3K6,MAPK12,FGF7,DUSP2,RELB,MAP3K3
KEGG_SPLICEOSOME	KEGG_SPLICEOSOME	4.95e-04	99	0.7795	0	0	1	0	keep	itself		True	SNRNP70,SRSF4,PRPF31,ACIN1,SRSF5,THOC1,DHX16,DDX5,SF3A1,BCAS2,PPIE,SF3A3,SYF2,PRPF38B,TRA2B,SF3B2,CCDC12,CDC5L,CWC15,TRA2A
KEGG_PATHWAYS_IN_CANCER	KEGG_PATHWAYS_IN_CANCER	7.86e-04	134	0.4123	0	0	1	0	keep	itself		True	FOS,PIAS3,JUN,ETS1,NFKBIA,MAPK8,BIRC2,RASSF1,NFKB2,JAK1,ITGAV,LAMB2,FGF7,FZD4,RALGDS,ARNT,APC2,MTOR,SUFU,DVL2
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	9.30e-04	48	0.4706	0	0	1	0	keep	itself		True	FOS,IRF3,JUN,NFKBIA,TAB1,MAPK8,MAPK12,PIK3CA,IKBKB,AKT2,NFKB1,TRAF3,RELA,TIRAP,IKBKG,TLR4,CD86,RIPK1,TAB2,CTSK
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	0.0013	108	0.8	0	0	1	0	keep	itself		True	PIAS3,BIRC2,ANAPC2,UBE4B,SOCS3,UBE2E1,UBA7,RHOBTB2,UBE2M,MID1,SAE1,UBE2D4,UBE2J2,DDB2,UBE2E2,CBL,UBE2R2,UBE2G1,BTRC,PML
KEGG_FOCAL_ADHESION	KEGG_FOCAL_ADHESION	0.0023	119	0.598	0	0	1	0	keep	itself		True	TNR,JUN,RAPGEF1,VCL,MAPK8,BIRC2,FYN,RAP1A,ITGAV,THBS3,LAMB2,ILK,ACTB,ROCK1,ARHGAP35,TLN1,PIK3CA,AKT2,CDC42,VEGFC
