Heatmap_Rank,term_id,term_name,p_value,term_size,intersection_size,intersection,Input_Order,Pathway_Gene_Source,Pathway_Gene_Count,Filtered,Versus,Versus Name,Result,Reciprocal pvalue,DEGs in Intersection,Is Reciprocal,GSEA_Rank,Neg_Log10_P,Pathway_Label_Clean,Pathway_Label,Heatmap_Cluster_Rank
1,HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,1e-10,200,98,"HSD17B10,ISCU,ATP6V1F,DLD,MRPS15,ALAS1,SDHA,IDH3A,PHB2,SLC25A12,NDUFC1,UQCRB,MRPS11,FH,MGST3,IMMT,NDUFA5,MDH2,MPC1,ATP5MF,UQCRFS1,ATP5F1B,GOT2,ATP1B1,TIMM13,ATP6AP1,ATP5MG,SLC25A20,SLC25A5,SURF1,ATP5F1C,UQCRH,ATP6V1D,COX6B1,ATP5F1E,COX6C,NDUFC2,NDUFA3,SLC25A3,NDUFA9,HADHB,UQCRC2,HADHA,ACO2,NDUFS6,POR,COX11,NDUFB8,ATP6V0B,COX7A2L,ATP5F1D,CASP7,NDUFS4,NDUFA8,ACAA2,NDUFB1,ATP6V0C,NDUFB5,PHYH,ATP5ME,ETFA,NDUFS7,ATP5MC3,NDUFAB1,UQCR10,MTX2,COX8A,ATP6V0E1,COX7B,COX7A2,PDHA1,RETSAT,COX7C,NDUFB4,NDUFB7,MDH1,COX5B,MRPL35,NDUFA6,MRPL34,ATP5PD,ATP5PO,SUCLG1,NDUFA2,COX5A,NDUFB3,COX4I1,NDUFA1,HCCS,NDUFS3,ATP5PF,COX17,ATP6V1E1,ATP5MC1,UQCR11,NDUFB2,UQCRQ,COX6A1",0,GMT,200,keep,itself,,1.0,0.0,0,True,1,10.0,OXIDATIVE PHOSPHORYLATION,OXIDATIVE PHOSPHORYLATION,1
2,HALLMARK_ADIPOGENESIS,HALLMARK_ADIPOGENESIS,1e-10,192,83,"SAMM50,ADCY6,UQCRC1,UCP2,SCP2,CMBL,SNCG,IDH1,IFNGR1,RIOK3,MRAP,ETFB,TOB1,DHRS7B,ECHS1,CAT,CPT2,SLC5A6,JAGN1,DLD,BCL2L13,ORM1,IDH3A,MGST3,IMMT,GPD2,MIGA2,NDUFA5,DGAT1,MDH2,DHRS7,SOD1,ARAF,RMDN3,GHITM,COQ9,ALDH2,PREB,LPCAT3,COQ5,APLP2,MGLL,ACO2,POR,ESRRA,EPHX2,DNAJB9,SLC66A3,ALDOA,REEP5,CMPK1,PPM1B,PFKL,ACAA2,PHYH,SQOR,SLC25A10,ELMOD3,ACADS,SLC25A1,NDUFAB1,UQCR10,TST,AGPAT3,COX8A,UBC,COX7B,RETSAT,SCARB1,NDUFB7,FAH,ADIPOR2,PPARG,ATP5PO,SUCLG1,NDUFS3,UQCR11,CHCHD10,UQCRQ,DDT,ATP1B3,COX6A1,ACOX1",4,GMT,200,keep,itself,,1.0,0.0,0,True,5,10.0,ADIPOGENESIS,ADIPOGENESIS,2
3,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_FATTY_ACID_METABOLISM,9.8313182281e-06,146,49,"ADH1C,MIX23,UGDH,PTS,ECHS1,CPT2,HSD17B10,DLD,PSME1,SDHA,EHHADH,NCAPH2,FH,ACAT2,GPD2,HMGCS2,GLUL,DHCR24,ALAD,MDH2,CA2,BCKDHB,MIF,EPHX1,S100A10,ACSM3,CA4,IDI1,ACSL5,MLYCD,MGLL,HADHB,ACO2,ALDOA,ACOT8,ACAA2,PRDX6,ACADS,PDHA1,RETSAT,MDH1,ADIPOR2,SLC22A5,SUCLG1,ECI2,ERP29,FABP1,HCCS,ACOX1",11,GMT,158,keep,itself,,1.0,0.0,0,True,10,5.007388246073627,FATTY ACID METABOLISM,FATTY ACID METABOLISM,3
4,HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_XENOBIOTIC_METABOLISM,1.4495173e-09,179,84,"NFS1,PMM1,VNN1,GSR,ID2,NQO1,MAN1A1,HES6,CYFIP2,PDK4,CYP2E1,ATP2A2,IDH1,ATOH8,CYP2J2,CDA,PINK1,CSAD,ACSM1,KYNU,ADH1C,UGDH,PTS,PAPSS2,CDO1,BLVRB,ITIH4,ARG2,ACP1,UPP1,CAT,GCH1,CYP2S1,TAT,TTPA,ALAS1,PLG,CYP4F2,ABCC3,MCCC2,NDRG2,CA2,DHRS7,EPHX1,TNFRSF1A,PC,ITIH1,ABHD6,HNF4A,SPINT2,JUP,GSS,LEAP2,SLC46A3,CRP,ALDH2,TMBIM6,SLC6A12,XDH,ACO2,HRG,POR,BCAR1,SLC35D1,CNDP2,HMOX1,SAR1B,CYP27A1,CROT,HSD17B2,SLC35B1,ENTPD5,PGRMC1,DCXR,CYP2C18,RETSAT,ASL,FAH,SERPINA6,FABP1,PSMB10,DDT,TMEM176B,ACOX1",5,GMT,200,keep,itself,,1.0,0.0,0,True,7,8.838776596970108,XENOBIOTIC METABOLISM,XENOBIOTIC METABOLISM,4
5,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_BILE_ACID_METABOLISM,1.4815204187e-05,95,37,"GSTK1,ABCD3,PEX16,BCAR3,GC,DHCR24,TTR,APOA1,PEX12,SOD1,PEX11A,PEX13,PAOX,PECR,IDI1,ACSL5,MLYCD,BMP6,NUDT12,NR1I2,ABCA5,EPHX2,SLC27A2,SLC67A1,CYP27A1,CROT,PXMP2,PHYH,TFCP2L1,AMACR,RETSAT,SLC23A1,SERPINA6,AGXT,SULT1B1,PRDX5,PEX26",8,GMT,112,keep,itself,,1.0,0.0,0,True,11,4.829292358583101,BILE ACID METABOLISM,BILE ACID METABOLISM,5
6,HALLMARK_PEROXISOME,HALLMARK_PEROXISOME,0.0003949230949186,97,31,"GSTK1,EHHADH,ABCD3,ABCB4,BCL10,DHCR24,TTR,FIS1,SOD1,SEMA3C,PEX11A,CLN8,PEX13,MVP,ALB,STS,TSPO,IDI1,HSD11B2,ACSL5,MLYCD,NR1I2,EPHX2,ABCB9,SLC27A2,ACOT8,RETSAT,SERPINA6,ECI2,PRDX5,ACOX1",12,GMT,104,exclude,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_BILE_ACID_METABOLISM,0.0439,0.1352,16,False,15,3.4034874681818463,PEROXISOME,PEROXISOME,6
7,HALLMARK_HEME_METABOLISM,HALLMARK_HEME_METABOLISM,3.72748080112e-05,177,60,"CA1,LRP10,MBOAT2,UCP2,SLC6A9,MFHAS1,CIRSR,RIOK3,NARF,P4HA2,BLVRB,LAMP2,CAST,RHCE,CAT,PGLS,GCLM,FBXO7,AGPAT4,DMTN,PDZK1IP1,OPTN,KAT2B,TENT5C,HEBP1,DCAF11,YPEL5,NFE2,OSBP2,MGST3,ADIPOR1,HBB,VEZF1,SLC11A2,ALAD,CA2,SLC6A8,SLC25A37,SLC22A4,PC,SELENBP1,BSG,SEC14L1,PSMD9,GLRX5,HTATIP2,H1-0,MKRN1,SLC30A1,NFE2L1,HAGH,ELL2,ATP6V0A1,ATG4A,TMEM9B,FN3K,MINPP1,XK,TRIM58,NUDT4",14,GMT,200,keep,itself,,1.0,0.0,0,True,12,4.428584584760043,HEME METABOLISM,HEME METABOLISM,7
8,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0385744563544888,48,18,"IPCEF1,GSR,NQO1,PFKP,TXNRD2,MSRA,CAT,GCLM,LAMTOR5,ATOX1,SOD1,MGST1,HMOX2,PRDX6,GLRX,NDUFB4,NDUFA6,SELENOS",20,GMT,49,keep,itself,,1.0,0.0,0,True,21,1.4137001859105525,REACTIVE OXYGEN SPECIES PATHWAY,REACTIVE OXYGEN SPECIES PATHWAY,8
9,HALLMARK_G2M_CHECKPOINT,HALLMARK_G2M_CHECKPOINT,1e-10,198,135,"SAP30,ODF2,SYNCRIP,TRA2B,SMARCC1,NDC80,STMN1,HMGN2,NUMA1,NASP,PLK4,SMC4,BUB3,CASP8AP2,CENPE,CUL5,CHEK1,TNPO2,SNRPD1,SS18,KIF15,SRSF10,INCENP,KIF23,CDKN3,HIF1A,ILF3,NUSAP1,CDC7,KIF20B,KIF11,NSD2,PRIM2,HNRNPD,TENT4A,AURKB,MCM3,LBR,BARD1,RAD21,MCM6,TTK,PRMT5,SMC2,CENPF,KIF2C,TACC3,MCM5,NOLC1,FBXO5,BUB1,PRC1,CCNF,ODC1,ABL1,CDK1,TRAIP,MKI67,SRSF1,CCNA2,RACGAP1,MCM2,ATF5,H2AZ1,PRP4K,CDC25B,KATNA1,EXO1,NUP98,CKS1B,ATRX,UBE2S,KIF4A,EWSR1,SFPQ,NCL,MYC,RPA2,UCK2,MAPK14,PDS5B,ESPL1,RAD54L,TFDP1,PLK1,CENPA,CDC20,BRCA2,HMMR,ARID4A,E2F3,XPO1,MNAT1,FANCC,CCNB2,TPX2,H2AZ2,POLA2,HNRNPU,RAD23B,ORC6,MEIS2,MYBL2,TOP2A,HSPA8,HMGA1,NEK2,MEIS1,FOXN3,MAD2L1,RBL1,MAP3K20,KNL1,STIL,TROAP,KPNA2,PTTG1,TGFB1,CCND1,SUV39H1,CDC25A,E2F2,H2AX,EZH2,CDK4,CHAF1A,PAFAH1B1,SQLE,CCNT1,G3BP1,NOTCH2,H2BC12,CTCF,SMC1A,STAG1",1,GMT,200,keep,itself,,1.0,0.0,0,True,2,10.0,G2M CHECKPOINT,G2M CHECKPOINT,9
10,HALLMARK_E2F_TARGETS,HALLMARK_E2F_TARGETS,1e-10,200,125,"HMGB2,RPA1,SYNCRIP,TRA2B,DCLRE1B,MLH1,STMN1,NASP,PLK4,TUBB,SMC4,LIG1,POLD3,CENPE,USP1,MMS22L,CHEK1,DNMT1,BRMS1L,NOP56,MCM4,ZW10,CDKN3,WEE1,E2F8,ILF3,PRKDC,SMC3,PPP1R8,SPC24,ANP32E,NBN,CTPS1,PRIM2,HNRNPD,AURKB,MCM3,LBR,DLGAP5,BARD1,RAD21,MCM6,PRPS1,KIF2C,ING3,TACC3,MCM5,DSCC1,PCNA,ATAD2,NOLC1,DEPDC1,NUP153,CDKN2A,RAD1,RFC1,POLD1,PSIP1,MELK,MRE11,CDK1,HELLS,PNN,MKI67,SRSF1,CIT,GINS4,RACGAP1,TRIP13,MCM2,TIPIN,H2AZ1,CDC25B,SPAG5,DEK,IPO7,BUB1B,SSRP1,MSH2,CKS1B,WDR90,RAD51AP1,CCP110,UBE2S,KIF4A,NCAPD2,LYAR,CBX5,EXOSC8,RFC2,MYC,RPA2,GINS1,NUP205,PDS5B,BRCA1,ESPL1,PLK1,RNASEH2A,CDC20,BRCA2,TCF19,MCM7,CDCA8,HMMR,SNRPB,CDCA3,XPO1,PMS2,RFC3,CCNB2,PA2G4,POLA2,RRM2,POLD2,ORC6,TIMELESS,MTHFD2,MYBL2,TOP2A,EIF2S1,KIF18B,HMGA1,DIAPH3,MAD2L1",2,GMT,200,keep,itself,,1.0,0.0,0,True,3,10.0,E2F TARGETS,E2F TARGETS,10
