Heatmap_Rank,term_id,term_name,p_value,term_size,intersection_size,intersection,Input_Order,Pathway_Gene_Source,Pathway_Gene_Count,Filtered,Versus,Versus Name,Result,Reciprocal pvalue,DEGs in Intersection,Is Reciprocal,GSEA_Rank,Neg_Log10_P,Pathway_Label_Clean,Pathway_Label,Heatmap_Cluster_Rank
1,KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION,KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION,1e-10,30,23,"MCM6,MCM10,RFC3,PRIM2,GINS1,WDHD1,RFC4,POLA1,GINS4,GINS3,MCM3,POLE2,POLE3,PRIM1,CDC45,POLA2,GINS2,RPA3,MCM2,RFC2,MCM7,MCM4,PCNA",0,GMT,30,keep,KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION,KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION,0.5,0.7599,12.0,False,1,10.0,REFERENCE ORIGIN UNWINDING AND ELONGATION,REFERENCE ORIGIN UNWINDING AND ELONGATION,1
2,KEGG_MEDICUS_REFERENCE_TRAIP_DEPENDENT_REPLISOME_DISASSEMBLY,KEGG_MEDICUS_REFERENCE_TRAIP_DEPENDENT_REPLISOME_DISASSEMBLY,2.34440968474e-05,16,12,"MCM6,GINS1,GINS4,GINS3,MCM3,CDC45,GINS2,MCM2,MCM7,MCM4,VCP,TRAIP",21,GMT,16,keep,KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION,KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION,0.0632,0.3021,10.0,False,23,4.629966493219248,REFERENCE TRAIP DEPENDENT REPLISOME DISASSEMBLY,"REFERENCE TRAIP DEPENDENT REPLISOME
DISASSEMBLY",2
3,KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_TERMINATION,KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_TERMINATION,0.0001980075219697,21,17,"MCM6,GINS1,ELOC,GINS4,GINS3,MCM3,CDC45,GINS2,MCM2,MCM7,MCM4,VCP,CUL2,MCM5,ELOB,PIF1,RBX1",36,GMT,21,exclude,KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION,KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION,0.0351,0.0541,11.0,False,36,3.7033183113148134,REFERENCE DNA REPLICATION TERMINATION,REFERENCE DNA REPLICATION TERMINATION,3
4,KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION,KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION,1e-10,27,22,"MCM6,CDC6,ORC6,GINS1,MTBP,TICRR,GINS4,GINS3,MCM3,POLE2,ORC5,POLE3,RECQL4,CDC45,GINS2,CDT1,MCM2,TOPBP1,ORC1,ORC3,MCM7,MCM4",1,GMT,27,keep,itself,,1.0,0.0,0.0,True,2,10.0,REFERENCE PRE IC FORMATION,REFERENCE PRE IC FORMATION,4
5,KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_LICENSING,KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_LICENSING,4.742748e-10,24,20,"MCM6,CDK2,CDC6,ORC6,MTBP,DBF4,CDC7,TICRR,MCM3,CCNE2,ORC5,CCNA2,CCNE1,CDC45,CDT1,MCM2,ORC1,ORC3,MCM7,MCM4",2,GMT,24,keep,KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION,KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION,0.776,0.6285,14.0,False,4,9.323969950430762,REFERENCE DNA REPLICATION LICENSING,REFERENCE DNA REPLICATION LICENSING,5
6,KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION,KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION,4.309552e-10,80,65,"RPS21,RPS7,RPL35,RPL39,RPL35A,RPL7,RPL27A,RPL12,RPL27,RPL36A,RPS2,RPL36,RPS19,RPL30,RPL7A,RPL31,RPS10,RPL37,RPS20,UBA52,RPS15,RPL38,RPS18,RPS27A,RPS12,RPL8,RPL32,RPL14,RPS15A,RPL37A,RPL13,RPS13,RPLP2,RPL28,RPL24,RPS4X,RPL18A,RPL21,RPL23,RPS3,RPL18,RPL19,RPS25,RPL29,RPL10A,RPS24,RPS6,RPS5,RPL10,RPLP0,RPL23A,RPS16,RPS28,RPL6,RPSA,RPS23,RPL11,RPLP1,RPS27,RPL4,RPS17,RPS9,RPL15,RPL9,RPS11",4,GMT,81,keep,itself,,1.0,0.0,0.0,True,3,9.365567874628248,REFERENCE TRANSLATION INITIATION,REFERENCE TRANSLATION INITIATION,6
7,KEGG_MEDICUS_REFERENCE_NUCLEAR_EXPORT_OF_MRNA,KEGG_MEDICUS_REFERENCE_NUCLEAR_EXPORT_OF_MRNA,2.82030887e-08,30,25,"NUP43,NUP107,NUP35,NUP58,NXT1,NUP37,NUP188,NUP205,NUP160,NUP93,NUP155,NUP54,NUP133,SRSF3,NUP85,ALYREF,SRSF7,RANBP2,NCBP1,SEH1L,NUP62,POM121,NDC1,NUP214,NUP210",3,GMT,30,keep,itself,,1.0,0.0,0.0,True,5,7.549703326719269,REFERENCE NUCLEAR EXPORT OF MRNA,REFERENCE NUCLEAR EXPORT OF MRNA,7
8,KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION,KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION,3.039392894e-07,32,20,"XRCC2,BRCA2,RFC3,RAD54B,PALB2,BRCA1,RFC4,RAD54L,BARD1,POLE2,POLE3,POLD2,RPA3,SEM1,RFC2,RAD51C,PCNA,RAD51D,RAD51,RAD51B",5,GMT,33,keep,itself,,1.0,0.0,0.0,True,6,6.517213156232281,REFERENCE HOMOLOGOUS RECOMBINATION,REFERENCE HOMOLOGOUS RECOMBINATION,8
9,KEGG_MEDICUS_REFERENCE_MISMATCH_REPAIR,KEGG_MEDICUS_REFERENCE_MISMATCH_REPAIR,9.5576493837e-05,26,19,"RFC3,EXO1,RFC4,MSH2,POLE2,POLE3,POLD2,MSH6,RPA3,RFC2,PMS1,PCNA,LIG1,PMS2,POLD1,MLH1,RFC5,POLD3,RFC1",37,GMT,26,keep,KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION,KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION,0.8011,0.197,12.0,False,32,4.019648905340366,REFERENCE MISMATCH REPAIR,REFERENCE MISMATCH REPAIR,9
10,KEGG_MEDICUS_REFERENCE_CORE_NER_REACTION,KEGG_MEDICUS_REFERENCE_CORE_NER_REACTION,6.12869041911e-05,28,17,"POLE2,POLE3,POLD2,RPA3,XRCC1,ERCC3,LIG3,GTF2H1,PCNA,LIG1,ERCC1,GTF2H4,ERCC4,GTF2H5,GTF2H3,ERCC2,POLD1",30,GMT,29,keep,itself,,1.0,0.0,0.0,True,29,4.212632315777587,REFERENCE CORE NER REACTION,REFERENCE CORE NER REACTION,10
11,KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION_IN_ICLR,KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION_IN_ICLR,5.2024555809e-06,15,11,"BRCA2,PALB2,BRCA1,FANCI,HROB,BARD1,FANCD2,RPA3,SEM1,MCM8,BRIP1",14,GMT,16,keep,KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION,KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION,0.7692,0.491,6.0,False,14,5.2837916191513905,REFERENCE HOMOLOGOUS RECOMBINATION IN ICLR,REFERENCE HOMOLOGOUS RECOMBINATION IN ICLR,11
12,KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_INNER_KINETOCHORE,KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_INNER_KINETOCHORE,6.071815744e-07,17,12,"CENPL,CENPI,CENPK,CENPH,CENPN,CENPW,CENPP,CENPA,CENPQ,CENPU,CENPO,ITGB3BP",8,GMT,17,keep,itself,,1.0,0.0,0.0,True,7,6.216681416061557,REFERENCE ORGANIZATION OF THE INNER KINETOCHORE,"REFERENCE ORGANIZATION OF THE INNER
KINETOCHORE",12
13,KEGG_MEDICUS_REFERENCE_ASSEMBLY_AND_TRAFFICKING_OF_TELOMERASE,KEGG_MEDICUS_REFERENCE_ASSEMBLY_AND_TRAFFICKING_OF_TELOMERASE,8.576741594e-07,18,15,"CCT6A,CCT4,DKC1,RUVBL1,CCT2,CCT3,CCT7,CCT8,NHP2,CCT5,GAR1,TCP1,NAF1,CCT6B,RUVBL2",7,GMT,19,keep,itself,,1.0,0.0,0.0,True,8,6.066677674449626,REFERENCE ASSEMBLY AND TRAFFICKING OF TELOMERASE,"REFERENCE ASSEMBLY AND TRAFFICKING OF
TELOMERASE",13
14,KEGG_MEDICUS_REFERENCE_BETA_OXIDATION,KEGG_MEDICUS_REFERENCE_BETA_OXIDATION,1.7599404258e-06,11,11,"ACADL,ECHS1,ACADSB,ACADVL,HADH,ACAT1,ACAA2,HADHA,HADHB,ACADM,ACADS",6,GMT,11,keep,itself,,1.0,0.0,0.0,True,9,5.7545020328587,REFERENCE BETA OXIDATION,REFERENCE BETA OXIDATION,14
15,KEGG_MEDICUS_REFERENCE_ISOLEUCINE_DEGRADATION,KEGG_MEDICUS_REFERENCE_ISOLEUCINE_DEGRADATION,2.33188418211e-05,10,8,"ACADSB,ACAA1,HADH,ACAA2,HADHA,HADHB,ACADM,ACADS",15,GMT,10,keep,KEGG_MEDICUS_REFERENCE_BETA_OXIDATION,KEGG_MEDICUS_REFERENCE_BETA_OXIDATION,0.3778,1.0,7.0,False,22,4.632293023518348,REFERENCE ISOLEUCINE DEGRADATION,REFERENCE ISOLEUCINE DEGRADATION,15
16,KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,1.8159859054e-06,34,24,"PSMA2,PSMD14,PSMA7,PSMA1,PSMC2,PSMD13,ADRM1,PSMA3,PSMD12,SEM1,PSMB5,PSMD7,PSMB7,PSMB2,PSMD1,PSMB3,PSMB4,PSMD6,PSMD4,PSMA5,PSMD11,PSMC3,PSMC4,PSMD2",9,GMT,36,keep,itself,,1.0,0.0,0.0,True,10,5.740887526536717,VARIANT MUTATION CAUSED ABERRANT HTT TO 26S PROTEASOME MEDIATED PROTEIN DEGRADATION,"VARIANT MUTATION CAUSED ABERRANT HTT TO 26S
PROTEASOME MEDIATED PROTEIN DEGRADATION",16
