term_id	term_name	p_value	term_size	intersection_size	intersection
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	3.420452595e-07	28	10	DHDH,UGT2B4,UGT2B28,UGT2B7,UGT2A1,UGT2B10,UGT2B11,UGT2A3,UGT2B15,UGT2B17
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	8.964094341e-07	25	9	UGT2B4,UGT2B28,UGT2B7,UGT2A1,UGT2B10,UGT2B11,UGT2A3,UGT2B15,UGT2B17
KEGG_RIBOSOME	KEGG_RIBOSOME	1e-10	87	71	RPL10A,RPS28,RPL34,RPL21,RPL8,RPL41,RPS19,RPL17,RPS3,RPS10,RPL28,RPS9,RPL27,RPS12,RPL22L1,RPS18,RPL38,RPS3A,RPL23A,RPL36A,RPL3,RPL23,RPS5,RPL31,RSL24D1,RPL13,RPS16,RPL10,RPL39,RPL18,UBA52,RPL18A,RPS15,RPS4X,RPL37,RPLP2,RPL24,RPS11,RPL35A,RPL13A,RPL35,RPS21,RPL26L1,RPS27L,RPS8,RPL27A,RPL15,RPLP0,RPL12,RPS24,RPL26,RPL6,RPS27,RPL30,RPS6,RPS27A,RPL37A,RPL36,RPLP1,RPS25,MRPL13,FAU,RPL5,RPS13,RPL7,RPS17,RPL14,RPL29,RPS2,RPL4,RPS20
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.000215852831207	31	16	SDS,DAO,MAOB,GAMT,PIPOX,CBS,GATM,AGXT2,DMGDH,SARDH,GLDC,MAOA,GLYCTK,AGXT,CTH,BHMT
KEGG_BETA_ALANINE_METABOLISM	KEGG_BETA_ALANINE_METABOLISM	0.0006661562728547	22	20	HIBCH,ALDH9A1,AOC3,HADHA,DPYD,EHHADH,CNDP1,SRM,AOC2,ALDH2,MLYCD,ALDH3A2,ALDH1B1,UPB1,ABAT,ALDH7A1,ECHS1,ACADM,DPYS,GAD2
KEGG_LINOLEIC_ACID_METABOLISM	KEGG_LINOLEIC_ACID_METABOLISM	0.0027840025935805	29	9	CYP2C19,CYP2E1,CYP2C9,CYP3A4,CYP1A2,CYP2C8,PLA2G1B,CYP3A43,PLA2G4B
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	0.0026180552361676	15	9	ACAT2,MVD,HMGCS1,PDSS2,HMGCR,GGPS1,FDPS,IDI1,MVK
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.0014798415940722	22	16	CHPF,B3GAT2,CSGALNACT1,XYLT2,CHSY1,CHST3,XYLT1,CHPF2,CHSY3,CHST11,CHST15,B4GALT7,CSGALNACT2,CHST14,CHST12,DSE
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.0001334520748091	61	42	IL6,IL1B,PYDC1,NOD2,PYCARD,CCL2,CCL7,TNFAIP3,CXCL8,NFKBIB,CXCL1,IKBKG,IL18,TAB1,MAPK12,TRIP6,CCL8,MAP3K7,MAPK13,CARD6,TRAF6,MAPK3,MAPK10,SUGT1,RELA,MAPK11,CXCL2,ERBIN,MAPK14,HSP90AA1,BIRC2,NFKBIA,CASP8,CCL11,MAPK9,NLRP3,MEFV,HSP90B1,RIPK2,MAPK8,MAPK1,XIAP
KEGG_ECM_RECEPTOR_INTERACTION	KEGG_ECM_RECEPTOR_INTERACTION	8.3452052388e-06	84	48	ITGB5,SDC4,COL5A3,ITGB4,ITGA6,SPP1,ITGA3,LAMB3,LAMA3,LAMA4,HSPG2,LAMA2,LAMC3,DAG1,VWF,COL11A1,COL11A2,LAMB4,LAMC2,ITGB1,THBS4,LAMB2,COMP,COL3A1,SV2B,ITGA5,COL1A2,LAMC1,COL5A1,ITGA10,COL6A2,COL4A6,COL5A2,ITGB8,THBS2,IBSP,COL6A3,COL1A1,ITGA2B,COL4A1,ITGB3,COL4A2,AGRN,ITGAV,ITGA11,LAMA5,ITGB6,CD44
KEGG_HEDGEHOG_SIGNALING_PATHWAY	KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.0002658885709156	56	32	WNT4,GAS1,GLI2,WNT10A,WNT9A,CSNK1G2,WNT7B,WNT7A,PRKX,BMP4,WNT8A,BMP6,WNT5B,CSNK1D,PRKACG,WNT3A,CSNK1E,WNT5A,RAB23,CSNK1G1,WNT9B,CSNK1A1,PTCH2,CSNK1A1L,WNT6,FBXW11,WNT2,ZIC2,GLI3,WNT11,LRP2,BTRC
KEGG_PROTEIN_EXPORT	KEGG_PROTEIN_EXPORT	0.0048755390569468	23	17	SEC63,SRPRA,IMMP1L,SEC61G,SRP72,HSPA5,SPCS2,SRP14,SEC61B,SPCS1,SRPRB,SPCS3,SRP19,SEC11C,SEC62,SRP68,SRP9
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.0001563470989218	74	43	CTNNA2,ITGB5,ITGB4,ITGA6,CACNA1S,ACTG1,GJA1,ACTN4,ITGA3,SGCB,JUP,DES,LMNA,LAMA2,CACNA1C,DSP,DAG1,CACNA1F,ITGB1,CTNNA1,ACTB,CACNA2D4,EMD,CACNG3,CACNB1,CTNNB1,ITGA5,DSC2,ITGA10,LEF1,TCF7L2,CACNG8,ITGB8,CACNA2D3,ACTN1,SGCA,ITGA2B,ITGB3,ITGAV,ITGA11,PKP2,ITGB6,DSG2
KEGG_LEISHMANIA_INFECTION	KEGG_LEISHMANIA_INFECTION	0.0001652833626045	69	31	FOS,IFNGR1,JUN,IL1B,IFNGR2,IL1A,TGFB1,NFKBIB,PTGS2,TAB1,ELK1,MAPK12,HLA-DQB1,ITGAM,MAP3K7,MAPK13,ITGB1,TRAF6,MAPK3,IL10,CYBA,TLR2,NCF1,ITGB2,MARCKSL1,RELA,NCF2,MAPK11,IRAK1,MAPK14,MYD88
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	0.0125007314685872	26	13	FUT2,ST3GAL4,FUT5,FUT3,FUT6,B4GALT2,B3GALT5,FUT1,B3GNT5,B3GNT4,B4GALT4,B4GALT3,B4GALT1
