Data_Type,Dataset_ID,Plot_Category,Analysis_Name,GeneSet_Name,GSEA_Result_File,Pathway ID,Name,pvalue,DEG number,DEG Density,Intersecton size,DEGs in Intersection,Result,Reciprocal pvalue,Filtered,Versus,Versus Name,Is Reciprocal,Top Genes
ngs,GSE282081,Main_DE,3D_organoid,HPO,results/ngs/GSE282081/tables/3D_organoid/GSEA/HPO/gsea_result.csv,HP_PNEUMOTHORAX,HP_PNEUMOTHORAX,2.77e-07,21,0.253,0,0,1.0,0.0,keep,itself,,True,"DDR2,ATP6V1E1,DSE,FLCN,LAMA3,SERPINA1,THSD4,CAV1,FBLN5,LAMC2,TGFBR2,LAMB3,SLC25A24,NRAS,MYLK,TGFBR1,SMAD3,TGFB2,LTBP1,EFEMP2"
ngs,GSE282081,Main_DE,3D_organoid,HPO,results/ngs/GSE282081/tables/3D_organoid/GSEA/HPO/gsea_result.csv,HP_BRUISING_SUSCEPTIBILITY,HP_BRUISING_SUSCEPTIBILITY,6.01e-06,47,0.2527,0,0,1.0,0.0,keep,itself,,True,"FKBP14,PRKACA,GP1BA,GNAS,MCFD2,CASP10,HPS5,SLC2A10,BLOC1S3,PRKAR1A,SCARB2,ETV6,ANO6,HPS6,SLC51A,MRAS,ITGA2B,STIM1,DSE,ABCC6"
ngs,GSE282081,Main_DE,3D_organoid,HPO,results/ngs/GSE282081/tables/3D_organoid/GSEA/HPO/gsea_result.csv,HP_ABNORMAL_PLEURA_MORPHOLOGY,HP_ABNORMAL_PLEURA_MORPHOLOGY,1.08e-05,34,0.178,83,21,0.0147,1.0,exclude,HP_PNEUMOTHORAX,HP_PNEUMOTHORAX,False,"GPR35,CYBB,DDR2,ATP6V1E1,CD28,DSE,FLCN,LAMA3,RIT1,TNFRSF1A,NAB2,SERPINF2,IL10,CCBE1,SERPINA1,ZNFX1,THSD4,CAV1,FBLN5,LAMC2"
ngs,GSE282081,Main_DE,3D_organoid,HPO,results/ngs/GSE282081/tables/3D_organoid/GSEA/HPO/gsea_result.csv,HP_DERMATOCHALASIS,HP_DERMATOCHALASIS,2.01e-05,6,0.5,0,0,1.0,0.0,keep,itself,,True,"FBLN5,COL5A1,PIK3CD,COL1A1,LTBP1,EFEMP2"
ngs,GSE282081,Main_DE,3D_organoid,HPO,results/ngs/GSE282081/tables/3D_organoid/GSEA/HPO/gsea_result.csv,HP_PULMONARY_ARTERY_ANEURYSM,HP_PULMONARY_ARTERY_ANEURYSM,2.44e-05,5,0.625,7,5,0.375,0.0119,keep,HP_BRUISING_SUSCEPTIBILITY,HP_BRUISING_SUSCEPTIBILITY,True,"TGFBR2,COL5A1,TGFBR1,BGN,EFEMP2"
ngs,GSE282081,Main_DE,3D_organoid,HPO,results/ngs/GSE282081/tables/3D_organoid/GSEA/HPO/gsea_result.csv,HP_PERIPHERAL_ARTERIAL_STENOSIS,HP_PERIPHERAL_ARTERIAL_STENOSIS,2.47e-05,8,0.2424,3,3,0.0103,0.1786,exclude,HP_PULMONARY_ARTERY_ANEURYSM,HP_PULMONARY_ARTERY_ANEURYSM,False,"THSD4,APOE,TGFBR2,MYLK,TGFBR1,SMAD3,TGFB2,EFEMP2"
ngs,GSE282081,Main_DE,3D_organoid,HPO,results/ngs/GSE282081/tables/3D_organoid/GSEA/HPO/gsea_result.csv,HP_ARTERIAL_DISSECTION,HP_ARTERIAL_DISSECTION,3.48e-05,6,0.4615,5,3,0.4126,0.8214,keep,HP_PULMONARY_ARTERY_ANEURYSM,HP_PULMONARY_ARTERY_ANEURYSM,False,"TGFBR2,COL5A1,TGFBR1,SMAD3,TGFB2,COL1A1"
ngs,GSE282081,Main_DE,3D_organoid,HPO,results/ngs/GSE282081/tables/3D_organoid/GSEA/HPO/gsea_result.csv,HP_SUBCUTANEOUS_HEMORRHAGE,HP_SUBCUTANEOUS_HEMORRHAGE,4.01e-05,56,0.224,186,47,0.043,1.0,exclude,HP_BRUISING_SUSCEPTIBILITY,HP_BRUISING_SUSCEPTIBILITY,False,"FKBP14,PRKACA,GP1BA,GNAS,MCFD2,CASP10,HPS5,SLC2A10,BLOC1S3,PRKAR1A,SCARB2,PTPN22,ETV6,ANO6,HPS6,CD109,SLC51A,MRAS,NEU1,ITGA2B"
ngs,GSE282081,Main_DE,3D_organoid,HPO,results/ngs/GSE282081/tables/3D_organoid/GSEA/HPO/gsea_result.csv,HP_SPONTANEOUS_PNEUMOTHORAX,HP_SPONTANEOUS_PNEUMOTHORAX,4.53e-05,9,0.36,13,6,0.2481,0.0763,keep,HP_BRUISING_SUSCEPTIBILITY,HP_BRUISING_SUSCEPTIBILITY,False,"ATP6V1E1,FLCN,THSD4,CAV1,TGFBR2,NRAS,TGFBR1,SMAD3,TGFB2"
ngs,GSE282081,Main_DE,3D_organoid,HPO,results/ngs/GSE282081/tables/3D_organoid/GSEA/HPO/gsea_result.csv,HP_ATYPICAL_SCARRING_OF_SKIN,HP_ATYPICAL_SCARRING_OF_SKIN,4.64e-05,16,0.2078,12,6,0.0141,0.5385,exclude,HP_ARTERIAL_DISSECTION,HP_ARTERIAL_DISSECTION,False,"COL6A3,NTRK1,LRP1,COL6A2,LAMC2,TGFBR2,LAMB3,NOTCH3,COL5A1,PDGFRB,TGFBR1,SMAD3,C1S,TGFB2,KRT5,COL1A1"
