Heatmap_Rank,term_id,term_name,p_value,term_size,intersection_size,intersection,Input_Order,Pathway_Gene_Source,Pathway_Gene_Count,Filtered,Versus,Versus Name,Result,Reciprocal pvalue,DEGs in Intersection,Is Reciprocal,GSEA_Rank,Neg_Log10_P,Pathway_Label_Clean,Pathway_Label,Heatmap_Cluster_Rank
1,SOX9_B1,SOX9_B1,6.7390419e-09,212,86,"DMD,NCAM1,MLLT11,BBS12,LRRN1,KLHL13,PCDH12,RBFOX2,CCM2L,MAP3K3,NOL4L,SOX5,DHX40,EGFLAM,MLLT6,CDON,TNPO1,KAT6A,DAAM1,ZNF664,ZSCAN2,BCL2L11,N4BP1,PTPN12,RGS3,CHL1,BCL11B,EDA,DLX1,SKAP1,SASH1,TRIM8,PARP8,CD36,ZFYVE1,USP25,FANK1,MBP,AMER1,ZNF711,HOXA10,PHC1,G2E3,ZNF277,EFNA1,TIA1,SEC24C,KIF20B,SSBP3,DPYSL2,RLIM,CDKN1B,HOXB7,NFIX,PUM1,HOXC6,KLF3,TOP2A,SPATS2,C1orf21,PDS5B,CTNNB1,FAM53C,DGKA,NR4A1,NEO1,G3BP2,PBX1,PER1,MAST1,EPHB6,NAV1,STK38L,PAK1,FLRT3,CASK,CHD6,PNRC1,RERE,ETV1,HDAC9,GNAO1,DPYSL5,CBFA2T2,SCD,CADM1",1,GMT,239,keep,itself,,1.0,0.0,0,True,1,8.171401843393511,SOX9 B1,SOX9 B1,1
2,SOX5_01,SOX5_01,4.38243134e-08,225,94,"ANK3,NCAM1,DLG2,LRRN1,KLHL13,PPM1D,C21orf91,RBFOX2,PURA,TUBB4A,CLIP2,SATB2,WNK1,SOX5,FOXP2,DHX40,KANK1,SOX6,MARK1,MLLT6,MAF,ZC4H2,KAT6A,TBL1XR1,NR2C2,TOB1,SESTD1,FANCB,NFIA,SERINC3,WASL,POU4F1,DENND4A,DLX1,SKAP1,PRSS12,TRERF1,NPTX2,RBM47,ZNF385B,ZFYVE1,USP25,PLCB1,ATP6V1A,ARMCX6,MYLK,TCF4,ATRNL1,ARFGEF1,YPEL4,NFIL3,MAPK3,G2E3,LDB1,COL4A5,SAMTOR,KIF20B,PTCH1,UBR5,MXI1,USP32,TUG1,FMNL3,CHM,PUM1,MAPK14,KDM5A,FBXO11,MPPED2,CTNNB1,VAV3,TCF12,NR4A1,SEMA3A,NIPBL,G3BP2,HBP1,HOXC4,TNKS2,MAML3,EPHB6,STAG2,BCL11A,PAK1,TFDP2,RFX3,ESRRG,ZMYM2,RERE,PAG1,GPC4,ZBTB18,PHF21A,CBFA2T2",4,GMT,268,keep,itself,,1.0,0.0,0,True,5,7.3582848793169315,SOX5 01,SOX5 01,2
3,SRY_02,SRY_02,6.72263642e-08,207,81,"DLG2,LRRN1,KLHL13,PPM1D,JADE3,C21orf91,RBFOX2,PURA,TMEM50A,CLIP2,KLF7,ZC3H6,SOX5,FOXP2,DHX40,YWHAG,SOX6,ZNF436,KAT6A,ZNF664,SP8,DLL1,IKZF2,NFIA,WASL,CREBRF,POU4F1,CDH9,CTLA4,PLEKHA5,NR3C2,IFIH1,CD36,ZNF385B,ZFYVE1,MYLK,TCF4,ULK1,GNAQ,ZNF711,FSBP,TNFRSF19,LDB1,RAPGEF5,HOXD10,CHN1,MDGA1,UBR5,MXI1,NFIX,USP32,PUM1,KLF3,CTNNB1,ATXN1,SATB1,CILK1,OLFML3,NR4A1,NIPBL,G3BP2,CACNA1E,HOXC4,MAML3,STAG2,SIX4,RNF43,FOXO4,PAK1,MAGI3,LRP1,ESRRG,CSRNP3,CTTNBP2NL,ADGRL2,ZMYM2,MLLT3,GNAO1,PHF21A,CBFA2T2,CADM1",5,GMT,259,keep,itself,,1.0,0.0,0,True,7,7.1724603760362955,SRY 02,SRY 02,3
4,TCCATTKW_UNKNOWN,TCCATTKW_UNKNOWN,2.37694998195e-05,206,63,"CLASP1,KITLG,NR2C2,ZNF664,ZSCAN2,MAP2K5,TSPAN13,TMEM132A,FOXJ3,DLX1,CCDC88A,ITCH,ZNF710,TEX15,FANK1,ANKMY2,PPP1R12A,SOX14,ZMYND8,PPP2R5C,ZNF711,MATR3,JAKMIP2,NUCKS1,MAP2,BCL7A,CDKL5,HOXA7,HOXB6,SSBP3,CXADR,DDIT4L,DPYSL2,SPRED1,PNRC2,RNF111,STK26,CHM,BMP2,MPPED2,SPATS2,FAM53C,CHD2,OLFML3,NR4A1,SCAI,PLAG1,ECEL1,PER1,FBXW11,STAG2,NAV1,RNF43,TFDP2,MAP3K20,RFX3,DLG3,TAB2,ZMYM2,CHD6,GNAO1,ENAH,ETV5",24,GMT,242,keep,itself,,1.0,0.0,0,True,21,4.623979957014631,TCCATTKW UNKNOWN,TCCATTKW UNKNOWN,4
5,STAT5A_03,STAT5A_03,6.39847969645e-05,214,38,"PLEKHA1,HOXB6,CXADR,DPYSL2,SPRED1,LPL,PCYOX1,MYO3B,TUG1,MAPK14,H2BC21,HOXC6,CBL,UBE2H,FAM53C,STAT3,SATB1,OLFML3,NEO1,MINDY1,BTG1,BBX,HOXC4,ECEL1,CUX1,TUBA1A,BCL11A,SV2A,LRP1,FLRT3,NFATC4,LRATD2,TAB2,GPC4,ZBTB18,PTK7,TNFRSF11B,CADM1",45,GMT,275,keep,itself,,1.0,0.0,0,True,27,4.1939232038093115,STAT5A 03,STAT5A 03,5
6,TCF1P_Q6,TCF1P_Q6,6.01546171996e-05,227,59,"BCL11B,EDA,TLK1,SKAP1,MEF2A,KMT5C,PRKD2,RBBP8NL,PPP2R5D,FAM117A,PRUNE1,CNTLN,R3HDM1,PLS1,RO60,EEF1A2,PCDH9,TRIM33,ZBTB4,UBR1,BCAS3,WAC,NRXN3,SLC30A3,HOXB7,NPAT,HOXC6,AP5B1,KLF3,SLC9A6,AMMECR1,ARHGAP5,SATB1,FOXN3,HMGCS1,NEO1,SEMA3A,HOXC4,PER1,SP4,APP,STAG2,GOLPH3L,TFDP2,PHF13,ESRRG,KIF3C,TAOK1,ZMYM2,MED13,TEF,TET2,TSPAN5,NLGN2,FRMPD1,PHF21A,MCTP1,KMT2E,SAT1",38,GMT,271,keep,itself,,1.0,0.0,0,True,25,4.220731032541092,TCF1P Q6,TCF1P Q6,6
7,NKX22_01,NKX22_01,0.0001268295904809,152,35,"CD36,ARMCX2,EGR2,NSD1,ALB,ZHX2,HNRNPH2,NOTCH1,EPHB2,SEL1L,FNBP1L,POLA1,UBR3,HOXB7,NFIX,GSK3B,SMOC2,SLC44A1,SAP30L,NRP2,NEO1,NIPBL,HOXC4,EPB41,STAG2,THRA,ESRRG,CSRNP3,NLGN2,JMJD1C,ZBTB18,SRPK2,ETV5,PHF21A,FGF20",26,GMT,193,keep,itself,,1.0,0.0,0,True,36,3.896779409834961,NKX22 01,NKX22 01,7
8,YNGTTNNNATT_UNKNOWN,YNGTTNNNATT_UNKNOWN,0.0001777154220776,303,87,"HIPK1,TOB1,MAP2K5,CCDC91,SHOX2,PPP2R5E,IKZF2,RGS3,FMR1,CHL1,EDA,KDM6A,POU3F3,PLEKHA5,NR1D1,INSM1,CNTNAP2,METTL4,RBM47,IFIH1,ELOVL6,PLCB1,ATRNL1,CBLB,ZHX2,SOX14,ZMYND8,NFIL3,FSBP,DLX4,OSBPL9,ZNF277,ACADSB,BCL9,SMIM14,AR,CHMP2B,ZNF148,HOXA7,KIF20B,VGLL4,PPP6R3,ZNF638,UBR5,ACACA,MXI1,NRXN3,WDTC1,NFIX,EXOC4,HOXC6,SLC2A12,FAM53C,SEC24D,SATB1,FOXN3,CHD2,OLFML3,ABLIM1,TCF12,AP1S2,SEMA3A,CNOT1,NIPBL,PBX1,CACNA1E,HOXC4,NUMB,MAML3,SP4,HID1,STAG2,TFDP2,RSF1,ACSL4,FLRT3,BAIAP2L1,ESRRG,ZNF521,TAB2,CHD6,DENND4C,PHF6,GPC4,ETV1,JMJD1C,GNAO1",102,GMT,376,keep,itself,,1.0,0.0,0,True,39,3.7502748826472603,YNGTTNNNATT UNKNOWN,YNGTTNNNATT UNKNOWN,8
9,YATTNATC_UNKNOWN,YATTNATC_UNKNOWN,1.602107478e-07,267,74,"ORAI3,CDH9,NXPH4,SLC38A3,TRERF1,PI4KA,NPTX2,NR3C2,TLE4,AFF2,CNTLN,TMBIM1,NSD1,TCF7L2,ANKMY2,PTPRJ,HOXB3,MAP4K2,UBE2W,SOX14,KIF5A,JAKMIP2,HOXA10,ARHGAP8,RPRD2,SP6,ZNF277,PLCXD2,BRINP3,HOXD10,CARMIL1,GPC3,HOXA7,ZCCHC24,NKD1,ARHGEF38,ENO3,SPRED1,KCNH2,FNDC3A,SSTR1,MXI1,HOXB7,SLC16A10,NFIX,PLEKHH3,CHM,DOCK7,HOXC6,RASGEF1B,STAT3,KIF1B,FOXN3,DACH1,PBXIP1,SEMA3A,CERS6,ZBTB33,HOXB9,SP4,APP,CAMK2D,PJA2,RNF43,MAGI3,PHF3,FLRT3,KCTD12,ZBTB18,GNAO1,ADD3,MCTP1,DKK4,SAT1",12,GMT,382,keep,itself,,1.0,0.0,0,True,8,6.795308352461135,YATTNATC UNKNOWN,YATTNATC UNKNOWN,9
10,PAX4_02,PAX4_02,1.2562262117e-05,173,64,"HOXC13,PITX2,ATM,BACE2,BTBD3,RIPK4,MAN1C1,MTMR12,SOX5,FOXP2,MEIS2,TMEM154,DDX17,PLPP3,HOXA11,MIER3,POGZ,AP1G1,OTULINL,TOB1,IKZF2,ARL5B,NFIA,EDA,CYFIP2,DLX1,TCF4,GABRB2,ANKMY2,YPEL4,SOX14,ZMYND8,ZFP36L2,POU3F2,ARRB1,HOXD10,MTMR6,RNF128,HOXB6,NFIX,PTPRG,USP32,RALGPS2,NPAT,HOXC6,GRIA1,TBC1D8B,STAT3,RORA,TGFBR1,FOXN3,CHD2,AP1S2,SEMA3A,HOXC4,RFX3,LRATD2,DIXDC1,ETV1,SEMA3C,DOCK11,RAB6A,CBFA2T2,SAT1",20,GMT,241,keep,itself,,1.0,0.0,0,True,18,4.900932149096324,PAX4 02,PAX4 02,10
