Data_Type,Dataset_ID,Plot_Category,Analysis_Name,GeneSet_Name,GSEA_Result_File,Pathway ID,Name,pvalue,DEG number,DEG Density,Intersecton size,DEGs in Intersection,Result,Reciprocal pvalue,Filtered,Versus,Versus Name,Is Reciprocal,Top Genes
ngs,GSE282081,Main_DE,2D_J2_hepatocyte,TFT_TFT_LEGACY,results/ngs/GSE282081/tables/2D_J2_hepatocyte/GSEA/TFT_TFT_LEGACY/gsea_result.csv,SOX9_B1,SOX9_B1,6.74e-09,86,0.3598,0,0,1.0,0.0,keep,itself,,True,"DMD,NCAM1,MLLT11,BBS12,LRRN1,KLHL13,PCDH12,RBFOX2,CCM2L,MAP3K3,NOL4L,SOX5,DHX40,EGFLAM,MLLT6,CDON,TNPO1,KAT6A,DAAM1,ZNF664"
ngs,GSE282081,Main_DE,2D_J2_hepatocyte,TFT_TFT_LEGACY,results/ngs/GSE282081/tables/2D_J2_hepatocyte/GSEA/TFT_TFT_LEGACY/gsea_result.csv,SRF_Q6,SRF_Q6,1.41e-08,44,0.1774,0,0,1.0,0.0,keep,itself,,True,"WNT5A,THBS1,MSX1,NR2F1,MYADM,FOSL1,CITED2,TNNC1,ACTB,CNN2,TMEM47,COL1A1,MYL9,TAGLN,EVA1C,KLF6,PDLIM4,FLAD1,CFL1,FLNA"
ngs,GSE282081,Main_DE,2D_J2_hepatocyte,TFT_TFT_LEGACY,results/ngs/GSE282081/tables/2D_J2_hepatocyte/GSEA/TFT_TFT_LEGACY/gsea_result.csv,SRF_01,SRF_01,3.12e-08,16,0.3137,42,12,0.9052,0.0408,keep,SRF_Q6,SRF_Q6,True,"THBS1,FOSL1,TNNC1,TPM1,CNN2,WDR1,ASB2,CFL1,FLNA,PFN1,MYL6,VCL,IRAG1,TGFB1I1,CALD1,ACTN1"
ngs,GSE282081,Main_DE,2D_J2_hepatocyte,TFT_TFT_LEGACY,results/ngs/GSE282081/tables/2D_J2_hepatocyte/GSEA/TFT_TFT_LEGACY/gsea_result.csv,SP1_Q6,SP1_Q6,3.42e-08,67,0.2577,0,0,1.0,0.0,keep,itself,,True,"CLSTN1,ANP32A,NUB1,HIPK1,SLC35F5,CGGBP1,MAP3K7,HES7,BCL11B,NXPH4,PTBP3,PRSS12,ASCL2,SH3BP5,ANKS1A,S1PR5,ZBTB5,PPP1R3D,TCF4,KIF16B"
ngs,GSE282081,Main_DE,2D_J2_hepatocyte,TFT_TFT_LEGACY,results/ngs/GSE282081/tables/2D_J2_hepatocyte/GSEA/TFT_TFT_LEGACY/gsea_result.csv,SOX5_01,SOX5_01,4.38e-08,94,0.3507,0,0,1.0,0.0,keep,itself,,True,"ANK3,NCAM1,DLG2,LRRN1,KLHL13,PPM1D,C21orf91,RBFOX2,PURA,TUBB4A,CLIP2,SATB2,WNK1,SOX5,FOXP2,DHX40,KANK1,SOX6,MARK1,MLLT6"
ngs,GSE282081,Main_DE,2D_J2_hepatocyte,TFT_TFT_LEGACY,results/ngs/GSE282081/tables/2D_J2_hepatocyte/GSEA/TFT_TFT_LEGACY/gsea_result.csv,SRF_C,SRF_C,4.9e-08,38,0.1767,47,14,0.015,0.9143,exclude,SRF_01,SRF_01,False,"AKAP12,THBS1,NR2F1,FOSL1,CCN1,TNNC1,ACTB,CNN2,TMEM47,MYL9,TAGLN,EVA1C,KLF6,PDLIM4,MCAM,ASB2,CFL1,FHL2,FLNA,PFN1"
ngs,GSE282081,Main_DE,2D_J2_hepatocyte,TFT_TFT_LEGACY,results/ngs/GSE282081/tables/2D_J2_hepatocyte/GSEA/TFT_TFT_LEGACY/gsea_result.csv,SRY_02,SRY_02,6.72e-08,81,0.3127,0,0,1.0,0.0,keep,itself,,True,"DLG2,LRRN1,KLHL13,PPM1D,JADE3,C21orf91,RBFOX2,PURA,TMEM50A,CLIP2,KLF7,ZC3H6,SOX5,FOXP2,DHX40,YWHAG,SOX6,ZNF436,KAT6A,ZNF664"
ngs,GSE282081,Main_DE,2D_J2_hepatocyte,TFT_TFT_LEGACY,results/ngs/GSE282081/tables/2D_J2_hepatocyte/GSEA/TFT_TFT_LEGACY/gsea_result.csv,YATTNATC_UNKNOWN,YATTNATC_UNKNOWN,1.6e-07,74,0.1937,0,0,1.0,0.0,keep,itself,,True,"ORAI3,CDH9,NXPH4,SLC38A3,TRERF1,PI4KA,NPTX2,NR3C2,TLE4,AFF2,CNTLN,TMBIM1,NSD1,TCF7L2,ANKMY2,PTPRJ,HOXB3,MAP4K2,UBE2W,SOX14"
ngs,GSE282081,Main_DE,2D_J2_hepatocyte,TFT_TFT_LEGACY,results/ngs/GSE282081/tables/2D_J2_hepatocyte/GSEA/TFT_TFT_LEGACY/gsea_result.csv,FOXO4_02,FOXO4_02,6.66e-07,79,0.3004,0,0,1.0,0.0,keep,itself,,True,"SUMO1,WBP1L,TBC1D17,HOXB8,RUNX1,PKN2,KLF5,KMT2A,PHLPP1,NUB1,CACNA2D1,ORC4,SMAD5,DLL1,IKZF2,CREBRF,INSR,SLC38A3,KDM6A,SKAP1"
ngs,GSE282081,Main_DE,2D_J2_hepatocyte,TFT_TFT_LEGACY,results/ngs/GSE282081/tables/2D_J2_hepatocyte/GSEA/TFT_TFT_LEGACY/gsea_result.csv,TCF4_Q5,TCF4_Q5,8.89e-07,53,0.2172,0,0,1.0,0.0,keep,itself,,True,"DOCK3,PPARGC1A,MAP4K5,TRMT1L,PRUNE1,CNTLN,PGAP1,TLL2,TCF7L2,ZHX2,PANK1,SHF,GABRB2,SOX14,BEST3,PPP2R5C,LPCAT3,HOXA10,PHC1,TNFRSF19"
