"TF","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"SOX2","SOX2 20726797 ChIP-Seq SW620 Human","29/1931","0.00000006437290900538716","0.00004583351121183566","0","0","3.7587254944326807","62.23913033602435973535","DLX1;STEAP4;GOLT1A;TMPRSS3;SLC2A3;PRDM1;CLDN2;CLDN1;AKAP12;TRIM29;MYB;SESN2;CHAC1;UPP1;DUSP5;GPX3;IFRD1;SDCBP2;DHRS3;IL23A;CEACAM6;AXL;DDIT3;LCN2;ESAM;NOTUM;ABCG1;ATF3;HBEGF"
"ATF3","ATF3 23680149 ChIP-Seq GBM1-GSC Human","24/1652","0.00000213613565525001239","0.00076046429326900443","0","0","3.4530334530334530","45.08457316438079232057","DUSP5;SELPLG;AOC2;GPX3;PHF1;SPHK1;ARRDC3;IFRD1;PLA2G4C;IRS2;CLU;SDCBP2;HOPX;DHRS3;HERPUD1;GABRR2;AXL;SESN2;BHLHE40;RPL22L1;CHAC1;UPP1;ABCG1;ATF3"
"RELA","RELA 24523406 ChIP-Seq FIBROSARCOMA Human","18/1104","0.00001086333819700257773","0.00257823226542194502","0","0","3.7119179163378058","42.42765572947225649614","DUSP5;IL11;LAMB3;PLA2G4C;SLC3A2;PRDM1;CLDN2;RND1;SLPI;IL23A;MDK;KRT15;MYB;BHLHE40;LCN2;BDKRB1;APOE;UPP1"
"TAF7L","TAF7L 23326641 ChIP-Seq C3H10T1-2 Mouse","12/554","0.00002537493485781022815","0.00422979711907990608","0","0","4.7616236162361627","50.38630445283551040347","AOC3;TTYH2;NOS3;DDIT3;IFRD1;OSGIN1;LCN2;IRS2;NUPR1;UPP1;SDCBP2;HERPUD1"
"WT1","WT1 19549856 ChIP-ChIP CCG9911 Human","7/173","0.00002970363145421282513","0.00422979711907990608","0","0","8.7586556753329106","91.30233977172795789556","DUSP5;DDIT3;IFRD1;SLC2A3;SLC3A2;APOE;ATF3"
"JUND","JUND 26020271 ChIP-Seq SMOOTH MUSCLE Human","21/1573","0.00003752495809396611752","0.00445296169381731270","0","0","3.0646716303932799","31.23054941901465753062","DUSP5;SLC2A14;KRT81;UNC13A;SELPLG;TNXB;LAMB3;ZFAND2A;SPHK1;GLYCTK;IFRD1;PLA2G4C;CLU;SDCBP2;HOPX;AXL;BHLHE40;BDKRB1;DCHS1;UPP1;ATF3"
"ESR1","ESR1 21235772 ChIP-Seq MCF-7 Human","7/200","0.00007453736990169465061","0.00670155888231391880","0","0","7.5230433596945732","71.50058354539571325859","KRT15;MYB;GREB1;IRS2;ATF3;DHRS3;RND1"
"RELB","RELB 30642670 ChIP-Seq CTB1 Human Placenta Inflammation","6/139","0.00007878756631636350371","0.00670155888231391880","0","0","9.2880639097744364","87.76064366463394605944","IL23A;SPHK1;BHLHE40;SLC2A3;PRDM1;HBEGF"
"LEF1","LEF1 29337183 ChIP-Seq mESC Mouse Stem","26/2335","0.00008471071620902425063","0.00670155888231391880","0","0","2.6060153632239977","24.43469961665825707087","DLX1;STEAP4;CIB2;IRS2;SLC3A2;PRDM1;PRSS22;CLDN1;CLU;GPNMB;TRIM29;MYB;DUSP5;LAMB3;ARRDC3;IFRD1;PLA2G4C;OSGIN1;HOPX;DHRS3;IL23A;DDIT3;NUPR1;ABCG1;ATF3;DDR2"
"TP63","TP63 30713093 ChIP-Seq Epithelial Human Tongue SCC","24/2100","0.00011439845432128808078","0.00814516994767571119","0","0","2.6414702830887804","23.97351672341813255684","H4C8;TNXB;LAMB3;GREB1;OSGIN1;PRDM1;CLDN2;PRSS22;SDCBP2;VSIR;DHRS3;H1-2;RND1;TRIM29;AXL;LAMP3;KRT15;BHLHE40;LCN2;BDKRB1;CHAC1;NUPR1;ATF3;HBEGF"
"BACH1","BACH1 22875853 ChIP-PCR HELA AND SCP4 Human","16/1127","0.00018071316311875021280","0.01169707019459547033","0","0","3.1460448370418437","27.11450051572109742892","AOC3;IL11;STEAP4;TNXB;TMPRSS3;PLA2G4C;IRS2;CLDN1;CLU;DHRS3;AKAP12;IL23A;MDK;LAMP3;BDKRB1;ATF3"
"EBNA1","EBNA1 20929547 Chip-Seq RAJI-cells Human","19/1553","0.00029037848573425776482","0.01722912348689929415","0","0","2.7404219223700537","22.31888776684432684760","AOC2;GOLT1A;CIB2;PRDM1;CLDN2;CLDN1;SDCBP2;TMEM81;HOPX;HERPUD1;AKAP12;MRC2;TRIM29;IL23A;KRT15;MYB;CD68;APOL3;DDR2"
"EGR1","EGR1 20690147 ChIP-Seq ERYTHROLEUKEMIA Human","41/4931","0.00037558785287200352389","0.02057065778806665274","0","0","2.0628515873814073","16.26974791404243703141","SLC22A4;DLX1;STEAP4;TNXB;TTYH2;GOLT1A;PHF1;ZFAND2A;TMPRSS3;SHOX2;IRS2;SLCO5A1;SLC3A2;PRSS22;AKAP12;MRC2;GABRR2;TRIM29;MDK;MYB;SESN2;BDKRB1;IL11;NOS3;SPHK1;GLYCTK;IFRD1;OSGIN1;NEB;PRSS36;DHRS3;AXL;DDIT3;LCN2;DCHS1;NOTUM;CD68;ABCG1;ATF3;HBEGF;SHANK1"
"FOSL1","FOSL1 28411283 ChIP-Seq MDA231-LM2-4175 Human BreastCancer","16/1238","0.00051498946333267830739","0.02501830612345260288","0","0","2.8433753282837895","21.52822993189599642960","SLC22A4;H4C8;IL11;LAMB3;SPHK1;IFRD1;SLC3A2;CLU;DHRS3;DDIT3;KRT15;SESN2;CCN2;UPP1;CD68;ABCG1"
