"statistic","source","condition","score","p_value","TF","Rank","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"ora","E2F1","HVL_ALL","17.56886873164130236","0.000000000000000002698554965145359","E2F1","1","trrust","1","17.56886873164130236","0.000000000000000002698554965145359",NA,"","6","Literature--ChIP-seq(rank=3); Enrichr--Queries(rank=6); ENCODE--ChIP-seq(rank=7); GTEx--Coexpression(rank=7); ReMap--ChIP-seq(rank=8); ARCHS4--Coexpression(rank=11)","12","0.00427400000000000","Enrichr Queries,0.004274"
"ora","E2F4","HVL_ALL","9.83791167387420273","0.000000000145240697578876129878856","E2F4","2","trrust","2","9.83791167387420273","0.000000000145240697578876129878856",NA,"","6","ENCODE--ChIP-seq(rank=1); Literature--ChIP-seq(rank=2); ReMap--ChIP-seq(rank=2); Enrichr--Queries(rank=61); ARCHS4--Coexpression(rank=178); GTEx--Coexpression(rank=540)","19","0.00673400000000000","ReMap ChIP-seq,0.006734"
"ora","TP53","HVL_ALL","8.78709450378559254","0.000000001632696629538929772862211","TP53","3","trrust","3","8.78709450378559254","0.000000001632696629538929772862211",NA,"","5","ARCHS4--Coexpression(rank=10); GTEx--Coexpression(rank=83); Literature--ChIP-seq(rank=93); Enrichr--Queries(rank=110); ReMap--ChIP-seq(rank=195)","17","0.00614300000000000","ARCHS4 Coexpression,0.006143"
"ora","TFDP1","HVL_ALL","5.61952367057917090","0.000002401465375995960901771546919","TFDP1","4","trrust","4","5.61952367057917090","0.000002401465375995960901771546919",NA,"","4","GTEx--Coexpression(rank=4); ReMap--ChIP-seq(rank=6); ARCHS4--Coexpression(rank=16); Enrichr--Queries(rank=16)","9","0.00248900000000000","GTEx Coexpression,0.002489"
"ora","MYCN","HVL_ALL","5.09657814333812542","0.000008006115601584216031369294064","MYCN","5","trrust","5","5.09657814333812542","0.000008006115601584216031369294064",NA,"","5","Literature--ChIP-seq(rank=8); ReMap--ChIP-seq(rank=43); ARCHS4--Coexpression(rank=53); Enrichr--Queries(rank=148); GTEx--Coexpression(rank=941)","120","0.03256000000000000","ARCHS4 Coexpression,0.03256"
"ora","YBX1","HVL_ALL","5.05732028565326264","0.000008763542846535230619250955719","YBX1","6","trrust","6","5.05732028565326264","0.000008763542846535230619250955719",NA,"","3","ARCHS4--Coexpression(rank=74); Enrichr--Queries(rank=193); GTEx--Coexpression(rank=529)","169","0.04545000000000000","ARCHS4 Coexpression,0.04545"
"ora","E2F3","HVL_ALL","4.76248902783362471","0.000017278696334539616621343155467","E2F3","7","trrust","7","4.76248902783362471","0.000017278696334539616621343155467",NA,"","3","ARCHS4--Coexpression(rank=18); Enrichr--Queries(rank=29); GTEx--Coexpression(rank=839)","36","0.01106000000000000","ARCHS4 Coexpression,0.01106"
"ora","ARID3A","HVL_ALL","4.10196368884431539","0.000079074473902868101511491605304","ARID3A","8","trrust","8","4.10196368884431539","0.000079074473902868101511491605304",NA,"","5","ENCODE--ChIP-seq(rank=73); ReMap--ChIP-seq(rank=129); GTEx--Coexpression(rank=502); Enrichr--Queries(rank=629); ARCHS4--Coexpression(rank=1186)","1001","0.31240000000000001","GTEx Coexpression,0.3124"
"ora","RB1","HVL_ALL","4.03492188417767572","0.000092273738345952942730039680885","RB1","9","trrust","9","4.03492188417767572","0.000092273738345952942730039680885",NA,"","0","",NA,NA,NA
"ora","MEN1","HVL_ALL","3.99847901045898890","0.000100350834773926144609726418544","MEN1","10","trrust","10","3.99847901045898890","0.000100350834773926144609726418544",NA,"","0","",NA,NA,NA
"ora","CHD8","HVL_ALL","2.96435925000526268","0.001085527299913645977655352048430","CHD8","11","trrust","11","2.96435925000526268","0.001085527299913645977655352048430",NA,"","0","",NA,NA,NA
"ora","MYC","HVL_ALL","2.93101800412057800","0.001172146772001271064836402935327","MYC","12","trrust","12","2.93101800412057800","0.001172146772001271064836402935327",NA,"","6","Literature--ChIP-seq(rank=5); ENCODE--ChIP-seq(rank=14); ReMap--ChIP-seq(rank=31); Enrichr--Queries(rank=111); ARCHS4--Coexpression(rank=118); GTEx--Coexpression(rank=271)","111","0.03049000000000000","Literature ChIP-seq,0.03049"
"ora","BRCA1","HVL_ALL","2.77369742678595355","0.001683846789524502543869410864374","BRCA1","13","trrust","13","2.77369742678595355","0.001683846789524502543869410864374",NA,"","0","",NA,NA,NA
