"Dataset","Data_Type","Analysis_Name","Analysis_Column","Contrast","Samples_Used","Experiment_Group","Control_Group","Up","Down","Total_Significant_Genes","P_Value_Column","P_Value_Cutoff","LogFC_Cutoff","Genes_Filtered_By_EdgeR","Gene_Biotype_Filter","Target_Gene","Target_Gene_LogFC","Target_Gene_P_Value","Target_Gene_adj_P_Val","Target_Gene_Significant","Target_Gene_Status"
"GSE282081","ngs","3D_hepatic_coculture","analysis_3D_hepatic_coculture","3D_hepatic_coculture_vs_3D_organoid_none","6","3D_hepatic_coculture","3D_organoid_none","261","291","552","P.Value","0.05","0.5","5270","coding","ATF3","-0.9220136903465646","0.003111820462146539","0.04293865164528426",TRUE,"OK"
