term_id	term_name	p_value	term_size	intersection_size	intersection
BIOCARTA_NDKDYNAMIN_PATHWAY	BIOCARTA_NDKDYNAMIN_PATHWAY	0.0010697161948105	16	7	SYNJ2,SYNJ1,PICALM,CALM3,CALM1,PPP3CB,PPP3CA
BIOCARTA_LEPTIN_PATHWAY	BIOCARTA_LEPTIN_PATHWAY	0.0079376936547854	11	8	PRKAA1,PRKAG2,ACACA,CPT1A,PRKAG1,PRKAB2,PRKAB1,PRKAA2
BIOCARTA_GHRELIN_PATHWAY	BIOCARTA_GHRELIN_PATHWAY	0.0125785772764763	10	8	GHRL,IGFBP4,IGFALS,IGF1,IGFBP6,IGFBP5,IGFBP3,IGFBP2
BIOCARTA_GATA3_PATHWAY	BIOCARTA_GATA3_PATHWAY	0.0241197672253763	13	6	PRKACG,IL5,IL4,MAP2K3,NFATC1,GATA3
BIOCARTA_EIF2_PATHWAY	BIOCARTA_EIF2_PATHWAY	0.0120051029196188	10	10	EIF2S2,EIF2B5,EIF2AK4,GSK3B,EIF5,EIF2AK3,EIF2AK2,EIF2AK1,EIF2S3,EIF2S1
BIOCARTA_FMLP_PATHWAY	BIOCARTA_FMLP_PATHWAY	0.0102867149765977	32	11	CALM3,CALM1,RAF1,MAP2K6,MAPK3,PPP3CB,PPP3CA,PAK1,NCF2,GNA15,FPR1
BIOCARTA_PTEN_PATHWAY	BIOCARTA_PTEN_PATHWAY	0.014782087445405	18	8	CDKN1B,BCAR1,PTEN,MAPK1,PIK3R1,PDK2,ILK,AKT1
BIOCARTA_VDR_PATHWAY	BIOCARTA_VDR_PATHWAY	0.0152476854355453	24	14	COPS2,KAT2B,SMARCE1,SMARCD1,MED1,SUPT16H,NCOR1,BAZ1B,NCOA1,ACTL6A,VDR,TOP2B,SMARCC2,SMARCC1
BIOCARTA_ACH_PATHWAY	BIOCARTA_ACH_PATHWAY	0.0245634532223857	14	9	YWHAH,BAD,FASLG,PTK2B,CHRNB1,TERT,PIK3R1,AKT1,CHRNG
BIOCARTA_PGC1A_PATHWAY	BIOCARTA_PGC1A_PATHWAY	0.0224905250293337	15	10	CALM3,CALM1,PPP3CB,PPP3CA,PPARA,PPARGC1A,CAMK4,CALM2,SLC2A4,PPP3CC
BIOCARTA_IL5_PATHWAY	BIOCARTA_IL5_PATHWAY	0.0255405262768297	10	5	CD4,IL5RA,HLA-DRB5,HLA-DRB1,CCR3
BIOCARTA_FEEDER_PATHWAY	BIOCARTA_FEEDER_PATHWAY	0.0376470240258936	9	8	PYGM,PYGL,HK1,TPI1,PGM1,MPI,LCT,KHK
BIOCARTA_TCYTOTOXIC_PATHWAY	BIOCARTA_TCYTOTOXIC_PATHWAY	0.0257312099546189	11	5	CD247,ITGAL,CD8A,ITGB2,ICAM1
BIOCARTA_LYM_PATHWAY	BIOCARTA_LYM_PATHWAY	0.02948752851076	11	8	PECAM1,ITGA4,ICAM2,ITGAL,MADCAM1,ITGB2,IL1A,ICAM1
BIOCARTA_LIS1_PATHWAY	BIOCARTA_LIS1_PATHWAY	0.023206373307297	17	6	CDK5R1,NDEL1,DNAH3,PAFAH1B1,DNAH2,CSNK2A1
BIOCARTA_PDGF_PATHWAY	BIOCARTA_PDGF_PATHWAY	0.0478632478632478	28	17	STAT3,RAF1,MAPK3,PDGFRA,JAK1,FOS,CSNK2A1,STAT5A,STAT1,SRF,SOS1,MAP2K4,PRKCB,PRKCA,PLCG1,PIK3CA,PDGFA
