"Input_Type","TF_Analysis_Name","Intersection_Name","Required_Methods","Number_Of_Methods","Intersected_TF_Count","Reported_Top_N","Result_File"
"INTERSECT","HT55_SW948","API_METHODS_CHEA3_ENRICHR","ChEA3;ENRICHR","2","255","10","results/ngs/GSE114012/TF_summary/intersect/HT55_SW948/intersections/API_METHODS_CHEA3_ENRICHR/candidates/top10_tf_candidates.csv"
