Heatmap_Rank,term_id,term_name,p_value,term_size,intersection_size,intersection,Input_Order,Pathway_Gene_Source,Pathway_Gene_Count,Filtered,Versus,Versus Name,Result,Reciprocal pvalue,DEGs in Intersection,Is Reciprocal,GSEA_Rank,Neg_Log10_P,Pathway_Label_Clean,Pathway_Label,Heatmap_Cluster_Rank
1,GOBP_NEGATIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,GOBP_NEGATIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,1e-10,48,35,"RPL23,RPL14,UBA52,RPLP2,RPLP1,RPLP0,RPL41,RPL39,RPL38,RPL37A,RPL37,RPL35A,RPL34,RPL32,RPL31,RPL29,RPL27A,RPL30,RPL27,RPL24,RPL23A,RPL21,RPL19,RPL18A,RPL18,RPL13,RPL12,RPL10,RPL9,RPL8,RPL7A,RPL5,RPL3L,RPL36,RPL35",0,GMT,50,keep,itself,,1.0,0.0,0.0,True,1,10.0,NEGATIVE REGULATION OF SYNCYTIUM FORMATION BY PLASMA MEMBRANE FUSION,"NEGATIVE REGULATION OF SYNCYTIUM FORMATION BY
PLASMA MEMBRANE FUSION",1
2,GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,1e-10,65,41,"RAPGEF3,RIPOR2,CD53,RPL23,RPL14,CAMK1,UBA52,RPLP2,RPLP1,RPLP0,RPL41,RPL39,RPL38,RPL37A,RPL37,RPL35A,RPL34,RPL32,RPL31,RPL29,RPL27A,RPL30,RPL27,RPL24,RPL23A,RPL21,RPL19,RPL18A,RPL18,RPL13,RPL12,RPL10,RPL9,RPL8,RPL7A,RPL5,RPL3L,ADGRB1,PLEKHO1,RPL36,RPL35",1,GMT,73,keep,GOBP_NEGATIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,GOBP_NEGATIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,6.88e-05,0.0,36.0,True,2,10.0,REGULATION OF SYNCYTIUM FORMATION BY PLASMA MEMBRANE FUSION,"REGULATION OF SYNCYTIUM FORMATION BY PLASMA
MEMBRANE FUSION",2
3,GOBP_SYNCYTIUM_FORMATION,GOBP_SYNCYTIUM_FORMATION,1e-10,100,48,"SH3PXD2A,CD53,RPL23,RPL14,CAMK1,ADAM12,CACNA1S,UBA52,TCTA,RPLP2,RPLP1,RPLP0,RPL41,RPL39,RPL38,RPL37A,RPL37,RPL35A,RPL34,RPL32,RPL31,RPL29,RPL27A,RPL30,RPL27,RPL24,RPL23A,RPL21,RPL19,RPL18A,RPL18,RPL13,RPL12,RPL10,RPL9,RPL8,RPL7A,RPL5,RPL3L,ADGRB1,PLEKHO1,NOS1,RPL36,ERCC1,DOCK1,ADAMTS15,RPL35,MYMX",3,GMT,111,exclude,GOBP_NEGATIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,GOBP_NEGATIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,2.31e-07,1.0,35.0,False,4,10.0,SYNCYTIUM FORMATION,SYNCYTIUM FORMATION,3
4,GOBP_MYOBLAST_FUSION,GOBP_MYOBLAST_FUSION,1e-10,86,44,"CD53,RPL23,RPL14,ADAM12,CACNA1S,UBA52,RPLP2,RPLP1,RPLP0,RPL41,RPL39,RPL38,RPL37A,RPL37,RPL35A,RPL34,RPL32,RPL31,RPL29,RPL27A,RPL30,RPL27,RPL24,RPL23A,RPL21,RPL19,RPL18A,RPL18,RPL13,RPL12,RPL10,RPL9,RPL8,RPL7A,RPL5,RPL3L,ADGRB1,PLEKHO1,NOS1,RPL36,DOCK1,ADAMTS15,RPL35,MYMX",2,GMT,92,exclude,GOBP_NEGATIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,GOBP_NEGATIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,3.98e-07,0.0857,35.0,False,3,10.0,MYOBLAST FUSION,MYOBLAST FUSION,4
5,GOBP_MYOTUBE_DIFFERENTIATION,GOBP_MYOTUBE_DIFFERENTIATION,2.278392745e-07,165,52,"CD53,RPL23,RPL14,PLPP7,ADAM12,CACNA1S,UBA52,RPLP2,RPLP1,RPLP0,RPL41,RPL39,RPL38,RPL37A,RPL37,RPL35A,RPL34,RPL32,RPL31,RPL29,RPL27A,RPL30,RPL27,RPL24,RPL23A,RPL21,RPL19,RPL18A,RPL18,RPL13,RPL12,RPL10,RPL9,RPL8,RPL7A,RPL5,RPL3L,BCL2,ADGRB1,MYORG,SELENON,LMOD3,PLEKHO1,NOTCH1,NOS1,NACA,GPX1,RPL36,DOCK1,ADAMTS15,RPL35,MYMX",14,GMT,179,exclude,GOBP_NEGATIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,GOBP_NEGATIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,4.15e-14,0.0857,35.0,False,9,6.6423714109485585,MYOTUBE DIFFERENTIATION,MYOTUBE DIFFERENTIATION,5
6,GOBP_MUSCLE_CELL_DIFFERENTIATION,GOBP_MUSCLE_CELL_DIFFERENTIATION,2.00282968e-05,433,97,"CD53,RPL23,PRDM6,RPL14,CAMK1,PLPP7,HDGFL2,CALR,ACTN4,ADAM12,EHMT1,TMEM204,CACNA1S,UBA52,TNNT1,TBX5,PRDM16,RPLP2,RPLP1,RPLP0,RPL41,RPL39,RPL38,RPL37A,RPL37,RPL35A,RPL34,RPL32,RPL31,RPL29,RPL27A,RPL30,RPL27,RPL24,RPL23A,RPL21,RPL19,RPL18A,RPL18,RPL13,RPL12,RPL10,RPL9,RPL8,RPL7A,RPL5,RPL3L,RGS4,BCL2,RARA,ADGRB1,MYORG,SELENON,LMOD3,AKIRIN2,PGM5,PDGFRB,PDGFB,PLEKHO1,NOTCH1,NOS1,NINJ1,NID1,NFATC4,NAGLU,NACA,MYBPC3,MYBPC2,LMOD2,KCNJ8,ISL1,IGFBP5,RBPMS2,ID2,TMOD3,GPX1,GATA6,RPL36,OBSL1,MTLN,DOCK1,DMD,ADAMTS15,ADRA1A,COMP,WFIKKN2,ADPRHL1,RPL35,LDB3,PDLIM5,ZNHIT1,MYL9,KLHL41,SPEG,CDK9,MYMX,ZBED6",171,GMT,482,exclude,GOBP_NEGATIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,GOBP_NEGATIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,3.84e-17,0.0857,35.0,False,17,4.698355981400992,MUSCLE CELL DIFFERENTIATION,MUSCLE CELL DIFFERENTIATION,6
7,GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION,GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION,2.00624532664e-05,327,72,"CALR,ADAM12,CACNA1S,UBA52,TNNT1,TBX5,RPLP2,RPLP1,RPLP0,RPL41,RPL39,RPL38,RPL37A,RPL37,RPL35A,RPL34,RPL32,RPL31,RPL29,RPL27A,RPL30,RPL27,RPL24,RPL23A,RPL21,RPL19,RPL18A,RPL18,RPL13,RPL12,RPL10,RPL9,RPL8,RPL7A,RPL5,RPL3L,RGS4,BCL2,RARA,ADGRB1,MYORG,SELENON,LMOD3,PGM5,PDGFRB,PLEKHO1,NOTCH1,NOS1,NAGLU,NACA,MYBPC3,MYBPC2,LMOD2,KCNJ8,ISL1,IGFBP5,TMOD3,GPX1,GATA6,RPL36,OBSL1,MTLN,DOCK1,ADAMTS15,ADRA1A,ADPRHL1,RPL35,LDB3,PDLIM5,MYL9,KLHL41,MYMX",140,GMT,360,exclude,GOBP_NEGATIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,GOBP_NEGATIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,9.92e-16,1.0,33.0,False,18,4.697615961898068,STRIATED MUSCLE CELL DIFFERENTIATION,STRIATED MUSCLE CELL DIFFERENTIATION,7
8,GOBP_STRIATED_MUSCLE_CONTRACTION,GOBP_STRIATED_MUSCLE_CONTRACTION,1e-10,240,77,"ARHGEF11,GSTO1,RPL23,RCSD1,RPL14,JPH4,CALM3,MYH14,CACNA1S,UBA52,TNNT1,TNNC1,STC1,SNTA1,SCN8A,SCN4B,SCN2B,SCN1B,RPLP2,RPLP1,RPLP0,RPL41,RPL39,RPL38,RPL37A,RPL37,RPL35A,RPL34,RPL32,RPL31,RPL29,RPL27A,RPL30,RPL27,RPL24,RPL23A,RPL21,RPL19,RPL18A,RPL18,RPL13,RPL12,RPL10,RPL9,RPL8,RPL7A,RPL5,RPL3L,TRPV4,SELENON,JPH2,LMOD3,PDE4B,NOS1,ATP1A2,MYBPC3,KCNQ1,KCNJ8,KCNE1,GSN,ADGRD1,GNAS,RPL36,GAA,FKBP1B,FGF12,EEF2,DSP,DMD,ADRA1A,ADRA1B,CHRND,C12orf57,RPL35,CHGA,PPP1R13L,KLHL41",7,GMT,253,keep,GOBP_NEGATIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,GOBP_NEGATIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,3.63e-13,0.0014,35.0,True,6,10.0,STRIATED MUSCLE CONTRACTION,STRIATED MUSCLE CONTRACTION,8
9,GOBP_MUSCLE_CONTRACTION,GOBP_MUSCLE_CONTRACTION,1.67858246e-08,391,112,"TRDN,IRAG1,STUB1,AKAP9,STRIT1,TRPA1,MYH13,CASQ2,PLN,MYH1,HTR2A,ARHGEF11,GSTO1,CACNA2D4,RPL23,RCSD1,RPL14,JPH4,CALM3,MYH14,CACNA1S,UTRN,UBA52,TNNT1,TNNC1,TACR1,STC1,SNTA1,SCNN1B,SCN8A,SCN4B,SCN2B,SCN1B,RPLP2,RPLP1,RPLP0,RPL41,RPL39,RPL38,RPL37A,RPL37,RPL35A,RPL34,RPL32,RPL31,RPL29,RPL27A,RPL30,RPL27,RPL24,RPL23A,RPL21,RPL19,RPL18A,RPL18,RPL13,RPL12,RPL10,RPL9,RPL8,RPL7A,RPL5,RPL3L,TRPV4,SELENON,JPH2,LMOD3,PRKG1,PDE4B,P2RX3,P2RX1,NOS1,ATP1A2,MYBPC3,LMOD2,KCNQ1,KCNJ12,KCNJ8,KCNE1,TMOD3,GSN,ADGRD1,GNAS,GNAO1,ANKRD2,GAMT,RPL36,GAA,FKBP1B,FGF12,EEF2,EDN3,DSP,DMD,DES,ADRA2C,ADRA2A,ADRA1A,ADRA1B,CRYAB,COMP,CKMT2,CHRND,CHRNB4,C12orf57,RPL35,CHGA,PPP1R13L,MYL9,KLHL41,CDK5,ADA",41,GMT,421,keep,GOBP_NEGATIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,GOBP_NEGATIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,2.96e-14,0.0014,35.0,True,8,7.775057319269506,MUSCLE CONTRACTION,MUSCLE CONTRACTION,9
10,GOBP_CYTOPLASMIC_TRANSLATION,GOBP_CYTOPLASMIC_TRANSLATION,1e-10,172,72,"RPL23,RPL14,EIF2B2,EIF3I,EIF3H,EIF3F,LIN28A,UBA52,CPEB1,RPS29,RPS28,RPS27A,RPS27,RPS25,RPS24,RPS23,RPS21,RPS20,RPS19,RPS18,RPS16,RPS15A,RPS15,RPS14,RPS12,RPS8,RPS6,RPS3A,RPS3,RPLP2,RPLP1,RPLP0,RPL41,RPL39,RPL38,RPL37A,RPL37,RPL36AL,RPL35A,RPL34,RPL32,RPL31,RPL29,RPL27A,RPL30,RPL27,RPL24,RPL23A,RPL21,RPL19,RPL18A,RPL18,RPL13,RPL12,RPL10,RPL9,RPL8,RPL7A,RPL5,RPL3L,RPL3,PKP1,RPSA,RPSA2,ZNF385A,RPL36,FAU,AKT2,EIF2D,EEF2,RPL35,RACK1",4,GMT,177,keep,GOBP_NEGATIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,GOBP_NEGATIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,5.3e-09,0.0014,35.0,True,5,10.0,CYTOPLASMIC TRANSLATION,CYTOPLASMIC TRANSLATION,10
