"statistic","source","condition","score","p_value","TF","Rank","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"ora","SP3","MVL_CRC29","4.2820028706287898","0.00005223927360411702","SP3","1","trrust","1","4.2820028706287898","0.00005223927360411702",NA,"","3","GTEx--Coexpression(rank=585); ARCHS4--Coexpression(rank=926); Enrichr--Queries(rank=1198)","1086","0.36399999999999999","GTEx Coexpression,0.364"
"ora","FOXA2","MVL_CRC29","2.9564850069759920","0.00110538862973919906","FOXA2","2","trrust","2","2.9564850069759920","0.00110538862973919906",NA,"","6","ENCODE--ChIP-seq(rank=6); Literature--ChIP-seq(rank=107); GTEx--Coexpression(rank=174); ReMap--ChIP-seq(rank=213); ARCHS4--Coexpression(rank=776); Enrichr--Queries(rank=814)","215","0.05085000000000000","ENCODE ChIP-seq,0.05085"
"ora","BRCA1","MVL_CRC29","2.3656809669052721","0.00430842991897700985","BRCA1","3","trrust","3","2.3656809669052721","0.00430842991897700985",NA,"","0","",NA,NA,NA
"ora","KAT2B","MVL_CRC29","2.0174417562500726","0.00960634641603490616","KAT2B","4","trrust","4","2.0174417562500726","0.00960634641603490616",NA,"","0","",NA,NA,NA
"ora","ARNT","MVL_CRC29","1.6538731664051971","0.02218844327899177973","ARNT","5","trrust","5","1.6538731664051971","0.02218844327899177973",NA,"","5","Literature--ChIP-seq(rank=37); ReMap--ChIP-seq(rank=161); Enrichr--Queries(rank=1024); GTEx--Coexpression(rank=1355); ARCHS4--Coexpression(rank=1386)","798","0.22559999999999999","Literature ChIP-seq,0.2256"
"ora","VHL","MVL_CRC29","1.6538731664051971","0.02218844327899177973","VHL","6","trrust","6","1.6538731664051971","0.02218844327899177973",NA,"","0","",NA,NA,NA
"ora","SP1","MVL_CRC29","1.6506128452775628","0.02235564243505063636","SP1","7","trrust","7","1.6506128452775628","0.02235564243505063636",NA,"","5","ReMap--ChIP-seq(rank=4); ENCODE--ChIP-seq(rank=48); ARCHS4--Coexpression(rank=792); GTEx--Coexpression(rank=1046); Enrichr--Queries(rank=1222)","55","0.01347000000000000","ReMap ChIP-seq,0.01347"
"ora","FOXA1","MVL_CRC29","1.6136933153266426","0.02433922159216871800","FOXA1","8","trrust","8","1.6136933153266426","0.02433922159216871800",NA,"","6","ENCODE--ChIP-seq(rank=13); Literature--ChIP-seq(rank=98); ReMap--ChIP-seq(rank=210); Enrichr--Queries(rank=682); GTEx--Coexpression(rank=965); ARCHS4--Coexpression(rank=1327)","444","0.11020000000000001","ENCODE ChIP-seq,0.1102"
"ora","AHR","MVL_CRC29","1.5755832602634474","0.02657154087502961240","AHR","9","trrust","9","1.5755832602634474","0.02657154087502961240",NA,"","5","Literature--ChIP-seq(rank=47); ReMap--ChIP-seq(rank=248); Enrichr--Queries(rank=255); GTEx--Coexpression(rank=791); ARCHS4--Coexpression(rank=1048)","682","0.18160000000000001","Enrichr Queries,0.1816"
"ora","FOXO1","MVL_CRC29","1.5048417595199766","0.03127218599721062059","FOXO1","10","trrust","10","1.5048417595199766","0.03127218599721062059",NA,"","5","Literature--ChIP-seq(rank=62); ReMap--ChIP-seq(rank=110); Enrichr--Queries(rank=539); GTEx--Coexpression(rank=1034); ARCHS4--Coexpression(rank=1196)","1095","0.37040000000000001","ReMap ChIP-seq,0.3704"
