Data_Type,Dataset_ID,Plot_Category,Analysis_Name,GeneSet_Name,GSEA_Result_File,Pathway ID,Name,pvalue,DEG number,DEG Density,Intersecton size,DEGs in Intersection,Result,Reciprocal pvalue,Filtered,Versus,Versus Name,Is Reciprocal,Top Genes
ngs,GSE282081,Main_DE,Hepatocyte_coculture,CP_KEGG_LEGACY,results/ngs/GSE282081/tables/Hepatocyte_coculture/GSEA/CP_KEGG_LEGACY/gsea_result.csv,KEGG_RIBOSOME,KEGG_RIBOSOME,1e-10,66,0.75,0,0,1.0,0.0,keep,itself,,True,"RPL41,RPL36AL,RPS26,FAU,RPL37,MRPL13,RPL36,RPL36A,RPL11,RPL26L1,RPS17,RPS10,RPL24,RPL38,RPS27,RPL27A,RPL35,RPL8,RPS20,RPL6"
ngs,GSE282081,Main_DE,Hepatocyte_coculture,CP_KEGG_LEGACY,results/ngs/GSE282081/tables/Hepatocyte_coculture/GSEA/CP_KEGG_LEGACY/gsea_result.csv,KEGG_SPLICEOSOME,KEGG_SPLICEOSOME,1e-10,60,0.4724,0,0,1.0,0.0,keep,itself,,True,"PPIL1,PRPF31,U2AF2,MAGOH,SNRPF,SNRPB2,SNRPD1,ALYREF,SNRPC,SNRPD3,TXNL4A,PPIH,HNRNPC,MAGOHB,SRSF7,LSM8,HNRNPU,SNRPA,EIF4A3,SNRPA1"
ngs,GSE282081,Main_DE,Hepatocyte_coculture,CP_KEGG_LEGACY,results/ngs/GSE282081/tables/Hepatocyte_coculture/GSEA/CP_KEGG_LEGACY/gsea_result.csv,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_OXIDATIVE_PHOSPHORYLATION,2e-10,53,0.3985,0,0,1.0,0.0,keep,itself,,True,"NDUFB2,NDUFS3,NDUFS6,ATP6V0B,NDUFS5,ATP5MF,NDUFB9,COX5A,NDUFA8,ATP5PO,NDUFC1,NDUFV3,SDHA,ATP5MC2,UQCRB,ATP6AP1,ATP5PF,ATP5F1E,COX6B1,NDUFAB1"
ngs,GSE282081,Main_DE,Hepatocyte_coculture,CP_KEGG_LEGACY,results/ngs/GSE282081/tables/Hepatocyte_coculture/GSEA/CP_KEGG_LEGACY/gsea_result.csv,KEGG_PYRIMIDINE_METABOLISM,KEGG_PYRIMIDINE_METABOLISM,7.52e-09,33,0.3367,0,0,1.0,0.0,keep,itself,,True,"NME1,RRM2,POLE4,POLR1C,ITPA,UCKL1,POLR2L,POLR2F,POLE3,CTPS1,TXNRD2,ENTPD6,DCTD,POLR1H,DTYMK,POLA2,POLR2G,POLR2C,POLD2,NME3"
ngs,GSE282081,Main_DE,Hepatocyte_coculture,CP_KEGG_LEGACY,results/ngs/GSE282081/tables/Hepatocyte_coculture/GSEA/CP_KEGG_LEGACY/gsea_result.csv,KEGG_PARKINSONS_DISEASE,KEGG_PARKINSONS_DISEASE,1.85e-08,51,0.3893,95,41,0.0778,0.15,keep,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_OXIDATIVE_PHOSPHORYLATION,False,"NDUFB2,NDUFS3,NDUFS6,PARK7,NDUFS5,NDUFB9,UBE2L3,COX5A,NDUFA8,ATP5PO,NDUFC1,UBE2J2,NDUFV3,SDHA,ATP5MC2,UQCRB,ATP5PF,ATP5F1E,COX6B1,NDUFAB1"
ngs,GSE282081,Main_DE,Hepatocyte_coculture,CP_KEGG_LEGACY,results/ngs/GSE282081/tables/Hepatocyte_coculture/GSEA/CP_KEGG_LEGACY/gsea_result.csv,KEGG_ERBB_SIGNALING_PATHWAY,KEGG_ERBB_SIGNALING_PATHWAY,4.01e-06,42,0.4828,0,0,1.0,0.0,keep,itself,,True,"MAPK9,SHC3,ERBB2,RPS6KB1,PIK3R5,MAP2K1,NRG2,PIK3CD,MAPK3,CDKN1B,CBLB,AKT3,ABL2,NCK1,STAT5A,EREG,CAMK2D,CBLC,CRK,TGFA"
ngs,GSE282081,Main_DE,Hepatocyte_coculture,CP_KEGG_LEGACY,results/ngs/GSE282081/tables/Hepatocyte_coculture/GSEA/CP_KEGG_LEGACY/gsea_result.csv,KEGG_CHEMOKINE_SIGNALING_PATHWAY,KEGG_CHEMOKINE_SIGNALING_PATHWAY,2.09e-05,58,0.3085,0,0,1.0,0.0,keep,itself,,True,"FOXO3,RAP1A,RASGRP2,CX3CL1,SHC3,GRK3,CXCL1,PXN,PIK3R5,MAP2K1,ADCY9,PIK3CD,CCL28,MAPK3,CXCL6,ADCY3,GNAI2,AKT3,CXCL2,CCR7"
ngs,GSE282081,Main_DE,Hepatocyte_coculture,CP_KEGG_LEGACY,results/ngs/GSE282081/tables/Hepatocyte_coculture/GSEA/CP_KEGG_LEGACY/gsea_result.csv,KEGG_MAPK_SIGNALING_PATHWAY,KEGG_MAPK_SIGNALING_PATHWAY,2.46e-05,84,0.3146,0,0,1.0,0.0,keep,itself,,True,"RAP1A,RASGRP2,RPS6KA6,CACNA1E,MAPK9,RPS6KA2,CD14,CACNA2D4,FLNC,MAP2K1,MAP3K12,RASGRF1,ELK4,FGF21,MRAS,MAPK3,PTPN7,FGF11,NR4A1,CACNG4"
ngs,GSE282081,Main_DE,Hepatocyte_coculture,CP_KEGG_LEGACY,results/ngs/GSE282081/tables/Hepatocyte_coculture/GSEA/CP_KEGG_LEGACY/gsea_result.csv,KEGG_PURINE_METABOLISM,KEGG_PURINE_METABOLISM,2.49e-05,34,0.2138,71,25,0.000133,0.393,exclude,KEGG_PYRIMIDINE_METABOLISM,KEGG_PYRIMIDINE_METABOLISM,False,"NME1,RRM2,POLE4,POLR1C,ITPA,POLR2L,POLR2F,POLE3,NPR2,ENTPD6,IMPDH1,POLR1H,GUK1,APRT,POLA2,POLR2G,POLR2C,POLD2,NME3,POLR3D"
ngs,GSE282081,Main_DE,Hepatocyte_coculture,CP_KEGG_LEGACY,results/ngs/GSE282081/tables/Hepatocyte_coculture/GSEA/CP_KEGG_LEGACY/gsea_result.csv,KEGG_BASE_EXCISION_REPAIR,KEGG_BASE_EXCISION_REPAIR,3.82e-05,13,0.3714,0,0,1.0,0.0,keep,itself,,True,"APEX1,POLE4,POLE3,XRCC1,FEN1,POLD2,UNG,NTHL1,LIG1,NEIL1,HMGB1,NEIL3,APEX2"
ngs,GSE282081,Main_DE,Hepatocyte_coculture,CP_KEGG_LEGACY,results/ngs/GSE282081/tables/Hepatocyte_coculture/GSEA/CP_KEGG_LEGACY/gsea_result.csv,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,4.08e-05,76,0.3568,0,0,1.0,0.0,keep,itself,,True,"DIAPH2,CD14,PIP5K1B,PXN,PIK3R5,MAP2K1,PIK3CD,CYFIP2,ITGA6,BDKRB2,FGF21,PFN4,MRAS,MAPK3,FGF11,APC2,FGD1,PIP4K2A,PFN2,ARHGEF4"
ngs,GSE282081,Main_DE,Hepatocyte_coculture,CP_KEGG_LEGACY,results/ngs/GSE282081/tables/Hepatocyte_coculture/GSEA/CP_KEGG_LEGACY/gsea_result.csv,KEGG_WNT_SIGNALING_PATHWAY,KEGG_WNT_SIGNALING_PATHWAY,4.46e-05,37,0.245,0,0,1.0,0.0,keep,itself,,True,"PPP3CA,TBL1XR1,VANGL2,CUL1,FZD6,EP300,CAMK2D,CSNK2A1,SENP2,PLCB4,CAMK2G,WNT9B,NFATC3,PPP2R5C,RAC2,FZD3,NFATC4,VANGL1,LRP6,CSNK2A2"
ngs,GSE282081,Main_DE,Hepatocyte_coculture,CP_KEGG_LEGACY,results/ngs/GSE282081/tables/Hepatocyte_coculture/GSEA/CP_KEGG_LEGACY/gsea_result.csv,KEGG_JAK_STAT_SIGNALING_PATHWAY,KEGG_JAK_STAT_SIGNALING_PATHWAY,6.98e-05,34,0.2194,0,0,1.0,0.0,keep,itself,,True,"STAT6,IL20RA,STAT5A,TSLP,EP300,CBLC,CTF1,IL19,JAK3,SOCS5,IL10,STAT2,SOS2,GRB2,PIK3CB,IFNLR1,IL22RA1,IL6ST,IL10RA,SPRED1"
ngs,GSE282081,Main_DE,Hepatocyte_coculture,CP_KEGG_LEGACY,results/ngs/GSE282081/tables/Hepatocyte_coculture/GSEA/CP_KEGG_LEGACY/gsea_result.csv,KEGG_ADHERENS_JUNCTION,KEGG_ADHERENS_JUNCTION,0.00024,23,0.3151,0,0,1.0,0.0,keep,itself,,True,"EP300,CSNK2A1,SORBS1,SRC,WASF3,AFDN,PARD3,RAC2,MAPK1,FARP2,PTPRF,INSR,WASF2,CSNK2A2,CREBBP,MAP3K7,TCF7,NECTIN3,IQGAP1,PTPRJ"
ngs,GSE282081,Main_DE,Hepatocyte_coculture,CP_KEGG_LEGACY,results/ngs/GSE282081/tables/Hepatocyte_coculture/GSEA/CP_KEGG_LEGACY/gsea_result.csv,KEGG_GLUTATHIONE_METABOLISM,KEGG_GLUTATHIONE_METABOLISM,0.000242,18,0.36,0,0,1.0,0.0,keep,itself,,True,"SRM,RRM2,GGCT,PGD,ODC1,LAP3,SMS,GPX7,GSTK1,GSTP1,IDH2,MGST2,MGST3,GSTZ1,GSTA4,G6PD,GPX4,GSTM4"
