"TF","Score","Activity_Score_Mean","Method_P_Value","Condition_Scores","Method_Direction","Rank","Method","Method_Rank","Method_Score","Method_Adjusted_P_Value","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"NFATC4","2.9724656655023475871","2.9724656655023475871","0.00295418249634324045493904975501209264621138572692871093750","HVL_ALL=2.972","Activated","11","collectri","11","2.9724656655023475871",NA,"3","GTEx--Coexpression(rank=699); Enrichr--Queries(rank=839); ARCHS4--Coexpression(rank=1016)","1237","0.43500000000000000","GTEx Coexpression,0.435"
"PPARA","2.8883397781857378384","2.8883397781857378384","0.00387281275226078079351732519342021987540647387504577636719","HVL_ALL=2.888","Activated","12","collectri","12","2.8883397781857378384",NA,"3","Enrichr--Queries(rank=619); GTEx--Coexpression(rank=682); ARCHS4--Coexpression(rank=904)","1216","0.42440000000000000","GTEx Coexpression,0.4244"
"OLIG2","2.8445053660644226134","-2.8445053660644226134","0.00444804366124026615003650420021585887297987937927246093750","HVL_ALL=-2.845","Repressed","13","collectri","13","2.8445053660644226134",NA,"4","Literature--ChIP-seq(rank=65); Enrichr--Queries(rank=1106); GTEx--Coexpression(rank=1199); ARCHS4--Coexpression(rank=1330)","1175","0.39629999999999999","Literature ChIP-seq,0.3963"
"IRF9","2.7741405432487860061","2.7741405432487860061","0.00553477615242458503841405104139994364231824874877929687500","HVL_ALL=2.774","Activated","14","collectri","14","2.7741405432487860061",NA,"4","ReMap--ChIP-seq(rank=249); Enrichr--Queries(rank=607); GTEx--Coexpression(rank=931); ARCHS4--Coexpression(rank=935)","1233","0.43230000000000002","Enrichr Queries,0.4323"
"MYBL2","2.6985123766390453071","-2.6985123766390453071","0.00696501479698946341506671231513792008627206087112426757812","HVL_ALL=-2.699","Repressed","15","collectri","15","2.6985123766390453071",NA,"6","Enrichr--Queries(rank=3); Literature--ChIP-seq(rank=4); ARCHS4--Coexpression(rank=6); GTEx--Coexpression(rank=10); ReMap--ChIP-seq(rank=10); ENCODE--ChIP-seq(rank=20)","7","0.00213700000000000","Enrichr Queries,0.002137"
"IKZF4","2.6807719043154034644","2.6807719043154034644","0.00734525640261116975759936309486874961294233798980712890625","HVL_ALL=2.681","Activated","16","collectri","16","2.6807719043154034644",NA,"3","Enrichr--Queries(rank=675); GTEx--Coexpression(rank=734); ARCHS4--Coexpression(rank=843)","1271","0.45679999999999998","GTEx Coexpression,0.4568"
"SMARCA1","2.6710008303635888183","-2.6710008303635888183","0.00756254597316394997635891073173297627363353967666625976562","HVL_ALL=-2.671","Repressed","17","collectri","17","2.6710008303635888183",NA,"0","",NA,NA,NA
"ZNF331","2.5977382757864093676","-2.5977382757864093676","0.00938399886417885624456669546589182573370635509490966796875","HVL_ALL=-2.598","Repressed","18","collectri","18","2.5977382757864093676",NA,"3","Enrichr--Queries(rank=428); GTEx--Coexpression(rank=1055); ARCHS4--Coexpression(rank=1445)","983","0.30480000000000002","Enrichr Queries,0.3048"
"TBP","2.5315905013813417845","-2.5315905013813417845","0.01135465112697073807035419434896539314649999141693115234375","HVL_ALL=-2.532","Repressed","19","collectri","19","2.5315905013813417845",NA,"5","ENCODE--ChIP-seq(rank=27); Literature--ChIP-seq(rank=83); GTEx--Coexpression(rank=93); ReMap--ChIP-seq(rank=100); ARCHS4--Coexpression(rank=738)","217","0.05787000000000000","GTEx Coexpression,0.05787"
"FOXM1","2.5136236974832084634","-2.5136236974832084634","0.01194978632502517734703673113472177647054195404052734375000","HVL_ALL=-2.514","Repressed","20","collectri","20","2.5136236974832084634",NA,"6","Enrichr--Queries(rank=1); GTEx--Coexpression(rank=1); Literature--ChIP-seq(rank=1); ReMap--ChIP-seq(rank=1); ENCODE--ChIP-seq(rank=2); ARCHS4--Coexpression(rank=5)","2","0.00062230000000000","GTEx Coexpression,6.223E-4"
"ZNF143","2.5054749194528458389","-2.5054749194528458389","0.01222870707729579661804386603307648329064249992370605468750","HVL_ALL=-2.505","Repressed","21","collectri","21","2.5054749194528458389",NA,"5","ReMap--ChIP-seq(rank=30); ENCODE--ChIP-seq(rank=55); Enrichr--Queries(rank=150); GTEx--Coexpression(rank=504); ARCHS4--Coexpression(rank=860)","371","0.10100000000000001","ReMap ChIP-seq,0.101"
"ARID3A","2.5024101042579163234","-2.5024101042579163234","0.01233509469654905932323174511111574247479438781738281250000","HVL_ALL=-2.502","Repressed","22","collectri","22","2.5024101042579163234",NA,"5","ENCODE--ChIP-seq(rank=73); ReMap--ChIP-seq(rank=129); GTEx--Coexpression(rank=502); Enrichr--Queries(rank=629); ARCHS4--Coexpression(rank=1186)","1001","0.31240000000000001","GTEx Coexpression,0.3124"
"KCNIP3","2.4914713294836099422","-2.4914713294836099422","0.01272152338638481670896052122543551377020776271820068359375","HVL_ALL=-2.491","Repressed","23","collectri","23","2.4914713294836099422",NA,"2","ARCHS4--Coexpression(rank=643); GTEx--Coexpression(rank=1298)","1173","0.39500000000000002","ARCHS4 Coexpression,0.395"
"TBX6","2.4717100187020597524","2.4717100187020597524","0.01344685412586141270985251594538567587733268737792968750000","HVL_ALL=2.472","Activated","24","collectri","24","2.4717100187020597524",NA,"3","Enrichr--Queries(rank=316); ARCHS4--Coexpression(rank=958); GTEx--Coexpression(rank=1173)","773","0.22509999999999999","Enrichr Queries,0.2251"
"E2F5","2.4469437068343746766","-2.4469437068343746766","0.01440733394053978627669110323950008023530244827270507812500","HVL_ALL=-2.447","Repressed","25","collectri","25","2.4469437068343746766",NA,"4","ReMap--ChIP-seq(rank=4); Enrichr--Queries(rank=58); GTEx--Coexpression(rank=196); ARCHS4--Coexpression(rank=243)","45","0.01347000000000000","ReMap ChIP-seq,0.01347"
"KLF7","2.4157478398667344699","2.4157478398667344699","0.01570293181318797165468836851687228772789239883422851562500","HVL_ALL=2.416","Activated","26","collectri","26","2.4157478398667344699",NA,"3","Enrichr--Queries(rank=994); GTEx--Coexpression(rank=1051); ARCHS4--Coexpression(rank=1192)","1493","0.65400000000000003","GTEx Coexpression,0.654"
"FOXH1","2.4043026899910531213","-2.4043026899910531213","0.01620335060376152172545438645556714618578553199768066406250","HVL_ALL=-2.404","Repressed","27","collectri","27","2.4043026899910531213",NA,"3","Enrichr--Queries(rank=239); ARCHS4--Coexpression(rank=540); GTEx--Coexpression(rank=1070)","601","0.17019999999999999","Enrichr Queries,0.1702"
"ZNF300","2.3812880891920467086","2.3812880891920467086","0.01725221376630058783829824164968158584088087081909179687500","HVL_ALL=2.381","Activated","28","collectri","28","2.3812880891920467086",NA,"3","Enrichr--Queries(rank=79); GTEx--Coexpression(rank=253); ARCHS4--Coexpression(rank=903)","210","0.05627000000000000","Enrichr Queries,0.05627"
"YBX1","2.3115620716161977555","-2.3115620716161977555","0.02080182881952342618947504604420828400179743766784667968750","HVL_ALL=-2.312","Repressed","29","collectri","29","2.3115620716161977555",NA,"3","ARCHS4--Coexpression(rank=74); Enrichr--Queries(rank=193); GTEx--Coexpression(rank=529)","169","0.04545000000000000","ARCHS4 Coexpression,0.04545"
"RARG","2.2998095394432165328","2.2998095394432165328","0.02145901277380222321733427293111162725836038589477539062500","HVL_ALL=2.3","Activated","30","collectri","30","2.2998095394432165328",NA,"4","Literature--ChIP-seq(rank=137); Enrichr--Queries(rank=674); GTEx--Coexpression(rank=707); ARCHS4--Coexpression(rank=1306)","1244","0.44000000000000000","GTEx Coexpression,0.44"
"TFAM","2.2971921692891981159","-2.2971921692891981159","0.02160780964805604151268703105870372382923960685729980468750","HVL_ALL=-2.297","Repressed","31","collectri","31","2.2971921692891981159",NA,"0","",NA,NA,NA
"DNMT3A","2.2590574470960387288","-2.2590574470960387288","0.02387981165416853956973142203423776663839817047119140625000","HVL_ALL=-2.259","Repressed","32","collectri","32","2.2590574470960387288",NA,"0","",NA,NA,NA
"ATF5","2.1987822921956672317","-2.1987822921956672317","0.02789340621089899871498651862111728405579924583435058593750","HVL_ALL=-2.199","Repressed","33","collectri","33","2.1987822921956672317",NA,"3","Enrichr--Queries(rank=566); GTEx--Coexpression(rank=1122); ARCHS4--Coexpression(rank=1472)","1183","0.40310000000000001","Enrichr Queries,0.4031"
"ZBTB7B","2.1551432485848129872","2.1551432485848129872","0.03115062626945995505334252584361820481717586517333984375000","HVL_ALL=2.155","Activated","34","collectri","34","2.1551432485848129872",NA,"3","Enrichr--Queries(rank=424); GTEx--Coexpression(rank=1141); ARCHS4--Coexpression(rank=1314)","974","0.30199999999999999","Enrichr Queries,0.302"
"TFDP1","2.1415659013113983455","-2.1415659013113983455","0.03222843010972416266657347705404390580952167510986328125000","HVL_ALL=-2.142","Repressed","35","collectri","35","2.1415659013113983455",NA,"4","GTEx--Coexpression(rank=4); ReMap--ChIP-seq(rank=6); ARCHS4--Coexpression(rank=16); Enrichr--Queries(rank=16)","9","0.00248900000000000","GTEx Coexpression,0.002489"
"ZBTB33","2.1240228840053121395","2.1240228840053121395","0.03366823007239816423208367268671281635761260986328125000000","HVL_ALL=2.124","Activated","36","collectri","36","2.1240228840053121395",NA,"5","ENCODE--ChIP-seq(rank=61); ReMap--ChIP-seq(rank=75); ARCHS4--Coexpression(rank=335); GTEx--Coexpression(rank=380); Enrichr--Queries(rank=445)","716","0.20580000000000001","ARCHS4 Coexpression,0.2058"
"NONO","2.1089113730211836994","-2.1089113730211836994","0.03495223233880649649218952390583581291139125823974609375000","HVL_ALL=-2.109","Repressed","37","collectri","37","2.1089113730211836994",NA,"0","",NA,NA,NA
"SP7","2.0493080507031740112","2.0493080507031740112","0.04043200192526098801781841984848142601549625396728515625000","HVL_ALL=2.049","Activated","38","collectri","38","2.0493080507031740112",NA,"3","GTEx--Coexpression(rank=1068); Enrichr--Queries(rank=1209); ARCHS4--Coexpression(rank=1420)","1499","0.66459999999999997","GTEx Coexpression,0.6646"
"TADA2A","2.0243711252316489713","-2.0243711252316489713","0.04293198042002274034123487922443018760532140731811523437500","HVL_ALL=-2.024","Repressed","39","collectri","39","2.0243711252316489713",NA,"0","",NA,NA,NA
"RB1","2.0171771533912528085","-2.0171771533912528085","0.04367702938831737047298275911089149303734302520751953125000","HVL_ALL=-2.017","Repressed","40","collectri","40","2.0171771533912528085",NA,"0","",NA,NA,NA
"APEX1","2.0064022041750280145","-2.0064022041750280145","0.04481335334808218828772652386760455556213855743408203125000","HVL_ALL=-2.006","Repressed","41","collectri","41","2.0064022041750280145",NA,"0","",NA,NA,NA
"CREB5","1.9832797427890875852","1.9832797427890875852","0.04733619085036438328684127441192686092108488082885742187500","HVL_ALL=1.983","Activated","42","collectri","42","1.9832797427890875852",NA,"3","Enrichr--Queries(rank=1204); GTEx--Coexpression(rank=1589); ARCHS4--Coexpression(rank=1601)","1607","0.85750000000000004","Enrichr Queries,0.8575"
"PREB","1.9707565344325721490","1.9707565344325721490","0.04875173056882652067312022836631513200700283050537109375000","HVL_ALL=1.971","Activated","43","collectri","43","1.9707565344325721490",NA,"3","Enrichr--Queries(rank=206); GTEx--Coexpression(rank=507); ARCHS4--Coexpression(rank=533)","530","0.14670000000000000","Enrichr Queries,0.1467"
"BHLHA15","1.9608491615961338717","1.9608491615961338717","0.04989662124645441454440231154876528307795524597167968750000","HVL_ALL=1.961","Activated","44","collectri","44","1.9608491615961338717",NA,"2","GTEx--Coexpression(rank=1360); ARCHS4--Coexpression(rank=1500)","1602","0.84630000000000005","GTEx Coexpression,0.8463"
"ZFX","1.9460599566039564756","1.9460599566039564756","0.05164753793873569365224796001712093129754066467285156250000","HVL_ALL=1.946","Activated","45","collectri","45","1.9460599566039564756",NA,"5","ReMap--ChIP-seq(rank=41); Literature--ChIP-seq(rank=54); Enrichr--Queries(rank=774); ARCHS4--Coexpression(rank=849); GTEx--Coexpression(rank=986)","499","0.13800000000000001","ReMap ChIP-seq,0.138"
"HNF1A","1.9387675021407699827","1.9387675021407699827","0.05252965493948329872564428910663991700857877731323242187500","HVL_ALL=1.939","Activated","46","collectri","46","1.9387675021407699827",NA,"3","Enrichr--Queries(rank=667); GTEx--Coexpression(rank=717); ARCHS4--Coexpression(rank=1085)","1256","0.44619999999999999","GTEx Coexpression,0.4462"
"SF1","1.9284273377199985244","-1.9284273377199985244","0.05380199417975303072259052328263351228088140487670898437500","HVL_ALL=-1.928","Repressed","47","collectri","47","1.9284273377199985244",NA,"0","",NA,NA,NA
"POU5F1","1.9165023485281320603","-1.9165023485281320603","0.05530118455823928441672521216787572484463453292846679687500","HVL_ALL=-1.917","Repressed","48","collectri","48","1.9165023485281320603",NA,"5","Literature--ChIP-seq(rank=17); ARCHS4--Coexpression(rank=99); Enrichr--Queries(rank=133); ReMap--ChIP-seq(rank=145); GTEx--Coexpression(rank=1420)","227","0.06081000000000000","ARCHS4 Coexpression,0.06081"
"HSF2","1.9101501723960234713","-1.9101501723960234713","0.05611388059614013518183739392952702473849058151245117187500","HVL_ALL=-1.91","Repressed","49","collectri","49","1.9101501723960234713",NA,"3","Enrichr--Queries(rank=170); ARCHS4--Coexpression(rank=1033); GTEx--Coexpression(rank=1200)","444","0.12110000000000001","Enrichr Queries,0.1211"
"SREBF2","1.8966229416487787596","1.8966229416487787596","0.05787772050436933157779861858216463588178157806396484375000","HVL_ALL=1.897","Activated","50","collectri","50","1.8966229416487787596",NA,"6","Literature--ChIP-seq(rank=71); ENCODE--ChIP-seq(rank=85); ReMap--ChIP-seq(rank=110); Enrichr--Queries(rank=460); ARCHS4--Coexpression(rank=565); GTEx--Coexpression(rank=1112)","1037","0.32760000000000000","Enrichr Queries,0.3276"
"EP300","1.8869848373237583239","-1.8869848373237583239","0.05916236509057014314461042658876976929605007171630859375000","HVL_ALL=-1.887","Repressed","51","collectri","51","1.8869848373237583239",NA,"0","",NA,NA,NA
"EMX2","1.8839058189861908055","-1.8839058189861908055","0.05957771599568512099764916456479113548994064331054687500000","HVL_ALL=-1.884","Repressed","52","collectri","52","1.8839058189861908055",NA,"3","ARCHS4--Coexpression(rank=804); Enrichr--Queries(rank=1218); GTEx--Coexpression(rank=1500)","1322","0.49390000000000001","ARCHS4 Coexpression,0.4939"
"CEBPB","1.8817831678283554186","1.8817831678283554186","0.05986546211595356048462690523592755198478698730468750000000","HVL_ALL=1.882","Activated","53","collectri","53","1.8817831678283554186",NA,"6","ENCODE--ChIP-seq(rank=23); Literature--ChIP-seq(rank=42); ReMap--ChIP-seq(rank=227); Enrichr--Queries(rank=874); ARCHS4--Coexpression(rank=1316); GTEx--Coexpression(rank=1382)","681","0.19489999999999999","ENCODE ChIP-seq,0.1949"
"NKX2-2","1.8803896138037146102","1.8803896138037146102","0.06005499801796504444340030204330105334520339965820312500000","HVL_ALL=1.88","Activated","54","collectri","54","1.8803896138037146102",NA,"0","",NA,NA,NA
"HNF4A","1.8756030179135103619","1.8756030179135103619","0.06070981170381201802443982273871370125561952590942382812500","HVL_ALL=1.876","Activated","55","collectri","55","1.8756030179135103619",NA,"6","Literature--ChIP-seq(rank=47); ENCODE--ChIP-seq(rank=107); ReMap--ChIP-seq(rank=116); GTEx--Coexpression(rank=402); ARCHS4--Coexpression(rank=955); Enrichr--Queries(rank=975)","839","0.25019999999999998","GTEx Coexpression,0.2502"
"MAF","1.8655089042282446687","1.8655089042282446687","0.06211010527081924775805177318943606223911046981811523437500","HVL_ALL=1.866","Activated","56","collectri","56","1.8655089042282446687",NA,"4","ReMap--ChIP-seq(rank=156); GTEx--Coexpression(rank=834); ARCHS4--Coexpression(rank=862); Enrichr--Queries(rank=1313)","1360","0.51900000000000002","GTEx Coexpression,0.519"
"ZNF202","1.8532719865016336058","1.8532719865016336058","0.06384338427137299654123836489816312678158283233642578125000","HVL_ALL=1.853","Activated","57","collectri","57","1.8532719865016336058",NA,"3","ARCHS4--Coexpression(rank=45); Enrichr--Queries(rank=100); GTEx--Coexpression(rank=365)","100","0.02764000000000000","ARCHS4 Coexpression,0.02764"
"ZBTB17","1.8489927469764284584","-1.8489927469764284584","0.06445886003681447484758848531782859936356544494628906250000","HVL_ALL=-1.849","Repressed","58","collectri","58","1.8489927469764284584",NA,"3","GTEx--Coexpression(rank=770); Enrichr--Queries(rank=861); ARCHS4--Coexpression(rank=971)","1308","0.47920000000000001","GTEx Coexpression,0.4792"
"FOXA2","1.8386979598213857301","1.8386979598213857301","0.06595962366877423932454149735349346883594989776611328125000","HVL_ALL=1.839","Activated","59","collectri","59","1.8386979598213857301",NA,"6","Literature--ChIP-seq(rank=76); ENCODE--ChIP-seq(rank=98); ReMap--ChIP-seq(rank=215); Enrichr--Queries(rank=1021); ARCHS4--Coexpression(rank=1068); GTEx--Coexpression(rank=1088)","1279","0.46339999999999998","Literature ChIP-seq,0.4634"
"PAX9","1.8375592487688667820","-1.8375592487688667820","0.06612737834287196747595771739725023508071899414062500000000","HVL_ALL=-1.838","Repressed","60","collectri","60","1.8375592487688667820",NA,"3","ARCHS4--Coexpression(rank=807); Enrichr--Queries(rank=1035); GTEx--Coexpression(rank=1352)","1325","0.49569999999999997","ARCHS4 Coexpression,0.4957"
"CREM","1.8085684702557769388","-1.8085684702557769388","0.07051807054098270521880209571463637985289096832275390625000","HVL_ALL=-1.809","Repressed","61","collectri","61","1.8085684702557769388",NA,"5","Literature--ChIP-seq(rank=10); ReMap--ChIP-seq(rank=76); Enrichr--Queries(rank=960); GTEx--Coexpression(rank=1401); ARCHS4--Coexpression(rank=1474)","228","0.06098000000000000","Literature ChIP-seq,0.06098"
"HIVEP2","1.8080534488545423333","1.8080534488545423333","0.07059818231740862259915303411617060191929340362548828125000","HVL_ALL=1.808","Activated","62","collectri","62","1.8080534488545423333",NA,"3","ARCHS4--Coexpression(rank=776); Enrichr--Queries(rank=814); GTEx--Coexpression(rank=875)","1303","0.47670000000000001","ARCHS4 Coexpression,0.4767"
"MAX","1.7954082239113184905","-1.7954082239113184905","0.07258868314362929008431990496319485828280448913574218750000","HVL_ALL=-1.795","Repressed","63","collectri","63","1.7954082239113184905",NA,"5","ENCODE--ChIP-seq(rank=19); ReMap--ChIP-seq(rank=45); Enrichr--Queries(rank=586); GTEx--Coexpression(rank=1157); ARCHS4--Coexpression(rank=1422)","542","0.15150000000000000","ReMap ChIP-seq,0.1515"
"TBX21","1.7808589153491121149","1.7808589153491121149","0.07493550184771616273771144278725842013955116271972656250000","HVL_ALL=1.781","Activated","64","collectri","64","1.7808589153491121149",NA,"4","ReMap--ChIP-seq(rank=186); Enrichr--Queries(rank=1017); ARCHS4--Coexpression(rank=1361); GTEx--Coexpression(rank=1373)","1468","0.62629999999999997","ReMap ChIP-seq,0.6263"
"ESRRG","1.7738747448753793279","1.7738747448753793279","0.07608387103565682207939602221813402138650417327880859375000","HVL_ALL=1.774","Activated","65","collectri","65","1.7738747448753793279",NA,"3","ARCHS4--Coexpression(rank=410); Enrichr--Queries(rank=1085); GTEx--Coexpression(rank=1307)","842","0.25180000000000002","ARCHS4 Coexpression,0.2518"
"TWIST2","1.7731255346463370426","1.7731255346463370426","0.07620790766853691167170836706645786762237548828125000000000","HVL_ALL=1.773","Activated","66","collectri","66","1.7731255346463370426",NA,"2","GTEx--Coexpression(rank=1294); ARCHS4--Coexpression(rank=1417)","1581","0.80520000000000003","GTEx Coexpression,0.8052"
"YY1","1.7589991095668235932","-1.7589991095668235932","0.07857765980461692278957741564227035269141197204589843750000","HVL_ALL=-1.759","Repressed","67","collectri","67","1.7589991095668235932",NA,"6","ReMap--ChIP-seq(rank=36); Literature--ChIP-seq(rank=63); ARCHS4--Coexpression(rank=66); ENCODE--ChIP-seq(rank=70); Enrichr--Queries(rank=187); GTEx--Coexpression(rank=934)","149","0.04054000000000000","ARCHS4 Coexpression,0.04054"
"RARA","1.7534183409609627180","1.7534183409609627180","0.07953022504419340887871214818005682900547981262207031250000","HVL_ALL=1.753","Activated","68","collectri","68","1.7534183409609627180",NA,"5","Literature--ChIP-seq(rank=55); ReMap--ChIP-seq(rank=84); Enrichr--Queries(rank=743); ARCHS4--Coexpression(rank=1180); GTEx--Coexpression(rank=1454)","925","0.28280000000000000","ReMap ChIP-seq,0.2828"
"KLF6","1.7516560476683324943","1.7516560476683324943","0.07983296882918400338979836305952630937099456787109375000000","HVL_ALL=1.752","Activated","69","collectri","69","1.7516560476683324943",NA,"4","ReMap--ChIP-seq(rank=111); ARCHS4--Coexpression(rank=237); Enrichr--Queries(rank=895); GTEx--Coexpression(rank=1526)","526","0.14560000000000001","ARCHS4 Coexpression,0.1456"
"ZKSCAN7","1.7142244561668327218","-1.7142244561668327218","0.08648751101328040757909576541351270861923694610595703125000","HVL_ALL=-1.714","Repressed","70","collectri","70","1.7142244561668327218",NA,"2","ARCHS4--Coexpression(rank=706); GTEx--Coexpression(rank=1071)","1235","0.43369999999999997","ARCHS4 Coexpression,0.4337"
"SETBP1","1.7073404962766676185","-1.7073404962766676185","0.08775878325371623545070320915328920818865299224853515625000","HVL_ALL=-1.707","Repressed","71","collectri","71","1.7073404962766676185",NA,"3","Enrichr--Queries(rank=758); GTEx--Coexpression(rank=901); ARCHS4--Coexpression(rank=1298)","1384","0.53990000000000005","Enrichr Queries,0.5399"
"MYF6","1.7061029582367617241","-1.7061029582367617241","0.08798891189800742140825207115994999185204505920410156250000","HVL_ALL=-1.706","Repressed","72","collectri","72","1.7061029582367617241",NA,"3","GTEx--Coexpression(rank=925); ARCHS4--Coexpression(rank=950); Enrichr--Queries(rank=1262)","1423","0.57560000000000000","GTEx Coexpression,0.5756"
"HDAC9","1.7003676929423219288","1.7003676929423219288","0.08906178476610994432238754825448268093168735504150390625000","HVL_ALL=1.7","Activated","73","collectri","73","1.7003676929423219288",NA,"0","",NA,NA,NA
"KLF12","1.6808716456939745143","1.6808716456939745143","0.09278784851777026332353415227771620266139507293701171875000","HVL_ALL=1.681","Activated","74","collectri","74","1.6808716456939745143",NA,"3","GTEx--Coexpression(rank=297); ARCHS4--Coexpression(rank=1035); Enrichr--Queries(rank=1163)","652","0.18479999999999999","GTEx Coexpression,0.1848"
"SP3","1.6689180782388173263","1.6689180782388173263","0.09513361630176363215039003762285574339330196380615234375000","HVL_ALL=1.669","Activated","75","collectri","75","1.6689180782388173263",NA,"3","Enrichr--Queries(rank=254); GTEx--Coexpression(rank=915); ARCHS4--Coexpression(rank=1018)","642","0.18090000000000001","Enrichr Queries,0.1809"
"NR1I3","1.6648144259308641502","1.6648144259308641502","0.09594978494727657292173716996330767869949340820312500000000","HVL_ALL=1.665","Activated","76","collectri","76","1.6648144259308641502",NA,"3","Enrichr--Queries(rank=748); ARCHS4--Coexpression(rank=833); GTEx--Coexpression(rank=1113)","1349","0.51170000000000004","ARCHS4 Coexpression,0.5117"
"HIF1A","1.6623869640444171036","1.6623869640444171036","0.09643521099024832121671124696149490773677825927734375000000","HVL_ALL=1.662","Activated","77","collectri","77","1.6623869640444171036",NA,"5","Literature--ChIP-seq(rank=156); ReMap--ChIP-seq(rank=245); Enrichr--Queries(rank=326); GTEx--Coexpression(rank=661); ARCHS4--Coexpression(rank=1137)","792","0.23219999999999999","Enrichr Queries,0.2322"
"PML","1.6594629351034395626","1.6594629351034395626","0.09702254351925670983192162566410843282938003540039062500000","HVL_ALL=1.659","Activated","78","collectri","78","1.6594629351034395626",NA,"0","",NA,NA,NA
"RFXANK","1.6567821765640193821","1.6567821765640193821","0.09756352174866740611935966853707213886082172393798828125000","HVL_ALL=1.657","Activated","79","collectri","79","1.6567821765640193821",NA,"0","",NA,NA,NA
"ELF1","1.6495263787377876241","1.6495263787377876241","0.09903984360946097020850231729127699509263038635253906250000","HVL_ALL=1.65","Activated","80","collectri","80","1.6495263787377876241",NA,"5","ENCODE--ChIP-seq(rank=43); ReMap--ChIP-seq(rank=62); Literature--ChIP-seq(rank=99); GTEx--Coexpression(rank=724); ARCHS4--Coexpression(rank=936)","728","0.20880000000000001","ReMap ChIP-seq,0.2088"
