Heatmap_Rank,term_id,term_name,p_value,term_size,intersection_size,intersection,Input_Order,Pathway_Gene_Source,Pathway_Gene_Count,Filtered,Versus,Versus Name,Result,Reciprocal pvalue,DEGs in Intersection,Is Reciprocal,GSEA_Rank,Neg_Log10_P,Pathway_Label_Clean,Pathway_Label,Heatmap_Cluster_Rank
1,AR_Q6,AR_Q6,9.54110347412e-05,241,66,"NRG2,FOXP2,SLC25A12,MAPKAPK5,FRMD5,PCGF1,GARIN1B,ZNF541,KMT2D,QTRT2,DHX40,FA2H,GDAP1L1,ZNF217,DNAJC7,TFDP2,TMBIM6,MLX,DST,SOS2,SNX2,PLA2G2F,TSPYL2,FAM217B,RINT1,RHEB,RBBP6,PURA,MAP2K5,DCAF6,SCN3B,H2AJ,ZNF654,PRPF38B,THG1L,SDHAF2,CNTLN,EPB41L4B,LUC7L3,UFC1,UBR5,SLC22A17,NEO1,MAP4,CAPRIN1,LIF,DCDC1,HOXA2,KLHL10,HECTD4,NBEA,KLHL3,ATRNL1,GAP43,ARHGAP26,WDFY3,IKZF2,RBM24,AP2B1,USP54,TOM1L2,SESN3,ANKRD54,SLC25A25,CSMD3,SYNRG",0,GMT,260,keep,itself,,1.0,0.0,0,True,1,4.020401394163054,AR Q6,AR Q6,1
2,DR3_Q4,DR3_Q4,0.0135907728059699,136,36,"PPP4R1,ADAMTS4,FRMD5,ST6GALNAC5,ZNF436,ARHGEF5,TMEM38A,ZMYM2,ZFX,VEGFA,NKX2-1,TGFB3,STIM1,SGK1,AZI2,ROCK1,GPBP1L1,RBBP6,ARID4A,CCDC177,SLC50A1,ERBIN,PPP2R5B,ASXL2,PRPF38B,PRKAG2,UBR5,BMAL1,KANSL1,NBEA,NIPBL,IKZF2,RBM24,SLC26A3,DIAPH1,ASXL1",15,GMT,149,keep,itself,,1.0,0.0,0,True,32,1.8667558474745791,DR3 Q4,DR3 Q4,2
3,LXR_DR4_Q3,LXR_DR4_Q3,0.0126419184026824,91,24,"NUAK1,BZW1,ADAMTS4,FOXP2,FRMD5,SPOP,TAF11,SGK1,AZI2,RINT1,BCL3,TP53INP2,PLAG1,SYT17,NELL2,ZFHX3,CCDC9B,ACACA,HIC1,FOXD3,KDM2A,IKZF2,ETV6,DTX3",20,GMT,94,keep,itself,,1.0,0.0,0,True,30,1.8981870171548418,LXR DR4 Q3,LXR DR4 Q3,3
4,NFAT_Q6,NFAT_Q6,0.0057525619160486,221,55,"ZBTB5,TBX4,MAP4K4,FOXP2,FBXL20,MRPL45,CCDC6,UXS1,TRPM3,TMEM38A,ZNF143,TRPS1,TGFB3,TFDP2,TEC,SNX2,ZFAND3,NDRG2,CEP15,ZNF654,EXD2,ATG2B,KLHL24,PDE4D,UBR5,RASL12,PAX3,ZFHX3,MTIF2,KMT2A,LIF,LASP1,ARF6,IRF4,HOXC4,HOXB3,HOXA2,PRICKLE4,RBMS3,RBMXL2,ZBTB32,NBEA,KLHL3,ANKRD17,TAB3,MTF2,IKZF2,RNF182,ELK3,DTX3,ADAMTS17,SGO1,COL3A1,NTN5,MRGPRF",28,GMT,250,keep,itself,,1.0,0.0,0,True,18,2.240138698230195,NFAT Q6,NFAT Q6,4
5,CIZ_01,CIZ_01,0.0155820829512664,225,56,"DMTF1,NRG2,FOXP2,ADAMTSL1,KLF7,PKP4,FRMD5,PYM1,ST6GALNAC5,CCDC6,FAM110D,CHCHD7,NABP2,VCL,TGFB3,STIM1,SLC8A3,BCL11B,OVOL2,PURA,SLC4A5,RELCH,CCDC88A,TENT5A,ZNF654,PPP2R1B,PPP2R3C,RNF43,CNTLN,SYTL2,POLR2A,PLP1,PLAG1,LUC7L3,NLK,PDE4D,PHF21A,PAPPA,IGSF3,HOXB9,HOXB3,HOXA2,HIVEP1,HIP1,GRM3,FOXD3,TAB3,IKZF2,FGF14,ADAMTS17,ARX,DGKA,ZSCAN29,COL3A1,GABARAP,CHD2",40,GMT,254,keep,itself,,1.0,0.0,0,True,35,1.8073744880128928,CIZ 01,CIZ 01,5
6,WCAANNNYCAG_UNKNOWN,WCAANNNYCAG_UNKNOWN,0.0011938321189791,242,67,"SV2A,C2CD2L,FOXP2,CIAO1,ARHGEF2,SCAF11,STARD13,KLF7,DPF3,KMT2D,CBLL1,QTRT2,CEP97,CACNB3,CA11,WNT9A,TNNC1,THPO,CDKL5,BMP4,SCN8A,BCL6,PURA,RDH14,RELCH,ZC4H2,TMEM127,RBM41,CCDC25,BCOR,PGPEP1,POU4F3,ATP5PO,PLCG1,SYT17,SUFU,POLK,ANGPT4,DYNC1LI1,SMARCAL1,LRP1,ARF6,KLK1,GTPBP8,RAB30,INVS,EHBP1,DCUN1D4,AAK1,EPB41L2,SLC38A9,NFXL1,HSCB,HECTD2,SMCR8,DOCK11,CREB1,TMEM150A,IFTAP,PABIR1,MSL3,RALBP1,NPRL2,RNASEH2A,CERT1,SRGN,PPP2R2B",7,GMT,254,keep,itself,,1.0,0.0,0,True,2,2.923056740984852,WCAANNNYCAG UNKNOWN,WCAANNNYCAG UNKNOWN,6
7,SNACANNNYSYAGA_UNKNOWN,SNACANNNYSYAGA_UNKNOWN,0.0014060502995154,91,30,"RNF10,ZC3H11A,TTLL4,CIAO1,NUDCD1,CBLL1,WNT9A,CALCOCO1,ZC4H2,PEX26,TMEM127,RBM41,CCDC25,UTP11,RDH11,MDH1,ZNF546,TMEM208,ZNF875,INVS,DCUN1D4,AAK1,RBM24,SLC38A9,NFXL1,ZNF569,SMCR8,IFTAP,MSL3,TNFAIP8L2",2,GMT,95,keep,itself,,1.0,0.0,0,True,5,2.851999142750589,SNACANNNYSYAGA UNKNOWN,SNACANNNYSYAGA UNKNOWN,7
8,RRAGTTGT_UNKNOWN,RRAGTTGT_UNKNOWN,0.0048402289760451,242,62,"MED12,KLF4,MAGI1,SPAG9,SCRT2,GAS7,ATRN,ST6GALNAC5,SNX27,KMT2D,ZNF436,ZDHHC14,CEP97,ZMYM2,ZNF189,CA11,TFAP2A,SNX1,BMP4,BCL11B,CCL24,RRM1,RPS6KA3,RPL31,PTPRK,PTPRG,RCN3,ZC4H2,LUC7L,LRRC1,CRTAC1,MRPL50,ATP5PO,PIK3R1,POLK,SLC25A37,LEF1,LIF,HOXA5,RAB30,RBMXL2,KLHL20,INVS,FOXD3,ZNF521,NIPBL,DAAM2,FEN1,ETV1,DLG3,POFUT4,PRSS35,SLC38A9,NFXL1,HSCB,SESN3,SMCR8,TMEM150A,RSKR,OSBPL9,CSMD3,MSL3",19,GMT,257,keep,itself,,1.0,0.0,0,True,14,2.315134092760408,RRAGTTGT UNKNOWN,RRAGTTGT UNKNOWN,8
9,AACWWCAANK_UNKNOWN,AACWWCAANK_UNKNOWN,0.0071030304866447,144,38,"TBPL1,FOXP2,RPS6KA5,SH3BGRL2,ZFHX4,QTRT2,ZDHHC14,ZNF189,CA11,SNX1,RAD51B,RAB5C,RDH14,NDRG2,RCN3,PRIM1,CCDC25,TBC1D8B,MRPL50,PLAG1,SIX4,NFIL3,NFIB,IMPDH2,UQCR10,INVS,R3HDM1,OTP,CLASP1,EHBP1,ADGRL2,FGF14,ALCAM,ETV1,FAM227B,DQX1,HSCB,SMCR8",16,GMT,146,keep,itself,,1.0,0.0,0,True,22,2.148556321305257,AACWWCAANK UNKNOWN,AACWWCAANK UNKNOWN,9
10,TCCCRNNRTGC_UNKNOWN,TCCCRNNRTGC_UNKNOWN,0.0098169046853654,214,63,"HSPB9,YTHDC1,STARD13,DNAL1,LZTR1,KMT2D,EDEM3,CEP290,CEP97,FYCO1,CENPO,ZNF189,VCL,TTC1,TIMP4,SON,NSD1,RPL30,EXOC4,CALCOCO1,HDAC8,TBC1D23,NDC1,ASXL2,CCDC25,PPP1R8,PTCD3,SLC9D1,MRPL50,PMM2,LUC7L3,POLK,MBP,LIG1,KIF11,SNX11,GSK3A,C1GALT1C1,FAM133A,INVS,GART,CCDC28A,POLR1A,R3HDM1,ABRAXAS2,SMG1,MTF2,DLG4,ASXL1,DQX1,COX4I1,TUBGCP3,EMC8,RAD50,CERT1,MAG,EYA4,ARHGAP44,RB1CC1,CCP110,PUM1,CLINT1,WTAP",33,GMT,216,keep,itself,,1.0,0.0,0,True,27,2.0080254256521317,TCCCRNNRTGC UNKNOWN,TCCCRNNRTGC UNKNOWN,10
