Data_Type,Dataset_ID,Plot_Category,Analysis_Name,GeneSet_Name,GSEA_Result_File,Pathway ID,Name,pvalue,DEG number,DEG Density,Intersecton size,DEGs in Intersection,Result,Reciprocal pvalue,Filtered,Versus,Versus Name,Is Reciprocal,Top Genes
ngs,GSE50760,ATF3_high_low_DE,Primary_tumor,GO_BP,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/ATF3_high_low_DE/GSEA/GO_BP/gsea_result.csv,GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,1e-10,52,0.6842,0,0,1.0,0.0,keep,itself,,True,"NDUFA11,ANTKMT,NDUFA5,ATP5MF,ATP5F1B,ATP5MG,NDUFB10,ATP5F1C,NDUFB11,ATP5F1E,NDUFC2,NDUFA3,NDUFA9,NDUFS6,ATP5MK,NDUFB8,ATP5F1D,VPS9D1,NDUFS4,NDUFA8"
ngs,GSE50760,ATF3_high_low_DE,Primary_tumor,GO_BP,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/ATF3_high_low_DE/GSEA/GO_BP/gsea_result.csv,GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE,GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE,1e-10,35,0.6604,41,31,0.0099,0.1129,exclude,GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,False,"ISCU,DLD,NDUFC1,NDUFA11,NDUFA5,NDUFB10,COQ9,NDUFC2,NDUFA3,NDUFA9,NDUFS6,NDUFB8,NDUFC2-KCTD14,NDUFS4,NDUFA8,NDUFB1,NDUFB5,NDUFS7,NDUFA10,NDUFAB1"
ngs,GSE50760,ATF3_high_low_DE,Primary_tumor,GO_BP,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/ATF3_high_low_DE/GSEA/GO_BP/gsea_result.csv,GOBP_ATP_BIOSYNTHETIC_PROCESS,GOBP_ATP_BIOSYNTHETIC_PROCESS,1e-10,62,0.5905,76,54,6.38e-05,0.0,keep,GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,True,"BCL2L13,SDHA,NDUFC1,PID1,PRKAG2,NDUFA11,ANTKMT,NDUFA5,ATP5MF,ATP5F1B,ATP5MG,NDUFB10,ATP5F1C,LETMD1,NDUFB11,ATP5F1E,NDUFC2,NDUFA3,NDUFA9,TMSB4X"
ngs,GSE50760,ATF3_high_low_DE,Primary_tumor,GO_BP,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/ATF3_high_low_DE/GSEA/GO_BP/gsea_result.csv,GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,1e-10,53,0.5248,46,29,0.0402,0.9349,exclude,GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,False,"NDUFB10,GHITM,UQCRH,COQ9,COX6B1,COX6C,NDUFC2,NDUFA3,NDUFA9,UQCRC2,NDUFS6,NDUFB8,BID,COX7A2L,NDUFC2-KCTD14,NDUFS4,NDUFA8,NDUFB1,NDUFB5,NDUFS7"
ngs,GSE50760,ATF3_high_low_DE,Primary_tumor,GO_BP,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/ATF3_high_low_DE/GSEA/GO_BP/gsea_result.csv,GOBP_ELECTRON_TRANSPORT_CHAIN,GOBP_ELECTRON_TRANSPORT_CHAIN,1e-10,67,0.5317,46,33,0.0013,0.3008,exclude,GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,False,"VPS54,SDHA,NDUFC1,UQCRB,NDUFA11,NDUFA5,SCO2,UQCRFS1,NDUFB10,GHITM,UQCRH,COQ9,WDR93,COX6B1,COX6C,NDUFC2,NDUFA3,NDUFA9,UQCRC2,NDUFS6"
ngs,GSE50760,ATF3_high_low_DE,Primary_tumor,GO_BP,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/ATF3_high_low_DE/GSEA/GO_BP/gsea_result.csv,GOBP_PROTON_TRANSMEMBRANE_TRANSPORT,GOBP_PROTON_TRANSMEMBRANE_TRANSPORT,1e-10,89,0.4611,60,45,5.3e-08,0.0205,keep,GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,True,"ATP6V1A,PHB2,SLC25A12,NDUFC1,ATP1A1,SLC11A2,SLC9A1,NDUFA5,ATP5MF,ATP6AP2,UQCRFS1,ATP5F1B,ATP1B1,ATP6AP1,ATP5MG,NDUFB10,SLC25A5,SURF1,GHITM,ATP5F1C"
ngs,GSE50760,ATF3_high_low_DE,Primary_tumor,GO_BP,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/ATF3_high_low_DE/GSEA/GO_BP/gsea_result.csv,GOBP_DNA_REPLICATION,GOBP_DNA_REPLICATION,1e-10,164,0.5109,0,0,1.0,0.0,keep,itself,,True,"ESCO1,NYNRIN,TYMS,UBE2V2,RPA1,METTL4,TNFAIP1,NFIX,DTD1,NFIA,TTF1,NASP,NUCKS1,AFG2A,LIG1,CENPS,POLD3,PARP1,FAF1,USP1"
ngs,GSE50760,ATF3_high_low_DE,Primary_tumor,GO_BP,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/ATF3_high_low_DE/GSEA/GO_BP/gsea_result.csv,GOBP_OXIDATIVE_PHOSPHORYLATION,GOBP_OXIDATIVE_PHOSPHORYLATION,1e-10,73,0.4899,68,46,2.63e-05,0.7898,exclude,GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,False,"NDUFA11,ANTKMT,NDUFA5,ATP5MF,UQCRFS1,ATP5F1B,ATP5MG,NDUFB10,GHITM,ATP5F1C,UQCRH,COQ9,NDUFB11,COX6B1,ATP5F1E,COX6C,NDUFC2,NDUFA3,AK4,NDUFA9"
ngs,GSE50760,ATF3_high_low_DE,Primary_tumor,GO_BP,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/ATF3_high_low_DE/GSEA/GO_BP/gsea_result.csv,GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,1e-10,64,0.4923,105,60,0.000168,1.0,exclude,GOBP_ATP_BIOSYNTHETIC_PROCESS,GOBP_ATP_BIOSYNTHETIC_PROCESS,False,"NDUFC1,NME7,PID1,PRKAG2,NDUFA11,ANTKMT,NDUFA5,ATP5MF,ATP5F1B,ATP5MG,NDUFB10,NME9,ATP5F1C,LETMD1,NDUFB11,ATP5F1E,NDUFC2,NDUFA3,NME2,AK4"
ngs,GSE50760,ATF3_high_low_DE,Primary_tumor,GO_BP,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/ATF3_high_low_DE/GSEA/GO_BP/gsea_result.csv,GOBP_NUCLEAR_CHROMOSOME_SEGREGATION,GOBP_NUCLEAR_CHROMOSOME_SEGREGATION,1e-10,140,0.4046,0,0,1.0,0.0,keep,itself,,True,"PHF10,AKAP8,MAD1L1,DPF2,SMARCC1,GEM,NDC80,MLH1,SPDL1,SIRT1,CENPQ,TOP2B,HECW2,NUMA1,CDK5RAP2,DUSP1,NUP62,DYNC1LI1,STAG3,NCAPD3"
