"TF","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"MYC","MYC","30/957","0.000005730327219176277","0.0008022458106846788","0","0","2.6945327490907007","32.522304105265440910","TOP2A;TXK;SUV39H1;NCAPG2;SMC4;IQGAP3;SMC2;TUBA1B;LCN12;RAD21;PBK;NEK2;KPNA2;ECT2;BUB1;CEP55;TMPO;RRM1;PLK1;ASPM;DIAPH3;FANCD2;PRC1;CDK1;CENPO;TRIP13;TAF5;KIF20B;PRR11;SHANK2"
"FOXP3","FOXP3","16/350","0.000012424451714077643","0.0008697116199854352","0","0","3.8742514970059880","43.762940970915416017","FEN1;GAS2L3;RRM2;NDE1;PLK1;NCAPG2;NCAPG;KIF11;TUBA1C;CCNB1;RAD51;KIFC1;RAD21;KIF20B;GTSE1;MAD2L1"
"TP53","TP53","22/628","0.000020826438065418809","0.0009719004430528776","0","0","2.9691405037939691","32.005218576521450302","TOP2A;BLM;CDKN2C;RRM2;PLK1;HMGB2;VRK1;TTK;HMGB1;CDC25C;AURKB;AURKA;CCNA2;ASPM;RAD51;PTTG1;PBK;CDK1;TK1;TAF5;KPNA2;ECT2"
"BRCA1","BRCA1","16/418","0.000104171762704161522","0.0036460116946456528","0","0","3.2076285240464344","29.412251779659801088","TOP2A;BLM;BORA;ODF2;RTKN2;HMMR;AURKA;CCNA2;TPX2;CCNB1;DBF4;RAD51;FANCD2;UBE2T;CDK1;KPNA2"
"POU5F1","POU5F1","13/338","0.000441098640446904776","0.0123507619325133339","0","0","3.1965432098765434","24.697266508596118939","TOP2A;FEN1;PLK1;HMGB2;VRK1;KIF11;HMGB1;CDC20;TCOF1;RAD21;CDK1;KPNA2;TMPO"
"THAP11","THAP11","3/13","0.000539074756614177190","0.0125784109876641344","0","0","23.3999999999999986","176.100357458739040339","TPX2;ECT2;ZWINT"
"CTCF","CTCF","5/60","0.001016645755531298814","0.0203329151106259771","0","0","7.1311119159724736","49.142250357034967578","TOP2A;CDKN1B;RAD21;HMGB1;KPNA2"
"ELF1","ELF1","4/45","0.002587690895057098012","0.0435705042223797773","0","0","7.6279519938056524","45.439628768392545055","CDK1;HMGB1;TAF5;BUB1"
"HSF1","HSF1","6/109","0.002800960985724414327","0.0435705042223797773","0","0","4.5765436893203884","26.899975140932628648","CDC20;PLK1;TAF5;BUB1;ZWINT;MAD2L1"
"RAD21","RAD21","9/237","0.003578956278810948612","0.0501053879033532823","0","0","3.1189004900916260","17.567781085582002021","FEN1;CDCA5;NCAPG;NCAPD2;TUBB4B;SMC4;SMC2;TMPO;TRAIP"
