"Input_Type","TF_Analysis_Name","Intersection_Name","Required_Methods","Number_Of_Methods","Intersected_TF_Count","Reported_Top_N","Result_File"
"DEG","HVL_ALL","ACTIVITY_METHODS_VIPER_COLLECTRI","VIPER;CollecTRI","2","234","10","results/ngs/GSE310664/TF_summary/deg/HVL_ALL/intersections/ACTIVITY_METHODS_VIPER_COLLECTRI/candidates/top10_tf_candidates.csv"
