Data_Type,Dataset_ID,Plot_Category,Analysis_Name,GeneSet_Name,GSEA_Result_File,Pathway ID,Name,pvalue,DEG number,DEG Density,Intersecton size,DEGs in Intersection,Result,Reciprocal pvalue,Filtered,Versus,Versus Name,Is Reciprocal,Top Genes
ngs,GSE50760,ATF3_correlation,Primary_tumor,CP_BIOCARTA,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/CP_BIOCARTA/gsea_result.csv,BIOCARTA_PML_PATHWAY,BIOCARTA_PML_PATHWAY,7.28e-05,12,0.7059,0,0,1.0,0.0,keep,itself,,True,"SP100,TNFRSF1B,SIRT1,PRAM1,RARA,PML,TNFRSF1A,CREBBP,RB1,TNF,HRAS,SUMO1"
ngs,GSE50760,ATF3_correlation,Primary_tumor,CP_BIOCARTA,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/CP_BIOCARTA/gsea_result.csv,BIOCARTA_NFKB_PATHWAY,BIOCARTA_NFKB_PATHWAY,0.000127,17,0.8095,0,0,1.0,0.0,keep,itself,,True,"NFKBIA,TAB1,IKBKB,NFKB1,RELA,IKBKG,RIPK1,TNFRSF1B,TNFRSF1A,IL1R1,TNFAIP3,MAP3K7,TNF,MYD88,TRAF6,FADD,MAP3K1"
ngs,GSE50760,ATF3_correlation,Primary_tumor,CP_BIOCARTA,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/CP_BIOCARTA/gsea_result.csv,BIOCARTA_MAPK_PATHWAY,BIOCARTA_MAPK_PATHWAY,0.000194,48,0.5926,0,0,1.0,0.0,keep,itself,,True,"FOS,RPS6KA2,JUN,NFKBIA,MAPK8,MKNK1,MAP3K6,MAPK12,MAP3K3,MAPK7,IKBKB,CREB1,TGFB2,NFKB1,GRB2,SHC1,RELA,MAP3K4,MAP3K12,RIPK1"
ngs,GSE50760,ATF3_correlation,Primary_tumor,CP_BIOCARTA,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/CP_BIOCARTA/gsea_result.csv,BIOCARTA_NTHI_PATHWAY,BIOCARTA_NTHI_PATHWAY,0.000217,15,0.6522,0,0,1.0,0.0,keep,itself,,True,"DUSP1,NFKBIA,SMAD4,IKBKB,NFKB1,RELA,TGFBR2,TGFBR1,EP300,CREBBP,SMAD3,MAPK11,MAP3K7,TNF,MYD88"
ngs,GSE50760,ATF3_correlation,Primary_tumor,CP_BIOCARTA,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/CP_BIOCARTA/gsea_result.csv,BIOCARTA_TGFB_PATHWAY,BIOCARTA_TGFB_PATHWAY,0.000386,13,0.6842,7,7,0.0341,0.0262,keep,BIOCARTA_NTHI_PATHWAY,BIOCARTA_NTHI_PATHWAY,True,"TAB1,SMAD4,TGFB2,APC,SMAD2,TGFBR2,TGFBR1,EP300,CREBBP,SMAD3,ZFYVE9,MAP3K7,TGFB1"
ngs,GSE50760,ATF3_correlation,Primary_tumor,CP_BIOCARTA,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/CP_BIOCARTA/gsea_result.csv,BIOCARTA_RELA_PATHWAY,BIOCARTA_RELA_PATHWAY,0.000601,13,0.8667,8,7,0.7333,0.1181,keep,BIOCARTA_NTHI_PATHWAY,BIOCARTA_NTHI_PATHWAY,False,"NFKBIA,IKBKB,NFKB1,RELA,IKBKG,RIPK1,TNFRSF1B,EP300,TNFRSF1A,CREBBP,TNF,TRAF6,FADD"
ngs,GSE50760,ATF3_correlation,Primary_tumor,CP_BIOCARTA,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/CP_BIOCARTA/gsea_result.csv,BIOCARTA_IL1R_PATHWAY,BIOCARTA_IL1R_PATHWAY,0.0011,19,0.6129,14,10,0.249,1.0,keep,BIOCARTA_NFKB_PATHWAY,BIOCARTA_NFKB_PATHWAY,False,"JUN,NFKBIA,TAB1,MAPK8,IKBKB,TGFB2,NFKB1,RELA,IL6,IRAK3,IL1R1,IRAK2,MAP3K7,TNF,MYD88,TGFB1,IL1RAP,TRAF6,MAPK14"
ngs,GSE50760,ATF3_correlation,Primary_tumor,CP_BIOCARTA,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/CP_BIOCARTA/gsea_result.csv,BIOCARTA_MONOCYTE_PATHWAY,BIOCARTA_MONOCYTE_PATHWAY,0.0012,9,0.8182,0,0,1.0,0.0,keep,itself,,True,"PECAM1,ITGAM,SELE,ICAM1,ITGB2,ITGA4,SELP,ITGB1,SELL"
ngs,GSE50760,ATF3_correlation,Primary_tumor,CP_BIOCARTA,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/CP_BIOCARTA/gsea_result.csv,BIOCARTA_TNFR2_PATHWAY,BIOCARTA_TNFR2_PATHWAY,0.0014,14,0.8235,8,7,0.5471,0.7333,keep,BIOCARTA_RELA_PATHWAY,BIOCARTA_RELA_PATHWAY,False,"DUSP1,NFKBIA,IKBKB,NFKB1,TRAF3,RELA,IKBKG,RIPK1,TNFRSF1B,TNFAIP3,TRAF1,TANK,TRAF2,MAP3K1"
ngs,GSE50760,ATF3_correlation,Primary_tumor,CP_BIOCARTA,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/CP_BIOCARTA/gsea_result.csv,BIOCARTA_AKT_PATHWAY,BIOCARTA_AKT_PATHWAY,0.0021,11,0.5,0,0,1.0,0.0,keep,itself,,True,"NFKBIA,PIK3CA,IKBKB,NFKB1,RELA,IKBKG,YWHAH,FOXO1,CASP9,FOXO4,AKT1"
ngs,GSE50760,ATF3_correlation,Primary_tumor,CP_BIOCARTA,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/CP_BIOCARTA/gsea_result.csv,BIOCARTA_ALK_PATHWAY,BIOCARTA_ALK_PATHWAY,0.0025,18,0.4865,8,7,0.0168,0.1533,exclude,BIOCARTA_TGFB_PATHWAY,BIOCARTA_TGFB_PATHWAY,False,"ACVR1,SMAD1,SMAD4,TGFB2,APC,BMPR2,TGFBR2,TGFBR1,ATF2,MEF2C,CTNNB1,DVL1,BMPR1A,MAP3K7,CHRD,RFC1,FZD1,TGFB1"
ngs,GSE50760,ATF3_correlation,Primary_tumor,CP_BIOCARTA,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/CP_BIOCARTA/gsea_result.csv,BIOCARTA_RANKL_PATHWAY,BIOCARTA_RANKL_PATHWAY,0.0026,10,0.7143,0,0,1.0,0.0,keep,itself,,True,"FOS,MAPK8,FOSL2,NFKB1,RELA,IFNAR1,IRF9,FOSL1,EIF2AK2,TRAF6"
ngs,GSE50760,ATF3_correlation,Primary_tumor,CP_BIOCARTA,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/CP_BIOCARTA/gsea_result.csv,BIOCARTA_IL6_PATHWAY,BIOCARTA_IL6_PATHWAY,0.0029,16,0.7619,0,0,1.0,0.0,keep,itself,,True,"FOS,JUN,JAK1,STAT3,SRF,GRB2,SHC1,RAF1,IL6ST,SOS1,IL6,HRAS,JAK3,ELK1,JAK2,MAP2K1"
ngs,GSE50760,ATF3_correlation,Primary_tumor,CP_BIOCARTA,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/CP_BIOCARTA/gsea_result.csv,BIOCARTA_INTEGRIN_PATHWAY,BIOCARTA_INTEGRIN_PATHWAY,0.0031,28,0.8235,0,0,1.0,0.0,keep,itself,,True,"JUN,RAPGEF1,VCL,MAPK8,FYN,RAP1A,ROCK1,TLN1,GRB2,SHC1,RHOA,RAF1,ACTN1,SOS1,ITGB1,CAPNS1,BCR,HRAS,MAPK1,ZYX"
ngs,GSE50760,ATF3_correlation,Primary_tumor,CP_BIOCARTA,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/CP_BIOCARTA/gsea_result.csv,BIOCARTA_GLEEVEC_PATHWAY,BIOCARTA_GLEEVEC_PATHWAY,0.0043,17,0.7391,12,9,0.6348,0.1897,keep,BIOCARTA_MAPK_PATHWAY,BIOCARTA_MAPK_PATHWAY,False,"FOS,JUN,MAPK8,STAT5A,PIK3CA,GRB2,STAT5B,RAF1,AKT1,SOS1,BCR,HRAS,BAD,MAP2K4,MAP3K1,JAK2,MAP2K1"
ngs,GSE50760,ATF3_correlation,Primary_tumor,CP_BIOCARTA,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/CP_BIOCARTA/gsea_result.csv,BIOCARTA_TPO_PATHWAY,BIOCARTA_TPO_PATHWAY,0.0045,12,0.5,12,7,0.3421,1.0,keep,BIOCARTA_IL6_PATHWAY,BIOCARTA_IL6_PATHWAY,False,"FOS,JUN,STAT5A,STAT3,PIK3CA,GRB2,SHC1,MPL,STAT5B,THPO,RAF1,SOS1"
ngs,GSE50760,ATF3_correlation,Primary_tumor,CP_BIOCARTA,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/CP_BIOCARTA/gsea_result.csv,BIOCARTA_PCAF_PATHWAY,BIOCARTA_PCAF_PATHWAY,0.0048,8,0.6154,0,0,1.0,0.0,keep,itself,,True,"IRF3,JUN,NFKB1,RELA,ATF2,CREBBP,IRF2,IRF7"
