"TF","Best_Rank","Mean_Rank","Library_Count","Best_P_Value","Best_Adjusted_P_Value","Best_Combined_Score","Library","Top_Terms","Rank","Score","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"TCF12","4","4.00000000000000","1","0.0043226804847649380","0.57167449411016302","124.819933450119336271","ENCODE_TF_ChIP-seq_2015(rank=4, adjP=0.572)","TCF12 MCF-7 hg19","16","124.819933450119336271","enrichr","16","124.819933450119336271","0.0043226804847649380","0.57167449411016302","","5","ENCODE--ChIP-seq(rank=3); GTEx--Coexpression(rank=38); ReMap--ChIP-seq(rank=111); Enrichr--Queries(rank=1111); ARCHS4--Coexpression(rank=1171)","111","0.02365000000000000","GTEx Coexpression,0.02365"
"JUNB","4","9.50000000000000","2","0.0141604247470607653","0.04142548332618821","337.323781189166311378","Transcription_Factor_PPIs(rank=4, adjP=0.216); TRRUST_Transcription_Factors_2019(rank=15, adjP=0.0414)","JUNB; JUNB human","17","337.323781189166311378","enrichr","17","337.323781189166311378","0.0141604247470607653","0.04142548332618821","","4","ReMap--ChIP-seq(rank=40); ARCHS4--Coexpression(rank=93); GTEx--Coexpression(rank=234); Enrichr--Queries(rank=714)","251","0.05713000000000000","ARCHS4 Coexpression,0.05713"
"TP53","4","24.75000000000000","4","0.0169404830805796498","0.15076063803520193","25.531675564679641610","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=4, adjP=0.39); Transcription_Factor_PPIs(rank=21, adjP=0.455); ChEA_2022(rank=32, adjP=0.281); TRRUST_Transcription_Factors_2019(rank=42, adjP=0.151)","TP53 CHEA; TP53; TP53 32428506 ChIP-Seq Human Liver Heptoma; TP53 human","18","25.531675564679641610","enrichr","18","25.531675564679641610","0.0169404830805796498","0.15076063803520193","","5","Literature--ChIP-seq(rank=16); ReMap--ChIP-seq(rank=41); ARCHS4--Coexpression(rank=590); Enrichr--Queries(rank=920); GTEx--Coexpression(rank=1085)","385","0.09755999999999999","Literature ChIP-seq,0.09756"
"FOSL1","5","24.66666666666667","3","0.0066319890667810603","0.04142548332618821","927.700128994203396360","TRRUST_Transcription_Factors_2019(rank=5, adjP=0.0414); ENCODE_TF_ChIP-seq_2015(rank=22, adjP=0.933); ChEA_2022(rank=47, adjP=0.316)","FOSL1 mouse; FOSL1 K562 hg19; FOSL1 28411283 ChIP-Seq MDA231-LM2-4175 Human BreastCancer","19","927.700128994203396360","enrichr","19","927.700128994203396360","0.0066319890667810603","0.04142548332618821","","5","ReMap--ChIP-seq(rank=1); ENCODE--ChIP-seq(rank=11); Enrichr--Queries(rank=404); ARCHS4--Coexpression(rank=1082); GTEx--Coexpression(rank=1124)","14","0.00336700000000000","ReMap ChIP-seq,0.003367"
"HDAC2","5","30.00000000000000","3","0.0514183708290364069","0.21595715748195290","17.771190307556594234","Transcription_Factor_PPIs(rank=5, adjP=0.216); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=13, adjP=0.509); ENCODE_TF_ChIP-seq_2015(rank=72, adjP=0.933)","HDAC2; HDAC2 ENCODE; HDAC2 HepG2 hg19","20","17.771190307556594234","enrichr","20","17.771190307556594234","0.0514183708290364069","0.21595715748195290","","0","",NA,NA,NA
"SUZ12","5","93.00000000000000","3","0.0080400393531692808","0.27762217081120327","28.528098981071298823","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=5, adjP=0.509); ChEA_2022(rank=9, adjP=0.278); ENCODE_TF_ChIP-seq_2015(rank=265, adjP=0.933)","SUZ12 CHEA; SUZ12 18555785 ChIP-Seq MESCs Mouse; SUZ12 K562 hg19","21","28.528098981071298823","enrichr","21","28.528098981071298823","0.0080400393531692808","0.27762217081120327","","0","",NA,NA,NA
"SMAD4","6","26.00000000000000","2","0.0267117402643095615","0.31624752849466647","12.627307227369136911","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=6, adjP=0.509); ChEA_2022(rank=46, adjP=0.316)","SMAD4 CHEA; SMAD4 21741376 ChIP-Seq HESCs Human","22","12.627307227369136911","enrichr","22","12.627307227369136911","0.0267117402643095615","0.31624752849466647","","5","ReMap--ChIP-seq(rank=22); Literature--ChIP-seq(rank=25); ARCHS4--Coexpression(rank=289); GTEx--Coexpression(rank=792); Enrichr--Queries(rank=1332)","315","0.07407000000000000","ReMap ChIP-seq,0.07407"
"HSF1","6","38.66666666666666","3","0.0223735485468415166","0.27477626421167811","23.675978316785634803","Transcription_Factor_PPIs(rank=6, adjP=0.275); ChEA_2022(rank=39, adjP=0.316); ENCODE_TF_ChIP-seq_2015(rank=71, adjP=0.933)","HSF1; HSF1 23293686 ChIP-Seq STHDH STRIATAL Mouse; HSF1 HepG2 hg19","23","23.675978316785634803","enrichr","23","23.675978316785634803","0.0223735485468415166","0.27477626421167811","","5","Literature--ChIP-seq(rank=11); ENCODE--ChIP-seq(rank=35); ReMap--ChIP-seq(rank=194); GTEx--Coexpression(rank=463); ARCHS4--Coexpression(rank=1321)","288","0.06707000000000000","Literature ChIP-seq,0.06707"
"ATF3","6","139.66666666666666","3","0.0075760122063041916","0.04142548332618821","774.035033827550478236","TRRUST_Transcription_Factors_2019(rank=6, adjP=0.0414); ENCODE_TF_ChIP-seq_2015(rank=181, adjP=0.933); ChEA_2022(rank=232, adjP=0.458)","ATF3 mouse; ATF3 A549 hg19; ATF3 27146783 Chip-Seq COLON Human","24","774.035033827550478236","enrichr","24","774.035033827550478236","0.0075760122063041916","0.04142548332618821","","6","Enrichr--Queries(rank=55); ReMap--ChIP-seq(rank=59); ENCODE--ChIP-seq(rank=60); Literature--ChIP-seq(rank=68); ARCHS4--Coexpression(rank=85); GTEx--Coexpression(rank=1012)","177","0.03917000000000000","Enrichr Queries,0.03917"
"IRF1","6","183.66666666666666","3","0.0072762895743449024","0.06948271762538492","85.785289618400099698","ChEA_2022(rank=6, adjP=0.278); TRRUST_Transcription_Factors_2019(rank=30, adjP=0.0695); ENCODE_TF_ChIP-seq_2015(rank=515, adjP=0.977)","IRF1 19129219 ChIP-ChIP H3396 Human; IRF1 human; IRF1 K562 hg19","25","85.785289618400099698","enrichr","25","85.785289618400099698","0.0072762895743449024","0.06948271762538492","","6","Literature--ChIP-seq(rank=3); ENCODE--ChIP-seq(rank=90); ReMap--ChIP-seq(rank=112); ARCHS4--Coexpression(rank=183); Enrichr--Queries(rank=539); GTEx--Coexpression(rank=660)","86","0.01829000000000000","Literature ChIP-seq,0.01829"
"NR4A1","7","7.00000000000000","1","0.1038203791502699536","0.27477626421167811","21.930118208245040989","Transcription_Factor_PPIs(rank=7, adjP=0.275)","NR4A1","26","21.930118208245040989","enrichr","26","21.930118208245040989","0.1038203791502699536","0.27477626421167811","","4","GTEx--Coexpression(rank=1); ReMap--ChIP-seq(rank=51); ARCHS4--Coexpression(rank=100); Enrichr--Queries(rank=148)","2","0.00062230000000000","GTEx Coexpression,6.223E-4"
"ARNT","7","7.00000000000000","1","0.0074109518635888478","0.27762217081120327","29.730134008892328268","ChEA_2022(rank=7, adjP=0.278)","ARNT 22903824 ChIP-Seq MCF-7 Human","27","29.730134008892328268","enrichr","27","29.730134008892328268","0.0074109518635888478","0.27762217081120327","","5","Literature--ChIP-seq(rank=4); ReMap--ChIP-seq(rank=205); ARCHS4--Coexpression(rank=316); GTEx--Coexpression(rank=559); Enrichr--Queries(rank=983)","115","0.02439000000000000","Literature ChIP-seq,0.02439"
"TEAD4","7","22.50000000000000","2","0.0087879026494516923","0.30423411801363492","74.639859075533706800","ENCODE_TF_ChIP-seq_2015(rank=7, adjP=0.621); ChEA_2022(rank=38, adjP=0.304)","TEAD4 MCF-7 hg19; TEAD4 22529382 ChIP-Seq TROPHECTODERM Mouse","28","74.639859075533706800","enrichr","28","74.639859075533706800","0.0087879026494516923","0.30423411801363492","","6","ENCODE--ChIP-seq(rank=5); Literature--ChIP-seq(rank=13); ReMap--ChIP-seq(rank=113); GTEx--Coexpression(rank=168); Enrichr--Queries(rank=339); ARCHS4--Coexpression(rank=495)","190","0.04237000000000000","ENCODE ChIP-seq,0.04237"
"NANOG","7","40.50000000000000","2","0.0477748298525932161","0.31698138822214289","8.928891262465759482","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=7, adjP=0.509); ChEA_2022(rank=74, adjP=0.317)","NANOG CHEA; NANOG 18692474 ChIP-Seq MESCs Mouse","29","8.928891262465759482","enrichr","29","8.928891262465759482","0.0477748298525932161","0.31698138822214289","","6","Literature--ChIP-seq(rank=15); GTEx--Coexpression(rank=67); ENCODE--ChIP-seq(rank=118); ReMap--ChIP-seq(rank=203); Enrichr--Queries(rank=450); ARCHS4--Coexpression(rank=1265)","187","0.04169000000000000","GTEx Coexpression,0.04169"
"ELF1","7","251.00000000000000","3","0.0085191858003351283","0.04142548332618821","660.972384647939065871","TRRUST_Transcription_Factors_2019(rank=7, adjP=0.0414); ENCODE_TF_ChIP-seq_2015(rank=313, adjP=0.933); ChEA_2022(rank=433, adjP=0.703)","ELF1 human; ELF1 GM12878 hg19; ELF1 20517297 ChIP-Seq JURKAT Human","30","660.972384647939065871","enrichr","30","660.972384647939065871","0.0085191858003351283","0.04142548332618821","","5","ENCODE--ChIP-seq(rank=68); Literature--ChIP-seq(rank=107); ReMap--ChIP-seq(rank=122); ARCHS4--Coexpression(rank=448); GTEx--Coexpression(rank=535)","917","0.27520000000000000","ARCHS4 Coexpression,0.2752"
"FOSL2","8","11.00000000000000","2","0.0093884077709522045","0.04142548332618821","337.323781189166311378","ENCODE_TF_ChIP-seq_2015(rank=8, adjP=0.621); TRRUST_Transcription_Factors_2019(rank=14, adjP=0.0414)","FOSL2 SK-N-SH hg19; FOSL2 human","31","337.323781189166311378","enrichr","31","337.323781189166311378","0.0093884077709522045","0.04142548332618821","","5","ENCODE--ChIP-seq(rank=6); Enrichr--Queries(rank=50); ReMap--ChIP-seq(rank=125); ARCHS4--Coexpression(rank=151); GTEx--Coexpression(rank=334)","161","0.03561000000000000","Enrichr Queries,0.03561"
"PPARG","8","13.33333333333333","3","0.0077224789000783362","0.27477626421167811","23.708109299045368346","Transcription_Factor_PPIs(rank=8, adjP=0.275); ChEA_2022(rank=8, adjP=0.278); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=24, adjP=0.722)","PPARG; PPARG 20176806 ChIP-Seq 3T3-L1 Mouse; PPARG CHEA","32","23.708109299045368346","enrichr","32","23.708109299045368346","0.0077224789000783362","0.27477626421167811","","5","Literature--ChIP-seq(rank=33); Enrichr--Queries(rank=49); ARCHS4--Coexpression(rank=67); ReMap--ChIP-seq(rank=189); GTEx--Coexpression(rank=1582)","158","0.03490000000000000","Enrichr Queries,0.0349"
"ZC3H11A","8","13.50000000000000","2","0.0424143298333820029","0.50888301174819595","18.581379947017673260","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=8, adjP=0.509); ENCODE_TF_ChIP-seq_2015(rank=19, adjP=0.933)","ZC3H11A ENCODE; ZC3H11A CH12.LX mm9","33","18.581379947017673260","enrichr","33","18.581379947017673260","0.0424143298333820029","0.50888301174819595","","0","",NA,NA,NA
"RUNX1","9","17.50000000000000","2","0.0135096717056006049","0.27762217081120327","18.114776472446862954","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=9, adjP=0.509); ChEA_2022(rank=26, adjP=0.278)","RUNX1 CHEA; RUNX1 27514584 Chip-Seq MCF-7 Human","34","18.114776472446862954","enrichr","34","18.114776472446862954","0.0135096717056006049","0.27762217081120327","","5","Literature--ChIP-seq(rank=24); ReMap--ChIP-seq(rank=254); Enrichr--Queries(rank=307); ARCHS4--Coexpression(rank=455); GTEx--Coexpression(rank=671)","520","0.14630000000000001","Literature ChIP-seq,0.1463"
"STAT1","10","10.00000000000000","2","0.0094285453803039116","0.27480405803238872","16.390753625938984328","Transcription_Factor_PPIs(rank=10, adjP=0.275); ChEA_2022(rank=10, adjP=0.278)","STAT1; STAT1 19122651 ChIP-Seq HeLaS3 Human CervicalCancer","35","16.390753625938984328","enrichr","35","16.390753625938984328","0.0094285453803039116","0.27480405803238872","","6","ENCODE--ChIP-seq(rank=99); ReMap--ChIP-seq(rank=139); Literature--ChIP-seq(rank=145); ARCHS4--Coexpression(rank=241); GTEx--Coexpression(rank=617); Enrichr--Queries(rank=629)","524","0.14799999999999999","ARCHS4 Coexpression,0.148"
"IRF8","10","93.50000000000000","2","0.0104029870187894360","0.04142548332618821","506.560232265719378120","TRRUST_Transcription_Factors_2019(rank=10, adjP=0.0414); ChEA_2022(rank=177, adjP=0.458)","IRF8 human; IRF8 27001747 Chip-Seq BMDM Mouse","36","506.560232265719378120","enrichr","36","506.560232265719378120","0.0104029870187894360","0.04142548332618821","","4","Literature--ChIP-seq(rank=51); ARCHS4--Coexpression(rank=206); Enrichr--Queries(rank=249); GTEx--Coexpression(rank=554)","464","0.12650000000000000","ARCHS4 Coexpression,0.1265"
"EP300","10","157.00000000000000","2","0.0118052439555628354","0.62449740524927411","59.797280018492109832","ENCODE_TF_ChIP-seq_2015(rank=10, adjP=0.624); ChEA_2022(rank=304, adjP=0.651)","EP300 MCF-7 hg19; EP300 20729851 ChIP-Seq FORBRAIN MIDBRAIN LIMB HEART Mouse","37","59.797280018492109832","enrichr","37","59.797280018492109832","0.0118052439555628354","0.62449740524927411","","0","",NA,NA,NA
"SOX2","11","11.00000000000000","1","0.0108719942159958127","0.27762217081120327","24.396911131158649511","ChEA_2022(rank=11, adjP=0.278)","SOX2 30713093 ChIP-Seq Epithelial Human Tongue SCC","38","24.396911131158649511","enrichr","38","24.396911131158649511","0.0108719942159958127","0.27762217081120327","","5","Literature--ChIP-seq(rank=8); ReMap--ChIP-seq(rank=52); Enrichr--Queries(rank=301); ARCHS4--Coexpression(rank=805); GTEx--Coexpression(rank=1528)","219","0.04878000000000000","Literature ChIP-seq,0.04878"
"FOS","11","22.00000000000000","3","0.0459360642014528670","0.07401455476756159","58.136873869224729106","Transcription_Factor_PPIs(rank=11, adjP=0.275); ENCODE_TF_ChIP-seq_2015(rank=24, adjP=0.933); TRRUST_Transcription_Factors_2019(rank=31, adjP=0.074)","FOS; FOS HeLa-S3 hg19; FOS human","39","58.136873869224729106","enrichr","39","58.136873869224729106","0.0459360642014528670","0.07401455476756159","","5","GTEx--Coexpression(rank=11); ENCODE--ChIP-seq(rank=13); ARCHS4--Coexpression(rank=48); ReMap--ChIP-seq(rank=48); Enrichr--Queries(rank=173)","32","0.00684500000000000","GTEx Coexpression,0.006845"
"HDAC7","12","12.00000000000000","1","0.0122833981550328954","0.04142548332618821","406.730318192587048998","TRRUST_Transcription_Factors_2019(rank=12, adjP=0.0414)","HDAC7 human","40","406.730318192587048998","enrichr","40","406.730318192587048998","0.0122833981550328954","0.04142548332618821","","0","",NA,NA,NA
"CEBPD","12","123.66666666666667","3","0.1386265269846405079","0.50888301174819595","6.509083636271824069","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=12, adjP=0.509); ENCODE_TF_ChIP-seq_2015(rank=51, adjP=0.933); ChEA_2022(rank=308, adjP=0.659)","CEBPD ENCODE; CEBPD K562 hg19; CEBPD 21427703 ChIP-Seq 3T3-L1 Mouse","41","6.509083636271824069","enrichr","41","6.509083636271824069","0.1386265269846405079","0.50888301174819595","","5","ENCODE--ChIP-seq(rank=25); ReMap--ChIP-seq(rank=63); Literature--ChIP-seq(rank=148); ARCHS4--Coexpression(rank=230); GTEx--Coexpression(rank=560)","511","0.14130000000000001","ARCHS4 Coexpression,0.1413"
"SMARCA4","12","277.00000000000000","2","0.1888413849281862789","0.27480405803238872","8.394983192884369672","Transcription_Factor_PPIs(rank=12, adjP=0.275); ChEA_2022(rank=542, adjP=0.897)","SMARCA4; SMARCA4 23332759 ChIP-Seq OLIGODENDROCYTES Mouse","42","8.394983192884369672","enrichr","42","8.394983192884369672","0.1888413849281862789","0.27480405803238872","","0","",NA,NA,NA
"XBP1","13","13.00000000000000","1","0.0122833981550328954","0.04142548332618821","406.730318192587048998","TRRUST_Transcription_Factors_2019(rank=13, adjP=0.0414)","XBP1 mouse","43","406.730318192587048998","enrichr","43","406.730318192587048998","0.0122833981550328954","0.04142548332618821","","4","ARCHS4--Coexpression(rank=170); ReMap--ChIP-seq(rank=277); GTEx--Coexpression(rank=384); Enrichr--Queries(rank=753)","406","0.10440000000000001","ARCHS4 Coexpression,0.1044"
"ESRRB","13","13.00000000000000","1","0.0111522043045957000","0.27762217081120327","19.913103325658720877","ChEA_2022(rank=13, adjP=0.278)","ESRRB 18555785 Chip-Seq ESCs Mouse","44","19.913103325658720877","enrichr","44","19.913103325658720877","0.0111522043045957000","0.27762217081120327","","4","Literature--ChIP-seq(rank=137); Enrichr--Queries(rank=271); GTEx--Coexpression(rank=448); ARCHS4--Coexpression(rank=738)","674","0.19300000000000000","Enrichr Queries,0.193"
