"Input_Type","TF_Analysis_Name","Intersection_Name","Required_Methods","Number_Of_Methods","Intersected_TF_Count","Reported_Top_N","Result_File"
"DEG","SW948","API_METHODS_CHEA3_ENRICHR","ChEA3;ENRICHR","2","319","10","results/ngs/GSE114012/TF_summary/deg/SW948/intersections/API_METHODS_CHEA3_ENRICHR/candidates/top10_tf_candidates.csv"
