Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
HP_CLEFT_SOFT_PALATE	HP_CLEFT_SOFT_PALATE	8.39e-05	21	0.35	0	0	1	0	keep	itself		True	MED12,ZPR1,UBB,TGFB3,SON,SMARCD1,NXN,RPS26,RPS24,RPS20,RPS7,RPL31,RPL27,RPL15,RPL11,RPL5,ZSWIM6,HEATR3,ADA2,NONO
HP_ERYTHROID_HYPOPLASIA	HP_ERYTHROID_HYPOPLASIA	9.80e-05	13	0.4194	26	11	0.6591	0.222	keep	HP_CLEFT_SOFT_PALATE	HP_CLEFT_SOFT_PALATE	False	TP53,TCN2,RPS26,RPS24,RPS20,RPS7,RPL31,RPL27,RPL15,RPL11,RPL5,HEATR3,ADA2
HP_PREDOMINANTLY_LOWER_LIMB_LYMPHEDEMA	HP_PREDOMINANTLY_LOWER_LIMB_LYMPHEDEMA	2.17e-04	6	0.8571	0	0	1	0	keep	itself		True	CELSR1,GJC2,FLT4,FOXC2,EPHB4,DNMT1
HP_LOW_FRUSTRATION_TOLERANCE	HP_LOW_FRUSTRATION_TOLERANCE	2.19e-04	11	0.55	0	0	1	0	keep	itself		True	MED12,KDM5C,ZFX,GATAD2B,OPHN1,KMT2A,GBA1,GIGYF2,DNAJC13,POGZ,EIF4G1
HP_ABNORMAL_ERYTHROCYTE_ADENOSINE_DEAMINASE_ACTIVITY	HP_ABNORMAL_ERYTHROCYTE_ADENOSINE_DEAMINASE_ACTIVITY	2.19e-04	11	0.4074	26	11	0.5926	0.222	keep	HP_CLEFT_SOFT_PALATE	HP_CLEFT_SOFT_PALATE	False	RPS26,RPS24,RPS20,RPS7,RPL31,RPL27,RPL15,RPL11,RPL5,HEATR3,ADA2
HP_INCREASED_MEAN_CORPUSCULAR_VOLUME	HP_INCREASED_MEAN_CORPUSCULAR_VOLUME	2.59e-04	20	0.3774	26	11	0.3483	0.222	keep	HP_CLEFT_SOFT_PALATE	HP_CLEFT_SOFT_PALATE	False	KIF23,TERT,RPS26,RPS24,RPS20,RPS7,RPL31,RPL27,RPL15,RPL11,RPL5,HEATR3,ADA2,SBDS,MTRR,MDM4,LIG1,MMADHC,ETV6,DNAJC21
HP_ABNORMAL_NASAL_TIP_MORPHOLOGY	HP_ABNORMAL_NASAL_TIP_MORPHOLOGY	3.52e-04	99	0.2558	0	0	1	0	keep	itself		True	MED12,SEC24C,TBX4,MAPKAPK5,DOCK7,OFD1,PIGO,MYO18B,SLX4,SPOP,SPRTN,CASP2,TRRAP,CLPB,KMT2D,EDEM3,WDR26,TRPM3,KAT6A,ZMYM2
HP_ABNORMAL_URETER_PHYSIOLOGY	HP_ABNORMAL_URETER_PHYSIOLOGY	3.83e-04	68	0.2742	0	0	1	0	keep	itself		True	MED12,LRIG2,CEP135,SEC24C,GRHPR,BBIP1,ZMYM3,TBX18,BAZ1B,MAPKAPK5,PIGO,SPOP,TRRAP,NRIP1,VANGL1,KMT2D,CEP290,BICC1,MCPH1,ZMYM2
HP_PURE_RED_CELL_APLASIA	HP_PURE_RED_CELL_APLASIA	4.13e-04	12	0.4	27	12	0.201	0.4344	keep	HP_ERYTHROID_HYPOPLASIA	HP_ERYTHROID_HYPOPLASIA	False	TP53,RPS26,RPS24,RPS20,RPS7,RPL31,RPL27,RPL15,RPL11,RPL5,HEATR3,ADA2
HP_PROMINENT_NOSE	HP_PROMINENT_NOSE	4.45e-04	35	0.3043	0	0	1	0	keep	itself		True	MED12,MINPP1,FOXP2,SPOP,BRPF1,ZFX,STIM1,BCL11B,PSMB8,ASH1L,SETD5,NSUN2,PMM2,PLAGL1,UFC1,PDE4D,NIN,RLIM,OPHN1,NONO
HP_RETROGNATHIA	HP_RETROGNATHIA	4.79e-04	98	0.2506	0	0	1	0	keep	itself		True	SCO2,CDC6,CEP135,CHST3,CRIPT,ZNHIT3,BBIP1,COG7,SEMA5A,MAPKAPK5,CNTNAP1,OFD1,KMT2D,EDEM3,CEP290,KAT6A,BRCC3,FTO,RNF113A,ZFX
HP_UPSLANTED_PALPEBRAL_FISSURE	HP_UPSLANTED_PALPEBRAL_FISSURE	5.32e-04	89	0.258	0	0	1	0	keep	itself		True	CEP135,SEC24C,MINPP1,EIF2AK3,LMBRD2,COG7,HERC2,PIGO,SLX4,POLR3GL,LRRC8C,BLTP1,BRIP1,CASP2,TRRAP,KDM5C,WDR26,TRPM3,MCPH1,ZFX
