"TF","Best_Rank","Mean_Rank","Library_Count","Best_P_Value","Best_Adjusted_P_Value","Best_Combined_Score","Library","Top_Terms","Rank","Score","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"FOXM1","1","60.80000000000000","5","0.000000000000000000000000000000000000000000001741664210124624","0.000000000000000000000000000000000000000001314956478644091","1494.327706035235223680502","ChEA_2022(rank=1, adjP=1.31e-42); ENCODE_TF_ChIP-seq_2015(rank=1, adjP=1.35e-37); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=1, adjP=5.25e-36); Transcription_Factor_PPIs(rank=43, adjP=0.642); TRRUST_Transcription_Factors_2019(rank=258, adjP=0.565)","FOXM1 25889361 ChIP-Seq OE33 AND U2OS Human; FOXM1 ECC-1 hg19; FOXM1 ENCODE; FOXM1; FOXM1 mouse","1","1494.327706035235223680502","enrichr","1","1494.327706035235223680502","0.000000000000000000000000000000000000000000001741664210124624","0.000000000000000000000000000000000000000001314956478644091","","6","ENCODE--ChIP-seq(rank=1); Enrichr--Queries(rank=1); GTEx--Coexpression(rank=1); Literature--ChIP-seq(rank=1); ReMap--ChIP-seq(rank=1); ARCHS4--Coexpression(rank=5)","2","0.00062230000000000","GTEx Coexpression,6.223E-4"
"E2F1","1","81.00000000000000","5","0.000000001245791930746432080089197668695735060628848600572383","0.000000583030623589330356583990480623391761128004873171449","79.083949211048647498501","TRRUST_Transcription_Factors_2019(rank=1, adjP=5.83e-07); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=41, adjP=0.252); Transcription_Factor_PPIs(rank=91, adjP=0.953); ChEA_2022(rank=98, adjP=6.72e-07); ENCODE_TF_ChIP-seq_2015(rank=174, adjP=1)","E2F1 human; E2F1 CHEA; E2F1; E2F1 26619117 ChIP-Seq Hepatocytes Mouse Liver; E2F1 HeLa-S3 hg19","2","79.083949211048647498501","enrichr","2","79.083949211048647498501","0.000000001245791930746432080089197668695735060628848600572383","0.000000583030623589330356583990480623391761128004873171449","","6","GTEx--Coexpression(rank=3); Enrichr--Queries(rank=4); ARCHS4--Coexpression(rank=13); ReMap--ChIP-seq(rank=24); ENCODE--ChIP-seq(rank=61); Literature--ChIP-seq(rank=91)","6","0.00186700000000000","GTEx Coexpression,0.001867"
"MYC","1","108.00000000000000","5","0.000007007371582158590469808102235704794225057412404567003250","0.000032259546003230086500153384054812022441183216869831085","25.658656260797620518588","Transcription_Factor_PPIs(rank=1, adjP=0.186); TRRUST_Transcription_Factors_2019(rank=21, adjP=0.0135); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=86, adjP=1); ChEA_2022(rank=164, adjP=3.23e-05); ENCODE_TF_ChIP-seq_2015(rank=268, adjP=1)","MYC; MYC mouse; MYC CHEA; MYC 27129775 Chip-Seq CORNEA Mouse; MYC MCF 10A hg19","3","25.658656260797620518588","enrichr","3","25.658656260797620518588","0.000007007371582158590469808102235704794225057412404567003250","0.000032259546003230086500153384054812022441183216869831085","","6","ReMap--ChIP-seq(rank=27); ENCODE--ChIP-seq(rank=51); Literature--ChIP-seq(rank=74); Enrichr--Queries(rank=152); GTEx--Coexpression(rank=527); ARCHS4--Coexpression(rank=692)","358","0.09091000000000000","ReMap ChIP-seq,0.09091"
"E2F4","2","11.60000000000000","5","0.000000000000000000000000000091344871889327729321509967189267","0.000000000000000000000000004749933338245042776707984603331","206.658577070446852985697","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=2, adjP=4.75e-27); ENCODE_TF_ChIP-seq_2015(rank=3, adjP=5.49e-14); TRRUST_Transcription_Factors_2019(rank=11, adjP=0.00229); Transcription_Factor_PPIs(rank=12, adjP=0.348); ChEA_2022(rank=30, adjP=2.15e-10)","E2F4 ENCODE; E2F4 HeLa-S3 hg19; E2F4 mouse; E2F4; E2F4 17652178 ChIP-ChIP JURKAT Human","4","206.658577070446852985697","enrichr","4","206.658577070446852985697","0.000000000000000000000000000091344871889327729321509967189267","0.000000000000000000000000004749933338245042776707984603331","","6","ENCODE--ChIP-seq(rank=2); ReMap--ChIP-seq(rank=2); Literature--ChIP-seq(rank=6); ARCHS4--Coexpression(rank=469); Enrichr--Queries(rank=813); GTEx--Coexpression(rank=991)","18","0.00673400000000000","ReMap ChIP-seq,0.006734"
"NFE2L2","2","23.25000000000000","4","0.000000012027634131548863181371336334834348802402814726519864","0.000000117933295705446677857892534644485005301817182044033","45.507565170395700704375","Transcription_Factor_PPIs(rank=2, adjP=0.186); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=6, adjP=1.91e-05); TRRUST_Transcription_Factors_2019(rank=9, adjP=0.00122); ChEA_2022(rank=76, adjP=1.18e-07)","NFE2L2; NFE2L2 CHEA; NFE2L2 mouse; NFE2L2 20460467 ChIP-Seq MEFs Mouse","5","45.507565170395700704375","enrichr","5","45.507565170395700704375","0.000000012027634131548863181371336334834348802402814726519864","0.000000117933295705446677857892534644485005301817182044033","","5","Literature--ChIP-seq(rank=20); ReMap--ChIP-seq(rank=73); ARCHS4--Coexpression(rank=211); GTEx--Coexpression(rank=525); Enrichr--Queries(rank=570)","464","0.12200000000000000","Literature ChIP-seq,0.122"
"NFKB1","2","30.00000000000000","3","0.000000000000000000000393450444325596208984286334003439468236","0.000000000000000000037131885683228115833043846811220045917","87.097062320387024669799","TRRUST_Transcription_Factors_2019(rank=2, adjP=1.44e-05); ChEA_2022(rank=8, adjP=3.71e-20); Transcription_Factor_PPIs(rank=80, adjP=0.953)","NFKB1 human; NFKB1 27076634 ChIP-Seq BEAS2B Human Lung Inflammation; NFKB1","6","87.097062320387024669799","enrichr","6","87.097062320387024669799","0.000000000000000000000393450444325596208984286334003439468236","0.000000000000000000037131885683228115833043846811220045917","","4","ReMap--ChIP-seq(rank=38); ARCHS4--Coexpression(rank=45); GTEx--Coexpression(rank=387); Enrichr--Queries(rank=614)","105","0.02764000000000000","ARCHS4 Coexpression,0.02764"
"AR","3","80.75000000000000","4","0.000000000000003230208481169789176633564745909372424403335810","0.000000000000121940370164159485507400411618867100464963862","63.661326350096217652208","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=3, adjP=3.23e-10); ChEA_2022(rank=20, adjP=1.22e-13); Transcription_Factor_PPIs(rank=44, adjP=0.642); TRRUST_Transcription_Factors_2019(rank=256, adjP=0.556)","AR CHEA; AR 22383394 ChIP-Seq PROSTATE CANCER Human; AR; AR mouse","7","63.661326350096217652208","enrichr","7","63.661326350096217652208","0.000000000000003230208481169789176633564745909372424403335810","0.000000000000121940370164159485507400411618867100464963862","","5","Literature--ChIP-seq(rank=7); ReMap--ChIP-seq(rank=185); ARCHS4--Coexpression(rank=359); Enrichr--Queries(rank=432); GTEx--Coexpression(rank=1312)","168","0.04268000000000000","Literature ChIP-seq,0.04268"
"RELA","3","102.00000000000000","4","0.000000070620145809894181822611008286783018661481037270277739","0.000000571752578875788765257106444073187390131352003663778","35.181181926720682895393","TRRUST_Transcription_Factors_2019(rank=3, adjP=4.54e-05); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=71, adjP=1); ChEA_2022(rank=93, adjP=5.72e-07); ENCODE_TF_ChIP-seq_2015(rank=241, adjP=1)","RELA human; RELA ENCODE; RELA 24523406 ChIP-Seq FIBROSARCOMA Human; RELA GM12878 hg19","8","35.181181926720682895393","enrichr","8","35.181181926720682895393","0.000000070620145809894181822611008286783018661481037270277739","0.000000571752578875788765257106444073187390131352003663778","","6","Literature--ChIP-seq(rank=25); ReMap--ChIP-seq(rank=76); ENCODE--ChIP-seq(rank=82); ARCHS4--Coexpression(rank=655); GTEx--Coexpression(rank=761); Enrichr--Queries(rank=840)","561","0.15240000000000001","Literature ChIP-seq,0.1524"
"CCNT2","3","344.50000000000000","2","0.003200295043154974088117636910055807675234973430633544921875","0.185880468845059793059348862698243465274572372436523437500","38.671004472419525654914","Transcription_Factor_PPIs(rank=3, adjP=0.186); ENCODE_TF_ChIP-seq_2015(rank=686, adjP=1)","CCNT2; CCNT2 K562 hg19","9","38.671004472419525654914","enrichr","9","38.671004472419525654914","0.003200295043154974088117636910055807675234973430633544921875","0.185880468845059793059348862698243465274572372436523437500","","0","",NA,NA,NA
"SP1","4","17.25000000000000","4","0.000000845575887931368299984418758497017876152312965132296085","0.000085878390925566664305251807220997761760372668504714966","27.618929390831169712328","TRRUST_Transcription_Factors_2019(rank=4, adjP=8.59e-05); Transcription_Factor_PPIs(rank=9, adjP=0.348); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=28, adjP=0.103); ENCODE_TF_ChIP-seq_2015(rank=28, adjP=0.371)","SP1 human; SP1; SP1 ENCODE; SP1 HCT116 hg19","10","27.618929390831169712328","enrichr","10","27.618929390831169712328","0.000000845575887931368299984418758497017876152312965132296085","0.000085878390925566664305251807220997761760372668504714966","","5","ReMap--ChIP-seq(rank=17); ENCODE--ChIP-seq(rank=19); GTEx--Coexpression(rank=958); Enrichr--Queries(rank=1036); ARCHS4--Coexpression(rank=1469)","231","0.05724000000000000","ReMap ChIP-seq,0.05724"
