Heatmap_Rank,term_id,term_name,p_value,term_size,intersection_size,intersection,Input_Order,Pathway_Gene_Source,Pathway_Gene_Count,Filtered,Versus,Versus Name,Result,Reciprocal pvalue,DEGs in Intersection,Is Reciprocal,GSEA_Rank,Neg_Log10_P,Pathway_Label_Clean,Pathway_Label,Heatmap_Cluster_Rank
1,GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME,GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME,1e-10,159,82,"MRPL33,DAP3,MRPL11,MRPL32,MRPS5,MRPL14,MRPS14,RPS29,RPS27A,RPS26,RPS25,RPS24,RPS20,RPS18,RPS15A,RPS14,RPS13,RPS3A,RPL41,RPL39,RPL38,RPL37A,RPL36AL,RPL31,RPL27A,RPL24,MRPL23,RPL21,RPL12,RPL3L,MRPS21,MRPS23,MRPL27,RSL24D1,MRPS7,RPS27L,MRPL22,MRPL21,RPL22L1,MRPL3,MRPS31,RPL39L,RPL23,GADD45GIP1,RPL14,MRPL24,MRPL9,MRPS6,MRPS11,MRPS24,MRPS25,MRPL17,RPS27,RPS23,RPS21,RPS19,RPS16,RPS12,RPS11,RPS8,RPS7,RPS6,RPS4X,RPLP2,RPL36A,RPL37,RPL35A,RPL34,RPL32,RPL27,RPL26,RPL23A,RPL19,RPL15,RPL13,RPL11,RPL10,RPL9,RPL7A,RPL7,RPL6,RPL5",0,GMT,171,keep,itself,,1.0,0.0,0.0,True,1,10.0,STRUCTURAL CONSTITUENT OF RIBOSOME,STRUCTURAL CONSTITUENT OF RIBOSOME,1
2,GOMF_GTPASE_BINDING,GOMF_GTPASE_BINDING,1.895181e-10,321,125,"RIMS3,USP6NL,GARRE1,DEPDC5,IPO13,GCC2,KIF3B,MTSS2,ARHGEF2,FMNL3,WASF1,HDAC3,IQGAP1,MICALL1,RANBP3,SYTL1,PLEKHA8,ANKRD27,DIAPH3,CYRIA,RAB11FIP1,SIKE1,HPS6,IPO4,GCC1,FMNL1,XPO1,TSC2,TNFAIP1,SPTBN1,SORL1,RANBP17,XPO4,BICD1,RTKN,RASA1,RAP1GAP,RANGAP1,RAF1,RABGGTA,PEX5,RANBP10,RPTOR,CDC42SE2,RCC2,PKN2,PKN1,PRKCH,EXOC2,RADIL,TMEM127,AMBRA1,LAMTOR1,RASIP1,FNBP1L,MARCHF5,WDR44,CYRIB,ANKFY1,IPO11,PARD6A,PAK2,PAK1,OCRL,MYO9B,MYO5B,MYO5A,MYO1C,MAP3K11,LCP1,TNPO1,KPNB1,BIRC5,TNPO2,GIT1,GRIA1,GOLGA4,BIN1,ARHGEF16,CYFIP2,GDI2,GDI1,RAB11FIP5,PLEKHG3,EHBP1L1,SH3BP4,RABGAP1,TNPO3,VPS39,DMXL2,BICD2,DENND5A,XPO6,CYFIP1,FLNA,ERC1,MYCBP2,XPO7,USP33,PPP6R1,EPRS1,ABCA1,DVL3,DIAPH1,AP1G1,DAPK3,DENND5B,CDC42EP5,CSE1L,CIMAP3,FGD4,FMNL2,XPOT,AKAP13,CHM,KIF3A,RALBP1,NCKAP1,EXOC5,IPO7,IPO8,UNC13B,CDC42EP2,RRAGB,PREB",2,GMT,326,keep,itself,,1.0,0.0,0.0,True,2,9.722349306251374,GTPASE BINDING,GTPASE BINDING,2
3,GOMF_NUCLEOCYTOPLASMIC_CARRIER_ACTIVITY,GOMF_NUCLEOCYTOPLASMIC_CARRIER_ACTIVITY,5.78225587092e-05,34,18,"CALR,IPO4,XPO1,RANBP17,XPO4,IPO11,TNPO1,KPNA4,KPNA3,KPNB1,TNPO2,TNPO3,XPO6,XPO7,CSE1L,IPO7,IPO8,SNUPN",3,GMT,34,keep,GOMF_GTPASE_BINDING,GOMF_GTPASE_BINDING,0.0027,0.000563,14.0,True,12,4.2379026942513285,NUCLEOCYTOPLASMIC CARRIER ACTIVITY,NUCLEOCYTOPLASMIC CARRIER ACTIVITY,3
4,GOMF_CADHERIN_BINDING,GOMF_CADHERIN_BINDING,5.89462215e-08,332,124,"CTNND2,CNGA3,CDH5,SEPTIN7,CKAP5,SLK,CLINT1,VAPB,LRRFIP1,IQGAP1,CBL,DCHS1,RUVBL1,MICALL1,PKP4,PPFIBP1,STK24,H3C11,H3C4,CAST,DIAPH3,EFHD2,AHNAK,EZR,VCL,TLN1,TJP1,SPTBN2,SPTBN1,SPTAN1,SLC3A2,CDH24,CDH23,RPS2,RANGAP1,EPS15L1,PTPRB,PTPN11,PTPN1,ESYT2,SCYL1,PSEN1,UBFD1,BAIAP2L1,UNC45A,PKN2,LRRC59,PPP1CA,PPL,FNBP1L,EPS8L1,CC2D1A,DHX29,PLCB3,PKP2,PKM,PI4KA,PFKP,LIMA1,SNX9,ASAP1,PAK2,NEO1,SEPTIN2,MYH9,MYO1B,MRE11,LAD1,KIF5B,JUP,ITGB1,DNAJB1,HSPA8,HSPA5,HDLBP,HCFC1,STXBP6,ANK3,SFN,ARHGEF16,SNX5,SND1,SERBP1,GIGYF2,TRIM29,CD2AP,MACF1,LARP1,DOCK9,FLNB,MPRIP,FLNA,ERC1,PUF60,FASN,EVPL,EPS15,MARK2,EPHA2,EIF2S3,EGFR,EEF2,DDX6,CTNNB1,CTNNA2,CTNNA1,MPP7,CRKL,CLIC1,ADD1,FMNL2,EXOC3,ATXN2L,PACSIN2,PTPRT,GCN1,RAB10,PDLIM5,WASF2,CDH18,CDH13,CDH12,CDH4,CDH3",16,GMT,335,keep,itself,,1.0,0.0,0.0,True,3,7.229544028300747,CADHERIN BINDING,CADHERIN BINDING,4
5,GOMF_CELL_ADHESIVE_PROTEIN_BINDING_INVOLVED_IN_BUNDLE_OF_HIS_CELL_PURKINJE_MYOCYTE_COMMUNICATION,GOMF_CELL_ADHESIVE_PROTEIN_BINDING_INVOLVED_IN_BUNDLE_OF_HIS_CELL_PURKINJE_MYOCYTE_COMMUNICATION,9.20708756239e-05,5,5,"PKP2,JUP,DSP,DSG2,DSC2",12,GMT,5,keep,itself,,1.0,0.0,0.0,True,14,4.035877726547443,CELL ADHESIVE PROTEIN BINDING INVOLVED IN BUNDLE OF HIS CELL PURKINJE MYOCYTE COMMUNICATION,"CELL ADHESIVE PROTEIN BINDING INVOLVED IN
BUNDLE OF HIS CELL PURKINJE MYOCYTE
COMMUNICATION",5
6,GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING,GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING,4.740094331e-07,471,158,"MED13,MED12,THRAP3,ARNT2,MED24,HDAC4,SETD1A,HDAC9,NCOR2,NCOR1,ZNHIT3,TRIP12,MED14,MTDH,CTDP1,DNAJA3,PIAS2,LDB1,KAT2B,HDAC3,NCOA1,OASL,PIAS1,BHLHE40,FIZ1,PARP10,LCOR,DOT1L,SETD3,KAT8,ARID1A,NRIP1,NCOA3,CALR,ACTN4,LHX3,KAT6A,SETD6,DDX54,XPO1,VDR,USF2,USF1,TP53BP1,TMF1,TLE4,TCF12,TBP,KLF5,TAF4B,TAF1,TBXT,STK4,STAT5B,SP3,SP1,SMARCB1,SMARCA4,NUCKS1,NSD1,SCX,PRDM16,RXRA,NIF3L1,RELA,RB1,RARG,BBS2,PURA,EBF4,PTMA,MAVS,TBX20,PKN1,HES6,TRIM68,BCOR,PPARG,PPARD,POU5F1,PRRX1,BCL11A,PER1,PBX2,NOTCH2,NKX6-1,NFKBIA,NEUROD1,NBN,MYC,MEF2D,MEF2A,JUP,JUN,AR,RBPJ,STING1,PRMT2,HOXA7,HNF4A,HMGA1,HCFC1,CNOT7,GRHL1,GTF2I,GTF2H1,GSK3B,HIPK2,DLL1,GATA6,GATA3,NOC2L,UBXN7,SIN3A,ZMYND8,RBFOX2,PRAME,CBX5,FLNA,NCOA6,KDM1A,CNOT1,SPEN,PDCD11,FHL2,ETS1,EPAS1,EP300,SDR16C5,ASXL1,ZFPM1,DAPK3,DTX3L,TCF23,CTNNB1,CRY2,CRKL,CREM,CREBBP,NCOA7,ADD1,PHB2,BAZ2A,FAF1,PTPRT,PRDM5,WWP2,ARID5A,TOB2,TACC2,KAT5,NCOA2,CARM1,SLC30A9,MAD2L2,YAP1,AKAP8,MED16",40,GMT,488,keep,itself,,1.0,0.0,0.0,True,4,6.324213015493609,DNA BINDING TRANSCRIPTION FACTOR BINDING,DNA BINDING TRANSCRIPTION FACTOR BINDING,6
7,GOMF_RNA_POLYMERASE_II_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING,GOMF_RNA_POLYMERASE_II_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING,3.2800387917e-06,339,119,"MED13,MED12,THRAP3,ARNT2,MED24,HDAC4,SETD1A,HDAC9,NCOR2,NCOR1,ZNHIT3,TRIP12,MED14,MTDH,CTDP1,DNAJA3,PIAS2,LDB1,HDAC3,NCOA1,OASL,BHLHE40,FIZ1,LCOR,DOT1L,SETD3,KAT8,ARID1A,NRIP1,NCOA3,CALR,ACTN4,LHX3,SETD6,DDX54,VDR,TP53BP1,TMF1,TBP,TAF4B,TAF1,TBXT,STK4,STAT5B,SP3,SP1,SMARCB1,SMARCA4,NSD1,RXRA,NIF3L1,RELA,RB1,RARG,BBS2,TBX20,PKN1,HES6,TRIM68,PPARG,PPARD,POU5F1,PRRX1,NOTCH2,NKX6-1,NFKBIA,NEUROD1,MEF2D,MEF2A,JUP,JUN,AR,RBPJ,STING1,PRMT2,HNF4A,HMGA1,GTF2I,GTF2H1,GSK3B,HIPK2,DLL1,GATA6,GATA3,UBXN7,SIN3A,PRAME,NCOA6,KDM1A,CNOT1,SPEN,PDCD11,ETS1,EPAS1,EP300,SDR16C5,ASXL1,ZFPM1,DTX3L,TCF23,CTNNB1,CRY2,CRKL,CREBBP,NCOA7,ADD1,PHB2,BAZ2A,FAF1,PTPRT,WWP2,ARID5A,TOB2,TACC2,NCOA2,SLC30A9,MAD2L2,AKAP8,MED16",33,GMT,351,keep,itself,,1.0,0.0,0.0,True,7,5.484121020031726,RNA POLYMERASE II SPECIFIC DNA BINDING TRANSCRIPTION FACTOR BINDING,"RNA POLYMERASE II SPECIFIC DNA BINDING
TRANSCRIPTION FACTOR BINDING",7
8,GOMF_NUCLEAR_RETINOIC_ACID_RECEPTOR_BINDING,GOMF_NUCLEAR_RETINOIC_ACID_RECEPTOR_BINDING,0.0001011722390985,24,15,"NCOR2,NCOA1,NRIP1,ACTN4,VDR,NSD1,RARG,PPARG,PRMT2,HMGA1,PRAME,NCOA6,CNOT1,ASXL1,ARID5A",6,GMT,24,keep,itself,,1.0,0.0,0.0,True,15,3.994938638289465,NUCLEAR RETINOIC ACID RECEPTOR BINDING,NUCLEAR RETINOIC ACID RECEPTOR BINDING,8
9,GOMF_NUCLEAR_RECEPTOR_BINDING,GOMF_NUCLEAR_RECEPTOR_BINDING,0.0003227167947718,131,50,"MED13,MED12,THRAP3,MED24,NCOR2,NCOR1,ZNHIT3,TRIP12,MED14,NCOA1,OASL,LCOR,ARID1A,NRIP1,NCOA3,CALR,ACTN4,DDX54,VDR,TMF1,TAF1,STAT5B,SMARCA4,NSD1,RXRA,RARG,PKN1,TRIM68,PPARG,JUP,PRMT2,HMGA1,GTF2H1,PRAME,NCOA6,KDM1A,CNOT1,EP300,ASXL1,CTNNB1,CRY2,NCOA7,PHB2,BAZ2A,ARID5A,TOB2,TACC2,NCOA2,SLC30A9,MED16",35,GMT,138,exclude,GOMF_NUCLEAR_RETINOIC_ACID_RECEPTOR_BINDING,GOMF_NUCLEAR_RETINOIC_ACID_RECEPTOR_BINDING,0.0038,1.0,15.0,False,27,3.491178432529405,NUCLEAR RECEPTOR BINDING,NUCLEAR RECEPTOR BINDING,9
10,GOMF_TRANSCRIPTION_COACTIVATOR_ACTIVITY,GOMF_TRANSCRIPTION_COACTIVATOR_ACTIVITY,4.17037374162e-05,291,101,"ARL2BP,CIDEA,MED13,MED12,THRAP3,MED24,MAML1,SERTAD2,LPIN2,MAGED1,MED14,MTDH,ZBED1,TRIM15,PER2,LDB1,KAT2B,ACTN1,NCOA1,RUVBL1,ACTL6A,FIZ1,DOT1L,SETD3,KAT8,ARID1A,NRIP1,NCOA3,TRIM8,ACTN4,KMT2D,NCOA4,KAT6A,TP53BP1,TMF1,TLE3,TCF20,TADA2A,SS18,SMARCC2,SMARCC1,SMARCB1,SMARCA4,NUCKS1,PRDM16,BCL9,RELA,KMT2C,MRTFA,ARID1B,CNOT6,ZMIZ1,ATXN7L3,KMT2E,PKN1,PKM,NOTCH2,NOTCH1,RERE,TRIM37,ARRB1,JUP,STING1,BIRC2,PRMT2,HMGA1,HCFC1,SERTAD1,ABT1,CD274,HIPK2,BCL9L,WWTR1,ABL1,KAT6B,USP22,WWC1,RRP1B,NCOA6,KDM1A,EP300,ATN1,ASXL1,CTNNB1,CREBBP,NCOA7,IL31RA,POU2AF3,SFR1,MYSM1,SRCAP,KAT5,NCOA2,CARM1,SLC30A9,RBM14,YAP1,TRIM28,CEBPZ,MED16,SRA1",54,GMT,299,keep,itself,,1.0,0.0,0.0,True,11,4.379825022568243,TRANSCRIPTION COACTIVATOR ACTIVITY,TRANSCRIPTION COACTIVATOR ACTIVITY,10
