term_id	term_name	p_value	term_size	intersection_size	intersection
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	0.0002041959607657	39	30	UBB,PSMD13,PSMD2,PSMC5,PSMC2,PSMB7,PSMB3,PSMB2,PSMA5,PSMD14,PSMD6,SEM1,VCP,UBC,RPS27A,PSMD12,PSMD11,PSMD4,PSMD1,PSMC6,PSMC1,PSMB6,PSMB5,PSMB4,PSMB1,PSMA7,PSMA4,PSMA3,PSMA2,PSMA1
KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	0.0005888834435731	38	29	UBB,PSMD13,PSMD2,PSMC5,PSMC2,PSMB7,PSMB3,PSMB2,PSMA5,PSMD14,PSMD6,SEM1,UBC,RPS27A,PSMD12,PSMD11,PSMD4,PSMD1,PSMC6,PSMC1,PSMB6,PSMB5,PSMB4,PSMB1,PSMA7,PSMA4,PSMA3,PSMA2,PSMA1
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	0.000568000586308	39	29	UBB,PSMD13,PSMD2,PSMC5,PSMC2,PSMB7,PSMB3,PSMB2,PSMA5,PSMD14,PSMD6,SEM1,UBC,RPS27A,PSMD12,PSMD11,PSMD4,PSMD1,PSMC6,PSMC1,PSMB6,PSMB5,PSMB4,PSMB1,PSMA7,PSMA4,PSMA3,PSMA2,PSMA1
KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	9.50880279401e-05	79	23	RPL23,RPL14,RPS26,RPS25,RPS24,RPS23,RPS20,RPS12,RPS8,RPS7,RPS3A,RPL38,RPL31,RPL30,RPL27,RPL22,RPL21,RPL17,RPL15,RPL11,RPL7A,RPL6,RPL5
KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	0.0006469429037498	35	27	PSMD13,PSMD2,PSMC5,PSMC2,PSMB7,PSMB3,PSMB2,PSMA5,PSMD14,PSMD6,SEM1,PSMD12,PSMD11,PSMD4,PSMD1,PSMC6,PSMC1,PSMB6,PSMB5,PSMB4,PSMB1,PSMA7,PSMA4,PSMA3,PSMA2,PSMA1,PRNP
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	0.0005776018557771	40	29	UBB,PSMD13,PSMD2,PSMC5,PSMC2,PSMB7,PSMB3,PSMB2,PSMA5,PSMD14,PSMD6,SEM1,UBC,RPS27A,PSMD12,PSMD11,PSMD4,PSMD1,PSMC6,PSMC1,PSMB6,PSMB5,PSMB4,PSMB1,PSMA7,PSMA4,PSMA3,PSMA2,PSMA1
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	0.0013918222166125	35	26	PSMD13,PSMD2,PSMC5,PSMC2,PSMB7,PSMB3,PSMB2,PSMA5,PSMD14,PSMD6,SEM1,PSMD12,PSMD11,PSMD4,PSMD1,PSMC6,PSMC1,PSMB6,PSMB5,PSMB4,PSMB1,PSMA7,PSMA4,PSMA3,PSMA2,PSMA1
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	0.0013918222166125	35	26	PSMD13,PSMD2,PSMC5,PSMC2,PSMB7,PSMB3,PSMB2,PSMA5,PSMD14,PSMD6,SEM1,PSMD12,PSMD11,PSMD4,PSMD1,PSMC6,PSMC1,PSMB6,PSMB5,PSMB4,PSMB1,PSMA7,PSMA4,PSMA3,PSMA2,PSMA1
KEGG_MEDICUS_REFERENCE_CONDENSIN_LOADING	KEGG_MEDICUS_REFERENCE_CONDENSIN_LOADING	0.0037987944288151	20	15	NCAPG,PPP2R5B,PPP2R1B,NCAPG2,KIF4A,NCAPD3,SMC4,NCAPD2,TOP2A,PPP2R5E,PPP2R5D,PPP2R5C,PPP2R5A,PPP2CB,PPP2CA
KEGG_MEDICUS_PATHOGEN_HCV_CORE_TO_RXRA_LXRA_MEDIATED_TRANSCRIPTION	KEGG_MEDICUS_PATHOGEN_HCV_CORE_TO_RXRA_LXRA_MEDIATED_TRANSCRIPTION	0.0026680666094522	6	5	NR1H3,RXRA,MYC,PSME3,CDK4
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	0.0024745258480008	35	26	PSMD13,PSMD2,PSMC5,PSMC2,PSMB7,PSMB3,PSMB2,PSMA5,PSMD14,PSMD6,SEM1,PSMD12,PSMD11,PSMD4,PSMD1,PSMC6,PSMC1,PSMB6,PSMB5,PSMB4,PSMB1,PSMA7,PSMA4,PSMA3,PSMA2,PSMA1
KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00382	KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00382	0.0039838850239489	12	7	MAML1,MAML2,PSEN1,MAML3,NOTCH2,NFX1,HEY1
KEGG_MEDICUS_REFERENCE_SKELETAL_TYPE_VGCC_RYR_SIGNALING	KEGG_MEDICUS_REFERENCE_SKELETAL_TYPE_VGCC_RYR_SIGNALING	0.0053268651130916	19	12	CACNA2D2,CACNB3,RYR1,CACNA2D3,CACNG3,CACNA2D4,CASQ2,CASQ1,CACNB4,CACNB1,CACNA2D1,CACNG6
KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119	KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119	0.0052249530459589	21	9	PCGF1,USP7,UBB,RNF2,RING1,RBBP4,BCOR,EZH2,EZH1
KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_JNK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_JNK_SIGNALING_PATHWAY	0.0116157482303339	13	13	SOS2,MAP2K4,MAPK8,MAP3K1,GRB2,SOS1,MAPK10,MAPK9,NRAS,KRAS,HRAS,EGFR,EGF
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_PSEN_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_PSEN_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	0.0078956708799593	16	12	CASP3,PSEN2,PSEN1,APAF1,SLC25A4,SLC25A31,CASP9,CASP7,VDAC3,VDAC2,VDAC1,RYR3
KEGG_MEDICUS_REFERENCE_FE3_FERRITIN_TRANSPORT	KEGG_MEDICUS_REFERENCE_FE3_FERRITIN_TRANSPORT	0.0060800079939668	5	5	FTL,FTH1,ATG7,ATG5,NCOA4
KEGG_MEDICUS_REFERENCE_LECTIN_PATHWAY_OF_COMPLEMENT_CASCADE_C4_C2_TO_C3_CONVERTASE_FORMATION	KEGG_MEDICUS_REFERENCE_LECTIN_PATHWAY_OF_COMPLEMENT_CASCADE_C4_C2_TO_C3_CONVERTASE_FORMATION	0.0197076853619886	8	5	COLEC10,COLEC11,C4B,C4A,MASP1
KEGG_MEDICUS_REFERENCE_LECTIN_PATHWAY_OF_COAGULATION_CASCADE_FIBRINOGEN_TO_FIBRIN	KEGG_MEDICUS_REFERENCE_LECTIN_PATHWAY_OF_COAGULATION_CASCADE_FIBRINOGEN_TO_FIBRIN	0.0163865246871333	6	5	FGG,FGA,COLEC10,COLEC11,MASP1
KEGG_MEDICUS_REFERENCE_PURINE_SALVAGE_PATHWAY_ADENINE_TO_AMP	KEGG_MEDICUS_REFERENCE_PURINE_SALVAGE_PATHWAY_ADENINE_TO_AMP	0.0186784083331854	10	6	NT5C1B,NT5M,PNP,APRT,NT5C,NT5DC4
KEGG_MEDICUS_VARIANT_MLL_AF4_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION	KEGG_MEDICUS_VARIANT_MLL_AF4_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION	0.011270524943768	26	19	CDK14,KLF3,PBX3,MLLT3,KMT2A,IGF1R,JMJD1C,CDKN1B,CCNT2,CCNT1,PROM1,RUNX2,KDM6A,BMP2K,AFF1,MEF2C,SMAD1,LMO2,HOXA10
KEGG_MEDICUS_PATHOGEN_HCMV_GB_TO_PDGFR_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_HCMV_GB_TO_PDGFR_RAS_ERK_SIGNALING_PATHWAY	0.0141247850107712	15	13	SOS2,PDGFRA,GRB2,BRAF,SOS1,RAF1,MAP2K1,MAPK1,PDGFRB,NRAS,KRAS,ARAF,HRAS
KEGG_MEDICUS_REFERENCE_EARLY_ENDOSOMAL_FUSION	KEGG_MEDICUS_REFERENCE_EARLY_ENDOSOMAL_FUSION	0.021900227764311	8	4	RABEP1,RAB5C,RAB5A,PIK3C3
KEGG_MEDICUS_VARIANT_AMPLIFIED_PDGFR_TO_PLCG_CAMK_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_AMPLIFIED_PDGFR_TO_PLCG_CAMK_SIGNALING_PATHWAY	0.0321070172230248	14	9	CAMK2A,CAMK1D,PLCG1,PDGFRA,CAMK2G,CAMK2D,CAMK2B,CAMK4,CALM2
KEGG_MEDICUS_VARIANT_AMPLIFIED_PDGFR_TO_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_AMPLIFIED_PDGFR_TO_RAS_ERK_SIGNALING_PATHWAY	0.0321070172230248	14	12	SOS2,PDGFRA,GRB2,BRAF,SOS1,RAF1,MAP2K1,MAPK1,NRAS,KRAS,ARAF,HRAS
KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_RALGDS_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_RALGDS_SIGNALING_PATHWAY	0.0130319415431794	11	11	SOS2,RALGDS,RALB,GRB2,SOS1,RALA,NRAS,KRAS,HRAS,EGFR,EGF
