"TF","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"E2F4","E2F4 ENCODE","211/710","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003775603148821153","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003926627274773999","0","0","8.2360644856592167","1790.66062739072162912635","MDC1;NUP107;CCNF;MKI67;SMC4;SMC2;CDC20;RPS6KA5;MYC;CHEK2;RTTN;FBXO5;GTSE1;CDK5RAP2;TMPO;ESCO2;DEPDC1B;NEIL3;DNA2;KIF20A;KIF20B;PRR11;RHNO1;ASF1B;CDCA2;PARPBP;CDCA3;CDCA5;SHMT1;CDCA7;NCAPG;CDCA8;WDR62;IQGAP3;NCAPH;SKA1;SKA2;RACGAP1;RAD21;AFMID;CEP192;PLK4;XRCC4;NCAPH2;PLK1;FAM111A;TPX2;STAG1;TDP1;SASS6;ANP32E;RAD18;EZH2;GPR19;TOP2A;NCAPG2;KIF14;KIF11;BRCA2;KIF15;ING2;TUBA1B;SMPD4;MIS18BP1;NUF2;PBK;TK1;CEP55;DLGAP5;LRRCC1;PARP2;KIF24;KIF23;KIF22;TERF1;CIT;POC5;INCENP;DEPDC1;KIF2C;DTYMK;TYMS;RAD54B;RECQL4;METTL4;RAD54L;BRD8;PCNT;CENPU;RANBP1;CDKN2C;MZT1;CENPF;MIS18A;CMSS1;PSMC3;CENPI;CENPK;CENPL;CENPM;CENPN;NCAPD2;CENPO;NCAPD3;TRIP13;CENPP;SPC24;CDKN3;MAD2L1;SPC25;ERCC6L;DSCC1;HJURP;BUB1B;NUCKS1;TTF2;RDM1;TBC1D31;EME1;NUSAP1;NEK2;OIP5;GEN1;BORA;LIG1;ZGRF1;VRK1;CDC25C;TRAIP;KCTD9;MELK;HNRNPUL1;CCNE1;FANCD2;TIMELESS;BLM;TROAP;ARHGAP19;FBXO48;PKMYT1;RAD51AP1;SAC3D1;FANCI;HSPA8;CCDC18;STIL;FANCM;FANCA;FANCG;NDC80;KIF18A;KIF18B;DIAPH3;UBE2T;KIF4A;CDK1;RAD9B;MXD3;PHF19;ARHGAP11A;PHTF2;MCM8;HMGB2;FOXM1;EFCAB11;CHTF18;CKS1B;LMNB1;PIDD1;EXO1;MYBL2;SPDL1;POLH;RFC3;RBM15;CKAP2L;CKAP2;DARS2;MASTL;DCK;CCNA2;ASPM;ESPL1;BIRC5;MTFR2;MNS1;ITGB3BP;TTK;LIN9;AURKB;AURKA;FBXL20;CDC45;POC1A;BUB1;E2F7;E2F8;MGME1;POLQ;RRM1;RRM2;SPAG5;CEP152;DEK;SSRP1;SHCBP1;TICRR;PRC1;ALDH16A1;RHEBL1;NUP37"
"FOXM1","FOXM1 ENCODE","67/95","0.00000000000000000000000000000000000000000000000000000000000029174712757089342829906420158722676385217266678093","0.000000000000000000000000000000000000000000000000000000000015170850633686462831448335572402553924306762231219","0","0","41.4651736385161769","5779.70505634750043100212","GPSM2;MDC1;ARL6IP1;HP1BP3;CCNF;KIF14;HJURP;HMGB2;NUCKS1;KIF11;MKI67;LMNB1;CDC20;PTTG1;NUF2;NEK2;SEPHS1;KPNA2;LBR;GTSE1;CEP55;BORA;CKAP2L;CKAP2;UBALD2;KIF23;KNSTRN;CKAP5;CCNA2;ASPM;KCTD9;INCENP;KIF20A;KIF20B;PRR11;PIF1;PARPBP;CDCA2;TROAP;CENPA;NCAPH;SKA2;CCNB2;CCNB1;RACGAP1;RAD21;BRD8;FAM83D;CDKN2D;CDKN2C;UBE2C;RNF26;PLK1;TUBB4B;MZT1;TPX2;CENPF;KIF18B;UBE2S;PRC1;RHEB;UBE2T;CDK1;MXD3;PHF19;CDKN3;NUP37"
"NFYA","NFYA ENCODE","232/2250","0.00000000000000000012139397745253508614417826066884261936641734170518356706117146792678340716520324349403381348","0.000000000000000004208324551687882665343188971980568628706144081625143901770336185563792241737246513366699219","0","0","2.1007070997289325","91.49681384008259499296","MDC1;ERRFI1;ARL6IP1;CCNF;HDAC11;CBLB;CDC20;RPS6KA5;MYC;CHEK2;NIPAL3;FDXR;RTTN;FBXO5;GTSE1;IER5;TMPO;STARD5;ESCO2;DEPDC1B;DDX39A;THAP8;RFX5;ZNF714;WDPCP;KIF20A;KIF20B;PRR11;ASF1B;PIF1;CDCA2;PARPBP;ZNF273;CDCA3;SHMT1;CDCA8;WDR62;LIAS;SKA2;HSPH1;AFMID;CEP192;EXPH5;PLK4;CDK19;XRCC4;DDIAS;XRCC1;MEX3C;ZWINT;FAM111A;TPX2;SMTN;STAG3;TDP1;ANP32E;PAF1;CALM3;CORO7;EZH2;TOP2A;SUV39H1;KIF14;ING1;PCSK4;MIS18BP1;PCF11;TNFAIP8L1;TK1;DLGAP5;PARP3;KIF24;KIF23;KIF22;ZNF57;TERF1;CIT;POC5;INCENP;CKS2;DTYMK;CENPA;RECQL4;SERTAD1;RAD54L;BRD8;PCNT;EMC9;PAK4;CDKN2D;CENPU;GINS4;TUBB4B;PSMB8;MZT1;CENPF;PSMC3;MORN4;CENPI;CENPK;CENPL;CENPM;NCAPD2;NCAPD3;YPEL5;SPC24;CDKN3;ZNF695;SPC25;RAB3A;CSE1L;HJURP;NUCKS1;TTF2;TBC1D31;TOM1;NUSAP1;KPNA4;NEK2;OIP5;KPNA2;GAS2L3;BORA;IL11RA;C21ORF58;CEP131;UBALD2;VRK1;CDC25C;MR1;ILF2;TRAIP;KCTD9;HNRNPUL1;PKP4;SNRNP25;LRIF1;BLM;LRRC56;TSACC;TROAP;ARHGAP19;HMMR;CACNA1G;RAD51AP1;CCNB2;CCNB1;MED30;GRK6;FAM83D;EEFSEC;ACBD7;HSPA8;STIL;GOT1;FANCM;ODF2;FANCB;COQ7;ARHGAP33;KIF18A;DIAPH3;KIF18B;SP2;UBE2S;RHEB;UBE2T;CNOT3;CDK1;RAD9B;MXD3;MXD4;PHTF2;MCM8;HP1BP3;HMGB2;HMGB3;EFCAB11;CKS1B;ATP7B;LBR;TPRN;KLF10;SUN2;RBM15;CKAP2L;CKAP2;C4ORF46;DARS2;WIPI1;PPP2R5D;CKAP5;DCK;CCNA2;ASPM;SFPQ;ESPL1;SAPCD2;ZNF519;MTFR2;FAM72B;TMEM45A;RNFT2;GALT;ACSS2;TTK;AURKB;AURKA;DCAF15;PARD6B;CDC45;POC1A;BUB3;BUB1;E2F7;RRM2;CEP152;RNF26;SCLT1;ARID3B;SHCBP1;PNRC2;TPCN1;TICRR;FMNL3;RSPH1;PRC1;CTH;CDK2AP2;RBM42;ALDH16A1;NUP37"
"NFYB","NFYB ENCODE","327/3715","0.00000000000000004304607516678400087366565272009650322102560459063685938119192542217206209897994995117187500000","0.000000000000001119197954336384072019113547035746921979701049530697698486392255290411412715911865234375000000","0","0","1.8063657946719800","68.07155937488924735135","MDC1;ERRFI1;ARL6IP1;CCNF;HDAC11;TESK1;CBLB;MKI67;CDC20;RPS6KA5;MYC;CHEK2;STMN1;NIPAL3;FDXR;RTTN;FBXO5;GTSE1;IER5;JUNB;TMPO;CDK5RAP2;STARD5;ARMC9;ESCO2;DEPDC1B;DDX39A;THAP8;RFX5;ZNF714;HOXB4;ZSCAN23;WDPCP;KIF20A;KIF20B;PRR11;ASF1B;PIF1;NUMBL;CDCA2;PARPBP;ZNF273;CDCA3;SHMT1;MTTP;CDCA8;WDR62;LIAS;SKA2;HSPH1;RACGAP1;AFMID;CEP70;CEP192;RIMKLA;HOXC9;EXPH5;PLK4;CDK19;C5ORF34;PRRT2;XRCC4;GADD45B;DDIAS;PLK1;IRF2BP1;XRCC1;MTHFR;MEX3C;ZWINT;TMEM198;FAM111A;TPX2;SMTN;STAG1;STAG3;TDP1;ANP32E;PAF1;CALM3;CORO7;EZH2;APOBEC3B;TOP2A;SUV39H1;NCAPG2;KIF14;KIF11;ING1;LYST;PCSK4;TUBA1C;ING2;MIS18BP1;PCF11;TNFAIP8L1;PHGDH;TK1;DLGAP5;CEP55;ARG2;RPS6KL1;PARP3;IZUMO4;KIF24;KIF23;KIF22;ZNF57;TERF1;TUBG1;CIT;RILPL2;POC5;INCENP;CKS2;DEPDC1;TLCD2;DTYMK;PROCA1;CENPA;RAD54B;RECQL4;SERTAD1;RAD54L;BRD8;PCNT;EMC9;PAK4;CDKN2D;CENPU;CDKN2C;GINS4;BMP8B;GPR3;TUBB4B;PSMB8;MZT1;CENPE;CENPF;PSMC3;MORN4;CENPI;LPCAT4;CENPK;CENPL;TACC3;CENPM;CENPN;NCAPD2;NCAPD3;YPEL5;SPC24;CDKN3;ZNF695;SPC25;ZNF331;ERCC6L;RAB3A;CSE1L;HJURP;NUCKS1;TTF2;DEPTOR;TBC1D31;TOM1;NUSAP1;KPNA4;NEK2;OIP5;KPNA2;GEN1;GAS2L3;BORA;ZGRF1;IL11RA;C21ORF58;CEP131;USP2;UBALD2;VRK1;ACYP2;CDC25C;MR1;ILF2;TRAIP;KCTD9;HNRNPUL1;PKP4;SNRNP25;LRIF1;BLM;LRRC56;SHC3;TSACC;TROAP;CCDC146;NATD1;ARHGAP19;HMMR;CACNA1G;RAD51AP1;CCNB2;KLC4;PORCN;CCNB1;MED30;GRK6;FAM83D;EEFSEC;ACBD7;HSPA8;CCDC18;STIL;GOT1;FANCM;ODF2;UBE2C;FANCA;FANCB;CYP4F12;COQ7;FANCG;ARHGAP33;KIF18A;DIAPH3;KIF18B;SP2;UBE2S;REEP4;RHEB;KIF4A;UBE2T;CNOT3;CDK1;NABP1;CNTROB;RAD9B;TMEM19;MXD3;MXD4;PHF19;TMEM45B;PHTF2;GPSM2;MCM8;HP1BP3;HMGB2;HMGB3;EFCAB11;ZNF670-ZNF695;CHTF18;LMNB1;CKS1B;ATP7B;LBR;TPRN;KLF10;SUN2;RBM15;PLEKHG2;CKAP2L;CKAP2;C4ORF46;DARS2;WIPI1;PPP2R5D;CKAP5;DCK;CCNA2;ASPM;SFPQ;PSRC1;ESPL1;SAPCD2;ZNF519;MTFR2;FAM72D;FAM72B;FAM72A;TMEM45A;RNFT2;GALT;ACSS2;PNKP;RGS16;TTK;AURKB;AURKA;SLC25A27;DCAF15;FBXL20;PARD6B;CDC45;KIAA1328;POLR2A;KATNA1;POC1A;RBBP6;BUB3;BUB1;E2F7;E2F8;RRM1;RRM2;SPAG5;CEP152;RNF26;AHNAK2;SCLT1;ARID3B;DEK;SHCBP1;PNRC2;TPCN1;TICRR;FMNL3;RSPH1;TEF;PRC1;KIAA0586;CTH;CDK2AP2;RBM42;ALDH16A1;INSM2;RHEBL1;NUP37"
"SIN3A","SIN3A ENCODE","123/1131","0.00000000000457512826853399693377799675689880632388495396156713468371890485286712646484375000000000000000000000","0.000000000095162667985507136222582332543495171536807042400596401421353220939636230468750000000000000000000000","0","0","2.1133812991215906","55.18120228992892606357","ZWILCH;DSCC1;HJURP;BUB1B;SMC4;CDC20;EME1;MYC;NEK2;FBXO5;KPNA2;GTSE1;JUNB;IER3;GEN1;ZGRF1;USP2;UBALD2;ESCO2;CDC25C;THAP2;THOC6;ASPHD1;FANCD2;WDPCP;KIF20A;KIF20B;PRR11;BLM;SMIM5;CDCA5;GSTCD;FBF1;CCDC146;NCAPG;CDCA8;HMMR;SKA3;IQGAP3;NDRG1;NCAPH;SKA2;RAD51AP1;CCNB2;CCNB1;HSPH1;TSPAN4;FAM83D;PLK4;AKIRIN2;FANCM;DDIAS;PLK1;RABL2A;MTHFR;SCRT1;CLK1;FOSL1;ANLN;TPX2;KIF18A;KIF18B;SASS6;CDK1;WRAP53;LIN54;SUV39H2;MCM8;HMGB2;KIF11;KIF15;LMNB1;TUBA1C;TUBA1B;ING2;EXO1;MIS18BP1;NUF2;PBK;DLGAP5;CEP55;POLH;PARP3;CCDC34;CKAP2L;PARP2;KIF24;DARS2;KIF23;WIPI1;MASTL;CCNA2;DBF4;POC5;CKS2;BIRC5;KIF2C;MTFR2;AURKB;AURKA;FBXL20;BRD8;BUB1;E2F8;CENPU;POLQ;RRM2;SCLT1;SHCBP1;CENPE;CENPF;MIS18A;CMSS1;KIAA0586;CENPL;TACC3;NCAPD2;NCAPD3;TAF5;TRIP13;CENPP;TAF3;MAD2L1"
"IRF3","IRF3 ENCODE","76/663","0.00000000744857787668855033934570597422414328647732872923370450735092163085937500000000000000000000000000000000","0.000000129108683195934903430068438866251678831531535251997411251068115234375000000000000000000000000000000000","0","0","2.1951315962220757","41.08242060766271919192","TOP2A;MDC1;PHTF2;RAB3A;HMGB2;CBLB;ING1;CKS1B;RPS6KA5;PCF11;NIPAL3;FDXR;TOM1;FBXO5;DLGAP5;TPRN;PARP3;BORA;RBM15;CKAP2L;CEP131;KIF24;UBALD2;KCTD9;SFPQ;DDX39A;ZNF519;THAP8;HNRNPUL1;INCENP;ZNF714;MTFR2;FAM72D;PRR11;ASF1B;TMEM45A;BLM;LRRC56;CDCA2;CDCA3;ARHGAP19;WDR62;CENPA;SKA2;AURKA;DCAF15;SERTAD1;GRK6;RAD54L;BUB3;FAM83D;BUB1;EMC9;CDK19;STIL;RRM2;GOT1;UBE2C;TUBB4B;COQ7;MZT1;TPCN1;TICRR;TPX2;SP2;CNOT3;ANP32E;CDK2AP2;CENPM;PAF1;RBM42;SPC24;CDKN3;ZNF695;SPC25;MXD4"
"FOS","FOS ENCODE","67/637","0.00000138514214476293514475234696509131637753853283356875181198120117187500000000000000000000000000000000000000","0.000020579254722192178567435200120527838407724630087614059448242187500000000000000000000000000000000000000000","0","0","1.9782220283674192","26.68563711036106056440","TOP2A;PHTF2;RAB3A;HJURP;TTF2;EFCAB11;ING1;CKS1B;RPS6KA5;CHEK2;NIPAL3;TOM1;FBXO5;KPNA2;LBR;TMPO;KLF10;RBM15;TNFRSF12A;KIF24;UBALD2;ILF2;THOC6;ASPM;KCTD9;SFPQ;DDX39A;POC5;HNRNPUL1;INCENP;FAM72D;PRR11;FAM72B;ASF1B;FAM72A;CDCA2;CDCA3;TSACC;ARHGAP19;HMMR;TFPI;CENPA;SKA2;DCAF15;SERTAD1;GRK6;BUB3;FAM83D;RRM2;GOT1;MTHFR;TUBB4B;COQ7;PNRC2;TPCN1;TICRR;TPX2;CENPF;KIF18B;SP2;TDP1;CNOT3;ANP32E;CDK2AP2;CENPM;RBM42;ZNF695"
"E2F1","E2F1 CHEA","83/859","0.00000249622226178266531617299869849624371909158071503043174743652343750000000000000000000000000000000000000000","0.000032450889403174646569150141317550151143223047256469726562500000000000000000000000000000000000000000000000","0","0","1.8064035552558051","23.30392826623303292877","ARHGAP11A;ARL6IP1;SUV39H1;HP1BP3;HMGB2;BUB1B;NUCKS1;EFCAB11;LMNB2;LMNB1;TUBA1B;SMPD4;RPS6KA5;EXO1;MYC;CFL2;CHEK2;FDXR;OIP5;TK1;DLGAP5;TMPO;LRRCC1;HSP90AA1;RFC3;STARD5;LIG1;MAP1S;VRK1;KIF22;TERF1;DCK;DDX39A;HNRNPUL1;ESPL1;OAS3;MSH5;TMEM106C;TIMELESS;CDIP1;MNS1;MAPRE2;DTYMK;CDCA5;PNKP;ARHGAP19;LIN9;PKMYT1;AURKB;AURKA;SKA2;FBXL20;CCNB2;PARD6B;SAC3D1;E2F7;EMC9;E2F8;CNTLN;FANCI;RRM1;RRM2;GOT1;UBE2C;NCAPH2;CEP152;RDX;SCLT1;XRCC1;MTHFR;SSRP1;DEK;SHCBP1;NDC80;TICRR;SMTN;KIF18A;CNOT3;CENPM;PAF1;NCAPD3;SPC24;EZH2"
"SP1","SP1 ENCODE","66/707","0.00007655251468099173587419231656880924674624111503362655639648437500000000000000000000000000000000000000000000","0.000884606836313682281212888991461795740178786218166351318359375000000000000000000000000000000000000000000000","0","0","1.7245305819592489","16.34429651098901103978","TOP2A;MDC1;PHTF2;ARL6IP1;HJURP;KIF14;HMGB2;NUCKS1;EFCAB11;PCSK4;ATP7B;RPS6KA5;CHEK2;TOM1;TPRN;TMPO;RBM15;C21ORF58;CEP131;UBALD2;WIPI1;ILF2;CKAP5;ASPM;KCTD9;SFPQ;DDX39A;HNRNPUL1;ZNF714;MTFR2;PRR11;FAM72B;ASF1B;TMEM45A;RNFT2;CDCA2;CDCA3;CDCA8;CENPA;SKA2;DCAF15;CDC45;GRK6;RAD54L;PCNT;FAM83D;BUB1;EXPH5;CENPU;FANCM;RNF26;CEP152;GINS4;TUBB4B;TPCN1;TICRR;SP2;RHEB;TDP1;UBE2T;CNOT3;ANP32E;CALM3;CDKN3;ZNF695;SPC25"
"RFX5","RFX5 ENCODE","52/559","0.00046558673389112510080517504107433524040970951318740844726562500000000000000000000000000000000000000000000000","0.004842102032467701308582341823694150662049651145935058593750000000000000000000000000000000000000000000000000","0","0","1.7084701553366404","13.10774549129712873707","RPS6KA5;PCF11;MYC;JUNB;CCDC34;USP2;CKAP2;KIF24;UBALD2;BTN3A3;PPP2R5D;MR1;CIT;KCTD9;SAPCD2;RFX5;CKS2;PKP4;FAM72D;PRR11;ASF1B;PPP1R15A;RNFT2;CDCA2;SPATA7;AURKB;SKA2;CCNB1;SERTAD1;EMC9;PLK4;CDKN2D;CENPU;CDK19;CD72;GOT1;GTF2IRD2;RNF26;XRCC1;GPR3;COQ7;PSMB8;PNRC2;TICRR;FAM111A;RSPH1;RHEB;CENPK;CNOT3;RBM42;NCAPD3;MXD4"
