Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
GOBP_RIBOSOME_BIOGENESIS	GOBP_RIBOSOME_BIOGENESIS	1.00e-10	165	0.494	0	0	1	0	keep	itself		True	NOL9,NOP56,NOP16,GLUL,SIRT7,USP36,PNO1,NIP7,EXOSC2,NOL6,DDX56,RRP1,DNTTIP2,DDX51,COPRS,RPUSD4,LTO1,RRP9,BYSL,MTG1
GOBP_RRNA_PROCESSING	GOBP_RRNA_PROCESSING	1.00e-10	118	0.5	0	0	1	0	keep	itself		True	NOL9,NOP56,SIRT7,USP36,PNO1,EXOSC2,NOL6,DDX56,RRP1,DNTTIP2,DDX51,COPRS,RPUSD4,RRP9,BYSL,NOP58,UTP14A,RPL26,RRS1,WDR77
GOBP_RRNA_METABOLIC_PROCESS	GOBP_RRNA_METABOLIC_PROCESS	1.00e-10	136	0.4706	238	119	0.0216	0.4116	exclude	GOBP_RIBOSOME_BIOGENESIS	GOBP_RIBOSOME_BIOGENESIS	False	CAVIN1,NOL9,DDX11,NOP56,POLR2L,SIRT7,USP36,PNO1,EXOSC2,NIFK,NOL6,DDX56,RRP1,DNTTIP2,DDX51,COPRS,RPUSD4,RRP9,BYSL,NOP58
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	1.00e-10	148	0.3989	0	0	1	0	keep	itself		True	RBM14,SRSF6,SRSF7,HSPA8,CENATAC,DDX5,RBM3,HNRNPH1,RSRP1,INTS15,RBM5,SRSF2,TRA2B,SRSF5,TRA2A,SFPQ,CASC3,CD2BP2,ARGLU1,AAR2
GOBP_RNA_SPLICING	GOBP_RNA_SPLICING	1.00e-10	189	0.3788	371	148	0.0693	1	keep	GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	False	RBM14,SRSF6,SRSF7,HSPA8,CENATAC,DDX5,RBM3,HNRNPH1,RSRP1,FUS,FASTK,INTS15,RBM5,RPS26,SRSF2,TRA2B,SRSF5,IVNS1ABP,TRA2A,SFPQ
GOBP_REGULATION_OF_RNA_SPLICING	GOBP_REGULATION_OF_RNA_SPLICING	1.28e-09	69	0.3485	135	50	0.2167	0.8313	keep	GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	False	RBM14,SRSF6,SRSF7,DDX5,HNRNPH1,FUS,FASTK,RBM5,RPS26,SRSF2,TRA2B,SRSF5,ARGLU1,AAR2,RBM4B,RBM39,KAT2A,RBM8A,SUPT7L,SRSF1
GOBP_RESPONSE_TO_PEPTIDE_HORMONE	GOBP_RESPONSE_TO_PEPTIDE_HORMONE	2.46e-09	108	0.2283	0	0	1	0	keep	itself		True	SMARCC1,IGF1R,GNAS,MTOR,PDK2,CAT,AREG,SLC27A1,GRB2,MAP1B,LEPROTL1,SOCS7,APC,RHOQ,TGFBR3,ADCY3,PPP3CA,OSBPL8,PIK3CA,SOS2
GOBP_RESPONSE_TO_INSULIN	GOBP_RESPONSE_TO_INSULIN	3.71e-09	79	0.2743	0	0	1	0	keep	itself		True	USO1,SMARCC1,IGF1R,MTOR,PDK2,CAT,SLC27A1,GRB2,SOCS7,APC,RHOQ,OSBPL8,PIK3CA,SOS2,PIP4K2A,NCOA1,IDE,INSR,MTCL2,SORBS1
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS	1.37e-08	90	0.2542	227	69	0.0026	0.0192	keep	GOBP_RESPONSE_TO_INSULIN	GOBP_RESPONSE_TO_INSULIN	True	USO1,SMARCC1,IGF1R,GNAS,MTOR,PDK2,SLC27A1,GRB2,MAP1B,LEPROTL1,SOCS7,APC,RHOQ,ADCY3,PPP3CA,OSBPL8,PIK3CA,SOS2,PIP4K2A,MBD5
GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	1.43e-08	67	0.3004	0	0	1	0	keep	itself		True	USO1,SMARCC1,IGF1R,MTOR,PDK2,SLC27A1,GRB2,SOCS7,APC,RHOQ,OSBPL8,PIK3CA,SOS2,PIP4K2A,NCOA1,IDE,INSR,MTCL2,SORBS1,PHIP
