"statistic","source","condition","score","p_value"
"viper","ABL1","MVL_TOR10","0.12279227398120740","0.902271592430018087860332798300078"
"viper","AHR","MVL_TOR10","1.75697060922947013","0.078922818974215089293799962888443"
"viper","AIP","MVL_TOR10","1.27200505300668287","0.203371323924916413972141526755877"
"viper","AIRE","MVL_TOR10","1.64672537574114153","0.099614505930147104195704343965190"
"viper","APEX1","MVL_TOR10","-1.26111787915123985","0.207266379873394634980598993934109"
"viper","AR","MVL_TOR10","-0.75160801296094482","0.452286823137741211819928821569192"
"viper","ARID1A","MVL_TOR10","1.68643282650526372","0.091712463184040179942080328601151"
"viper","ARID3A","MVL_TOR10","0.84049513538138887","0.400630827977045800292188459934550"
"viper","ARID3B","MVL_TOR10","-2.09735119056266761","0.035962498437929271699609046208934"
"viper","ARID4A","MVL_TOR10","-0.87581523386528093","0.381130487028995046383528233491234"
"viper","ARID4B","MVL_TOR10","-0.97425848356839084","0.329928212841185786174946770188399"
"viper","ARID5B","MVL_TOR10","2.13339249626153027","0.032892542099368038410744929933571"
"viper","ARNT","MVL_TOR10","1.23200421323521603","0.217947510270386307640322343104344"
"viper","ARX","MVL_TOR10","1.43026717611738219","0.152640351743873886602997913541913"
"viper","ASCL1","MVL_TOR10","0.97421740246221933","0.329948605748801304660133837387548"
"viper","ASCL2","MVL_TOR10","-1.68250917103547892","0.092470148060709606019358375306183"
"viper","ATF1","MVL_TOR10","-1.46566521117548310","0.142739516147992850925163565989351"
"viper","ATF2","MVL_TOR10","-0.53946748968965752","0.589564323501720277675985926180147"
"viper","ATF3","MVL_TOR10","-1.77180526694588081","0.076426887975402604813446316711634"
"viper","ATF4","MVL_TOR10","-1.80075572960759422","0.071741389419159237728074174356152"
"viper","ATF5","MVL_TOR10","-0.54469743312632168","0.585961630550079104473581992351683"
"viper","ATF6","MVL_TOR10","-1.87281536209998389","0.061093885890496225921086903554169"
"viper","ATOH1","MVL_TOR10","2.80169344570936740","0.005083515357130197198642918010592"
"viper","BACH1","MVL_TOR10","2.38197994618201925","0.017219835166136752968579770595170"
"viper","BACH2","MVL_TOR10","-0.41931154365861695","0.674988461182462140541815642791335"
"viper","BARX1","MVL_TOR10","0.05214726569771751","0.958411351592656446385376511898357"
"viper","BARX2","MVL_TOR10","0.36479510244365215","0.715264361231223722015215571445879"
"viper","BATF","MVL_TOR10","0.16109310108101693","0.872020073820019891996935257338919"
"viper","BCL11A","MVL_TOR10","-2.10552409156219245","0.035245712474322947460603216995878"
"viper","BCL11B","MVL_TOR10","0.42316669804239665","0.672173642091613121607451830641367"
"viper","BCL3","MVL_TOR10","-0.04546024573724700","0.963740461424750005647865691571496"
"viper","BCL6","MVL_TOR10","-1.55918417505375007","0.118952795239529840465309007413452"
"viper","BCLAF1","MVL_TOR10","-0.17063536413264652","0.864510489151623540138302814739291"
"viper","BCOR","MVL_TOR10","-0.30183698783166135","0.762776332887366237400783575139940"
"viper","BHLHA15","MVL_TOR10","3.30474105037540999","0.000950641882430986362613467566263"
"viper","BHLHE40","MVL_TOR10","-1.27535920160438665","0.202182132233540201582400186453015"
"viper","BHLHE41","MVL_TOR10","-0.45282163096854272","0.650677186309280175535718626633752"
"viper","BMAL1","MVL_TOR10","-0.49842173077093110","0.618186823335111768074057181365788"
"viper","BMAL2","MVL_TOR10","0.41152782393121967","0.680685543329400566392450855346397"
"viper","BRCA1","MVL_TOR10","-2.15396569019502504","0.031242862664203729927692165802000"
"viper","BRD4","MVL_TOR10","-2.02483465513089333","0.042884345260495712603976414811768"
"viper","BTG2","MVL_TOR10","2.04598152537631117","0.040758188366430643523319332643950"
"viper","CDX1","MVL_TOR10","2.74664130026354325","0.006020894420883269801403336884960"
"viper","CDX2","MVL_TOR10","4.02699511249258801","0.000056494206410494143388162369135"
"viper","CEBPA","MVL_TOR10","1.01864780704240254","0.308370199314058124340220956582925"
"viper","CEBPB","MVL_TOR10","1.77123902186496363","0.076520962784902862852121074865863"
"viper","CEBPD","MVL_TOR10","0.99361625955019539","0.320409725224773622720420007681241"
"viper","CEBPE","MVL_TOR10","0.37296359712141502","0.709175537593898952515303335530916"
"viper","CEBPG","MVL_TOR10","1.70556957384993035","0.088088248323553122731688347357704"
"viper","CEBPZ","MVL_TOR10","-1.08617461728326181","0.277401744907653957650239817667170"
"viper","CIITA","MVL_TOR10","0.40242503275413483","0.687371250230314645435214515600819"
"viper","CLOCK","MVL_TOR10","-0.18108338500252802","0.856302125845684325433637695823563"
"viper","CREB1","MVL_TOR10","0.83021465243482140","0.406417432349689133896930570699624"
"viper","CREB3","MVL_TOR10","-0.01130119725359281","0.990983141127629085787020812858827"
"viper","CREB3L1","MVL_TOR10","-0.16677262127187356","0.867548962014910274298529202496866"
"viper","CREB5","MVL_TOR10","0.36879376344634490","0.712281453574624690006089622329455"
"viper","CREBBP","MVL_TOR10","0.21058178506529773","0.833213627005352619470102126797428"
"viper","CREBZF","MVL_TOR10","0.02670224683823181","0.978697221054792398930999297590461"
"viper","CREM","MVL_TOR10","-1.34135087479726889","0.179806559266498688920421500370139"
"viper","CRX","MVL_TOR10","-1.40826498886182860","0.159052618705999071480050588434096"
"viper","CTBP1","MVL_TOR10","-1.08960778900796007","0.275885950538652002794748341329978"
"viper","CTBP2","MVL_TOR10","-0.67549933701252818","0.499358572449010607030572828080039"
"viper","CTCF","MVL_TOR10","-0.04705481837703943","0.962469537132539354473692583269440"
"viper","CTCFL","MVL_TOR10","1.33523156544040544","0.181800568748092750137601569804247"
"viper","CTNNB1","MVL_TOR10","2.07181401025801737","0.038282789605272510291555931871699"
"viper","CUX1","MVL_TOR10","-1.70799939429268166","0.087636454866406254815558440895984"
"viper","CXXC1","MVL_TOR10","-0.48507971703110248","0.627619799197058236828183908073697"
"viper","DACH1","MVL_TOR10","-0.43575959227358635","0.663011164083918247413862445682753"
"viper","DBP","MVL_TOR10","-0.62697725050137232","0.530674147577621102556122423266061"
"viper","DDIT3","MVL_TOR10","-0.59053557163212389","0.554831644886807029415365377644775"
"viper","DEAF1","MVL_TOR10","-0.53135950454775172","0.595169677897624760376515951065812"
"viper","DLX1","MVL_TOR10","1.57140670038011976","0.116088210612705966529034640188911"
"viper","DLX2","MVL_TOR10","0.10150452141346686","0.919149968529959005003604488592828"
"viper","DLX3","MVL_TOR10","-0.30780598485218563","0.758229967301144891500541689310921"
"viper","DLX4","MVL_TOR10","0.90010534022862776","0.368064194388789844847309495889931"
"viper","DLX5","MVL_TOR10","0.75801138386219657","0.448444167780578051285544916026993"
