"TF","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"MYC","MYC","108/957","0.001457487343539125","0.1858804688450598","0","0","1.3915570964919082","9.0883169011363502676","SAMD9L;PGAP1;KNDC1;IRS2;SMC4;ACTB;IPO4;MYLK;ACTG1;HOXA10;KAT5;PLAU;RUVBL2;CDC26;PIM1;NEK2;PIM2;KPNA2;TMPO;PDK1;MAGI1;CLEC11A;AFAP1;LMO7;RUNX2;PRKAR1B;CYP2U1;FANCD2;KIF20B;ALPK1;SQSTM1;PRR11;PHLDB2;TPH1;MYCBP2;IQGAP2;FOXO3;EFNA5;IQGAP3;HIF1A;PDZD2;PCBP1;RAD21;ECT2;ABCA1;SMAD2;VDR;PLK1;FOSL2;FOSL1;ANLN;SMTN;KIF18A;DIAPH3;P4HA1;UST;CDK1;CALM3;ATM;MXD1;FERMT3;TOP2A;SUV39H1;NCAPG2;RASGRF1;HSPB1;KIF12;GLI1;CHTF18;SYNE1;TUBA1B;TUBA1A;PBK;CEP55;ETV6;EEF1G;ASPM;NAV3;IL1B;ANGPTL4;SHANK2;KANK2;FOXC2;AKAP6;FAM117B;HAUS7;ABI3BP;MXI1;LMNA;FLNA;BRD8;XDH;BUB1;GPR158;NTRK1;CDKN2B;MAP3K1;AHNAK2;SORBS1;MYO9A;ASS1;SULF2;MKLN1;WEE1;PRC1;CENPO;TAF5;TRIP13"
"NFE2L2","NFE2L2","13/61","0.001608508383779652","0.1858804688450598","0","0","2.9245192307692309","18.8118178743675166231","NFE2;PRKCH;JUND;PRKCA;NRF1;BACH1;SMC4;CASP1;PPARG;FYN;MAFK;PTMA;SQSTM1"
"CCNT2","CCNT2","5/13","0.003200295043154974","0.1858804688450598","0","0","6.7318168433451122","38.6710044724195185495","MEPCE;CDK1;MLLT3;ELL2;MED26"
"MAFK","MAFK","6/19","0.003882404920084354","0.1858804688450598","0","0","4.9727573546076789","27.6052703521888993521","NFE2;NR4A3;NRF1;HIF1A;BACH1;BACH2"
"PCGF2","PCGF2","10/45","0.003921528878587760","0.1858804688450598","0","0","3.0819340140072566","17.0778398389207666241","CCND2;EGF;USP11;PCBP1;UBE2T;LMNA;RANGAP1;HIF1A;LMNB1;TMPO"
"EP300","EP300","56/473","0.007417574344645238","0.2616448489243317","0","0","1.4578937942542141","7.1493700180879597994","TINAGL1;CITED2;SUV39H1;CITED4;NR3C1;ACTB;SERPINA5;CDC20;HOXA10;GRIP1;HERC1;KAT5;MYBL2;HMGN2;KPNA2;JUNB;SOX4;RBM14;CAMK1D;PRKCA;ETV1;RUNX2;KLF16;HOXB9;HOXB4;HOXB3;PPARG;HOXB7;PTMA;HOXB6;CD44;CREB5;EPAS1;SATB1;GPS2;PIK3R1;FOXO3;HIF1A;FOXO1;RECQL4;SERTAD1;SMAD2;EGR1;CDT1;JUND;VDR;PLK1;NFATC1;ESR2;FOSL2;FOSL1;NR4A1;BCL6;JMY;FOSB;ATM"
"SMAD3","SMAD3","46/375","0.007727906930254522","0.2616448489243317","0","0","1.5161395057901177","7.3728609187115425883","EPAS1;CITED2;SH2D2A;SUV39H1;NOTCH4;CHRD;NEDD4L;NR3C1;FOXO3;HIF1A;ACTB;FOXO1;GRIP1;SOCS3;RGS3;SERTAD1;ZMIZ1;LMNA;HIVEP1;FLNA;PCDH1;JUNB;SMAD2;KDM6B;EGR1;JUND;TGFB1;VDR;PLK2;MAGI2;HMGA2;PRKCA;SMAD6;RUNX2;ESR2;PARD3B;NR4A1;COL3A1;WEE1;MELK;PRKAR1B;SNAI1;NF1;PAEP;CLASRP;SQSTM1"
"RXRA","RXRA","20/139","0.014098678533887576","0.3482259936736939","0","0","1.8152858291266596","7.7361567963053259334","SMAD2;GADD45B;VDR;CHD9;PLK1;NR2F1;HMGA1;BHLHE41;PIK3R1;ESR2;GRIP1;NR4A1;MED25;SFPQ;NRIP1;CDK1;PPARG;TK1;BRD8;JAZF1"
"SP1","SP1","33/263","0.015875953853447165","0.3482259936736939","0","0","1.5522285863056495","6.4308048795221282035","EPAS1;SRRT;BHLHE41;TNFRSF11A;HIF1A;ACTG1;TUBA1B;CCNB1;E2F2;SOX8;MYH11;FYN;SMAD2;NTRK1;EGR1;SYK;ODF2;NR2F1;HMGA1;LMO7;NEB;ESR2;CCNA2;MYO1E;COL3A1;SFPQ;RAD51;BCL6;IL1B;KLF9;CDK1;ATM;PPARG"
"NR0B1","NR0B1","7/33","0.019131905291294583","0.3482259936736939","0","0","2.9004218069666181","11.4752227562139594852","NR4A1;NRIP1;PPARG;TFCP2L1;NR3C1;SLC8A1;ESR2"
"WRNIP1","WRNIP1","6/26","0.019722479862737258","0.3482259936736939","0","0","3.2310548025928107","12.6851088253565684738","SMAD2;POLD4;EPAS1;USP11;CDK1;OSBPL10"
"E2F4","E2F4","12/73","0.019793460891174210","0.3482259936736939","0","0","2.1214724045331601","8.3212711110835400063","CCNA2;SMAD2;CCNE1;HOXA3;PBK;CDK1;RAD54L;ID3;MYBL2;LMO7;TTK;DBF4B"
"JUN","JUN","31/248","0.019882251166407700","0.3482259936736939","0","0","1.5447710184552290","6.0523013895448531940","TOP2A;MAZ;CXCL1;NR3C1;HIF1A;HDAC9;HOXA9;TUBA1A;HERC1;RPS6KA2;NRIP1;SOX8;KPNA2;JUNB;HOXC8;SMAD2;EGR1;JUND;MAP3K1;VDR;TSC22D3;GAD1;HMGA1;RUNX2;FOSL2;FOSL1;SLC4A8;BCL6;FOSB;ATM;CREB5"
