"Pathway_ID","Description","Skip_Reason","Core_Gene_Count_Raw","Core_Gene_Count_Matched","Term_Size","Unexpected_Core_Gene_Fraction"
"GOCC_CATSPER_COMPLEX","GOCC_CATSPER_COMPLEX","Too many core enrichment genes were absent from the reference gene set.","3","2","14","0.3333333333333333"
