Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
GOCC_SYNAPTIC_MEMBRANE	GOCC_SYNAPTIC_MEMBRANE	1.17e-04	114	0.2568	0	0	1	0	keep	itself		True	IQSEC1,RIMS3,CLSTN3,RIMS2,AKAP5,PICK1,NRXN2,NAPA,CBLN1,PDLIM4,SYDE1,NIPSNAP1,IGSF21,SYDE2,DTNBP1,LRFN3,DAGLA,UTRN,ICAM5,TACR1
GOCC_RIBOSOMAL_SUBUNIT	GOCC_RIBOSOMAL_SUBUNIT	2.12e-04	118	0.6448	0	0	1	0	keep	itself		True	MRPL44,MRPL1,MRPL32,MRPL40,MRPS6,MRPS9,MRPS15,MRPS24,MRPS14,RPS29,RPS27A,RPS27,RPS26,RPS25,RPS24,RPS23,RPS21,RPS20,RPS19,RPS18
GOCC_GOLGI_ASSOCIATED_VESICLE_MEMBRANE	GOCC_GOLGI_ASSOCIATED_VESICLE_MEMBRANE	2.96e-04	32	0.5	0	0	1	0	keep	itself		True	VMA12,COPB1,CNGA4,SPPL3,KDELR3,KDELR1,CFTR,CSPG5,AP1M2,CNGB1,ITM2B,AP1S2,SPPL2A,NCALD,CLTCL1,GOPC,AFTPH,ZDHHC13,ARCN1,RHOQ
GOCC_SMALL_RIBOSOMAL_SUBUNIT	GOCC_SMALL_RIBOSOMAL_SUBUNIT	3.85e-04	54	0.7297	0	0	1	0	keep	itself		True	MRPS6,MRPS9,MRPS15,MRPS24,MRPS14,RPS29,RPS27A,RPS27,RPS26,RPS25,RPS24,RPS23,RPS21,RPS20,RPS19,RPS18,RPS15A,RPS14,RPS13,RPS11
GOCC_COMPLEX_OF_COLLAGEN_TRIMERS	GOCC_COMPLEX_OF_COLLAGEN_TRIMERS	3.97e-04	28	0.8485	0	0	1	0	keep	itself		True	COL27A1,COL14A1,COL11A2,COL9A3,COL8A2,COL6A2,COL5A1,COL4A2,COL3A1,COL2A1,COL1A2,COL1A1,COL6A5,COL8A1,COL5A3,COL24A1,COL16A1,COL12A1,COL10A1,COL9A2
GOCC_SPLICEOSOMAL_COMPLEX	GOCC_SPLICEOSOMAL_COMPLEX	4.49e-04	131	0.5982	0	0	1	0	keep	itself		True	PSME3IP1,SNIP1,PRKRIP1,DHX40,ARMC7,NKAP,RNF113A,SNRPG,SNRPF,SNRPD2,SNRPD1,SNRPB2,SNRPA1,SNRPA,SRSF1,LSM2,CWC22,CTNNBL1,ZMAT5,PRPF40A
GOCC_SOLID_PHASE_OF_INTERSTITIAL_MATRIX	GOCC_SOLID_PHASE_OF_INTERSTITIAL_MATRIX	9.91e-04	11	0.5	21	11	0.5	1	keep	GOCC_COMPLEX_OF_COLLAGEN_TRIMERS	GOCC_COMPLEX_OF_COLLAGEN_TRIMERS	False	COL27A1,COL14A1,COL11A2,COL9A3,COL8A2,COL5A1,COL3A1,COL2A1,COL1A2,COL1A1,COL8A1
GOCC_INTERSTITIAL_MATRIX	GOCC_INTERSTITIAL_MATRIX	0.0015	14	0.4516	21	11	0.2176	1	keep	GOCC_COMPLEX_OF_COLLAGEN_TRIMERS	GOCC_COMPLEX_OF_COLLAGEN_TRIMERS	False	COL27A1,COL14A1,VWA1,TNC,CCDC80,COL11A2,COL9A3,COL8A2,COL5A1,COL3A1,COL2A1,COL1A2,COL1A1,COL8A1
GOCC_CYTOSOLIC_RIBOSOME	GOCC_CYTOSOLIC_RIBOSOME	0.0017	75	0.6198	99	68	0.0016	0.1281	exclude	GOCC_RIBOSOMAL_SUBUNIT	GOCC_RIBOSOMAL_SUBUNIT	False	RPS29,RPS27A,RPS27,RPS26,RPS25,RPS24,RPS23,RPS21,RPS20,RPS19,RPS18,RPS15A,RPS14,RPS13,RPS11,RPS10,RPS8,RPS7,RPS6,RPS4X
GOCC_RESPIRATORY_CHAIN_COMPLEX	GOCC_RESPIRATORY_CHAIN_COMPLEX	0.0019	61	0.5351	0	0	1	0	keep	itself		True	UQCRFS1,UQCRC2,UQCRB,SURF1,SDHC,SDHB,NDUFA12,NDUFB11,ATP5PO,ATP5PF,ATP5MC3,ATP5F1E,ATP5F1C,ATP5F1B,NDUFV3,NDUFV2,NDUFS5,NDUFS4,NDUFS3,NDUFC2
GOCC_MICROFIBRIL	GOCC_MICROFIBRIL	0.002	7	0.5385	0	0	1	0	keep	itself		True	FBN3,LTBP4,ADAMTS10,MFAP4,MFAP2,FBN2,FBN1
