"TF","Score","Activity_Score_Mean","Method_P_Value","Condition_Scores","Method_Direction","Rank","Method","Method_Rank","Method_Score","Method_Adjusted_P_Value","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"NFKB1","2.713918708277757386","2.713918708277757386","0.00664924806437840535","DLD1_HCT15=2.714","Activated","22","collectri","22","2.713918708277757386",NA,"4","ARCHS4--Coexpression(rank=24); Enrichr--Queries(rank=237); ReMap--ChIP-seq(rank=240); GTEx--Coexpression(rank=616)","56","0.014740000000000000","ARCHS4 Coexpression,0.01474"
"STAT2","2.662043261137508665","2.662043261137508665","0.00776678956166145830","DLD1_HCT15=2.662","Activated","23","collectri","23","2.662043261137508665",NA,"5","ENCODE--ChIP-seq(rank=25); ReMap--ChIP-seq(rank=31); ARCHS4--Coexpression(rank=61); Enrichr--Queries(rank=131); GTEx--Coexpression(rank=1534)","141","0.037470000000000003","ARCHS4 Coexpression,0.03747"
"RELA","2.624866034216160049","2.624866034216160049","0.00866830653544956205","DLD1_HCT15=2.625","Activated","24","collectri","24","2.624866034216160049",NA,"6","Literature--ChIP-seq(rank=3); ENCODE--ChIP-seq(rank=16); ReMap--ChIP-seq(rank=38); ARCHS4--Coexpression(rank=384); Enrichr--Queries(rank=693); GTEx--Coexpression(rank=963)","71","0.018290000000000001","Literature ChIP-seq,0.01829"
"STAT6","2.602692387566419630","2.602692387566419630","0.00924949030598680097","DLD1_HCT15=2.603","Activated","25","collectri","25","2.602692387566419630",NA,"4","Literature--ChIP-seq(rank=21); ARCHS4--Coexpression(rank=173); Enrichr--Queries(rank=514); GTEx--Coexpression(rank=1346)","378","0.106300000000000006","ARCHS4 Coexpression,0.1063"
"BMAL2","2.600880001031256050","2.600880001031256050","0.00929849732436310340","DLD1_HCT15=2.601","Activated","26","collectri","26","2.600880001031256050",NA,"0","",NA,NA,NA
"PAWR","2.580116633207531152","2.580116633207531152","0.00987669511606600534","DLD1_HCT15=2.58","Activated","27","collectri","27","2.580116633207531152",NA,"0","",NA,NA,NA
"ZNF331","2.548060696426103888","-2.548060696426103888","0.01083236222692612188","DLD1_HCT15=-2.548","Repressed","28","collectri","28","2.548060696426103888",NA,"3","ARCHS4--Coexpression(rank=37); Enrichr--Queries(rank=58); GTEx--Coexpression(rank=91)","88","0.022730000000000000","ARCHS4 Coexpression,0.02273"
"STAT3","2.541237395690479239","2.541237395690479239","0.01104608901272489084","DLD1_HCT15=2.541","Activated","29","collectri","29","2.541237395690479239",NA,"6","ENCODE--ChIP-seq(rank=12); Literature--ChIP-seq(rank=15); ARCHS4--Coexpression(rank=30); ReMap--ChIP-seq(rank=40); Enrichr--Queries(rank=658); GTEx--Coexpression(rank=954)","72","0.018429999999999998","ARCHS4 Coexpression,0.01843"
"SREBF1","2.537602008473577087","-2.537602008473577087","0.01116148347260837760","DLD1_HCT15=-2.538","Repressed","30","collectri","30","2.537602008473577087",NA,"6","Literature--ChIP-seq(rank=35); ENCODE--ChIP-seq(rank=75); ReMap--ChIP-seq(rank=98); GTEx--Coexpression(rank=208); Enrichr--Queries(rank=366); ARCHS4--Coexpression(rank=1359)","449","0.129399999999999987","GTEx Coexpression,0.1294"
"ZNF804A","2.509966873268401510","2.509966873268401510","0.01207424878903242023","DLD1_HCT15=2.51","Activated","31","collectri","31","2.509966873268401510",NA,"3","Enrichr--Queries(rank=700); ARCHS4--Coexpression(rank=753); GTEx--Coexpression(rank=1292)","1264","0.462500000000000022","ARCHS4 Coexpression,0.4625"
"BMAL1","2.465077011240777605","2.465077011240777605","0.01369838061428569308","DLD1_HCT15=2.465","Activated","32","collectri","32","2.465077011240777605",NA,"0","",NA,NA,NA
"RARA","2.457035056490806113","2.457035056490806113","0.01400890155272414145","DLD1_HCT15=2.457","Activated","33","collectri","33","2.457035056490806113",NA,"5","Literature--ChIP-seq(rank=33); ReMap--ChIP-seq(rank=139); ARCHS4--Coexpression(rank=187); GTEx--Coexpression(rank=316); Enrichr--Queries(rank=345)","404","0.114900000000000002","ARCHS4 Coexpression,0.1149"
"FOSL2","2.446312462514391939","2.446312462514391939","0.01443258598750284290","DLD1_HCT15=2.446","Activated","34","collectri","34","2.446312462514391939",NA,"5","ENCODE--ChIP-seq(rank=1); ReMap--ChIP-seq(rank=13); Enrichr--Queries(rank=93); ARCHS4--Coexpression(rank=114); GTEx--Coexpression(rank=851)","31","0.008475000000000000","ENCODE ChIP-seq,0.008475"
"GLI1","2.440524832423010437","2.440524832423010437","0.01466593760805054783","DLD1_HCT15=2.441","Activated","35","collectri","35","2.440524832423010437",NA,"4","Literature--ChIP-seq(rank=104); Enrichr--Queries(rank=266); ARCHS4--Coexpression(rank=484); GTEx--Coexpression(rank=740)","635","0.189500000000000002","Enrichr Queries,0.1895"
"ETV4","2.434529785197267149","2.434529785197267149","0.01491115258966411311","DLD1_HCT15=2.435","Activated","36","collectri","36","2.434529785197267149",NA,"4","ReMap--ChIP-seq(rank=142); Enrichr--Queries(rank=287); GTEx--Coexpression(rank=1160); ARCHS4--Coexpression(rank=1164)","671","0.204399999999999998","Enrichr Queries,0.2044"
"RUNX2","2.424971205969914223","2.424971205969914223","0.01530960097139757829","DLD1_HCT15=2.425","Activated","37","collectri","37","2.424971205969914223",NA,"5","ReMap--ChIP-seq(rank=34); Literature--ChIP-seq(rank=66); Enrichr--Queries(rank=210); ARCHS4--Coexpression(rank=219); GTEx--Coexpression(rank=494)","402","0.114500000000000005","ReMap ChIP-seq,0.1145"
"ARNT","2.416874311822260424","2.416874311822260424","0.01565442156105005880","DLD1_HCT15=2.417","Activated","38","collectri","38","2.416874311822260424",NA,"5","Literature--ChIP-seq(rank=79); ReMap--ChIP-seq(rank=138); ARCHS4--Coexpression(rank=1181); GTEx--Coexpression(rank=1229); Enrichr--Queries(rank=1258)","1267","0.464600000000000013","ReMap ChIP-seq,0.4646"
"CREB3","2.397249757892455424","2.397249757892455424","0.01651865988175096195","DLD1_HCT15=2.397","Activated","39","collectri","39","2.397249757892455424",NA,"4","ReMap--ChIP-seq(rank=29); ARCHS4--Coexpression(rank=313); Enrichr--Queries(rank=329); GTEx--Coexpression(rank=346)","346","0.097640000000000005","ReMap ChIP-seq,0.09764"
"IRF4","2.386602853351134534","2.386602853351134534","0.01700484998020307392","DLD1_HCT15=2.387","Activated","40","collectri","40","2.386602853351134534",NA,"5","ARCHS4--Coexpression(rank=8); ReMap--ChIP-seq(rank=69); Enrichr--Queries(rank=74); ENCODE--ChIP-seq(rank=100); GTEx--Coexpression(rank=1169)","18","0.004914000000000000","ARCHS4 Coexpression,0.004914"
"HIF3A","2.382700910818724260","2.382700910818724260","0.01718615106739759466","DLD1_HCT15=2.383","Activated","41","collectri","41","2.382700910818724260",NA,"3","Enrichr--Queries(rank=334); GTEx--Coexpression(rank=762); ARCHS4--Coexpression(rank=1132)","759","0.237900000000000000","Enrichr Queries,0.2379"
"STAT5A","2.334310801975574723","2.334310801975574723","0.01957945353069642097","DLD1_HCT15=2.334","Activated","42","collectri","42","2.334310801975574723",NA,"6","ARCHS4--Coexpression(rank=58); Literature--ChIP-seq(rank=67); GTEx--Coexpression(rank=68); ENCODE--ChIP-seq(rank=70); ReMap--ChIP-seq(rank=84); Enrichr--Queries(rank=91)","136","0.035630000000000002","ARCHS4 Coexpression,0.03563"
"GATA5","2.333035171900139204","2.333035171900139204","0.01964629940969552999","DLD1_HCT15=2.333","Activated","43","collectri","43","2.333035171900139204",NA,"3","ARCHS4--Coexpression(rank=152); Enrichr--Queries(rank=316); GTEx--Coexpression(rank=1594)","331","0.093369999999999995","ARCHS4 Coexpression,0.09337"
"ERG","2.316509048165011464","2.316509048165011464","0.02053049098336775374","DLD1_HCT15=2.317","Activated","44","collectri","44","2.316509048165011464",NA,"5","GTEx--Coexpression(rank=18); Literature--ChIP-seq(rank=138); ReMap--ChIP-seq(rank=196); ARCHS4--Coexpression(rank=367); Enrichr--Queries(rank=630)","42","0.011200000000000000","GTEx Coexpression,0.0112"
"TFDP1","2.304419534238868028","-2.304419534238868028","0.02119910449590256540","DLD1_HCT15=-2.304","Repressed","45","collectri","45","2.304419534238868028",NA,"4","ReMap--ChIP-seq(rank=131); ARCHS4--Coexpression(rank=1205); Enrichr--Queries(rank=1350); GTEx--Coexpression(rank=1422)","1225","0.441099999999999992","ReMap ChIP-seq,0.4411"
"ETS1","2.300346886579034411","2.300346886579034411","0.02142857534301033373","DLD1_HCT15=2.3","Activated","46","collectri","46","2.300346886579034411",NA,"6","ENCODE--ChIP-seq(rank=27); ARCHS4--Coexpression(rank=75); GTEx--Coexpression(rank=94); ReMap--ChIP-seq(rank=144); Literature--ChIP-seq(rank=156); Enrichr--Queries(rank=431)","171","0.046070000000000000","ARCHS4 Coexpression,0.04607"
"ARID1A","2.294595734686780464","2.294595734686780464","0.02175630294278012300","DLD1_HCT15=2.295","Activated","47","collectri","47","2.294595734686780464",NA,"0","",NA,NA,NA
"AIP","2.285306700302843108","2.285306700302843108","0.02229485033510973310","DLD1_HCT15=2.285","Activated","48","collectri","48","2.285306700302843108",NA,"0","",NA,NA,NA
"CLOCK","2.264666731316963943","2.264666731316963943","0.02353313850989989520","DLD1_HCT15=2.265","Activated","49","collectri","49","2.264666731316963943",NA,"5","Literature--ChIP-seq(rank=42); ReMap--ChIP-seq(rank=209); ARCHS4--Coexpression(rank=612); Enrichr--Queries(rank=1231); GTEx--Coexpression(rank=1571)","811","0.256099999999999994","Literature ChIP-seq,0.2561"
"NR1D1","2.243075791381917483","2.243075791381917483","0.02489192747924186613","DLD1_HCT15=2.243","Activated","50","collectri","50","2.243075791381917483",NA,"3","Enrichr--Queries(rank=34); ARCHS4--Coexpression(rank=43); GTEx--Coexpression(rank=333)","92","0.024219999999999998","Enrichr Queries,0.02422"
"ZFPM2","2.160920945085366807","-2.160920945085366807","0.03070144666330660438","DLD1_HCT15=-2.161","Repressed","51","collectri","51","2.160920945085366807",NA,"3","Enrichr--Queries(rank=866); GTEx--Coexpression(rank=912); ARCHS4--Coexpression(rank=1118)","1415","0.567500000000000004","GTEx Coexpression,0.5675"
"KLF7","2.125777541238951240","2.125777541238951240","0.03352178690023849272","DLD1_HCT15=2.126","Activated","52","collectri","52","2.125777541238951240",NA,"3","GTEx--Coexpression(rank=213); Enrichr--Queries(rank=234); ARCHS4--Coexpression(rank=1095)","461","0.132500000000000007","GTEx Coexpression,0.1325"
"EGR1","2.116266799617465111","2.116266799617465111","0.03432212274524333584","DLD1_HCT15=2.116","Activated","53","collectri","53","2.116266799617465111",NA,"6","Enrichr--Queries(rank=15); GTEx--Coexpression(rank=17); Literature--ChIP-seq(rank=26); ReMap--ChIP-seq(rank=57); ARCHS4--Coexpression(rank=70); ENCODE--ChIP-seq(rank=76)","40","0.010580000000000001","GTEx Coexpression,0.01058"
"PPARG","2.094212620452057028","2.094212620452057028","0.03624104402626308202","DLD1_HCT15=2.094","Activated","54","collectri","54","2.094212620452057028",NA,"5","ReMap--ChIP-seq(rank=16); Enrichr--Queries(rank=38); GTEx--Coexpression(rank=42); Literature--ChIP-seq(rank=53); ARCHS4--Coexpression(rank=145)","100","0.026140000000000000","GTEx Coexpression,0.02614"
"PAX6","2.061502064541700818","2.061502064541700818","0.03925516671190183021","DLD1_HCT15=2.062","Activated","55","collectri","55","2.061502064541700818",NA,"5","Literature--ChIP-seq(rank=153); ReMap--ChIP-seq(rank=182); Enrichr--Queries(rank=961); ARCHS4--Coexpression(rank=1039); GTEx--Coexpression(rank=1309)","1456","0.612800000000000011","ReMap ChIP-seq,0.6128"
"NFYA","2.052009323140028041","-2.052009323140028041","0.04016875635845846421","DLD1_HCT15=-2.052","Repressed","56","collectri","56","2.052009323140028041",NA,"5","ENCODE--ChIP-seq(rank=96); ReMap--ChIP-seq(rank=159); GTEx--Coexpression(rank=902); Enrichr--Queries(rank=904); ARCHS4--Coexpression(rank=1098)","1369","0.535399999999999987","ReMap ChIP-seq,0.5354"
"STOX1","2.051144439551348064","-2.051144439551348064","0.04025288270679822783","DLD1_HCT15=-2.051","Repressed","57","collectri","57","2.051144439551348064",NA,"0","",NA,NA,NA
"NFATC3","2.037242136661195246","2.037242136661195246","0.04162578319687151862","DLD1_HCT15=2.037","Activated","58","collectri","58","2.037242136661195246",NA,"3","ARCHS4--Coexpression(rank=147); GTEx--Coexpression(rank=439); Enrichr--Queries(rank=1110)","320","0.090289999999999995","ARCHS4 Coexpression,0.09029"
"LITAF","2.035233835070493491","2.035233835070493491","0.04182735008406200661","DLD1_HCT15=2.035","Activated","59","collectri","59","2.035233835070493491",NA,"0","",NA,NA,NA
"HDAC7","2.032290318394490480","2.032290318394490480","0.04212427401493675644","DLD1_HCT15=2.032","Activated","60","collectri","60","2.032290318394490480",NA,"0","",NA,NA,NA
"WWTR1","2.025451493588964258","2.025451493588964258","0.04282102447551549423","DLD1_HCT15=2.025","Activated","61","collectri","61","2.025451493588964258",NA,"0","",NA,NA,NA
"RUNX1","2.005206268348620924","2.005206268348620924","0.04494100023894311707","DLD1_HCT15=2.005","Activated","62","collectri","62","2.005206268348620924",NA,"5","ReMap--ChIP-seq(rank=71); Literature--ChIP-seq(rank=95); ARCHS4--Coexpression(rank=177); Enrichr--Queries(rank=330); GTEx--Coexpression(rank=596)","386","0.108700000000000005","ARCHS4 Coexpression,0.1087"
"DEAF1","1.981278052290176950","-1.981278052290176950","0.04756010028816642227","DLD1_HCT15=-1.981","Repressed","63","collectri","63","1.981278052290176950",NA,"4","ReMap--ChIP-seq(rank=289); ARCHS4--Coexpression(rank=542); GTEx--Coexpression(rank=904); Enrichr--Queries(rank=1069)","996","0.332899999999999918","ARCHS4 Coexpression,0.3329"
"HDAC9","1.971420183520111724","1.971420183520111724","0.04867583429666869077","DLD1_HCT15=1.971","Activated","64","collectri","64","1.971420183520111724",NA,"0","",NA,NA,NA
"NFATC4","1.968800223193030163","1.968800223193030163","0.04897603666821617741","DLD1_HCT15=1.969","Activated","65","collectri","65","1.968800223193030163",NA,"3","Enrichr--Queries(rank=510); ARCHS4--Coexpression(rank=655); GTEx--Coexpression(rank=823)","1068","0.363200000000000023","Enrichr Queries,0.3632"
"SALL1","1.963268388951155297","1.963268388951155297","0.04961499649481945079","DLD1_HCT15=1.963","Activated","66","collectri","66","1.963268388951155297",NA,"4","Literature--ChIP-seq(rank=160); Enrichr--Queries(rank=755); GTEx--Coexpression(rank=876); ARCHS4--Coexpression(rank=1102)","1374","0.537699999999999956","Enrichr Queries,0.5377"
"CEBPG","1.951726539624788703","1.951726539624788703","0.05097067992787772395","DLD1_HCT15=1.952","Activated","67","collectri","67","1.951726539624788703",NA,"4","Enrichr--Queries(rank=63); ReMap--ChIP-seq(rank=103); GTEx--Coexpression(rank=933); ARCHS4--Coexpression(rank=1155)","166","0.044870000000000000","Enrichr Queries,0.04487"
"ABL1","1.934142681530768293","1.934142681530768293","0.05309558743140296855","DLD1_HCT15=1.934","Activated","68","collectri","68","1.934142681530768293",NA,"0","",NA,NA,NA
"NKX3-1","1.924778870294128863","1.924778870294128863","0.05425702850959804313","DLD1_HCT15=1.925","Activated","69","collectri","69","1.924778870294128863",NA,"0","",NA,NA,NA
"ETV6","1.918677703156199676","1.918677703156199676","0.05502513500254040124","DLD1_HCT15=1.919","Activated","70","collectri","70","1.918677703156199676",NA,"4","ReMap--ChIP-seq(rank=22); GTEx--Coexpression(rank=320); Enrichr--Queries(rank=823); ARCHS4--Coexpression(rank=1053)","264","0.074069999999999997","ReMap ChIP-seq,0.07407"
"NCOA1","1.902881021072161172","1.902881021072161172","0.05705607197387557727","DLD1_HCT15=1.903","Activated","71","collectri","71","1.902881021072161172",NA,"4","ReMap--ChIP-seq(rank=59); ARCHS4--Coexpression(rank=466); GTEx--Coexpression(rank=1109); Enrichr--Queries(rank=1298)","657","0.198699999999999988","ReMap ChIP-seq,0.1987"
"PML","1.894218021625351467","1.894218021625351467","0.05819607699631291348","DLD1_HCT15=1.894","Activated","72","collectri","72","1.894218021625351467",NA,"0","",NA,NA,NA
"DDIT3","1.887183496045804265","1.887183496045804265","0.05913564932896873266","DLD1_HCT15=1.887","Activated","73","collectri","73","1.887183496045804265",NA,"3","Enrichr--Queries(rank=4); GTEx--Coexpression(rank=7); ARCHS4--Coexpression(rank=50)","9","0.002849000000000000","Enrichr Queries,0.002849"
"ZNF202","1.883327018817432030","1.883327018817432030","0.05965606400512414587","DLD1_HCT15=1.883","Activated","74","collectri","74","1.883327018817432030",NA,"3","Enrichr--Queries(rank=203); ARCHS4--Coexpression(rank=1198); GTEx--Coexpression(rank=1460)","505","0.144600000000000006","Enrichr Queries,0.1446"
"SSRP1","1.870002259424525137","1.870002259424525137","0.06148350410094081259","DLD1_HCT15=1.87","Activated","75","collectri","75","1.870002259424525137",NA,"0","",NA,NA,NA
"NFIC","1.863806237979646729","1.863806237979646729","0.06234891943667580233","DLD1_HCT15=1.864","Activated","76","collectri","76","1.863806237979646729",NA,"5","ENCODE--ChIP-seq(rank=6); ReMap--ChIP-seq(rank=92); GTEx--Coexpression(rank=457); Enrichr--Queries(rank=1167); ARCHS4--Coexpression(rank=1542)","185","0.050849999999999999","ENCODE ChIP-seq,0.05085"
"NFKB2","1.852389189887756249","1.852389189887756249","0.06396995648079735475","DLD1_HCT15=1.852","Activated","77","collectri","77","1.852389189887756249",NA,"4","GTEx--Coexpression(rank=31); ReMap--ChIP-seq(rank=33); Enrichr--Queries(rank=36); ARCHS4--Coexpression(rank=41)","76","0.019290000000000002","GTEx Coexpression,0.01929"
"HEY2","1.848218115604365108","1.848218115604365108","0.06457079577660224112","DLD1_HCT15=1.848","Activated","78","collectri","78","1.848218115604365108",NA,"3","Enrichr--Queries(rank=224); ARCHS4--Coexpression(rank=1246); GTEx--Coexpression(rank=1578)","551","0.159500000000000003","Enrichr Queries,0.1595"
"OTX2","1.845674265989986518","1.845674265989986518","0.06493951593961343194","DLD1_HCT15=1.846","Activated","79","collectri","79","1.845674265989986518",NA,"4","ReMap--ChIP-seq(rank=269); Enrichr--Queries(rank=1238); GTEx--Coexpression(rank=1302); ARCHS4--Coexpression(rank=1503)","1597","0.810200000000000031","GTEx Coexpression,0.8102"
"ATF2","1.843616569364940894","1.843616569364940894","0.06523903953761636676","DLD1_HCT15=1.844","Activated","80","collectri","80","1.843616569364940894",NA,"5","ENCODE--ChIP-seq(rank=98); ReMap--ChIP-seq(rank=237); GTEx--Coexpression(rank=893); Enrichr--Queries(rank=1127); ARCHS4--Coexpression(rank=1442)","1403","0.555699999999999972","GTEx Coexpression,0.5557"
"NR2E1","1.842550689193924063","1.842550689193924063","0.06539463918056100111","DLD1_HCT15=1.843","Activated","81","collectri","81","1.842550689193924063",NA,"3","ARCHS4--Coexpression(rank=548); GTEx--Coexpression(rank=1025); Enrichr--Queries(rank=1052)","1003","0.336600000000000010","ARCHS4 Coexpression,0.3366"
"SMAD2","1.839678115159272931","1.839678115159272931","0.06581550839505760642","DLD1_HCT15=1.84","Activated","82","collectri","82","1.839678115159272931",NA,"0","",NA,NA,NA
"CIITA","1.839049951084461787","1.839049951084461787","0.06590783940566581622","DLD1_HCT15=1.839","Activated","83","collectri","83","1.839049951084461787",NA,"0","",NA,NA,NA
"CEBPA","1.834970621209033759","1.834970621209033759","0.06651004259117791750","DLD1_HCT15=1.835","Activated","84","collectri","84","1.834970621209033759",NA,"5","ReMap--ChIP-seq(rank=51); Literature--ChIP-seq(rank=62); GTEx--Coexpression(rank=67); Enrichr--Queries(rank=90); ARCHS4--Coexpression(rank=158)","155","0.041689999999999998","GTEx Coexpression,0.04169"
"KLF2","1.810775054844832033","1.810775054844832033","0.07017567920879577703","DLD1_HCT15=1.811","Activated","85","collectri","85","1.810775054844832033",NA,"4","ARCHS4--Coexpression(rank=72); Literature--ChIP-seq(rank=74); Enrichr--Queries(rank=92); GTEx--Coexpression(rank=102)","163","0.044229999999999998","ARCHS4 Coexpression,0.04423"
"EOMES","1.810502454723170507","1.810502454723170507","0.07021790403175166839","DLD1_HCT15=1.811","Activated","86","collectri","86","1.810502454723170507",NA,"5","Literature--ChIP-seq(rank=126); ReMap--ChIP-seq(rank=249); Enrichr--Queries(rank=347); GTEx--Coexpression(rank=609); ARCHS4--Coexpression(rank=800)","783","0.247200000000000003","Enrichr Queries,0.2472"
