"statistic","source","condition","score","p_value","TF","Rank","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"ora","ATF4","DLD1_HCT15","7.6608469736531841","0.00000002183499145741862","ATF4","1","trrust","1","7.6608469736531841","0.00000002183499145741862",NA,"","4","ReMap--ChIP-seq(rank=7); GTEx--Coexpression(rank=389); Enrichr--Queries(rank=465); ARCHS4--Coexpression(rank=800)","94","0.02357000000000000","ReMap ChIP-seq,0.02357"
"ora","NR1H3","DLD1_HCT15","3.5934657061071884","0.00025499654368664286235","NR1H3","2","trrust","2","3.5934657061071884","0.00025499654368664286235",NA,"","5","ARCHS4--Coexpression(rank=7); Literature--ChIP-seq(rank=17); Enrichr--Queries(rank=77); GTEx--Coexpression(rank=80); ReMap--ChIP-seq(rank=208)","16","0.00430000000000000","ARCHS4 Coexpression,0.0043"
"ora","STAT3","DLD1_HCT15","3.0935321516218477","0.00080624651122837185605","STAT3","3","trrust","3","3.0935321516218477","0.00080624651122837185605",NA,"","6","ENCODE--ChIP-seq(rank=15); Literature--ChIP-seq(rank=37); ARCHS4--Coexpression(rank=44); ReMap--ChIP-seq(rank=152); Enrichr--Queries(rank=755); GTEx--Coexpression(rank=1117)","109","0.02703000000000000","ARCHS4 Coexpression,0.02703"
"ora","NFKB1","DLD1_HCT15","3.0339449409557586","0.00092481541287920570639","NFKB1","4","trrust","4","3.0339449409557586","0.00092481541287920570639",NA,"","4","ARCHS4--Coexpression(rank=100); ReMap--ChIP-seq(rank=225); Enrichr--Queries(rank=818); GTEx--Coexpression(rank=1119)","234","0.06143000000000000","ARCHS4 Coexpression,0.06143"
"ora","JUN","DLD1_HCT15","2.9997493216777138","0.00100057737478472397880","JUN","5","trrust","5","2.9997493216777138","0.00100057737478472397880",NA,"","6","GTEx--Coexpression(rank=2); ENCODE--ChIP-seq(rank=3); ReMap--ChIP-seq(rank=11); Literature--ChIP-seq(rank=24); ARCHS4--Coexpression(rank=27); Enrichr--Queries(rank=38)","4","0.00124500000000000","GTEx Coexpression,0.001245"
"ora","FOSL2","DLD1_HCT15","2.5867369069359141","0.00258978131445678069408","FOSL2","6","trrust","6","2.5867369069359141","0.00258978131445678069408",NA,"","5","ENCODE--ChIP-seq(rank=7); ReMap--ChIP-seq(rank=8); Enrichr--Queries(rank=108); ARCHS4--Coexpression(rank=356); GTEx--Coexpression(rank=934)","108","0.02694000000000000","ReMap ChIP-seq,0.02694"
"ora","CEBPD","DLD1_HCT15","2.4772727053092907","0.00333217110976164430924","CEBPD","7","trrust","7","2.4772727053092907","0.00333217110976164430924",NA,"","5","ENCODE--ChIP-seq(rank=35); ReMap--ChIP-seq(rank=61); ARCHS4--Coexpression(rank=96); Literature--ChIP-seq(rank=126); GTEx--Coexpression(rank=468)","223","0.05897000000000000","ARCHS4 Coexpression,0.05897"
"ora","FOXM1","DLD1_HCT15","2.4772727053092907","0.00333217110976164430924","FOXM1","8","trrust","8","2.4772727053092907","0.00333217110976164430924",NA,"","6","ENCODE--ChIP-seq(rank=23); Literature--ChIP-seq(rank=71); GTEx--Coexpression(rank=165); ReMap--ChIP-seq(rank=221); ARCHS4--Coexpression(rank=348); Enrichr--Queries(rank=844)","386","0.10270000000000000","GTEx Coexpression,0.1027"
"ora","RELA","DLD1_HCT15","2.3513975421339968","0.00445248492644242325339","RELA","9","trrust","9","2.3513975421339968","0.00445248492644242325339",NA,"","6","Literature--ChIP-seq(rank=2); ENCODE--ChIP-seq(rank=9); ReMap--ChIP-seq(rank=104); Enrichr--Queries(rank=664); GTEx--Coexpression(rank=1134); ARCHS4--Coexpression(rank=1295)","52","0.01220000000000000","Literature ChIP-seq,0.0122"
"ora","ATF2","DLD1_HCT15","1.9368988116099075","0.01156381641806774988879","ATF2","10","trrust","10","1.9368988116099075","0.01156381641806774988879",NA,"","5","ENCODE--ChIP-seq(rank=70); ReMap--ChIP-seq(rank=191); GTEx--Coexpression(rank=1010); Enrichr--Queries(rank=1326); ARCHS4--Coexpression(rank=1379)","1431","0.59319999999999984","ENCODE ChIP-seq,0.5932"
"ora","JUND","DLD1_HCT15","1.8862838651954916","0.01299320033966573119388","JUND","11","trrust","11","1.8862838651954916","0.01299320033966573119388",NA,"","6","ENCODE--ChIP-seq(rank=5); Literature--ChIP-seq(rank=7); ReMap--ChIP-seq(rank=15); GTEx--Coexpression(rank=231); Enrichr--Queries(rank=256); ARCHS4--Coexpression(rank=287)","167","0.04237000000000000","ENCODE ChIP-seq,0.04237"
"ora","AIP","DLD1_HCT15","1.5978466132633149","0.02524372188002865780021","AIP","12","trrust","12","1.5978466132633149","0.02524372188002865780021",NA,"","0","",NA,NA,NA
"ora","BCL3","DLD1_HCT15","1.5978466132633149","0.02524372188002865780021","BCL3","13","trrust","13","1.5978466132633149","0.02524372188002865780021",NA,"","0","",NA,NA,NA
"ora","IRF4","DLD1_HCT15","1.5978466132633149","0.02524372188002865780021","IRF4","14","trrust","14","1.5978466132633149","0.02524372188002865780021",NA,"","5","ReMap--ChIP-seq(rank=46); ENCODE--ChIP-seq(rank=88); ARCHS4--Coexpression(rank=93); Enrichr--Queries(rank=228); GTEx--Coexpression(rank=240)","218","0.05713000000000000","ARCHS4 Coexpression,0.05713"
"ora","IRF1","DLD1_HCT15","1.5540073506994521","0.02792496576126630297709","IRF1","15","trrust","15","1.5540073506994521","0.02792496576126630297709",NA,"","6","Literature--ChIP-seq(rank=8); ReMap--ChIP-seq(rank=74); ARCHS4--Coexpression(rank=84); ENCODE--ChIP-seq(rank=97); Enrichr--Queries(rank=402); GTEx--Coexpression(rank=489)","190","0.04878000000000000","Literature ChIP-seq,0.04878"
"ora","ARNTL","DLD1_HCT15","1.5197598370494647","0.03021622202347618024731","ARNTL","16","trrust","16","1.5197598370494647","0.03021622202347618024731",NA,"","4","Enrichr--Queries(rank=124); ARCHS4--Coexpression(rank=126); ReMap--ChIP-seq(rank=205); GTEx--Coexpression(rank=218)","288","0.07740000000000000","ARCHS4 Coexpression,0.0774"
"ora","MEF2D","DLD1_HCT15","1.5197598370494647","0.03021622202347618024731","MEF2D","17","trrust","17","1.5197598370494647","0.03021622202347618024731",NA,"","3","GTEx--Coexpression(rank=419); Enrichr--Queries(rank=982); ARCHS4--Coexpression(rank=1422)","840","0.26069999999999999","GTEx Coexpression,0.2607"
"ora","ZBTB7A","DLD1_HCT15","1.5197598370494647","0.03021622202347618024731","ZBTB7A","18","trrust","18","1.5197598370494647","0.03021622202347618024731",NA,"","5","ENCODE--ChIP-seq(rank=40); ReMap--ChIP-seq(rank=98); GTEx--Coexpression(rank=864); Enrichr--Queries(rank=1218); ARCHS4--Coexpression(rank=1518)","1003","0.33000000000000002","ReMap ChIP-seq,0.33"
"ora","E2F1","DLD1_HCT15","1.5053385358655909","0.03123643513888127443145","E2F1","19","trrust","19","1.5053385358655909","0.03123643513888127443145",NA,"","6","Literature--ChIP-seq(rank=46); ENCODE--ChIP-seq(rank=101); GTEx--Coexpression(rank=136); ReMap--ChIP-seq(rank=284); Enrichr--Queries(rank=682); ARCHS4--Coexpression(rank=931)","318","0.08463000000000000","GTEx Coexpression,0.08463"
