Data_Type,Dataset_ID,Plot_Category,Analysis_Name,GeneSet_Name,GSEA_Result_File,Pathway ID,Name,pvalue,DEG number,DEG Density,Intersecton size,DEGs in Intersection,Result,Reciprocal pvalue,Filtered,Versus,Versus Name,Is Reciprocal,Top Genes
ngs,GSE282081,ATF3_correlation,3D_organoid_none,hallmark,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/hallmark/gsea_result.csv,HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,1e-10,116,0.58,0,0,1.0,0.0,keep,itself,,True,"ATP5PO,ATP6V1C1,PHYH,ATP5PF,ATP6V1H,ATP5PB,ATP5F1D,ATP5F1C,OXA1L,NDUFC1,NDUFB8,NDUFB4,NDUFAB1,NDUFA6,NDUFA1,MDH1,IDH3G,IDH3B,IDH2,IDH1"
ngs,GSE282081,ATF3_correlation,3D_organoid_none,hallmark,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/hallmark/gsea_result.csv,HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_TNFA_SIGNALING_VIA_NFKB,9.28e-07,87,0.435,0,0,1.0,0.0,keep,itself,,True,"CD69,CD44,TRIP10,KLF4,SOCS3,KYNU,IER3,RIPK2,TNFSF9,IRS2,PLPP3,BHLHE40,FOSL1,ZC3H12A,BTG2,ZFP36,VEGFA,TLR2,KLF10,BTG1"
ngs,GSE282081,ATF3_correlation,3D_organoid_none,hallmark,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/hallmark/gsea_result.csv,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.000224,51,0.4513,0,0,1.0,0.0,keep,itself,,True,"TATDN2,HERPUD1,EIF2AK3,NOLC1,STC2,NOP14,ZBTB17,XBP1,WFS1,VEGFA,TARS1,SSR1,SLC1A4,SLC30A5,TSPYL2,SPCS3,ALDH18A1,DNAJC3,DCP1A,ARFGAP1"
ngs,GSE282081,ATF3_correlation,3D_organoid_none,hallmark,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/hallmark/gsea_result.csv,HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_DN,0.000245,60,0.4167,0,0,1.0,0.0,keep,itself,,True,"NR1D2,ACVR2A,NRP1,CDK13,PLPP3,CAV1,BHLHE40,CDC42BPA,SPOP,PRDM2,VAV2,TFPI,SRI,SNAI2,SLC7A1,ATXN1,PTPRM,PTGFR,PTEN,MAP2K5"
ngs,GSE282081,ATF3_correlation,3D_organoid_none,hallmark,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/hallmark/gsea_result.csv,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_EARLY,0.000503,77,0.385,0,0,1.0,0.0,keep,itself,,True,"CD44,SCARB1,NHERF1,KLF4,SYNGR1,PAPSS2,PEX11A,KCNK5,STC2,BHLHE40,TMEM164,NRIP1,ISG20L2,AKAP1,ESRP2,MLPH,XBP1,WFS1,TIAM1,KLF10"
ngs,GSE282081,ATF3_correlation,3D_organoid_none,hallmark,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/hallmark/gsea_result.csv,HALLMARK_P53_PATHWAY,HALLMARK_P53_PATHWAY,0.0042,78,0.39,0,0,1.0,0.0,keep,itself,,True,"POM121,KLF4,IER3,CCNK,TNFSF9,ELP1,CSRNP2,BTG2,ZBTB16,TP53,BTG1,ZFP36L1,ST14,AEN,ZMAT3,PERP,TSPYL2,SAT1,S100A10,RALGDS"
ngs,GSE282081,ATF3_correlation,3D_organoid_none,hallmark,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/hallmark/gsea_result.csv,HALLMARK_MYOGENESIS,HALLMARK_MYOGENESIS,0.0063,39,0.195,0,0,1.0,0.0,keep,itself,,True,"TPD52L1,TNNT1,TNNC1,SH3BGR,PVALB,ATP6AP1,NOTCH1,NOS1,MYO1C,MYBPC3,LSP1,KIFC3,IGFBP7,APOD,GSN,GPX3,GNAO1,ANKRD2,GAA,FKBP1B"
ngs,GSE282081,ATF3_correlation,3D_organoid_none,hallmark,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/hallmark/gsea_result.csv,HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V1,0.009,42,0.21,0,0,1.0,0.0,keep,itself,,True,"YWHAE,VDAC3,VDAC1,UBE2L3,TYMS,TUFM,CCT3,C1QBP,TFDP1,SSB,SRM,SNRPG,SNRPD3,SNRPA1,SET,RPS6,RPS3,RPLP0,RPL34,RPL18"
ngs,GSE282081,ATF3_correlation,3D_organoid_none,hallmark,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/hallmark/gsea_result.csv,HALLMARK_ANGIOGENESIS,HALLMARK_ANGIOGENESIS,0.0134,12,0.3333,0,0,1.0,0.0,keep,itself,,True,"VTN,STC1,SPP1,SLCO2A1,CXCL6,OLR1,LRPAP1,KCNJ8,APOH,TNFRSF21,COL3A1,FSTL1"
ngs,GSE282081,ATF3_correlation,3D_organoid_none,hallmark,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/hallmark/gsea_result.csv,HALLMARK_G2M_CHECKPOINT,HALLMARK_G2M_CHECKPOINT,0.0135,72,0.36,0,0,1.0,0.0,keep,itself,,True,"CDC25A,CDK1,KIF23,NOLC1,BUB3,EXO1,CCNT1,PRP4K,SMC1A,SLC38A1,CUL5,XPO1,WRN,NSD2,UCK2,TTK,TOP1,TMPO,SNRPD1,SMARCC1"
ngs,GSE282081,ATF3_correlation,3D_organoid_none,hallmark,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/hallmark/gsea_result.csv,HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_PANCREAS_BETA_CELLS,0.0175,13,0.325,0,0,1.0,0.0,keep,itself,,True,"AKT3,NKX2-2,GCK,MAFB,VDR,ABCC8,SRP14,LMO2,ISL1,GCG,FOXO1,DPP4,CHGA"
ngs,GSE282081,ATF3_correlation,3D_organoid_none,hallmark,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/hallmark/gsea_result.csv,HALLMARK_COAGULATION,HALLMARK_COAGULATION,0.021,30,0.2174,0,0,1.0,0.0,keep,itself,,True,"TFPI2,MEP1A,APOC3,RGN,PROZ,KLF7,ACOX2,SERPINA1,PDGFB,OLR1,MST1,MMP11,MMP9,MMP8,MMP1,LRP1,APOC1,GSN,ANG,GNB2"
ngs,GSE282081,ATF3_correlation,3D_organoid_none,hallmark,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/hallmark/gsea_result.csv,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_HEDGEHOG_SIGNALING,0.0383,12,0.3333,0,0,1.0,0.0,keep,itself,,True,"ADGRG1,LDB1,NRP1,NRP2,VEGFA,TLE1,RASA1,PTCH1,OPHN1,NRCAM,ACHE,L1CAM"
ngs,GSE282081,ATF3_correlation,3D_organoid_none,hallmark,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/hallmark/gsea_result.csv,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_ESTROGEN_RESPONSE_LATE,0.0412,70,0.35,101,37,0.3667,0.7559,keep,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_EARLY,False,"CDH1,CD44,SCARB1,HOMER2,NHERF1,KLF4,CD9,CACNA2D2,LARGE1,PAPSS2,KCNK5,CAV1,NRIP1,CA2,ZFP36,XRCC3,XBP1,WFS1,UGDH,TIAM1"
