Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	1.00e-10	83	0.4854	0	0	1	0	keep	itself		True	MRPL33,RPL23,RPL14,MRPL24,MRPL57,MRPL49,UBA52,MRPS34,MRPL11,MRPL34,MRPL41,MRPS15,MRPS24,MRPS14,MRPL17,RPS29,RPS28,RPS27A,RPS27,RPS25
GOMF_UBIQUITIN_CONJUGATING_ENZYME_BINDING	GOMF_UBIQUITIN_CONJUGATING_ENZYME_BINDING	1.38e-08	24	0.75	0	0	1	0	keep	itself		True	RNF14,UBE3D,DCUN1D5,ZMYM2,TRAF6,MARCHF7,SIAH2,SIAH1,DCUN1D2,AUP1,RNF125,ANKIB1,DCUN1D1,TRIM72,GRIK2,RNF19A,ARIH1,RNF144B,DCUN1D4,RNF217
GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_RNA	GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_RNA	2.60e-07	44	0.5714	0	0	1	0	keep	itself		True	DDX46,DHX34,DDX21,DDX60L,DDX18,DHX16,DDX59,PIF1,DHX40,DDX39B,DDX50,SUPV3L1,YTHDC2,DDX31,IFIH1,UPF1,DHX33,DDX28,DHX32,DDX27
GOMF_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	4.29e-07	50	0.2674	0	0	1	0	keep	itself		True	ATP5MGL,ATP6V0D2,ATP6V1G3,ATP6V1G1,ATP6V1F,ATP6V0E1,SLC25A12,UQCRH,UQCRC1,UCP2,SLC18A2,SLC45A4,SLC17A7,NDUFA12,ATP6V0B,ATP6V1E1,ATP6V1B2,SLC25A3,ATP5ME,ATP5MC3
GOMF_ACTIVE_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_ACTIVE_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	4.56e-07	57	0.4914	89	47	0.1117	7.55e-16	keep	GOMF_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	True	ATP7A,ATP6V1C1,ATP6V1B1,ATP6V1H,ATP4B,ATP4A,ATP2B3,ATP2B2,ATP2A3,ATP12A,NDUFS5,NDUFC1,NDUFB10,NDUFB8,NDUFB4,NDUFA6,NDUFA1,UQCR10,ATP13A2,ATP6V0E2
GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1.30e-06	20	0.303	62	18	0.9205	0.3701	keep	GOMF_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	False	CYBRD1,UQCRH,UQCRC1,NDUFA12,NDUFS8,NDUFS2,NDUFS1,NDUFB7,NDUFB6,NDUFB3,NDUFB2,NDUFB1,NDUFA8,NDUFA2,NDUFS7,COX8A,COX6B1,COX5B,COX4I1,CYB561D2
GOMF_GAMMA_AMINOBUTYRIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_GAMMA_AMINOBUTYRIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.89e-06	7	0.7778	0	0	1	0	keep	itself		True	NHERF1,SLC6A13,SLC6A12,SLC6A8,SLC6A6,SLC6A1,SLC7A14
GOMF_STRUCTURAL_CONSTITUENT_OF_SKIN_EPIDERMIS	GOMF_STRUCTURAL_CONSTITUENT_OF_SKIN_EPIDERMIS	6.07e-06	31	0.5	0	0	1	0	keep	itself		True	KRT86,KRT85,KRT83,KRT35,KRT34,KRT32,KRT31,KRT7,KRT4,KRT23,KRT74,KRT76,KRT27,KRT73,KRT75,KRT37,KRTAP1-3,SPRR1A,KRTAP5-8,KRT20
GOMF_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_BINDING	GOMF_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_BINDING	9.42e-06	24	0.6316	32	24	0.0011	1	exclude	GOMF_UBIQUITIN_CONJUGATING_ENZYME_BINDING	GOMF_UBIQUITIN_CONJUGATING_ENZYME_BINDING	False	RNF14,UBE3D,DCUN1D5,ZMYM2,TRAF6,MARCHF7,SIAH2,SIAH1,DCUN1D2,AUP1,RNF125,ANKIB1,DCUN1D1,TRIM72,GRIK2,RNF19A,ARIH1,RNF144B,DCUN1D4,RNF217
GOMF_GAMMA_AMINOBUTYRIC_ACID_SODIUM_CHLORIDE_SYMPORTER_ACTIVITY	GOMF_GAMMA_AMINOBUTYRIC_ACID_SODIUM_CHLORIDE_SYMPORTER_ACTIVITY	9.86e-06	5	0.8333	0	0	1	0	keep	itself		True	SLC6A13,SLC6A12,SLC6A8,SLC6A6,SLC6A1
