Heatmap_Rank,term_id,term_name,p_value,term_size,intersection_size,intersection,Input_Order,Pathway_Gene_Source,Pathway_Gene_Count,Filtered,Versus,Versus Name,Result,Reciprocal pvalue,DEGs in Intersection,Is Reciprocal,GSEA_Rank,Neg_Log10_P,Pathway_Label_Clean,Pathway_Label,Heatmap_Cluster_Rank
1,NFE2L2.V2,NFE2L2.V2,9.682307e-10,390,99,"GCKR,FGA,AMBP,FGG,FGL1,VTN,ALB,TF,CYP8B1,HRG,HAO1,ETNPPL,AKR1C4,CPN1,GSTA2,PRG4,AGT,AKR1C1,SERPINA12,CBS,F5,SLC47A1,ADRA1A,ABCC2,HPN,TDO2,CFI,ADH6,UGT1A4,CYP4F3,SDS,SHMT1,SULT1E1,UGT1A1,CSTA,SLC2A9,FTL,OSCAR,CYP4F2,PDZK1,GPT2,MRO,SPP1,HGD,PANX2,UGT1A9,HMOX1,UGT1A3,TNFRSF11B,OSGIN1,CYP4F11,UGT1A6,EPHX1,RAB42,UGT1A5,UGT1A7,GCLC,NCF2,DEFB1,PTGR1,SLCO2B1,MAP2,CCL17,GCLM,HLA-DOA,GAS2,SPN,HLA-DQB1,GPNMB,PHGDH,ECM2,TLR4,ZNG1A,MGST1,PCSK6,PSAT1,CXCL12,PRSS53,PPIF,CYP4F8,EIF1AX,NEDD4,CALCA,UGT1A8,SQSTM1,PCK2,NLN,KIAA0040,C1S,GRPR,NAP1L1,KIAA0319,ALDH3A2,XYLB,NR1I2,METAP2,NFE2L2,NQO2,SF1",3,GMT,469,keep,itself,,1.0,0.0,0,True,1,9.01402115116299,NFE2L2.V2,NFE2L2.V2,1
2,ALK_DN.V1_UP,ALK_DN.V1_UP,0.0034649263702249,117,29,"INHBE,FGF21,SAA1,CBS,AQP9,KYNU,TDO2,CHI3L1,CSTA,ANGPTL4,SPP1,SLC1A3,GALK1,TCIM,TFEC,CTH,VEGFA,AIF1,HLA-DMB,NOD2,PSAT1,P2RX3,PCK2,TRIB3,CARD9,TBL1Y,GRPR,TTLL2,FLVCR2",20,GMT,141,keep,itself,,1.0,0.0,0,True,23,2.4603059897231074,ALK DN.V1 UP,ALK DN.V1 UP,2
3,MTOR_UP.N4.V1_UP,MTOR_UP.N4.V1_UP,0.005392396842649,192,79,"C8B,LHX2,FAH,MSMO1,BCHE,ATF3,BNIP3,GBE1,ABHD6,VEGFA,DDIT3,NFIL3,GOT1,BHLHE40,GPR65,CEBPB,GCH1,PHGDH,IFI30,SLC39A14,SLC3A2,KYAT1,CAMKV,GK,PCK2,TRIB3,SLC43A1,RRP15,DHCR7,YRDC,PDXK,DOK2,IL21R,NQO2,GRM2,TSC22D3,SLC31A1,CUTC,EIF4EBP1,E2F6,LDLR,MRPL58,IFRD1,BCAT1,SYNPO,RABEPK,ITK,PIR,MRPL39,SLC25A32,SLC6A6,ISOC2,LGMN,PAK1IP1,SDF2L1,CEBPG,OPRL1,EBNA1BP2,IDH1,SREBF1,SLC4A1AP,CLPB,SAR1B,SLC7A5,GPRC5C,DDIT4,KIF21B,CHAC1,PUM3,RRP12,VARS1,CCDC86,SLCO4A1,RRP9,ZPR1,IL7R,EIF2B3,NUP155,UGCG",29,GMT,196,keep,itself,,1.0,0.0,0,True,25,2.2682181542637716,MTOR UP.N4.V1 UP,MTOR UP.N4.V1 UP,3
4,CAHOY_ASTROCYTIC,CAHOY_ASTROCYTIC,0.002880414854235,94,31,"SLC13A5,SLC1A2,HSD11B1,THRSP,AGT,CBS,AQP9,VNN1,ELOVL2,TTPA,GPAM,CYP4F11,GOT2,SLC30A10,VEGFA,TECTB,MERTK,FAM20A,GRHL1,ABHD1,AKT2,SLC46A1,LPGAT1,CYP7B1,ELF5,PANK1,HACD3,SLC27A1,NCEH1,PPARA,BCAT1",13,GMT,100,keep,itself,,1.0,0.0,0,True,21,2.5405449580984287,CAHOY ASTROCYTIC,CAHOY ASTROCYTIC,4
5,ATM_DN.V1_UP,ATM_DN.V1_UP,1.80507523173e-05,122,31,"HPR,ITIH3,GDF2,TTR,PRODH2,CYP2C9,TAT,NPC1L1,SARDH,ABCG5,SLC6A1,SLCO1B3,CYP4F3,ENO3,CLDN14,BCHE,PDE6G,SYN1,MYOM1,VEGFA,NGFR,SRD5A1,FCGR1A,FSTL3,ECM2,EFNA1,H6PD,SPAG4,TRAF1,RGS12,CSF3R",2,GMT,146,keep,itself,,1.0,0.0,0,True,5,4.743504692902739,ATM DN.V1 UP,ATM DN.V1 UP,5
6,ATF2_S_UP.V1_DN,ATF2_S_UP.V1_DN,0.0058195530676986,175,53,"VTN,SERPINA3,AADAC,C4BPA,ATF5,ANXA10,IL1RAP,AK4,CHI3L1,CSTA,CLDN14,SERPING1,ADH1B,ST3GAL6,CYP1B1,ANGPTL4,SLC1A3,CD302,IGFBP2,TNFRSF11B,CCL2,CCL17,TNNT2,C1RL,COBLL1,GCH1,ITGBL1,MYBPH,KCNAB2,TMEM176A,SLC7A7,VASH1,PLXNB1,SIK2,SDC3,THOC6,REN,PTGIS,CEMIP,DAPK1,VAV2,POLE,ERO1A,CLGN,VCAM1,PLAAT3,IL33,ADORA3,LAMA2,IL1R1,TREM1,KCND2,DNAJC12",31,GMT,187,keep,itself,,1.0,0.0,0,True,26,2.2351103671860884,ATF2 S UP.V1 DN,ATF2 S UP.V1 DN,6
7,RPS14_DN.V1_UP,RPS14_DN.V1_UP,0.0001029433696044,178,58,"LECT2,VNN1,F5,KYNU,ANKRD1,IL1RAP,CSTA,IGSF6,ST3GAL6,CYP1B1,SPP1,PILRA,KMO,CD300A,ITGAX,TFEC,TYROBP,CLEC7A,MNDA,ALCAM,CD14,ITGB2,NCF2,ITGAM,SLAMF8,MYO1F,PLA2G7,C3AR1,LST1,SDC4,CCL2,HCK,SORL1,LY86,ARHGAP25,ITGAL,HLA-DQB1,AIF1,GPNMB,GPR137B,HLA-DMB,SLC31A2,ADA2,MS4A6A,BCL6,LPXN,CRTAM,HLA-DMA,SIRPA,LY96,TNFAIP2,TGFBI,CTSH,CLEC5A,FLVCR2,NKG7,ARL4C,ANPEP",6,GMT,191,keep,itself,,1.0,0.0,0,True,7,3.987401620264532,RPS14 DN.V1 UP,RPS14 DN.V1 UP,7
8,STK33_NOMO_UP,STK33_NOMO_UP,0.0063918637938366,281,86,"CYP2E1,HSD11B1,AQP9,KYNU,TDO2,FCRLB,SIGLEC9,HAVCR2,KMO,HMOX1,TFEC,CLEC7A,MTSS1,SGK1,PPP1R3B,ELK4,C5AR1,ABHD2,CADM1,LRRC25,OLR1,CXCL6,C3AR1,HECW2,SDC4,ST3GAL1,RND3,PHLDA1,DCSTAMP,MERTK,GPNMB,GPR137B,HNMT,DOCK4,ARL5B,EOMES,CD300C,EGR2,ABCA1,TLR1,CAPRIN2,CPEB4,KIFC3,C1QC,CDC37L1,CSRNP1,BCL6,ACP5,SQSTM1,IL10RA,NRP1,LY96,WBP2,TLR6,CCL4,DUSP5,ZBTB18,CLVS1,MAP3K8,SLC11A2,ICAM1,CXCL2,GLIPR1,ARL4C,ZCCHC14,DAPK1,PGBD5,PPP1R15A,NCEH1,ATG101,NKIRAS1,RHOB,IL10,IL1R1,TRIM23,TREM1,PANX1,LY6K,GDF15,WDR19,PTPN3,UBE2W,CD80,RNF149,A2M,FOXQ1",34,GMT,290,keep,itself,,1.0,0.0,0,True,28,2.1943724881082423,STK33 NOMO UP,STK33 NOMO UP,8
9,LTE2_UP.V1_UP,LTE2_UP.V1_UP,0.0042158411155698,185,56,"VTCN1,AOX1,SERPINA1,ALDH4A1,PROS1,CYP1B1,SYT17,TBC1D8,CD302,SORD,KMO,ACOX2,RRAGD,TNFRSF11B,AQP3,EPHX1,GPX3,INSIG2,TNS3,EHD3,GCLM,SORL1,GGH,SOWAHC,HMGCS2,LONP2,QTMAN,HMGCS1,PSTPIP2,ACOX1,CXCR4,PNRC1,PRPS1,FGFR4,ELF5,UROS,TNNT1,CHST11,HYPK,MMP9,HSD17B14,NUMB,CEMIP,ATP6V0A4,PPP1R3C,RAB4A,ABCG2,CYFIP2,IL1R1,BTG1,RMND1,RAB29,ORAI3,QPRT,BMP7,ECI2",27,GMT,188,keep,itself,,1.0,0.0,0,True,24,2.375115764951949,LTE2 UP.V1 UP,LTE2 UP.V1 UP,9
10,PKCA_DN.V1_UP,PKCA_DN.V1_UP,4.05462248e-07,146,40,"LECT2,RDH16,UPB1,SLC2A2,AGXT,PRODH2,G6PC1,DIO1,ACOT12,LEAP2,GSTA2,AFP,SEC14L2,CES1,SLC47A1,ADRA1A,BBOX1,GATA4,NR1I3,PIPOX,NECAB2,FBP1,SLC23A2,PCK1,TCHH,KLF15,SLC23A1,UBD,RDH12,SLC27A2,CYP11A1,ORMDL3,TLCD4,BSN,SLC2A5,TYMP,MGMT,SLC20A1,LTB4R,PDK4",0,GMT,159,keep,itself,,1.0,0.0,0,True,2,6.392049576097799,PKCA DN.V1 UP,PKCA DN.V1 UP,10
