"statistic","source","condition","score","p_value","TF","Rank","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"ora","ATF4","HCT15","10.29213568114862021","0.00000000005103455342468509","ATF4","1","dorothea","1","10.29213568114862021","0.00000000005103455342468509",NA,"","4","ReMap--ChIP-seq(rank=95); GTEx--Coexpression(rank=713); Enrichr--Queries(rank=774); ARCHS4--Coexpression(rank=1404)","895","0.319900000000000018","ReMap ChIP-seq,0.3199"
"ora","JUN","HCT15","6.20856354197513749","0.00000061863780753591141800","JUN","2","dorothea","2","6.20856354197513749","0.00000061863780753591141800",NA,"","6","ReMap--ChIP-seq(rank=1); GTEx--Coexpression(rank=8); ENCODE--ChIP-seq(rank=9); Literature--ChIP-seq(rank=24); Enrichr--Queries(rank=31); ARCHS4--Coexpression(rank=40)","11","0.003367000000000000","ReMap ChIP-seq,0.003367"
"ora","ESR1","HCT15","4.82521994952716060","0.00001495478075657594727380","ESR1","3","dorothea","3","4.82521994952716060","0.00001495478075657594727380",NA,"","6","Literature--ChIP-seq(rank=6); ENCODE--ChIP-seq(rank=13); ReMap--ChIP-seq(rank=59); ARCHS4--Coexpression(rank=247); GTEx--Coexpression(rank=570); Enrichr--Queries(rank=626)","135","0.036589999999999998","Literature ChIP-seq,0.03659"
"ora","HIF1A","HCT15","4.46368216654376404","0.00003438094688852123825828","HIF1A","4","dorothea","4","4.46368216654376404","0.00003438094688852123825828",NA,"","5","ReMap--ChIP-seq(rank=35); Literature--ChIP-seq(rank=55); ARCHS4--Coexpression(rank=116); GTEx--Coexpression(rank=328); Enrichr--Queries(rank=633)","252","0.071249999999999994","ARCHS4 Coexpression,0.07125"
"ora","KLF6","HCT15","4.31501279402539595","0.00004841581043995950972949","KLF6","5","dorothea","5","4.31501279402539595","0.00004841581043995950972949",NA,"","4","ReMap--ChIP-seq(rank=17); ARCHS4--Coexpression(rank=26); Enrichr--Queries(rank=37); GTEx--Coexpression(rank=164)","61","0.015970000000000002","ARCHS4 Coexpression,0.01597"
"ora","FOS","HCT15","3.92574106305969295","0.00011864759431574604833619","FOS","6","dorothea","6","3.92574106305969295","0.00011864759431574604833619",NA,"","5","ReMap--ChIP-seq(rank=2); GTEx--Coexpression(rank=4); ENCODE--ChIP-seq(rank=6); Enrichr--Queries(rank=38); ARCHS4--Coexpression(rank=274)","8","0.002489000000000000","GTEx Coexpression,0.002489"
"ora","TCF7L2","HCT15","3.87577951710175439","0.00013311300354059606371529","TCF7L2","7","dorothea","7","3.87577951710175439","0.00013311300354059606371529",NA,"","6","ReMap--ChIP-seq(rank=6); ENCODE--ChIP-seq(rank=14); Literature--ChIP-seq(rank=119); GTEx--Coexpression(rank=477); ARCHS4--Coexpression(rank=791); Enrichr--Queries(rank=808)","76","0.020199999999999999","ReMap ChIP-seq,0.0202"
"ora","NR1H3","HCT15","3.71624679808210301","0.00019219991971372886170426","NR1H3","8","dorothea","8","3.71624679808210301","0.00019219991971372886170426",NA,"","5","Literature--ChIP-seq(rank=18); ARCHS4--Coexpression(rank=28); Enrichr--Queries(rank=133); GTEx--Coexpression(rank=144); ReMap--ChIP-seq(rank=255)","65","0.017200000000000000","ARCHS4 Coexpression,0.0172"
"ora","NR1H2","HCT15","3.56557805160899965","0.00027190797678863310241071","NR1H2","9","dorothea","9","3.56557805160899965","0.00027190797678863310241071",NA,"","4","ReMap--ChIP-seq(rank=10); ARCHS4--Coexpression(rank=655); Enrichr--Queries(rank=786); GTEx--Coexpression(rank=1404)","125","0.033669999999999999","ReMap ChIP-seq,0.03367"
"ora","KLF5","HCT15","3.54758458555771394","0.00028341015946761668195877","KLF5","10","dorothea","10","3.54758458555771394","0.00028341015946761668195877",NA,"","5","Enrichr--Queries(rank=12); ARCHS4--Coexpression(rank=42); Literature--ChIP-seq(rank=63); GTEx--Coexpression(rank=91); ReMap--ChIP-seq(rank=123)","32","0.008547000000000001","Enrichr Queries,0.008547"
