"statistic","source","condition","score","p_value","TF","Rank","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"ora","E2F1","MVL_TOR10","7.48276938713559669","0.00000003290262993517226","E2F1","1","trrust","1","7.48276938713559669","0.00000003290262993517226",NA,"","6","GTEx--Coexpression(rank=5); ReMap--ChIP-seq(rank=5); Enrichr--Queries(rank=8); ARCHS4--Coexpression(rank=9); ENCODE--ChIP-seq(rank=36); Literature--ChIP-seq(rank=37)","11","0.00311100000000000","GTEx Coexpression,0.003111"
"ora","E2F4","MVL_TOR10","5.88041062331233810","0.00000131701092229546613","E2F4","2","trrust","2","5.88041062331233810","0.00000131701092229546613",NA,"","6","ENCODE--ChIP-seq(rank=2); Literature--ChIP-seq(rank=2); ReMap--ChIP-seq(rank=3); Enrichr--Queries(rank=156); ARCHS4--Coexpression(rank=637); GTEx--Coexpression(rank=1140)","32","0.01010000000000000","ReMap ChIP-seq,0.0101"
"ora","TP53","MVL_TOR10","4.73126968695565076","0.00001856651159072481534","TP53","3","trrust","3","4.73126968695565076","0.00001856651159072481534",NA,"","5","ARCHS4--Coexpression(rank=22); Literature--ChIP-seq(rank=44); ReMap--ChIP-seq(rank=136); Enrichr--Queries(rank=206); GTEx--Coexpression(rank=228)","47","0.01351000000000000","ARCHS4 Coexpression,0.01351"
"ora","MYC","MVL_TOR10","3.61767178151096713","0.00024117274055181388281","MYC","4","trrust","4","3.61767178151096713","0.00024117274055181388281",NA,"","6","ENCODE--ChIP-seq(rank=16); Literature--ChIP-seq(rank=35); Enrichr--Queries(rank=73); ReMap--ChIP-seq(rank=129); GTEx--Coexpression(rank=386); ARCHS4--Coexpression(rank=673)","197","0.05199000000000000","Enrichr Queries,0.05199"
"ora","E2F3","MVL_TOR10","3.43033182985571905","0.00037125145990585028738","E2F3","5","trrust","5","3.43033182985571905","0.00037125145990585028738",NA,"","3","ARCHS4--Coexpression(rank=27); Enrichr--Queries(rank=30); GTEx--Coexpression(rank=845)","59","0.01658000000000000","ARCHS4 Coexpression,0.01658"
"ora","USF1","MVL_TOR10","3.25105219973052151","0.00056098054530421929964","USF1","6","trrust","6","3.25105219973052151","0.00056098054530421929964",NA,"","5","ReMap--ChIP-seq(rank=32); ENCODE--ChIP-seq(rank=77); GTEx--Coexpression(rank=400); ARCHS4--Coexpression(rank=552); Enrichr--Queries(rank=857)","411","0.10770000000000000","ReMap ChIP-seq,0.1077"
"ora","SP1","MVL_TOR10","3.13975879736045060","0.00072483841602426831319","SP1","7","trrust","7","3.13975879736045060","0.00072483841602426831319",NA,"","5","ENCODE--ChIP-seq(rank=7); ReMap--ChIP-seq(rank=21); GTEx--Coexpression(rank=394); ARCHS4--Coexpression(rank=1299); Enrichr--Queries(rank=1301)","228","0.05932000000000000","ENCODE ChIP-seq,0.05932"
"ora","YBX1","MVL_TOR10","3.09911671598722371","0.00079594541254129555496","YBX1","8","trrust","8","3.09911671598722371","0.00079594541254129555496",NA,"","3","ARCHS4--Coexpression(rank=221); GTEx--Coexpression(rank=701); Enrichr--Queries(rank=1305)","508","0.13569999999999999","ARCHS4 Coexpression,0.1357"
"ora","MED1","MVL_TOR10","2.86462076497251550","0.00136577523954114370998","MED1","9","trrust","9","2.86462076497251550","0.00136577523954114370998",NA,"","0","",NA,NA,NA
"ora","BRCA1","MVL_TOR10","2.54199804085058378","0.00287079353245584326104","BRCA1","10","trrust","10","2.54199804085058378","0.00287079353245584326104",NA,"","0","",NA,NA,NA
"ora","KLF10","MVL_TOR10","2.35540936169484283","0.00441154423505994968541","KLF10","11","trrust","11","2.35540936169484283","0.00441154423505994968541",NA,"","3","ARCHS4--Coexpression(rank=167); Enrichr--Queries(rank=255); GTEx--Coexpression(rank=1387)","391","0.10260000000000000","ARCHS4 Coexpression,0.1026"
"ora","CTNNB1","MVL_TOR10","2.29208419443591938","0.00510406040591282039037","CTNNB1","12","trrust","12","2.29208419443591938","0.00510406040591282039037",NA,"","0","",NA,NA,NA
