"Input_Type","TF_Analysis_Name","Method","Method_Label","Final_TF_Count","Final_Result_File"
"DEG","HT55","dorothea","DoRothEA","271","results/ngs/GSE114012/TF_summary/deg/HT55/method_final/dorothea/dorothea_deg_final_result.csv"
"DEG","HT55","chea3","ChEA3","1632","results/ngs/GSE114012/TF_summary/deg/HT55/method_final/chea3/chea3_deg_Integrated--topRank.csv"
"DEG","HT55","viper","VIPER","260","results/ngs/GSE114012/TF_summary/deg/HT55/method_final/viper/viper_deg_final_result.csv"
"DEG","HT55","enrichr","ENRICHR","541","results/ngs/GSE114012/TF_summary/deg/HT55/method_final/enrichr/enrichr_deg_Integrated--topRank.csv"
"DEG","HT55","trrust","TRRUST","329","results/ngs/GSE114012/TF_summary/deg/HT55/method_final/trrust/trrust_deg_final_result.csv"
"DEG","HT55","collectri","CollecTRI","647","results/ngs/GSE114012/TF_summary/deg/HT55/method_final/collectri/collectri_deg_final_result.csv"
