"Query Name","Rank","Scaled Rank","Set_name","TF","Intersect","Set length","FET p-value","FDR","Odds Ratio","Library","Overlapping_Genes"
"DEG_MVL_CRC29","1","0.000614300000000000","ZNF440_ARCHS4_PEARSON","ZNF440","16","299","0.00000021950000000","0.000357000000000000","5.4060","ARCHS4--Coexpression","CFAP65,OR7D2,CFAP73,LRRIQ1,NEK10,FBXO15,CCDC30,SLC52A1,CFAP221,EFHC1,CDHR4,ZMYND10,DNAH6,PKD1L2,MDH1B,FOXJ1"
"DEG_MVL_CRC29","2","0.001229000000000000","RFX2_ARCHS4_PEARSON","RFX2","15","300","0.00000117600000000","0.000638000000000000","5.0330","ARCHS4--Coexpression","CFAP65,OR7D2,CFAP73,NEK10,FBXO15,CCDC30,DNALI1,CFAP221,EFHC1,CDHR4,ZMYND10,DNAH6,PKD1L2,MDH1B,FOXJ1"
"DEG_MVL_CRC29","3","0.001843000000000000","RFX3_ARCHS4_PEARSON","RFX3","15","300","0.00000117600000000","0.000638000000000000","5.0330","ARCHS4--Coexpression","SOX2,CFAP65,CFAP73,LRRIQ1,TUBB2B,NEK10,TSNAXIP1,DNALI1,CFAP221,EFHC1,CDHR4,ZMYND10,DNAH6,MDH1B,FOXJ1"
"DEG_MVL_CRC29","4","0.002457000000000000","CCDC17_ARCHS4_PEARSON","CCDC17","14","300","0.00000566500000000","0.002310000000000000","4.6810","ARCHS4--Coexpression","GPR162,CFAP65,CFAP73,LRRIQ1,NEK10,TSNAXIP1,DNALI1,CFAP221,EFHC1,CDHR4,ZMYND10,DNAH6,MDH1B,FOXJ1"
"DEG_MVL_CRC29","5","0.003071000000000000","ZNF474_ARCHS4_PEARSON","ZNF474","13","300","0.00002556000000000","0.008319999999999999","4.3310","ARCHS4--Coexpression","CFAP65,CFAP73,LRRIQ1,NEK10,TSNAXIP1,DNALI1,CFAP221,EFHC1,CDHR4,ZMYND10,DNAH6,MDH1B,FOXJ1"
"DEG_MVL_CRC29","6","0.003686000000000000","TBX18_ARCHS4_PEARSON","TBX18","12","298","0.00010110000000000","0.021899999999999999","4.0120","ARCHS4--Coexpression","VASN,LRRC32,PXDN,AMIGO2,PLXDC1,COL3A1,COL16A1,EFEMP2,JCAD,SSC5D,COL5A2,RCN3"
"DEG_MVL_CRC29","7","0.004300000000000000","FOXJ1_ARCHS4_PEARSON","FOXJ1","12","300","0.00010750000000000","0.021899999999999999","3.9840","ARCHS4--Coexpression","GPR162,CFAP65,CFAP73,NEK10,TSNAXIP1,DNALI1,CFAP221,EFHC1,CDHR4,ZMYND10,DNAH6,MDH1B"
"DEG_MVL_CRC29","8","0.004914000000000000","ZNF473_ARCHS4_PEARSON","ZNF473","12","300","0.00010750000000000","0.021899999999999999","3.9840","ARCHS4--Coexpression","CFAP65,CFAP73,LRRIQ1,NEK10,TSNAXIP1,DNALI1,SMC1B,EFHC1,ZMYND10,DNAH6,MDH1B,FOXJ1"
"DEG_MVL_CRC29","9","0.005528000000000000","PRRX1_ARCHS4_PEARSON","PRRX1","11","298","0.00039700000000000","0.062100000000000002","3.6650","ARCHS4--Coexpression","VASN,LRRC32,PXDN,FILIP1L,COL3A1,COL16A1,EFEMP2,JCAD,SSC5D,COL5A2,RCN3"
"DEG_MVL_CRC29","10","0.006143000000000000","ATOH8_ARCHS4_PEARSON","ATOH8","11","298","0.00039700000000000","0.062100000000000002","3.6650","ARCHS4--Coexpression","VASN,LRRC32,PXDN,ADCY4,COL16A1,EFEMP2,JCAD,SSC5D,COL5A2,RCN3,ABLIM3"
"DEG_MVL_CRC29","11","0.006757000000000000","HEYL_ARCHS4_PEARSON","HEYL","11","300","0.00041960000000000","0.062100000000000002","3.6390","ARCHS4--Coexpression","LRRC32,PXDN,PRUNE2,PLXDC1,COL3A1,COL16A1,EFEMP2,JCAD,SSC5D,ABLIM3,TNNI1"
"DEG_MVL_CRC29","12","0.007371000000000000","OSR1_ARCHS4_PEARSON","OSR1","10","297","0.00140300000000000","0.106999999999999998","3.3320","ARCHS4--Coexpression","COL13A1,VASN,PXDN,COL3A1,COL16A1,EFEMP2,JCAD,SSC5D,COL5A2,RCN3"
"DEG_MVL_CRC29","13","0.007985000000000001","FOXC2_ARCHS4_PEARSON","FOXC2","10","298","0.00143800000000000","0.106999999999999998","3.3200","ARCHS4--Coexpression","COL13A1,VASN,PXDN,COL16A1,EFEMP2,SPOCD1,JCAD,SSC5D,COL5A2,RCN3"
"DEG_MVL_CRC29","14","0.008600000000000000","TWIST2_ARCHS4_PEARSON","TWIST2","10","298","0.00143800000000000","0.106999999999999998","3.3200","ARCHS4--Coexpression","VASN,LRRC32,PXDN,COL3A1,COL16A1,EFEMP2,JCAD,SSC5D,COL5A2,RCN3"
