Heatmap_Rank,term_id,term_name,p_value,term_size,intersection_size,intersection,Input_Order,Pathway_Gene_Source,Pathway_Gene_Count,Filtered,Versus,Versus Name,Result,Reciprocal pvalue,DEGs in Intersection,Is Reciprocal,GSEA_Rank,Neg_Log10_P,Pathway_Label_Clean,Pathway_Label,Heatmap_Cluster_Rank
1,GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_12H_UP,GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_12H_UP,1e-10,177,103,"FKBP5,HNRNPUL1,HMGB2,NDC80,STMN1,LIG1,CENPS,CENPE,CHEK1,CSPP1,USP4,WDR76,KIF15,PTGR1,VCP,MCM4,INCENP,KIF23,ARHGAP19,CDKN3,KIF14,DNA2,E2F8,CDC25C,BSCL2,CEP55,KIF11,SPC24,ANP32E,CALU,NUF2,MIS18BP1,WDHD1,NEIL3,ASPM,SKA1,AURKB,MCM3,RRM1,DLGAP5,SYCE2,TTK,SMC2,CENPF,CLSPN,ITGAM,TACC3,MCM5,SGO2,EIF5A2,PMF1,DEPDC1,CKAP2,FBXO5,ECT2,FIGNL1,BUB1,PRC1,HIP1,NCAPG,CDK1,HELLS,MKI67,CCNA2,PRIM1,RACGAP1,SHCBP1,CENPP,TIPIN,ARHGAP11A,SPAG5,BUB1B,ITGAX,SGO1,CKS1B,ROM1,RAD51AP1,KIF4A,NCAPD2,CBX5,HDLBP,NDE1,CHAF1B,GINS1,TUBE1,BRCA1,RAD54L,TFDP1,PLK1,UHRF1,BRCA2,TCF19,NCAPH,MCM7,CDCA8,HMMR,VIM,CDCA3,CENPH,RFC3,RAD51,CCNB2,TPX2",0,GMT,187,keep,GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP,GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP,0.000134,0.0215,59,True,1,10.0,GSE13547 CTRL VS ANTI IGM STIM BCELL 12H UP,GSE13547 CTRL VS ANTI IGM STIM BCELL 12H UP,1
2,GSE14415_NATURAL_TREG_VS_TCONV_DN,GSE14415_NATURAL_TREG_VS_TCONV_DN,1e-10,169,97,"FKBP5,HNRNPUL1,TRNP1,HMGB2,NDC80,IGF2BP3,STMN1,LIG1,CENPS,CENPE,CHEK1,KIF15,PTGR1,LAMC1,MCM4,TEAD3,KIF23,SLC43A3,ARHGAP19,CDKN3,KIF14,PTMS,ABCF1,E2F8,CDC25C,CEP55,MTR,OSBPL3,KIF11,SPC24,CALU,CKAP2L,NUF2,MIS18BP1,WDHD1,NEIL3,ASPM,MCM3,MTTP,RRM1,DLGAP5,SYCE2,TTK,SMC2,CENPF,IQGAP3,CLSPN,ITGAM,TACC3,MCM5,SGO2,PMF1,TAF1D,CKAP2,FBXO5,BUB1,PRC1,HIP1,NCAPG,CDK1,HELLS,CCNA2,NSMF,MCM2,CENPP,ARHGAP11A,CDC25B,SPAG5,BUB1B,ITGAX,SGO1,CKS1B,ROM1,MSN,KIF4A,NCAPD2,CBX5,ASXL1,CHAF1B,GINS1,ABR,BRCA1,RAD54L,PLK1,ACTB,UHRF1,NCAPH,MCM7,CDCA8,HMMR,VIM,CDCA3,CENPH,ANP32B,RAD51,CCNB2,TPX2",4,GMT,180,keep,GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_12H_UP,GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_12H_UP,5.7e-07,7.74e-06,76,True,4,10.0,GSE14415 NATURAL TREG VS TCONV DN,GSE14415 NATURAL TREG VS TCONV DN,2
3,GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP,GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP,1e-10,197,123,"FKBP5,CDCA7L,HMGB2,GRB10,PLA2G4C,SPDL1,STMN1,LIG1,CENPE,TMEM107,PSRC1,PIMREG,CHEK1,CCDC138,MLF1,PIF1,KIF20A,PTGR1,INCENP,KIF23,CCAR1,SFR1,BCAT1,ORC1,ARHGAP19,CDKN3,ANLN,DNA2,E2F8,KIF24,CDC25C,CEP55,KIF20B,KNSTRN,SPC24,RBMX,CKAP2L,NUF2,MIS18BP1,ASPM,SKA1,AURKB,MCM3,RRM1,CKAP5,MCM6,TTK,SMC2,CENPF,CLSPN,TACC3,PCNA,CIP2A,DEPDC1,MCM10,ZWILCH,CKAP2,ECT2,MELK,BUB1,NCAPG,CCNF,CDK1,MKI67,AUNIP,CCNA2,PRIM1,PLAA,PSAT1,RACGAP1,SHCBP1,CENPP,NUP93,ARHGAP11A,EXO1,SPAG5,BUB1B,MND1,SKA3,CKS1B,ROM1,CDCA2,RAD51AP1,KIF4A,CBX5,DTL,NCAPG2,TUBA1B,NUP205,TFDP1,PLK1,CENPA,CENPI,UHRF1,TCF19,TPPP3,NCAPH,HMMR,GTSE1,TICRR,CDCA3,CENPH,RAD51,CCNB2,TPX2,FEN1,POLA1,FOXM1,RRM2,IRAK1BP1,MIS12,MYBL2,TOP2A,RNASEH2B,KIF18B,MTFR2,NEK2,MAD2L1,CLDND1,KNL1,CTLA4,STIL,SPC25",3,GMT,200,keep,itself,,1.0,0.0,0,True,3,10.0,GSE15750 DAY6 VS DAY10 TRAF6KO EFF CD8 TCELL UP,"GSE15750 DAY6 VS DAY10 TRAF6KO EFF CD8 TCELL
UP",3
4,GSE15750_DAY6_VS_DAY10_EFF_CD8_TCELL_UP,GSE15750_DAY6_VS_DAY10_EFF_CD8_TCELL_UP,4.76049429e-08,196,113,"NDC80,SPDL1,STMN1,LIG1,CENPS,CTNNAL1,SACK1D,CENPE,PIMREG,POGLUT3,KIF20A,KIF23,CDKN3,CD109,DNA2,CDC25C,RAD54B,CEP55,NUSAP1,KIF11,NSD2,KNSTRN,SPC24,CKAP2L,NUF2,NEIL3,ASPM,SKA1,AURKB,RRM1,TTK,SMC2,IQGAP3,KIF2C,MCM5,CENPW,DSCC1,SGO2,CIP2A,DEPDC1,ZGRF1,MCM10,CKAP2,FBXO5,MELK,FIGNL1,BUB1,PRC1,NCAPG,CDK1,HELLS,MRPL9,AUNIP,HASPIN,RACGAP1,SHCBP1,MCM2,CENPP,TIPIN,ARHGAP11A,SPAG5,BUB1B,PPIL1,FIRRM,BPNT2,SKA3,SGO1,PAFAH1B2,CKS1B,RAD51AP1,SENP1,TUBA1B,GINS1,BRCA1,ESPL1,RAD54L,PLK1,CENPA,CENPI,CDC20,UHRF1,TCF19,NCAPH,MCM7,CDCA8,HMMR,VIM,GTSE1,CENPH,ANP32B,OIP5,PCLAF,RAD51,CCNB2,TPX2,FEN1,POLA1,RBBP8,RRM2,MYBL2,TOP2A,RNASEH2B,KIF18B,NEK2,DIAPH3,MAD2L1,ATAD5,KNL1,STIL,SPC25,KPNA2,E2F7,DHFR",16,GMT,200,keep,GSE14415_NATURAL_TREG_VS_TCONV_DN,GSE14415_NATURAL_TREG_VS_TCONV_DN,6.42e-08,2.41e-09,55,True,14,7.322347951423533,GSE15750 DAY6 VS DAY10 EFF CD8 TCELL UP,GSE15750 DAY6 VS DAY10 EFF CD8 TCELL UP,4
5,GSE30962_PRIMARY_VS_SECONDARY_ACUTE_LCMV_INF_CD8_TCELL_UP,GSE30962_PRIMARY_VS_SECONDARY_ACUTE_LCMV_INF_CD8_TCELL_UP,1.134127197e-07,192,106,"FKBP5,HMGB2,NDC80,STMN1,PKP4,PLK4,LIG1,ASAP1,CENPE,PIF1,KIF20A,KIF23,ARHGAP19,PALS2,AIDA,E2F8,SLC27A5,NRP2,CEP55,NUSAP1,KIF20B,HYAL2,SPC24,CKAP2L,NUF2,FNTB,MIS18BP1,NEIL3,ASPM,SKA1,AURKB,MCM3,RRM1,DLGAP5,EIF4A1,TTK,SMC2,CENPF,CLSPN,MCM5,DSCC1,SGO2,KLHL32,MCM10,FBXO5,MELK,FIGNL1,GNAI3,HEG1,BUB1,CCNF,CCNA2,CIT,ICOS,RCBTB2,CLASP1,HJURP,PSAT1,TRIP13,SHCBP1,CENPP,ARHGAP11A,REXO2,EXO1,SPAG5,C4orf46,BUB1B,MND1,LUZP1,CKS1B,WDR90,KIF4A,SELENOH,IRAK3,NCAPD2,NCAPG2,GINS1,BRCA1,ESPL1,RAD54L,CENPA,UHRF1,IFT80,NCAPH,XRCC2,CASS4,TICRR,CDCA3,PCLAF,PPIH,RAD51,CCNB2,PAQR4,CLPB,AFF3,ERCC6L,RRM2,EIF3C,MTHFD2,UCP3,TOP2A,GALNS,KIF18B,MTFR2,NEK2,MEMO1",19,GMT,200,keep,itself,,1.0,0.0,0,True,20,6.945338234810529,GSE30962 PRIMARY VS SECONDARY ACUTE LCMV INF CD8 TCELL UP,"GSE30962 PRIMARY VS SECONDARY ACUTE LCMV INF
CD8 TCELL UP",5
6,GSE14415_INDUCED_VS_NATURAL_TREG_DN,GSE14415_INDUCED_VS_NATURAL_TREG_DN,4.82286637e-08,173,91,"RBM3,SAE1,IGF2BP3,STMN1,TPM4,HMGN2,PLK4,VCAN,CENPS,SEH1L,KIF15,PTGR1,NRM,INCENP,KIF23,ARHGAP19,PALS2,ITGA1,KIF14,E2F8,CDC25C,CEP55,KIF11,SMC3,SPC24,CKAP2L,NUF2,MIS18BP1,WDHD1,NEIL3,ASPM,MCM3,RRM1,CKAP5,DLGAP5,TTK,SMC2,CENPF,CLSPN,KIF2C,TACC3,MCM5,CORO1A,PMF1,TAF1D,SNX5,NUDCD1,ECT2,MELK,BUB1,NCAPG,CDK1,MKI67,IL1RL1,ITGB3,CCNA2,HASPIN,TRIP13,SHCBP1,MCM2,TIPIN,ARHGAP11A,EXO1,BUB1B,ITGAX,SGO1,CKS1B,API5,KIF4A,DEPDC1B,NCAPG2,TDRD6,GINS1,BRCA1,TTC9C,RAD54L,PLK1,CENPA,IL1RL2,CDCA8,HMMR,SSR1,CDCA3,CENPH,LANCL2,ZNF106,RAD51,CCNB2,TPX2,POLA1,FPR1",11,GMT,181,keep,GSE14415_NATURAL_TREG_VS_TCONV_DN,GSE14415_NATURAL_TREG_VS_TCONV_DN,9.7e-11,7.21e-09,52,True,15,7.316694771164498,GSE14415 INDUCED VS NATURAL TREG DN,GSE14415 INDUCED VS NATURAL TREG DN,6
7,GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_UP,GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_UP,1e-10,147,93,"EGR1,RNF26,STMN1,SPSB1,NUCKS1,STAG3,LIG1,CENPS,CTNNAL1,FAF1,CENPE,SHC1,PIF1,KIF15,INCENP,KIF23,ARHGAP19,ANLN,KIF14,DNA2,E2F8,RAD54B,KIF11,NSD2,ZRANB3,DCPS,CKAP2L,MIS18BP1,NEIL3,ASPM,CKAP5,DUSP4,BARD1,TTK,SMC2,CENPF,TACC3,ATAD2,MCM10,ECT2,PRC1,CCNF,H2BC9,MKI67,FUBP1,CCNA2,HASPIN,RACGAP1,BCOR,ARHGAP11A,CDC25B,SPAG5,BUB1B,CDCA2,UBE2S,KIF4A,PODXL2,NCAPD2,SLC16A2,NCAPG2,FMNL3,ARSI,NUP205,NFKBID,AKAP12,BRCA1,PLK1,MEX3C,TCERG1,TTF2,UHRF1,HDGF,H2AC25,NCAPH,FYN,CDCA8,XRCC2,GTSE1,TPX2,ALCAM,CPAP,H2AZ2,TOX,PPIG,POP1,RBM24,TOP2A,KIF18B,RBL1,KNL1,SARS2,RPSA,TROAP",1,GMT,163,keep,itself,,1.0,0.0,0,True,2,10.0,GSE27241 WT VS RORGT KO TH17 POLARIZED CD4 TCELL UP,"GSE27241 WT VS RORGT KO TH17 POLARIZED CD4
TCELL UP",7
8,GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_UP,GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_UP,3.34296768e-08,196,100,"SAP30,TYMS,ATF3,NDC80,SAE1,PLD6,TCEA1,TMA16,TUBB,SACK1D,PLAAT3,FAF1,CHEK1,PIF1,POGLUT2,KIF15,CENPL,CALM3,TMEM237,ANLN,E2F8,CCDC50,MTHFD1L,RHEBL1,KIF11,SPC24,DCPS,NUF2,ASPM,SKA1,AURKB,IARS1,HYCC1,RFC4,FABP5,DLGAP5,FARS2,MCM6,TTK,KIF2C,TACC3,MCM5,KIFC1,MCM10,SNX5,FBXO5,ECT2,MELK,BUB1,PRC1,CGAS,MTHFD1,CDK1,LRRC20,POC1A,MKI67,LACTB2,CCNE2,CCNA2,HJURP,PRIM1,PSAT1,TIPIN,EXO1,SPAG5,VRK1,BUB1B,TSPAN5,ZNF367,CKS1B,CDCA2,SERPINB6,DTL,DEPDC1B,UCK2,CSF1,RAD54L,TFDP1,CENPO,NCAPH,LMNB2,WDR12,MNAT1,RFC3,INPP4B,RAD51,PSMD14,TPX2,RBBP8,POLA2,SUV39H2,SEPTIN8,DMC1,ORC6,CCNB1,TOP2A,KIF18B,AUH,DIAPH3,MAD2L1",14,GMT,199,keep,itself,,1.0,0.0,0,True,12,7.47586782217067,GSE21063 WT VS NFATC1 KO 8H ANTI IGM STIM BCELL UP,"GSE21063 WT VS NFATC1 KO 8H ANTI IGM STIM
BCELL UP",8
9,GSE39556_CD8A_DC_VS_NK_CELL_MOUSE_3H_POST_POLYIC_INJ_UP,GSE39556_CD8A_DC_VS_NK_CELL_MOUSE_3H_POST_POLYIC_INJ_UP,9.23115624e-08,194,105,"NDC80,PLK4,NCAPD3,SMC4,LIG1,CTNNAL1,CENPE,GPSM2,CAMSAP1,KIAA0586,PARP2,CHEK1,ADCY3,NAB1,COCH,SLC29A1,KIF23,ARHGAP19,CDKN3,KIF14,DNA2,TAF1B,CDC25C,CDC7,KIF20B,KIF11,SMC3,FANCG,ANP32E,PRIM2,RFC4,STK3,RRM1,DLGAP5,BARD1,TTK,STAU2,KIF2C,DPYSL2,ZWINT,RPL39L,MELK,BUB1,CCNF,MTHFD1,CDK1,CCNE2,CCNA2,CIT,PRIM1,GUCY1B1,TRIP13,ARHGAP11A,EXO1,SPAG5,VRK1,BUB1B,IGFBP7,CKS1B,RAD51AP1,UBE2S,CLIC4,SKP2,NEMP1,LCP1,GINS1,NUP205,FANCI,BRCA1,CDK2,ESPL1,CENPA,RNASEH2A,C1orf216,CDC20,GMPS,NCAPH,XRCC2,HMMR,NEDD4,ICMT,GTSE1,TOM1L2,DDB2,OIP5,RFC3,CCNB2,TPX2,POLA1,RBBP8,BLM,FOXM1,RRM2,TIMELESS,CCNB1,MTHFD2,TOP2A,NEK2,FANCL,STIL,TROAP,KPNA2,NUDT1,TBC1D31,DHFR",21,GMT,199,keep,itself,,1.0,0.0,0,True,19,7.0347438984104524,GSE39556 CD8A DC VS NK CELL MOUSE 3H POST POLYIC INJ UP,"GSE39556 CD8A DC VS NK CELL MOUSE 3H POST
POLYIC INJ UP",9
10,GSE24634_TEFF_VS_TCONV_DAY7_IN_CULTURE_UP,GSE24634_TEFF_VS_TCONV_DAY7_IN_CULTURE_UP,1.0285080218e-06,195,90,"TRIB1,EGR1,HNRNPUL1,CDR2,CCR8,HMGB2,NDC80,STMN1,TPM4,PLK4,FAF1,CENPE,KIF20A,SNRPD1,KIF15,MCM4,TPGS2,ARHGAP19,CDC25C,CEP55,NUSAP1,TDP1,KIF11,FANCG,DCPS,BBS7,CTPS1,NEIL3,ASPM,PIEZO1,RFC4,CKAP5,DLGAP5,DUSP4,MCM6,FUT8,CENPF,STAU2,KIF2C,TACC3,PCNA,ZWINT,MELK,PRC1,NCAPG,ZBTB24,CDK1,HELLS,CCNA2,CCR3,ICOS,HJURP,PRIM1,RACGAP1,TRIP13,MCM2,INPP5B,PNKP,TSPAN5,RAD51AP1,KIF4A,SYT11,DTL,GRAMD1B,FIBP,DCLRE1A,FANCI,ESPL1,RAD54L,TFDP1,PLK1,CENPA,SEPTIN6,CDC20,GMPS,NCAPH,MCM7,CDCA8,HMMR,NEDD4,LMNB2,HACD1,OIP5,RFC3,RAD51,CCNB2,TPX2,FEN1,RBBP8,BLM",40,GMT,200,keep,itself,,1.0,0.0,0,True,34,5.987792316696638,GSE24634 TEFF VS TCONV DAY7 IN CULTURE UP,GSE24634 TEFF VS TCONV DAY7 IN CULTURE UP,10
